,Secret Hustle,Barry Cool,Samurai Mind,Shaq Owes,Tap Out Mickey,Remedy,Zafar Bale,Showtime Lydia
07-12-2022 18:31:27.343921,"(8.5, 9.6, 9.285714285714285)","(4.0, 5.2, 5.133333333333333)","(2.3, 2.86, 2.86)","(51.0, 100.0, 98.15789473684211)","(5.0, 6.6, 6.336842105263158)","(14.0, 16.0, 15.534722222222221)","(61.0, 210.0, 127.85714285714286)","(6.5, 9.4, 8.68)"
07-12-2022 18:31:29.496842,"(8.5, 9.6, 9.270588235294117)","(4.0, 5.2, 5.2)","(2.3, 2.88, 2.8899999999999997)","(51.0, 100.0, 98.15789473684211)","(4.8, 6.4, 6.34)","(14.0, 16.0, 15.534722222222221)","(61.0, 210.0, 152.27272727272725)","(6.5, 9.0, 8.705263157894736)"
07-12-2022 18:31:31.269661,"(8.5, 9.6, 8.971428571428572)","(4.0, 5.3, 5.264705882352941)","(2.3, 2.92, 2.955)","(51.0, 100.0, 91.25)","(4.8, 6.4, 6.28)","(14.0, 16.0, 15.55921052631579)","(61.0, 190.0, 123.5)","(6.5, 9.0, 8.705263157894736)"
07-12-2022 18:31:32.857894,"(8.5, 9.0, 8.933333333333334)","(4.0, 5.3, 5.357142857142858)","(2.3, 3.0, 2.955)","(51.0, 100.0, 91.25)","(4.8, 6.4, 6.04)","(14.0, 16.0, 15.55921052631579)","(61.0, 190.0, 106.875)","(6.5, 9.0, 8.753846153846153)"
07-12-2022 18:31:34.287697,"(8.5, 9.0, 8.95)","(4.0, 5.4, 5.3)","(2.3, 3.0, 2.987)","(51.0, 100.0, 91.25)","(4.8, 6.2, 6.095000000000001)","(14.0, 16.0, 14.46551724137931)","(61.0, 190.0, 117.5)","(6.5, 9.0, 8.77142857142857)"
07-12-2022 18:31:35.855803,"(8.5, 9.0, 8.95)","(4.0, 5.4, 5.3)","(2.3, 3.05, 3.005)","(51.0, 100.0, 91.25)","(4.6, 6.2, 6.1125)","(14.0, 15.5, 14.642857142857142)","(61.0, 170.0, 117.5)","(6.5, 9.0, 8.766666666666666)"
07-12-2022 18:31:37.406366,"(8.5, 9.0, 8.96)","(4.0, 5.4, 5.271428571428571)","(2.3, 3.05, 3.005)","(51.0, 100.0, 80.0)","(4.6, 6.2, 6.108695652173913)","(14.0, 15.5, 14.85)","(61.0, 170.0, 105.38461538461539)","(6.5, 9.0, 8.784615384615384)"
07-12-2022 18:31:38.759293,"(8.0, 9.0, 8.973333333333333)","(4.2, 5.3, 5.18125)","(2.35, 3.05, 3.005)","(51.0, 100.0, 94.44444444444444)","(4.6, 6.2, 6.075862068965518)","(13.0, 15.5, 14.75)","(61.0, 170.0, 105.38461538461539)","(7.0, 9.0, 8.844444444444445)"
07-12-2022 18:31:40.101012,"(8.0, 9.0, 8.973333333333333)","(4.2, 5.2, 5.166666666666667)","(2.35, 3.05, 3.005)","(51.0, 100.0, 94.44444444444444)","(4.6, 6.2, 6.050000000000001)","(13.0, 15.5, 14.75)","(61.0, 170.0, 105.38461538461539)","(7.0, 9.0, 9.16)"
07-12-2022 18:31:41.495934,"(8.0, 9.0, 8.973333333333333)","(4.2, 5.2, 5.057142857142857)","(2.35, 3.05, 3.053225806451613)","(51.0, 100.0, 93.47826086956522)","(4.6, 6.2, 6.045161290322581)","(13.0, 15.5, 14.475)","(61.0, 170.0, 104.61538461538461)","(7.0, 9.4, 9.23076923076923)"
07-12-2022 18:31:42.883995,"(8.0, 9.0, 8.8)","(4.2, 5.1, 4.97)","(2.35, 3.15, 3.084090909090909)","(51.0, 100.0, 93.47826086956522)","(4.6, 6.2, 6.045161290322581)","(13.0, 15.0, 14.73076923076923)","(61.0, 160.0, 125.0)","(7.0, 9.6, 9.23076923076923)"
07-12-2022 18:31:44.233437,"(8.0, 9.0, 8.8)","(4.2, 5.0, 4.852941176470589)","(2.35, 3.15, 3.1555555555555554)","(51.0, 100.0, 93.47826086956522)","(4.6, 6.2, 6.045161290322581)","(13.0, 15.0, 15.3)","(61.0, 150.0, 125.0)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:31:45.754180,"(8.0, 9.0, 8.75)","(4.2, 4.9, 4.800000000000001)","(2.35, 3.2, 3.1869565217391305)","(51.0, 100.0, 93.47826086956522)","(4.6, 6.2, 6.045161290322581)","(13.0, 15.5, 15.3)","(61.0, 150.0, 125.0)","(7.0, 9.6, 9.16)"
07-12-2022 18:31:47.385668,"(8.0, 9.0, 8.8)","(4.2, 4.9, 4.800000000000001)","(2.35, 3.2, 3.1869565217391305)","(51.0, 100.0, 94.44444444444444)","(4.6, 6.2, 5.9972972972972975)","(13.0, 15.5, 15.3)","(61.0, 150.0, 103.57142857142857)","(7.0, 9.6, 9.16)"
07-12-2022 18:31:48.864489,"(8.0, 9.0, 8.823529411764707)","(4.2, 4.9, 4.724)","(2.35, 3.2, 3.1869565217391305)","(51.0, 100.0, 94.44444444444444)","(4.6, 6.2, 5.9972972972972975)","(13.0, 15.5, 15.3)","(61.0, 150.0, 103.07692307692308)","(7.0, 9.6, 9.128571428571428)"
07-12-2022 18:31:50.668367,"(8.0, 9.0, 8.75)","(4.2, 4.9, 4.724)","(2.35, 3.2, 3.213636363636364)","(51.0, 100.0, 93.47826086956522)","(4.6, 6.2, 5.9972972972972975)","(13.0, 15.5, 15.3)","(61.0, 140.0, 102.66666666666667)","(7.0, 9.6, 9.16)"
07-12-2022 18:31:52.341540,"(8.0, 9.0, 8.466666666666667)","(4.2, 4.9, 4.74)","(2.35, 3.25, 3.1863636363636365)","(51.0, 100.0, 94.44444444444444)","(4.6, 6.2, 5.9972972972972975)","(13.0, 15.5, 15.045454545454545)","(61.0, 140.0, 104.0)","(7.0, 9.6, 9.16)"
07-12-2022 18:31:54.087924,"(8.0, 8.6, 8.5)","(4.2, 4.9, 4.741176470588235)","(2.35, 3.25, 3.2181818181818183)","(51.0, 100.0, 87.5)","(4.6, 6.2, 6.040425531914894)","(13.0, 16.0, 15.08)","(61.0, 140.0, 101.9047619047619)","(7.0, 9.6, 9.16)"
07-12-2022 18:31:55.619205,"(8.0, 9.0, 8.666666666666668)","(4.2, 4.8, 4.752380952380952)","(2.35, 3.25, 3.1625)","(51.0, 100.0, 93.18181818181819)","(4.6, 6.2, 6.040425531914894)","(13.0, 16.0, 15.73076923076923)","(61.0, 140.0, 101.9047619047619)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:31:57.163551,"(8.0, 8.8, 8.666666666666668)","(4.2, 4.8, 4.711764705882353)","(2.35, 3.25, 3.158333333333333)","(51.0, 100.0, 92.24137931034483)","(4.6, 6.2, 6.040425531914894)","(13.0, 16.0, 16.392857142857142)","(61.0, 140.0, 101.9047619047619)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:31:58.756979,"(8.0, 8.8, 8.666666666666668)","(4.2, 4.9, 4.716129032258064)","(2.35, 3.25, 3.2071428571428573)","(51.0, 100.0, 92.24137931034483)","(4.6, 6.2, 6.033333333333333)","(13.0, 16.5, 17.392857142857142)","(61.0, 140.0, 101.9047619047619)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:00.231555,"(8.0, 8.8, 8.666666666666668)","(4.2, 4.9, 4.716129032258064)","(2.35, 3.25, 3.1875)","(51.0, 100.0, 92.24137931034483)","(4.6, 6.2, 6.033333333333333)","(13.0, 17.5, 17.392857142857142)","(61.0, 140.0, 97.14285714285714)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:01.697674,"(8.0, 8.8, 8.700000000000001)","(4.2, 4.9, 4.716129032258064)","(2.35, 3.25, 3.1875)","(51.0, 100.0, 92.24137931034483)","(4.6, 6.2, 6.0200000000000005)","(13.0, 17.5, 17.857142857142858)","(61.0, 140.0, 90.0)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:03.154257,"(8.0, 8.8, 8.700000000000001)","(4.2, 4.9, 4.685714285714285)","(2.35, 3.25, 3.1875)","(51.0, 100.0, 92.85714285714286)","(4.6, 6.2, 6.0200000000000005)","(13.0, 18.0, 17.857142857142858)","(61.0, 140.0, 90.0)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:04.562450,"(7.5, 8.8, 8.700000000000001)","(4.2, 4.8, 4.670588235294117)","(2.4, 3.25, 3.216666666666667)","(51.0, 100.0, 95.6896551724138)","(4.6, 6.2, 6.026923076923077)","(13.0, 18.0, 17.25)","(61.0, 140.0, 90.0)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:05.928984,"(7.5, 8.8, 8.700000000000001)","(4.2, 4.8, 4.670588235294117)","(2.4, 3.25, 3.216666666666667)","(51.0, 100.0, 95.0)","(4.6, 6.2, 6.034693877551021)","(13.0, 18.0, 17.5)","(61.0, 140.0, 90.0)","(7.0, 9.6, 9.17142857142857)"
07-12-2022 18:32:07.453789,"(7.5, 8.8, 8.678260869565218)","(4.2, 4.8, 4.670588235294117)","(2.4, 3.25, 3.216666666666667)","(51.0, 100.0, 95.0)","(4.6, 6.2, 6.002439024390244)","(13.0, 18.0, 17.43181818181818)","(61.0, 140.0, 90.0)","(7.0, 9.6, 9.533333333333333)"
07-12-2022 18:32:08.866278,"(7.5, 8.8, 8.678260869565218)","(4.2, 4.8, 4.670588235294117)","(2.4, 3.25, 3.2157142857142857)","(51.0, 100.0, 95.6896551724138)","(4.6, 6.2, 5.985714285714286)","(13.0, 17.5, 17.41176470588235)","(61.0, 140.0, 89.07407407407408)","(7.0, 9.6, 9.95217391304348)"
07-12-2022 18:32:10.720783,"(7.5, 8.8, 8.678260869565218)","(4.2, 4.8, 4.642857142857142)","(2.4, 3.25, 3.183333333333333)","(51.0, 100.0, 95.0)","(4.6, 6.2, 5.9375)","(13.0, 17.5, 17.392857142857142)","(61.0, 140.0, 89.07407407407408)","(7.0, 10.5, 10.1)"
07-12-2022 18:32:12.616412,"(7.5, 8.8, 8.678260869565218)","(4.2, 4.8, 4.642857142857142)","(2.4, 3.25, 3.159090909090909)","(51.0, 100.0, 95.0)","(4.6, 6.0, 5.9375)","(13.0, 17.5, 17.392857142857142)","(61.0, 140.0, 89.07407407407408)","(7.0, 10.5, 9.842424242424244)"
07-12-2022 18:32:14.488392,"(7.5, 8.8, 8.644444444444446)","(4.2, 4.8, 4.65)","(2.4, 3.25, 3.1976190476190474)","(51.0, 100.0, 90.0)","(4.6, 6.0, 5.947368421052632)","(13.0, 17.5, 17.392857142857142)","(61.0, 140.0, 88.21428571428571)","(7.0, 10.5, 9.890322580645162)"
07-12-2022 18:32:16.148055,"(7.5, 8.8, 8.644444444444446)","(4.0, 4.7, 4.58125)","(2.4, 3.25, 3.1976190476190474)","(51.0, 100.0, 96.15384615384616)","(4.6, 6.0, 5.947368421052632)","(13.0, 17.5, 17.392857142857142)","(61.0, 130.0, 88.88888888888889)","(7.0, 10.0, 9.88)"
07-12-2022 18:32:17.864299,"(7.5, 8.8, 8.675)","(4.0, 4.7, 4.606249999999999)","(2.4, 3.25, 3.243333333333333)","(51.0, 100.0, 95.23809523809524)","(4.6, 6.0, 5.9365853658536585)","(13.0, 17.5, 17.392857142857142)","(61.0, 120.0, 93.33333333333333)","(7.0, 10.0, 9.266666666666667)"
07-12-2022 18:32:19.310799,"(7.5, 8.8, 8.675)","(4.0, 4.7, 4.606249999999999)","(2.4, 3.3, 3.28)","(51.0, 100.0, 95.23809523809524)","(4.6, 6.2, 5.946875)","(13.0, 17.5, 17.392857142857142)","(61.0, 120.0, 93.0)","(7.0, 9.4, 9.05)"
07-12-2022 18:32:20.771059,"(7.5, 8.8, 8.675)","(4.0, 4.7, 4.606249999999999)","(2.4, 3.3, 3.28)","(51.0, 100.0, 95.23809523809524)","(4.6, 6.2, 5.992307692307692)","(13.0, 17.5, 17.392857142857142)","(61.0, 120.0, 93.0)","(7.0, 9.4, 9.053333333333333)"
07-12-2022 18:32:22.209461,"(7.5, 8.8, 8.675)","(4.0, 4.7, 4.752)","(2.5, 3.3, 3.06)","(51.0, 100.0, 96.52173913043478)","(4.6, 6.2, 6.0636363636363635)","(13.0, 17.5, 17.2)","(61.0, 120.0, 99.0)","(7.0, 9.4, 9.422222222222222)"
07-12-2022 18:32:23.621261,"(7.5, 9.2, 8.814285714285713)","(4.0, 4.8, 4.752)","(2.5, 3.1, 3.069444444444444)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.041666666666667)","(13.0, 18.0, 17.375)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.6, 9.384615384615383)"
07-12-2022 18:32:24.984606,"(7.5, 9.0, 8.8)","(4.0, 5.0, 4.875675675675676)","(2.5, 3.1, 3.061111111111111)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.048)","(13.0, 17.5, 16.454545454545453)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.6, 9.384615384615383)"
07-12-2022 18:32:26.361868,"(7.5, 9.0, 8.68)","(4.0, 5.0, 4.875675675675676)","(2.5, 3.1, 3.0517241379310347)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.048)","(13.0, 17.0, 16.4)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.6, 9.323076923076922)"
07-12-2022 18:32:27.666631,"(7.5, 9.0, 8.68)","(4.0, 5.0, 4.882051282051282)","(2.5, 3.1, 3.0238095238095237)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.048)","(13.0, 17.0, 16.4)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.6, 9.555555555555555)"
07-12-2022 18:32:28.996648,"(7.5, 9.0, 8.688888888888888)","(4.0, 5.0, 4.8914285714285715)","(2.5, 3.1, 2.9699999999999998)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.048)","(13.0, 17.0, 16.4)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.6, 9.555555555555555)"
07-12-2022 18:32:30.367940,"(7.5, 9.0, 8.7)","(4.0, 5.0, 4.903225806451613)","(2.5, 3.0, 2.968421052631579)","(51.0, 100.0, 96.0)","(4.6, 6.2, 6.0600000000000005)","(13.0, 17.0, 16.4)","(61.0, 120.0, 93.0)","(7.0, 9.6, 9.555555555555555)"
07-12-2022 18:32:31.746814,"(7.5, 9.2, 8.846153846153847)","(4.0, 5.0, 4.903225806451613)","(2.5, 3.0, 2.9615384615384617)","(51.0, 100.0, 96.52173913043478)","(4.6, 6.2, 6.0600000000000005)","(13.0, 17.0, 16.4)","(61.0, 120.0, 93.0)","(7.0, 9.6, 9.566666666666666)"
07-12-2022 18:32:33.051766,"(7.5, 9.2, 8.846153846153847)","(4.0, 5.0, 4.903225806451613)","(2.5, 3.0, 2.9615384615384617)","(51.0, 100.0, 96.52173913043478)","(4.6, 6.2, 6.0600000000000005)","(13.0, 17.0, 16.4)","(61.0, 120.0, 94.28571428571429)","(7.0, 9.6, 9.585714285714285)"
07-12-2022 18:32:34.392841,"(7.5, 9.2, 8.905263157894737)","(4.0, 5.0, 4.89375)","(2.5, 3.0, 2.9539999999999997)","(51.0, 100.0, 92.95454545454545)","(4.6, 6.2, 6.114285714285715)","(13.0, 17.0, 16.4)","(61.0, 120.0, 92.72727272727273)","(7.0, 9.8, 9.618181818181819)"
07-12-2022 18:32:35.772788,"(7.5, 9.2, 8.933333333333334)","(4.0, 5.0, 4.89375)","(2.5, 2.96, 2.9174193548387097)","(51.0, 95.0, 92.63157894736842)","(4.6, 6.4, 6.114285714285715)","(13.0, 17.0, 16.4)","(61.0, 110.0, 90.9090909090909)","(7.0, 9.8, 9.600000000000001)"
07-12-2022 18:32:37.164172,"(7.5, 9.2, 8.966666666666667)","(4.0, 5.0, 4.888235294117647)","(2.5, 2.98, 2.926315789473684)","(51.0, 95.0, 92.95454545454545)","(4.6, 6.4, 6.114285714285715)","(13.0, 17.0, 16.4)","(61.0, 110.0, 84.8)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:38.556751,"(7.5, 9.2, 9.133333333333333)","(4.0, 5.0, 4.833333333333333)","(2.5, 2.98, 2.9442105263157896)","(51.0, 95.0, 92.95454545454545)","(4.6, 6.4, 6.114285714285715)","(13.0, 17.0, 16.53846153846154)","(61.0, 110.0, 84.61538461538461)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:40.204198,"(7.5, 9.4, 9.2)","(4.0, 4.9, 4.833333333333333)","(2.5, 2.98, 2.9433333333333334)","(51.0, 95.0, 92.95454545454545)","(4.6, 6.4, 6.15)","(13.0, 17.0, 16.875)","(61.0, 110.0, 84.61538461538461)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:41.824844,"(7.5, 9.6, 9.233333333333333)","(4.0, 4.9, 4.833333333333333)","(2.5, 2.98, 2.9433333333333334)","(51.0, 95.0, 92.95454545454545)","(4.6, 6.4, 6.214285714285714)","(13.0, 17.0, 16.875)","(61.0, 110.0, 79.2)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:43.206920,"(7.5, 9.6, 9.325)","(4.0, 4.9, 4.833333333333333)","(2.5, 2.98, 2.9433333333333334)","(51.0, 95.0, 96.66666666666667)","(4.6, 6.4, 6.1875)","(13.0, 17.0, 16.88888888888889)","(61.0, 110.0, 83.80952380952381)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:44.464643,"(7.5, 9.6, 9.306666666666667)","(4.0, 4.9, 4.833333333333333)","(2.5, 2.98, 2.9433333333333334)","(51.0, 100.0, 91.875)","(4.6, 6.2, 6.1875)","(13.0, 17.0, 16.88888888888889)","(61.0, 100.0, 88.57142857142857)","(7.0, 9.8, 9.581818181818182)"
07-12-2022 18:32:45.627895,"(7.5, 9.6, 9.306666666666667)","(4.0, 4.9, 4.85)","(2.5, 2.98, 2.9433333333333334)","(51.0, 100.0, 93.57142857142857)","(4.6, 6.2, 6.157894736842105)","(13.0, 17.0, 16.88888888888889)","(61.0, 95.0, 82.4)","(7.0, 9.8, 9.7)"
07-12-2022 18:32:46.807578,"(7.5, 9.6, 9.306666666666667)","(4.2, 4.9, 4.85)","(2.45, 2.98, 2.9433333333333334)","(61.0, 100.0, 93.57142857142857)","(4.8, 6.2, 6.157894736842105)","(13.0, 17.0, 16.88888888888889)","(71.0, 95.0, 82.72727272727273)","(7.5, 10.0, 9.8)"
07-12-2022 18:32:47.971403,"(7.5, 9.6, 9.325)","(4.2, 4.9, 4.85)","(2.45, 2.98, 2.942758620689655)","(61.0, 100.0, 93.57142857142857)","(4.8, 6.2, 6.176470588235294)","(13.0, 17.0, 16.88888888888889)","(71.0, 95.0, 82.4)","(7.5, 10.0, 9.8)"
07-12-2022 18:32:49.189849,"(7.5, 9.6, 9.306666666666667)","(4.2, 4.9, 4.85)","(2.45, 2.98, 2.942758620689655)","(61.0, 100.0, 92.8)","(4.8, 6.2, 6.176470588235294)","(13.0, 17.0, 16.88888888888889)","(71.0, 95.0, 82.4)","(7.5, 10.0, 9.8)"
07-12-2022 18:32:50.378484,"(7.5, 9.6, 9.325)","(4.2, 4.9, 4.85)","(2.45, 2.98, 2.9026666666666667)","(61.0, 100.0, 92.8)","(4.8, 6.2, 6.176470588235294)","(13.0, 17.0, 16.785714285714285)","(71.0, 95.0, 82.3076923076923)","(7.5, 10.0, 9.833333333333334)"
07-12-2022 18:32:51.518212,"(7.5, 9.6, 9.527272727272727)","(4.2, 4.9, 4.85)","(2.45, 2.92, 2.9026666666666667)","(61.0, 100.0, 92.8)","(4.8, 6.2, 6.278260869565218)","(13.0, 17.5, 16.9)","(71.0, 95.0, 82.3076923076923)","(7.5, 10.0, 9.714285714285714)"
07-12-2022 18:32:52.668017,"(7.5, 9.6, 9.533333333333333)","(4.2, 4.9, 4.82)","(2.45, 2.9, 2.8314285714285714)","(61.0, 100.0, 92.8)","(4.8, 6.4, 6.363636363636364)","(13.0, 17.5, 16.944444444444443)","(71.0, 95.0, 80.80645161290323)","(7.5, 10.0, 9.817241379310344)"
07-12-2022 18:32:53.821730,"(7.5, 9.6, 9.533333333333333)","(4.2, 5.0, 4.841379310344827)","(2.45, 2.84, 2.815238095238095)","(61.0, 100.0, 92.8)","(4.8, 6.4, 6.363636363636364)","(13.0, 17.5, 16.944444444444443)","(71.0, 95.0, 86.25)","(7.5, 10.5, 9.959999999999999)"
07-12-2022 18:32:55.040475,"(7.5, 9.6, 9.533333333333333)","(4.2, 5.0, 4.86060606060606)","(2.45, 2.84, 2.8028571428571425)","(61.0, 100.0, 92.8)","(4.8, 6.4, 6.363636363636364)","(13.0, 17.5, 17.3)","(71.0, 90.0, 78.88888888888889)","(7.5, 10.5, 10.033333333333333)"
07-12-2022 18:32:56.237860,"(7.5, 10.0, 9.85)","(4.2, 5.0, 4.868965517241379)","(2.45, 2.78, 2.730909090909091)","(61.0, 100.0, 95.2)","(4.8, 6.4, 6.289795918367347)","(13.0, 17.5, 17.25)","(71.0, 90.0, 82.3076923076923)","(7.5, 10.5, 10.041666666666666)"
07-12-2022 18:32:57.444148,"(7.5, 10.0, 9.785714285714286)","(4.2, 5.1, 4.9714285714285715)","(2.45, 2.76, 2.730909090909091)","(61.0, 100.0, 93.57142857142857)","(4.8, 6.6, 6.2956521739130435)","(13.0, 17.5, 17.357142857142858)","(71.0, 90.0, 79.41176470588235)","(7.5, 10.5, 10.125)"
07-12-2022 18:32:58.628233,"(7.5, 10.0, 9.863636363636363)","(4.2, 5.1, 5.009090909090909)","(2.45, 2.74, 2.714545454545455)","(61.0, 100.0, 86.5)","(4.8, 6.6, 6.312820512820513)","(13.0, 17.5, 17.433333333333334)","(71.0, 90.0, 79.41176470588235)","(7.5, 10.5, 10.375)"
07-12-2022 18:32:59.814239,"(7.5, 10.0, 9.785714285714286)","(4.2, 5.1, 5.041176470588235)","(2.45, 2.74, 2.714545454545455)","(61.0, 100.0, 86.5)","(4.8, 6.6, 6.329411764705882)","(13.0, 17.5, 17.433333333333334)","(71.0, 90.0, 78.0)","(7.5, 10.5, 10.433333333333334)"
07-12-2022 18:33:01.020254,"(7.5, 10.0, 9.785714285714286)","(4.2, 5.1, 4.966666666666667)","(2.45, 2.74, 2.714545454545455)","(61.0, 100.0, 86.5)","(4.8, 6.6, 6.329411764705882)","(13.0, 17.5, 17.433333333333334)","(71.0, 90.0, 78.0)","(7.5, 10.5, 10.444444444444445)"
07-12-2022 18:33:02.220018,"(7.5, 10.0, 9.785714285714286)","(4.2, 5.1, 5.06)","(2.45, 2.74, 2.714545454545455)","(61.0, 100.0, 86.5)","(4.8, 6.6, 6.329411764705882)","(13.0, 17.5, 17.452380952380953)","(71.0, 90.0, 77.36842105263158)","(7.5, 10.5, 10.46774193548387)"
07-12-2022 18:33:03.333184,"(7.5, 10.0, 9.863636363636363)","(4.2, 5.2, 5.0200000000000005)","(2.45, 2.74, 2.71)","(61.0, 100.0, 96.66666666666667)","(4.8, 6.6, 6.345454545454546)","(13.0, 17.5, 17.928571428571427)","(71.0, 90.0, 76.5625)","(7.5, 10.5, 10.375)"
07-12-2022 18:33:04.422909,"(7.5, 10.0, 9.89090909090909)","(4.2, 5.1, 5.071428571428571)","(2.45, 2.74, 2.722857142857143)","(61.0, 100.0, 96.66666666666667)","(4.8, 6.6, 6.345454545454546)","(13.0, 18.0, 17.75)","(71.0, 85.0, 76.5625)","(7.5, 10.5, 10.375)"
07-12-2022 18:33:05.551285,"(7.5, 10.0, 9.89090909090909)","(4.2, 5.1, 5.071428571428571)","(2.45, 2.74, 2.735555555555556)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.6, 6.373913043478261)","(13.0, 18.0, 17.5)","(71.0, 85.0, 77.0)","(7.5, 10.5, 10.46551724137931)"
07-12-2022 18:33:06.697537,"(7.5, 10.0, 9.733333333333333)","(4.2, 5.1, 5.015384615384615)","(2.45, 2.74, 2.736666666666667)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.6, 6.373913043478261)","(13.0, 18.0, 17.5)","(71.0, 80.0, 77.77777777777777)","(7.5, 10.5, 10.46551724137931)"
07-12-2022 18:33:07.791814,"(7.5, 10.0, 9.733333333333333)","(4.2, 5.1, 5.015384615384615)","(2.45, 2.74, 2.7381818181818183)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.6, 6.45)","(13.0, 18.0, 17.363636363636363)","(71.0, 80.0, 75.0)","(7.5, 10.5, 10.329268292682928)"
07-12-2022 18:33:08.875516,"(7.5, 10.5, 9.927272727272728)","(4.2, 5.2, 5.144444444444444)","(2.45, 2.66, 2.641538461538462)","(61.0, 100.0, 94.0)","(4.8, 6.6, 6.469565217391304)","(13.0, 18.0, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.304878048780488)"
07-12-2022 18:33:09.902159,"(7.5, 10.5, 9.945833333333335)","(4.2, 5.3, 5.203703703703703)","(2.45, 2.66, 2.631666666666667)","(61.0, 110.0, 100.0)","(4.8, 6.6, 6.469565217391304)","(13.0, 18.5, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.304878048780488)"
07-12-2022 18:33:11.009897,"(7.5, 10.5, 10.016363636363637)","(4.2, 5.3, 5.233333333333333)","(2.45, 2.64, 2.632727272727273)","(61.0, 110.0, 95.71428571428571)","(4.8, 6.6, 6.511111111111111)","(13.0, 18.5, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.318181818181818)"
07-12-2022 18:33:12.131392,"(7.5, 10.5, 10.016363636363637)","(4.2, 5.3, 5.25)","(2.45, 2.64, 2.63)","(61.0, 110.0, 93.63636363636364)","(4.8, 6.6, 6.52)","(13.0, 18.5, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.240384615384615)"
07-12-2022 18:33:13.271409,"(7.5, 10.5, 10.025)","(4.2, 5.3, 5.25)","(2.45, 2.66, 2.6109859154929578)","(61.0, 110.0, 93.63636363636364)","(4.8, 6.6, 6.52)","(13.0, 18.5, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.2)"
07-12-2022 18:33:14.407456,"(7.5, 10.5, 10.025)","(4.2, 5.3, 5.237142857142857)","(2.45, 2.66, 2.6154054054054057)","(61.0, 110.0, 93.63636363636364)","(4.8, 6.6, 6.52)","(13.0, 18.5, 17.666666666666668)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.244186046511627)"
07-12-2022 18:33:15.462528,"(7.5, 9.6, 9.424999999999999)","(4.2, 5.3, 5.242105263157894)","(2.45, 2.66, 2.6441509433962267)","(61.0, 110.0, 87.77777777777777)","(4.8, 6.6, 6.544827586206896)","(13.0, 18.5, 18.235294117647058)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.266666666666667)"
07-12-2022 18:33:16.573084,"(7.5, 9.6, 9.476923076923077)","(4.2, 5.3, 5.142335766423358)","(2.45, 2.64, 2.6344000000000003)","(61.0, 110.0, 103.93939393939394)","(4.8, 6.6, 6.544827586206896)","(13.0, 19.0, 18.25)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.174418604651162)"
07-12-2022 18:33:17.678294,"(7.5, 9.6, 9.44)","(4.2, 5.3, 5.28)","(2.35, 2.64, 2.6307317073170733)","(61.0, 110.0, 103.93939393939394)","(4.8, 6.6, 6.544827586206896)","(13.0, 18.5, 17.96875)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.174418604651162)"
07-12-2022 18:33:18.650201,"(7.5, 9.6, 9.485714285714286)","(4.2, 5.4, 5.394594594594595)","(2.35, 2.62, 2.6011111111111114)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.6, 6.544827586206896)","(13.0, 18.0, 18.23913043478261)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.21951219512195)"
