,Visualise Me,Magic Miss,Lucky Jock,Pole Inspector,You May Annie,Ha Ha Lucky,November,Grovely Flyer
310,"[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 3.1, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 10.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 17.0, 20.0]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 3.8, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 41, 180854), 71.0, 170.0]"
311,"[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 17.0, 19.5]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 42, 334330), 71.0, 170.0]"
312,"[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 43, 468101), 71.0, 170.0]"
313,"[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 44, 651314), 71.0, 110.0]"
314,"[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 45, 792319), 71.0, 110.0]"
315,"[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 46, 941791), 71.0, 110.0]"
316,"[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 38, 48, 106061), 71.0, 110.0]"
317,"[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 3.2, 4.0]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 49, 237399), 71.0, 110.0]"
318,"[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 3.2, 4.0]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 50, 383235), 71.0, 110.0]"
319,"[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 3.2, 4.0]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 51, 514186), 71.0, 110.0]"
320,"[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 3.2, 3.95]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 52, 659105), 71.0, 110.0]"
321,"[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 3.2, 4.0]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 53, 809189), 71.0, 110.0]"
322,"[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 54, 955343), 71.0, 110.0]"
323,"[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 3.2, 4.0]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 56, 106920), 71.0, 110.0]"
324,"[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 10.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 17.0, 19.0]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 57, 327953), 71.0, 110.0]"
325,"[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 17.0, 18.5]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 58, 478200), 71.0, 110.0]"
326,"[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 10.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 16.0, 18.5]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 38, 59, 613311), 71.0, 110.0]"
327,"[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 16.0, 18.5]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 39, 0, 758083), 71.0, 110.0]"
328,"[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 9.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 16.0, 18.5]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 3.9, 4.8]","[datetime.datetime(2022, 11, 27, 20, 39, 1, 888764), 71.0, 110.0]"
329,"[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 9.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 16.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 39, 3, 33803), 71.0, 110.0]"
330,"[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 9.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 16.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 4, 170842), 71.0, 110.0]"
331,"[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 9.0, 12.5]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 16.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 5, 311529), 71.0, 110.0]"
332,"[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 16.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 6, 452781), 71.0, 110.0]"
333,"[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 16.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 7, 585627), 71.0, 110.0]"
334,"[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 3.2, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 8, 725715), 71.0, 110.0]"
335,"[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 9, 864122), 71.0, 110.0]"
336,"[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 11, 22103), 71.0, 110.0]"
337,"[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 12, 166624), 71.0, 110.0]"
338,"[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 11.0, 15.5]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 13, 294572), 71.0, 110.0]"
339,"[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 11.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 16.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 39, 14, 431861), 71.0, 110.0]"
340,"[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 11.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 15.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 39, 15, 576339), 71.0, 110.0]"
341,"[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 11.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 15.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 39, 16, 722256), 71.0, 110.0]"
342,"[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 11.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 15.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 3.9, 4.9]","[datetime.datetime(2022, 11, 27, 20, 39, 17, 859531), 71.0, 110.0]"
343,"[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 3.3, 3.95]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 11.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 18, 992144), 71.0, 110.0]"
344,"[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 3.3, 4.0]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 20, 172385), 71.0, 110.0]"
345,"[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 11.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 21, 347978), 71.0, 110.0]"
346,"[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 11.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 22, 508289), 71.0, 110.0]"
347,"[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 3.3, 4.1]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 3.9, 5.0]","[datetime.datetime(2022, 11, 27, 20, 39, 23, 650016), 71.0, 110.0]"
348,"[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 3.3, 4.0]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 10.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 24, 787372), 71.0, 110.0]"
349,"[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 3.3, 3.95]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 25, 930052), 71.0, 110.0]"
350,"[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 3.3, 3.95]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 11.0, 16.0]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 9.0, 11.5]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 15.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 3.4, 4.2]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 3.9, 5.1]","[datetime.datetime(2022, 11, 27, 20, 39, 27, 63057), 71.0, 110.0]"
