,Fiorucci Mama,Universal Playboy,Invisible String,Kelvinater,Hang Glider,Playthatfunkymusic,Indie Ruler,Mia Gusto,Deetea
07-01-2023 15:37:05.951818,"(4.6, 5.9, 5.8090909090909095)","(6.0, 8.4, 8.24)","(5.0, 6.4, 6.2)","(7.0, 8.4, 8.133333333333333)","(12.0, 17.0, 16.1)","(16.0, 23.0, 19.625)","(41.0, 65.0, 57.5)","(5.0, 5.7, 5.574074074074074)","(7.0, 9.0, 8.52)"
07-01-2023 15:37:07.443607,"(4.6, 5.9, 5.8090909090909095)","(6.0, 8.4, 8.24)","(5.0, 6.4, 6.2)","(7.0, 8.4, 8.133333333333333)","(12.0, 17.0, 16.1)","(16.0, 23.0, 19.625)","(41.0, 65.0, 57.5)","(5.0, 5.7, 5.574074074074074)","(7.0, 9.0, 8.52)"
07-01-2023 15:37:08.828653,"(4.6, 5.9, 5.8090909090909095)","(6.0, 8.4, 8.24)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(12.0, 17.0, 15.595238095238095)","(16.0, 23.0, 19.2)","(41.0, 65.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.0, 9.0, 8.52)"
07-01-2023 15:37:10.245028,"(4.6, 5.8, 5.7318181818181815)","(6.0, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 19.2)","(51.0, 70.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:11.560696,"(4.8, 5.8, 5.7318181818181815)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 20.25)","(51.0, 70.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:12.773760,"(4.8, 5.8, 5.7318181818181815)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 20.25)","(51.0, 70.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:14.008849,"(4.8, 5.8, 5.7318181818181815)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 20.25)","(51.0, 70.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:15.347086,"(4.8, 5.8, 5.7318181818181815)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 21.125)","(51.0, 70.0, 67.85714285714286)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:16.681864,"(4.8, 5.8, 5.664516129032258)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:17.955152,"(4.8, 5.8, 5.664516129032258)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.7, 5.574074074074074)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:19.198745,"(4.8, 5.8, 5.664516129032258)","(6.5, 8.4, 8.070588235294117)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.7, 5.716666666666667)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:20.458005,"(4.8, 5.8, 5.664516129032258)","(6.5, 8.4, 8.24)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.595238095238095)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.7125)","(7.5, 9.0, 8.52)"
07-01-2023 15:37:21.724283,"(4.8, 5.8, 5.466666666666667)","(6.5, 8.4, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.7125)","(7.5, 9.0, 8.6)"
07-01-2023 15:37:23.046240,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.6)"
07-01-2023 15:37:24.392530,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 21.125)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.6)"
07-01-2023 15:37:25.605906,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 19.2)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.6)"
07-01-2023 15:37:26.753802,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 19.2)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.6)"
07-01-2023 15:37:27.916770,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.492307692307692)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 19.2)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:29.168979,"(4.8, 5.5, 5.375)","(6.5, 9.0, 8.571428571428571)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 19.2)","(51.0, 70.0, 68.5)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:30.453490,"(4.8, 5.7, 5.366666666666667)","(6.5, 9.0, 8.571428571428571)","(5.0, 6.4, 6.25)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:31.687040,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(17.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:32.925867,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:34.174667,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.428571428571429)"
07-01-2023 15:37:35.464712,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.034615384615385)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.818181818181818)"
07-01-2023 15:37:36.760606,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.03125)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.813953488372093)"
07-01-2023 15:37:38.054206,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.2, 6.03125)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.813953488372093)"
07-01-2023 15:37:39.287437,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.2, 6.137931034482759)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.833333333333334)"
07-01-2023 15:37:40.413033,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.137931034482759)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.6)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.833333333333334)"
07-01-2023 15:37:41.609882,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.32)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 21.125)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.808)"
07-01-2023 15:37:43.032076,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.32)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 21.125)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.808)"
07-01-2023 15:37:44.399780,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.32)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 21.125)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.808)"
07-01-2023 15:37:45.844616,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.32)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.6)","(16.0, 22.0, 20.5)","(51.0, 70.0, 68.92857142857143)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.773584905660377)"
07-01-2023 15:37:47.132230,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 8.933333333333334)","(5.0, 6.4, 6.32)","(7.0, 8.4, 8.133333333333333)","(13.0, 16.5, 15.875)","(16.0, 21.0, 20.5)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.75)"
07-01-2023 15:37:48.687974,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 9.085714285714285)","(5.0, 6.4, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 20.5)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.8)"
07-01-2023 15:37:50.175903,"(4.6, 5.7, 5.362790697674419)","(6.5, 9.2, 9.085714285714285)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 20.5)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.8)"
07-01-2023 15:37:51.745560,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.2, 9.085714285714285)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 20.0)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.8)"
07-01-2023 15:37:53.145068,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.2, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 20.0)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.8)"
07-01-2023 15:37:54.574533,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.4, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.0, 8.774468085106383)"
07-01-2023 15:37:56.102094,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.4, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 8.8, 9.325)"
07-01-2023 15:37:57.375333,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.4, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.875)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.75)","(7.5, 9.4, 9.373913043478261)"
07-01-2023 15:37:58.617756,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.4, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 68.125)","(5.0, 5.8, 5.7785714285714285)","(7.5, 9.4, 9.373913043478261)"
07-01-2023 15:37:59.808454,"(4.8, 5.7, 5.362790697674419)","(6.5, 9.4, 9.0)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 67.0)","(5.0, 5.8, 5.7785714285714285)","(7.5, 9.4, 9.15)"
07-01-2023 15:38:01.095884,"(4.8, 5.7, 5.348936170212766)","(6.5, 9.4, 10.022222222222222)","(5.0, 6.2, 6.0625)","(7.0, 8.4, 8.133333333333333)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.77777777777778)","(51.0, 70.0, 67.0)","(5.0, 5.8, 5.7785714285714285)","(7.5, 9.4, 9.15)"
07-01-2023 15:38:02.403228,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.323809523809524)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.11111111111111)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.7727272727272725)","(7.5, 9.4, 9.15)"
07-01-2023 15:38:03.863908,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.533333333333333)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.11111111111111)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.75)","(7.5, 9.4, 9.275)"
07-01-2023 15:38:05.257061,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.451851851851853)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.11111111111111)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.75)","(7.5, 9.4, 9.275)"
07-01-2023 15:38:06.694686,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.451851851851853)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.11111111111111)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.75)","(7.5, 9.4, 9.275)"
07-01-2023 15:38:08.064250,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.451851851851853)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.11111111111111)","(13.0, 17.0, 15.714285714285714)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.75)","(7.5, 9.4, 8.8)"
07-01-2023 15:38:09.445956,"(4.8, 5.7, 5.348936170212766)","(6.5, 11.0, 9.476923076923077)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.7)","(7.5, 9.4, 9.36923076923077)"
07-01-2023 15:38:10.733285,"(4.8, 5.7, 5.352173913043479)","(6.5, 11.0, 9.416)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.7)","(7.5, 9.4, 9.36)"
07-01-2023 15:38:11.967745,"(4.8, 5.7, 5.352173913043479)","(6.5, 11.0, 9.416)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.777777777777778)","(7.5, 9.6, 8.975)"
07-01-2023 15:38:13.251214,"(4.8, 5.7, 5.352173913043479)","(6.5, 11.0, 9.416)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.777777777777778)","(7.5, 9.6, 8.975)"
07-01-2023 15:38:14.663046,"(4.8, 5.7, 5.352173913043479)","(6.5, 11.0, 10.364)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.777777777777778)","(7.5, 9.6, 9.08)"
07-01-2023 15:38:16.112453,"(4.8, 5.7, 5.352173913043479)","(6.5, 10.5, 10.364)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.777777777777778)","(7.5, 9.4, 9.08)"
07-01-2023 15:38:17.501084,"(4.8, 5.7, 5.352173913043479)","(6.5, 10.5, 9.925)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.777777777777778)","(7.5, 9.4, 9.222222222222221)"
07-01-2023 15:38:18.783836,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.925)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 9.222222222222221)"
07-01-2023 15:38:20.095974,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.925)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 9.222222222222221)"
07-01-2023 15:38:21.406624,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.714285714285714)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:22.676673,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.714285714285714)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:24.118979,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.714285714285714)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:25.458720,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.714285714285714)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:26.794368,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.714285714285714)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.723076923076923)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:28.186576,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.88888888888889)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.648484848484848)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:29.451508,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.88888888888889)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.648484848484848)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:30.641521,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.733333333333333)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.639024390243902)","(7.5, 9.4, 8.92)"
07-01-2023 15:38:31.854500,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.733333333333333)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.639024390243902)","(7.5, 9.4, 8.799999999999999)"
07-01-2023 15:38:33.220373,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.733333333333333)","(5.0, 6.2, 6.066666666666666)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.75)","(16.0, 21.0, 18.857142857142858)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.639024390243902)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:34.515545,"(4.8, 5.7, 5.348936170212766)","(7.0, 10.0, 9.77142857142857)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 17.0, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.74)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:35.912101,"(4.8, 5.7, 5.348936170212766)","(7.0, 10.0, 9.77142857142857)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.74)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:37.317398,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.77142857142857)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.625)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:38.671586,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.77142857142857)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:39.929882,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.77142857142857)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:41.748745,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.905882352941177)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:43.568245,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.905882352941177)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:44.914201,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.905882352941177)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
07-01-2023 15:38:46.303693,"(4.8, 5.7, 5.352173913043479)","(7.0, 10.0, 9.8)","(5.0, 6.2, 6.087179487179487)","(7.0, 8.4, 8.106666666666667)","(13.0, 16.5, 15.61111111111111)","(16.0, 21.0, 20.0)","(51.0, 70.0, 62.5)","(5.0, 5.8, 5.654716981132075)","(7.5, 9.2, 8.799999999999999)"
