,Velocity Justice,Cyclone Rinaldo,Baby Thor,Lektra Left,Heslea,Nannys Magic,Double Espresso
06-01-2023 13:19:56.920161,"(13.0, 28.0, 18.357142857142858)","(3.2, 5.2, 5.047826086956522)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.216666666666667)","(2.35, 3.6, 3.06)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:19:57.961708,"(13.0, 28.0, 18.357142857142858)","(3.2, 5.2, 5.040909090909091)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.216666666666667)","(2.35, 3.7, 3.085)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:19:58.934964,"(13.0, 28.0, 18.357142857142858)","(3.2, 5.2, 5.040909090909091)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.216666666666667)","(2.35, 3.75, 2.88)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:19:59.951587,"(13.0, 28.0, 18.357142857142858)","(3.2, 5.2, 5.040909090909091)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.216666666666667)","(2.35, 3.8, 2.535)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:00.983810,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.9, 4.8090909090909095)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.216666666666667)","(2.35, 3.8, 2.535)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:02.062749,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.9, 4.8090909090909095)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.800000000000001)","(2.35, 3.8, 2.535)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:03.017281,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.9, 4.6499999999999995)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.800000000000001)","(2.35, 3.8, 2.535)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:04.031460,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.9, 4.6499999999999995)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.050000000000001)","(2.35, 3.8, 2.535)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:04.999934,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.9, 4.6499999999999995)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.050000000000001)","(2.35, 3.8, 2.535)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:05.977196,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.050000000000001)","(2.35, 3.75, 2.522307692307692)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:07.027845,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 7.050000000000001)","(2.35, 3.7, 3.06)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:08.045511,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.8, 8.049999999999999)","(2.35, 3.75, 3.035)","(41.0, 350.0, 161.6)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:09.179094,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.723076923076922)","(2.35, 3.65, 2.50625)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:10.222330,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 9.0, 6.949999999999999)","(2.35, 3.8, 2.501176470588235)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:11.172589,"(13.0, 28.0, 18.357142857142858)","(3.2, 4.8, 4.64)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.949999999999999)","(2.35, 3.8, 2.501176470588235)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:12.184611,"(13.0, 28.0, 18.357142857142858)","(3.2, 5.3, 4.949999999999999)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.8, 3.6866666666666665)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:13.272377,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.3, 5.125)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.75, 3.5628571428571427)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:14.401262,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.3, 5.125)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.75, 3.5862499999999997)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:15.432801,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.3, 5.125)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.75, 3.5862499999999997)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:16.397665,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.05)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.75, 3.5862499999999997)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:17.365564,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.023529411764706)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 8.049999999999999)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:18.384222,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.023529411764706)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.675)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:19.450631,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.023529411764706)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.675)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:20.417263,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.023529411764706)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.675)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:21.409676,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.2, 5.023529411764706)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.675)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:22.447074,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.683333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.85)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:23.519783,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:24.505720,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:25.518309,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:26.561344,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.115)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:27.613072,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:28.690436,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:29.720158,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:30.741138,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:31.801078,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.4, 6.85)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:32.812946,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 7.716666666666666)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:33.839427,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.9529411764705875)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.75, 3.488)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:34.935389,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.9529411764705875)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.75, 3.4275)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:35.992233,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.9529411764705875)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.75, 3.122)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:37.114626,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.9529411764705875)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.55, 3.122)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:38.197015,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.9529411764705875)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.55, 3.3200000000000003)","(41.0, 350.0, 155.61904761904762)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:39.184445,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.683333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.6, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:40.124345,"(13.0, 28.0, 18.769230769230766)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.657142857142857)","(2.35, 3.7, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:41.159446,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.0)","(2.35, 3.65, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:42.183204,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.0)","(2.35, 3.7, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:43.256357,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.742857142857143)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.8)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:44.183535,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.8)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:45.181577,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.7560000000000002)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:46.298204,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.7560000000000002)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:47.448543,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.755)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:48.455719,"(13.0, 28.0, 15.11111111111111)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.755)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:49.484429,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 5.977777777777778)","(2.35, 3.7, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:50.645379,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.724)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:51.800182,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:52.845884,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:53.848391,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:54.925837,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:56.042696,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 5.977777777777778)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:57.089546,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.0, 7.533333333333333)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:58.060076,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 5.933333333333334)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:20:59.092194,"(13.0, 28.0, 15.4)","(3.2, 5.1, 4.96111111111111)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.751764705882353)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:00.237000,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.751764705882353)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:01.144464,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.751764705882353)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:02.088030,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:03.138457,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:04.279984,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 5.933333333333334)","(2.35, 3.7, 2.736470588235294)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:05.373211,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.741176470588235)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.8, 7.533333333333333)","(2.35, 3.7, 2.751764705882353)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:06.345286,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.533333333333333)","(2.35, 3.7, 2.751764705882353)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:07.376664,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:08.354544,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.67625)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:09.352176,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.8242105263157895)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:10.321918,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.8242105263157895)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:11.285216,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.865263157894737)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:12.377263,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.865263157894737)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:13.407589,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.888888888888889)","(2.35, 3.7, 2.865263157894737)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:14.419289,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.6, 5.844444444444445)","(2.35, 3.7, 2.865263157894737)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:15.439943,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.7823529411764705)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:16.432762,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.74125)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:17.509646,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:18.614955,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.70875)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:19.631154,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.7823529411764705)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:20.590331,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.74125)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:21.596232,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.74125)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:22.533097,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 7.4, 5.844444444444445)","(2.35, 3.7, 2.74125)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:23.518829,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.0)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:24.495346,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 7.0)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:25.649623,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.6, 6.022222222222222)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:26.760082,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:27.736441,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:28.763252,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:29.866173,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.6946666666666665)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:30.919002,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.74125)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
06-01-2023 13:21:32.022569,"(13.0, 28.0, 15.4)","(3.2, 4.8, 4.633333333333333)","(5.0, 6.6, 6.279999999999999)","(5.0, 8.2, 6.022222222222222)","(2.35, 3.7, 2.7755555555555556)","(41.0, 350.0, 60.285714285714285)","(12.0, 25.0, 16.0)"
