,Hampton Bay,Noztrabeel,Olympic Honour,Poet Warrior,Rustic Charm,American Jewel,Cashmore,Just For Curiosity,Prewingo,Fairy Fling,Gaynik,Smashing Hit,Waning Weasel,Hathaway
14-12-2022 18:53:46.823328,"(17.0, 20.0, 19.684210526315788)","(5.5, 6.8, 6.518051575931232)","(6.0, 6.8, 6.7791044776119405)","(21.0, 29.0, 28.10169491525424)","(9.0, 11.5, 11.090425531914894)","(10.0, 11.0, 10.708520179372197)","(41.0, 100.0, 94.61538461538461)","(6.0, 6.8, 6.685714285714285)","(5.5, 5.9, 5.8909090909090915)","(26.0, 36.0, 33.81818181818182)","(31.0, 46.0, 44.94444444444444)","(41.0, 65.0, 57.22222222222222)","(101.0, 830.0, 650.0)","(20.0, 26.0, 25.529411764705884)"
14-12-2022 18:53:48.463801,"(17.0, 20.0, 19.72222222222222)","(5.5, 6.8, 6.569014084507042)","(6.0, 6.8, 6.655609756097561)","(21.0, 29.0, 28.10169491525424)","(9.0, 11.5, 11.1953125)","(10.0, 11.0, 10.67258883248731)","(41.0, 100.0, 80.0)","(6.0, 6.8, 6.525949367088607)","(5.5, 5.9, 5.74179104477612)","(26.0, 36.0, 33.6)","(31.0, 46.0, 43.8)","(41.0, 65.0, 57.27272727272727)","(101.0, 830.0, 650.0)","(20.0, 26.0, 25.529411764705884)"
14-12-2022 18:53:50.086938,"(17.0, 20.0, 19.534246575342465)","(5.5, 6.8, 6.589293361884368)","(6.0, 6.8, 6.669026548672566)","(21.0, 29.0, 28.166666666666668)","(9.0, 11.5, 11.203647416413373)","(10.0, 11.0, 10.613483146067416)","(41.0, 110.0, 86.0)","(6.0, 6.6, 6.514537444933921)","(5.5, 5.8, 5.741358024691358)","(26.0, 36.0, 33.6986301369863)","(31.0, 44.0, 44.89655172413793)","(41.0, 65.0, 57.608695652173914)","(101.0, 830.0, 545.0)","(20.0, 26.0, 25.57894736842105)"
14-12-2022 18:53:51.656060,"(17.0, 21.0, 19.675324675324674)","(5.5, 6.8, 6.589293361884368)","(6.0, 6.8, 6.669026548672566)","(21.0, 29.0, 28.166666666666668)","(9.0, 11.5, 11.183946488294314)","(10.0, 11.0, 10.708474576271186)","(41.0, 110.0, 92.85714285714286)","(6.0, 6.6, 6.514537444933921)","(5.5, 5.8, 5.741176470588235)","(26.0, 36.0, 33.6986301369863)","(31.0, 46.0, 44.89655172413793)","(41.0, 65.0, 57.608695652173914)","(101.0, 620.0, 545.0)","(20.0, 26.0, 25.666666666666668)"
14-12-2022 18:53:53.311298,"(17.0, 21.0, 19.675324675324674)","(5.5, 6.8, 6.552141057934509)","(6.0, 6.8, 6.6818965517241375)","(21.0, 29.0, 31.0)","(10.0, 11.5, 11.183946488294314)","(10.0, 11.0, 10.72176759410802)","(41.0, 110.0, 94.0)","(6.0, 6.6, 6.5131991051454134)","(5.5, 5.8, 5.7522388059701495)","(26.0, 36.0, 33.6)","(31.0, 46.0, 44.588235294117645)","(41.0, 65.0, 67.0)","(101.0, 620.0, 545.0)","(20.0, 26.0, 25.594594594594593)"
14-12-2022 18:53:54.888190,"(17.0, 21.0, 19.70769230769231)","(5.5, 6.8, 6.573271889400922)","(6.0, 6.8, 6.6818965517241375)","(21.0, 32.0, 31.0)","(10.0, 11.5, 11.18918918918919)","(10.0, 11.0, 10.724337748344372)","(41.0, 100.0, 86.0)","(6.0, 6.6, 6.5131991051454134)","(5.5, 5.8, 5.7522388059701495)","(26.0, 36.0, 33.6)","(31.0, 46.0, 45.1578947368421)","(41.0, 80.0, 67.0)","(101.0, 620.0, 545.0)","(20.0, 26.0, 25.594594594594593)"
14-12-2022 18:53:56.453897,"(17.0, 21.0, 19.70769230769231)","(5.5, 6.8, 6.573271889400922)","(6.0, 6.8, 6.6818965517241375)","(21.0, 32.0, 31.0)","(10.0, 11.5, 11.18918918918919)","(10.0, 11.0, 10.724337748344372)","(41.0, 110.0, 86.0)","(6.0, 6.6, 6.5131991051454134)","(5.5, 5.8, 5.7522388059701495)","(26.0, 36.0, 33.6)","(31.0, 46.0, 44.30769230769231)","(41.0, 80.0, 67.0)","(101.0, 620.0, 545.0)","(20.0, 26.0, 24.3)"
14-12-2022 18:53:58.013570,"(17.0, 20.0, 19.296296296296298)","(5.5, 6.8, 6.573271889400922)","(6.0, 6.8, 6.6737327188940085)","(21.0, 32.0, 31.0)","(10.0, 11.5, 11.207920792079207)","(10.0, 11.0, 10.714285714285714)","(41.0, 120.0, 109.0)","(6.0, 6.6, 6.475776397515528)","(5.5, 5.9, 5.868253968253969)","(26.0, 36.0, 34.666666666666664)","(31.0, 46.0, 43.55555555555556)","(41.0, 80.0, 67.0)","(101.0, 620.0, 545.0)","(20.0, 25.0, 24.375)"
14-12-2022 18:53:59.640493,"(17.0, 20.0, 19.208333333333332)","(5.5, 6.8, 6.551515151515152)","(6.0, 6.8, 6.6869565217391305)","(21.0, 32.0, 31.0)","(10.0, 11.5, 11.207920792079207)","(10.0, 11.0, 10.717830882352942)","(41.0, 120.0, 116.0)","(6.0, 6.6, 6.438888888888889)","(5.5, 5.9, 5.857777777777778)","(26.0, 36.0, 34.30769230769231)","(31.0, 46.0, 44.11764705882353)","(41.0, 80.0, 69.84375)","(101.0, 620.0, 545.0)","(20.0, 25.0, 24.428571428571427)"
14-12-2022 18:54:01.185754,"(17.0, 18.5, 18.116071428571427)","(5.5, 6.8, 6.590946502057613)","(6.0, 6.8, 6.66183574879227)","(21.0, 32.0, 30.4)","(10.0, 12.0, 11.6878612716763)","(10.0, 11.0, 10.723423423423423)","(41.0, 150.0, 97.5)","(6.0, 6.6, 6.370573566084788)","(5.5, 5.9, 5.862411347517731)","(26.0, 36.0, 35.21739130434783)","(31.0, 46.0, 44.38461538461539)","(41.0, 80.0, 71.875)","(101.0, 620.0, 545.0)","(20.0, 25.0, 23.6)"
14-12-2022 18:54:02.722124,"(17.0, 18.5, 18.032608695652176)","(5.5, 6.8, 6.677149877149877)","(6.0, 6.8, 6.646153846153846)","(21.0, 32.0, 29.444444444444443)","(10.0, 12.0, 11.76126126126126)","(10.0, 11.0, 10.719890510948906)","(41.0, 130.0, 97.5)","(6.0, 6.6, 6.364324324324325)","(5.5, 5.9, 5.868639053254438)","(26.0, 36.0, 35.64705882352941)","(31.0, 46.0, 43.2)","(41.0, 80.0, 74.16666666666667)","(101.0, 620.0, 413.3333333333333)","(20.0, 25.0, 24.5625)"
14-12-2022 18:54:04.336699,"(17.0, 18.5, 18.032608695652176)","(5.5, 6.8, 6.861666666666666)","(6.0, 6.8, 6.637209302325581)","(21.0, 30.0, 29.696969696969695)","(10.0, 12.0, 11.774553571428571)","(10.0, 11.0, 10.637731481481481)","(41.0, 130.0, 101.42857142857143)","(6.0, 6.4, 6.3517241379310345)","(5.5, 5.9, 5.824719101123596)","(26.0, 36.0, 36.94736842105263)","(31.0, 46.0, 42.64)","(41.0, 80.0, 71.92307692307692)","(101.0, 620.0, 410.0)","(20.0, 25.0, 24.575757575757574)"
14-12-2022 18:54:05.964055,"(17.0, 18.5, 18.032608695652176)","(5.5, 7.0, 6.90379746835443)","(6.0, 6.8, 6.612227074235808)","(21.0, 30.0, 29.77777777777778)","(10.0, 12.0, 11.790094339622641)","(10.0, 11.0, 10.701335877862595)","(41.0, 120.0, 98.33333333333334)","(6.0, 6.4, 6.347826086956522)","(5.5, 5.9, 5.743636363636364)","(26.0, 38.0, 37.0)","(31.0, 46.0, 42.64)","(41.0, 80.0, 71.92307692307692)","(101.0, 610.0, 410.0)","(20.0, 25.0, 24.757575757575758)"
14-12-2022 18:54:07.487446,"(17.0, 18.5, 17.981927710843372)","(5.5, 7.0, 6.982822085889571)","(6.0, 6.8, 6.616603773584905)","(21.0, 30.0, 31.0)","(10.0, 12.0, 11.848178137651821)","(10.0, 11.0, 10.706333973128599)","(41.0, 120.0, 101.42857142857143)","(6.0, 6.4, 6.3533333333333335)","(5.5, 5.8, 5.7255)","(26.0, 38.0, 34.22222222222222)","(31.0, 46.0, 43.0)","(41.0, 80.0, 73.0)","(101.0, 610.0, 410.0)","(20.0, 25.0, 24.58823529411765)"
14-12-2022 18:54:09.032918,"(16.0, 18.5, 17.981927710843372)","(5.5, 7.0, 6.978443113772455)","(6.0, 6.8, 6.6145214521452145)","(21.0, 32.0, 30.88888888888889)","(10.0, 12.0, 12.34375)","(10.0, 11.0, 10.675337186897881)","(41.0, 120.0, 94.0)","(6.0, 6.4, 6.301470588235294)","(5.5, 5.8, 5.647867298578199)","(26.0, 36.0, 33.5)","(31.0, 46.0, 42.34782608695652)","(41.0, 80.0, 74.23076923076923)","(101.0, 610.0, 494.0)","(20.0, 25.0, 24.61904761904762)"
14-12-2022 18:54:10.616821,"(16.0, 18.5, 17.828125)","(5.5, 7.0, 6.978443113772455)","(6.0, 6.8, 6.6145214521452145)","(21.0, 34.0, 31.77777777777778)","(10.0, 12.5, 12.426470588235293)","(10.0, 11.0, 10.67951127819549)","(41.0, 120.0, 76.66666666666667)","(6.0, 6.4, 6.297574123989219)","(5.5, 5.7, 5.625)","(26.0, 34.0, 33.42857142857143)","(31.0, 46.0, 42.285714285714285)","(41.0, 80.0, 74.23076923076923)","(101.0, 610.0, 494.0)","(20.0, 25.0, 23.76923076923077)"
14-12-2022 18:54:12.181826,"(16.0, 18.0, 17.75)","(5.5, 7.0, 7.008064516129032)","(6.0, 6.8, 6.646857142857143)","(21.0, 32.0, 29.551020408163264)","(10.0, 12.5, 12.459090909090909)","(10.0, 11.0, 10.674747474747475)","(41.0, 110.0, 98.33333333333334)","(6.0, 6.4, 6.300000000000001)","(5.0, 5.7, 5.646153846153846)","(26.0, 34.0, 33.04)","(31.0, 46.0, 43.6)","(41.0, 80.0, 75.0)","(101.0, 610.0, 575.0)","(20.0, 25.0, 24.419354838709676)"
14-12-2022 18:54:13.754438,"(16.0, 18.0, 17.75)","(5.5, 7.2, 7.003448275862069)","(6.0, 6.8, 6.646857142857143)","(21.0, 32.0, 29.551020408163264)","(10.0, 12.5, 12.459090909090909)","(10.0, 11.0, 10.694503171247357)","(41.0, 120.0, 98.33333333333334)","(6.0, 6.4, 6.299425287356322)","(5.0, 5.7, 5.632530120481928)","(26.0, 34.0, 33.04)","(31.0, 46.0, 42.30769230769231)","(41.0, 80.0, 73.0)","(101.0, 610.0, 605.7692307692307)","(20.0, 25.0, 24.5)"
14-12-2022 18:54:15.221741,"(16.0, 18.0, 17.75)","(5.5, 7.2, 7.003448275862069)","(6.0, 6.8, 6.646857142857143)","(21.0, 32.0, 29.818181818181817)","(10.0, 12.5, 12.478102189781023)","(10.0, 11.0, 10.70627802690583)","(41.0, 120.0, 83.33333333333333)","(6.0, 6.4, 6.302777777777778)","(5.0, 5.7, 5.6370786516853935)","(26.0, 34.0, 33.31707317073171)","(31.0, 46.0, 43.5)","(41.0, 75.0, 74.0)","(101.0, 610.0, 595.7142857142858)","(20.0, 25.0, 24.818181818181817)"
14-12-2022 18:54:16.772536,"(16.0, 17.0, 16.77777777777778)","(5.5, 7.2, 7.095454545454546)","(6.0, 6.8, 6.685483870967742)","(21.0, 32.0, 29.8135593220339)","(10.0, 12.5, 12.59375)","(10.0, 11.0, 10.69381443298969)","(41.0, 120.0, 93.33333333333333)","(6.0, 6.4, 6.307651715039578)","(5.0, 5.7, 5.644186046511628)","(26.0, 34.0, 33.333333333333336)","(31.0, 44.0, 37.23076923076923)","(41.0, 75.0, 75.38461538461539)","(101.0, 610.0, 742.5)","(20.0, 25.0, 24.821428571428573)"
14-12-2022 18:54:18.338368,"(16.0, 17.5, 16.714285714285715)","(5.5, 7.0, 6.972781065088757)","(6.0, 6.8, 6.664429530201342)","(21.0, 32.0, 29.919354838709676)","(10.0, 13.0, 12.616666666666667)","(10.0, 11.0, 10.694736842105263)","(41.0, 120.0, 106.25)","(6.0, 6.4, 6.312064343163539)","(5.0, 5.7, 5.594009216589861)","(26.0, 34.0, 33.42857142857143)","(31.0, 38.0, 36.857142857142854)","(41.0, 80.0, 76.53846153846153)","(101.0, 820.0, 742.5)","(20.0, 25.0, 24.0)"
14-12-2022 18:54:19.876824,"(16.0, 17.5, 16.73076923076923)","(5.5, 7.2, 6.882591093117409)","(6.0, 6.8, 6.663453815261044)","(21.0, 32.0, 30.0)","(10.0, 13.0, 12.707831325301205)","(10.0, 11.0, 10.723360655737705)","(41.0, 120.0, 100.0)","(6.0, 6.4, 6.321100917431193)","(5.0, 5.6, 5.627586206896551)","(26.0, 34.0, 33.2)","(31.0, 38.0, 37.0)","(41.0, 80.0, 75.71428571428571)","(101.0, 820.0, 742.5)","(20.0, 25.0, 23.285714285714285)"
14-12-2022 18:54:21.487919,"(16.0, 17.5, 16.68)","(5.5, 7.2, 6.858441558441558)","(6.0, 6.8, 6.682467532467532)","(21.0, 32.0, 30.10204081632653)","(10.0, 13.0, 12.613970588235293)","(10.0, 11.0, 10.774368231046932)","(41.0, 120.0, 87.5)","(6.0, 6.4, 6.376170212765958)","(5.0, 5.7, 5.713483146067416)","(26.0, 34.0, 33.77777777777778)","(31.0, 38.0, 37.130434782608695)","(41.0, 80.0, 75.0)","(101.0, 820.0, 742.5)","(20.0, 26.0, 24.7)"
14-12-2022 18:54:23.151015,"(16.0, 18.0, 17.185185185185187)","(5.5, 7.0, 6.858441558441558)","(6.0, 6.8, 6.682467532467532)","(21.0, 32.0, 30.10204081632653)","(10.0, 13.0, 12.689349112426035)","(10.0, 11.0, 10.528614457831326)","(41.0, 120.0, 108.33333333333333)","(6.0, 6.4, 6.475229357798165)","(5.0, 5.8, 5.756888888888889)","(26.0, 34.0, 33.44)","(31.0, 40.0, 38.16901408450704)","(41.0, 80.0, 71.42857142857143)","(101.0, 820.0, 742.5)","(20.0, 25.0, 24.625)"
14-12-2022 18:54:24.678489,"(16.0, 18.0, 17.435897435897434)","(5.5, 7.0, 6.8752351097178686)","(6.0, 6.8, 6.6785)","(21.0, 32.0, 30.36842105263158)","(10.0, 13.0, 12.689349112426035)","(10.0, 11.0, 10.647902869757175)","(41.0, 120.0, 103.75)","(6.0, 6.6, 6.492173913043478)","(5.0, 5.8, 5.759595959595959)","(26.0, 34.0, 33.63636363636363)","(31.0, 40.0, 38.03125)","(41.0, 80.0, 54.666666666666664)","(101.0, 820.0, 742.5)","(20.0, 25.0, 23.125)"
14-12-2022 18:54:26.320617,"(16.0, 18.5, 18.071428571428573)","(5.5, 7.0, 6.8752351097178686)","(6.0, 6.8, 6.6785)","(21.0, 32.0, 30.36842105263158)","(10.0, 13.0, 12.689349112426035)","(10.0, 11.0, 10.647902869757175)","(41.0, 120.0, 103.75)","(6.0, 6.6, 6.492173913043478)","(5.0, 5.8, 5.759595959595959)","(26.0, 34.0, 33.63636363636363)","(31.0, 40.0, 42.6)","(41.0, 80.0, 44.666666666666664)","(101.0, 820.0, 877.5)","(20.0, 24.0, 22.454545454545453)"
14-12-2022 18:54:28.074839,"(16.0, 18.0, 17.540816326530614)","(5.5, 7.0, 6.822110552763819)","(6.0, 6.8, 6.705610561056106)","(21.0, 32.0, 30.114285714285714)","(10.0, 13.0, 12.689349112426035)","(10.0, 11.0, 10.621598639455783)","(41.0, 130.0, 77.5)","(6.0, 6.6, 6.595862068965517)","(5.0, 5.8, 5.769822485207101)","(26.0, 34.0, 33.63636363636363)","(31.0, 44.0, 42.72727272727273)","(41.0, 50.0, 44.166666666666664)","(101.0, 650.0, 630.0)","(20.0, 22.0, 21.339622641509433)"
14-12-2022 18:54:29.627911,"(15.0, 18.0, 17.318181818181817)","(5.5, 7.0, 6.798809523809523)","(6.0, 6.8, 6.73588110403397)","(21.0, 32.0, 30.114285714285714)","(10.0, 13.0, 12.698275862068966)","(10.0, 11.0, 10.596774193548388)","(41.0, 130.0, 73.33333333333333)","(6.0, 6.6, 6.563562753036438)","(5.0, 5.8, 5.769461077844311)","(26.0, 34.0, 33.75)","(31.0, 44.0, 42.72727272727273)","(41.0, 55.0, 46.0)","(101.0, 650.0, 630.0)","(20.0, 22.0, 21.339622641509433)"
14-12-2022 18:54:31.250456,"(15.0, 18.0, 17.40625)","(5.5, 7.0, 6.807954545454545)","(6.0, 7.0, 6.838567493112947)","(21.0, 32.0, 30.263157894736842)","(10.0, 13.0, 12.204761904761904)","(10.0, 11.0, 10.60217755443886)","(41.0, 100.0, 73.33333333333333)","(6.0, 6.8, 6.59068100358423)","(5.0, 5.8, 5.7716666666666665)","(26.0, 34.0, 33.76470588235294)","(31.0, 44.0, 43.58620689655172)","(41.0, 50.0, 45.833333333333336)","(101.0, 650.0, 630.0)","(20.0, 22.0, 21.46153846153846)"
14-12-2022 18:54:32.811805,"(16.0, 18.0, 17.40625)","(5.5, 7.0, 6.8)","(6.0, 7.0, 6.849068322981366)","(21.0, 32.0, 30.137931034482758)","(10.0, 12.5, 12.125)","(10.0, 11.0, 10.536402569593148)","(41.0, 100.0, 86.66666666666667)","(5.5, 6.8, 6.603367003367003)","(5.5, 5.8, 5.814285714285714)","(26.0, 34.0, 33.76470588235294)","(31.0, 44.0, 43.58620689655172)","(41.0, 55.0, 46.875)","(101.0, 650.0, 630.0)","(19.0, 22.0, 21.23076923076923)"
14-12-2022 18:54:34.395908,"(16.0, 18.0, 18.03846153846154)","(5.5, 6.8, 6.707258064516129)","(6.0, 7.0, 6.8591304347826085)","(21.0, 32.0, 30.071428571428573)","(10.0, 12.5, 12.125)","(10.0, 11.0, 10.503311258278146)","(41.0, 100.0, 86.66666666666667)","(5.5, 6.8, 6.626706231454006)","(5.5, 5.9, 5.807352941176471)","(26.0, 34.0, 32.666666666666664)","(31.0, 44.0, 42.61538461538461)","(41.0, 55.0, 45.714285714285715)","(101.0, 650.0, 622.0)","(19.0, 22.0, 21.166666666666668)"
14-12-2022 18:54:35.978538,"(16.0, 18.5, 18.0)","(5.5, 6.8, 6.639840637450199)","(6.0, 7.0, 6.872121212121212)","(21.0, 32.0, 30.071428571428573)","(10.0, 12.5, 12.188888888888888)","(10.0, 11.0, 10.502739726027396)","(41.0, 100.0, 86.66666666666667)","(5.5, 6.8, 6.623834196891192)","(5.0, 5.9, 5.795384615384616)","(26.0, 34.0, 32.8235294117647)","(31.0, 44.0, 43.80246913580247)","(41.0, 55.0, 46.875)","(101.0, 650.0, 622.0)","(19.0, 22.0, 21.083333333333332)"
14-12-2022 18:54:37.564731,"(16.0, 18.0, 17.863636363636363)","(5.5, 6.8, 6.607860262008733)","(6.0, 7.0, 6.872560975609756)","(21.0, 32.0, 30.076923076923077)","(10.0, 12.5, 12.106666666666667)","(10.0, 11.0, 10.349747474747474)","(41.0, 100.0, 95.55555555555556)","(5.5, 6.8, 6.664957264957264)","(5.0, 5.8, 5.850537634408602)","(26.0, 34.0, 32.666666666666664)","(31.0, 44.0, 43.27272727272727)","(41.0, 55.0, 46.2)","(101.0, 980.0, 886.0)","(19.0, 22.0, 21.75)"
14-12-2022 18:54:39.154185,"(16.0, 18.0, 17.863636363636363)","(5.5, 6.8, 6.595530726256983)","(6.0, 7.0, 6.88145896656535)","(21.0, 32.0, 30.08695652173913)","(10.0, 12.5, 12.213483146067416)","(10.0, 10.5, 10.329954954954955)","(41.0, 100.0, 98.88888888888889)","(5.5, 6.8, 6.7144615384615385)","(5.0, 5.9, 5.832894736842105)","(26.0, 34.0, 32.77777777777778)","(31.0, 44.0, 43.666666666666664)","(41.0, 55.0, 55.5)","(101.0, 980.0, 776.6666666666667)","(19.0, 22.0, 23.859154929577464)"
14-12-2022 18:54:40.728303,"(16.0, 18.5, 18.08125)","(5.5, 6.6, 6.578109452736318)","(6.0, 7.0, 6.88145896656535)","(21.0, 32.0, 30.08695652173913)","(10.0, 12.5, 12.357954545454545)","(10.0, 10.5, 10.333684210526316)","(41.0, 110.0, 100.0)","(5.5, 6.8, 6.714984709480122)","(5.0, 5.9, 5.832)","(26.0, 34.0, 32.325581395348834)","(31.0, 46.0, 43.78947368421053)","(41.0, 65.0, 54.5)","(101.0, 830.0, 776.6666666666667)","(19.0, 24.0, 23.76923076923077)"
14-12-2022 18:54:42.274892,"(16.0, 18.5, 18.08125)","(5.5, 6.6, 6.578109452736318)","(6.0, 7.0, 6.88145896656535)","(21.0, 32.0, 30.08695652173913)","(10.0, 12.5, 12.357954545454545)","(10.0, 10.5, 10.333684210526316)","(41.0, 110.0, 100.0)","(5.5, 6.8, 6.714984709480122)","(5.0, 5.9, 5.832)","(26.0, 34.0, 32.325581395348834)","(31.0, 46.0, 43.78947368421053)","(41.0, 65.0, 54.5)","(101.0, 830.0, 726.6666666666666)","(19.0, 24.0, 23.43103448275862)"
14-12-2022 18:54:43.829983,"(16.0, 18.5, 18.08125)","(5.5, 6.6, 6.590064794816414)","(6.0, 7.0, 6.882530120481928)","(21.0, 32.0, 30.08695652173913)","(10.0, 12.5, 12.30188679245283)","(10.0, 10.5, 10.09832134292566)","(41.0, 110.0, 100.0)","(6.0, 6.8, 6.7171779141104295)","(5.0, 5.9, 5.8421686746987955)","(26.0, 34.0, 32.325581395348834)","(31.0, 46.0, 44.206896551724135)","(41.0, 65.0, 54.5)","(101.0, 830.0, 726.6666666666666)","(19.0, 24.0, 23.43103448275862)"
14-12-2022 18:54:45.406181,"(16.0, 18.5, 18.08125)","(5.5, 6.6, 6.590064794816414)","(6.0, 7.0, 6.882530120481928)","(21.0, 32.0, 30.08695652173913)","(10.0, 12.5, 12.30188679245283)","(10.0, 10.5, 10.09832134292566)","(41.0, 110.0, 100.0)","(6.0, 6.8, 6.7171779141104295)","(5.0, 5.9, 5.8421686746987955)","(26.0, 34.0, 32.325581395348834)","(31.0, 46.0, 44.206896551724135)","(41.0, 65.0, 54.5)","(101.0, 830.0, 726.6666666666666)","(19.0, 24.0, 23.27659574468085)"
14-12-2022 18:54:46.911587,"(16.0, 18.5, 18.06081081081081)","(5.5, 6.6, 6.53774834437086)","(6.0, 7.0, 6.895081967213114)","(21.0, 32.0, 30.095238095238095)","(10.0, 12.5, 12.229323308270677)","(10.0, 10.5, 10.10482180293501)","(41.0, 110.0, 98.75)","(5.5, 6.8, 6.73037542662116)","(5.0, 5.9, 5.81358024691358)","(26.0, 36.0, 32.484848484848484)","(31.0, 46.0, 45.333333333333336)","(41.0, 55.0, 48.61538461538461)","(101.0, 1000.0, 685.0)","(19.0, 24.0, 23.339805825242717)"
14-12-2022 18:54:48.500386,"(16.0, 18.5, 18.21186440677966)","(5.5, 6.6, 6.400980392156863)","(6.0, 7.0, 7.0636363636363635)","(21.0, 32.0, 30.125)","(10.0, 12.5, 12.23828125)","(10.0, 10.5, 10.16150442477876)","(41.0, 95.0, 71.0)","(6.0, 6.8, 6.6579185520361985)","(5.0, 5.9, 5.9222222222222225)","(26.0, 36.0, 32.05263157894737)","(31.0, 46.0, 45.6)","(41.0, 50.0, 50.285714285714285)","(101.0, 720.0, 685.0)","(20.0, 24.0, 23.380434782608695)"
14-12-2022 18:54:50.048694,"(16.0, 19.0, 18.583333333333332)","(5.5, 6.2, 6.232452830188679)","(6.0, 7.2, 7.06890756302521)","(21.0, 32.0, 30.153846153846153)","(10.0, 12.5, 12.210344827586207)","(10.0, 10.5, 10.126582278481013)","(41.0, 95.0, 86.25)","(6.0, 6.8, 6.652873563218391)","(5.0, 6.0, 6.022485207100591)","(26.0, 34.0, 31.575757575757574)","(31.0, 46.0, 47.1578947368421)","(41.0, 55.0, 48.0)","(101.0, 720.0, 660.0)","(20.0, 24.0, 22.466666666666665)"
14-12-2022 18:54:51.638223,"(16.0, 19.0, 18.569767441860463)","(5.5, 6.4, 6.050602409638555)","(6.0, 7.2, 7.101840490797546)","(21.0, 32.0, 30.285714285714285)","(10.0, 12.5, 12.208333333333334)","(10.0, 10.5, 10.140776699029127)","(41.0, 90.0, 86.25)","(6.0, 6.8, 6.651891891891892)","(5.0, 6.2, 5.998305084745763)","(26.0, 32.0, 31.575757575757574)","(31.0, 48.0, 47.1578947368421)","(41.0, 55.0, 48.625)","(101.0, 730.0, 660.0)","(19.0, 23.0, 23.214285714285715)"
14-12-2022 18:54:53.288936,"(16.0, 19.0, 18.58139534883721)","(5.5, 6.2, 6.042735042735043)","(6.0, 7.2, 7.113103448275862)","(21.0, 32.0, 30.153846153846153)","(10.0, 12.5, 12.193430656934307)","(10.0, 10.5, 10.152582159624414)","(41.0, 90.0, 82.0)","(6.0, 6.8, 6.6596306068601585)","(5.0, 6.0, 6.009937888198758)","(26.0, 32.0, 31.5625)","(31.0, 48.0, 47.027027027027025)","(41.0, 55.0, 50.064516129032256)","(101.0, 730.0, 690.0)","(19.0, 24.0, 23.16923076923077)"
14-12-2022 18:54:54.876942,"(16.0, 19.0, 18.676470588235293)","(5.5, 6.2, 6.087213114754098)","(6.0, 7.2, 7.1725190839694655)","(21.0, 32.0, 32.16393442622951)","(10.0, 12.5, 12.203333333333333)","(10.0, 10.5, 10.158333333333333)","(41.0, 85.0, 81.76470588235294)","(6.0, 6.8, 6.539506172839506)","(5.0, 6.2, 6.047567567567568)","(26.0, 32.0, 31.310344827586206)","(31.0, 48.0, 44.2)","(41.0, 55.0, 50.90909090909091)","(101.0, 730.0, 690.0)","(19.0, 24.0, 22.897196261682243)"
14-12-2022 18:54:56.534471,"(16.0, 19.0, 18.710526315789473)","(5.5, 6.2, 6.123636363636364)","(6.0, 7.2, 7.251612903225807)","(21.0, 34.0, 31.894736842105264)","(10.0, 12.5, 12.118150684931507)","(10.0, 10.5, 10.15)","(41.0, 90.0, 81.92307692307693)","(6.0, 6.6, 6.515151515151515)","(5.0, 6.2, 6.022222222222222)","(26.0, 34.0, 31.35593220338983)","(31.0, 46.0, 45.65217391304348)","(41.0, 55.0, 50.76470588235294)","(101.0, 730.0, 690.0)","(19.0, 24.0, 22.897196261682243)"
14-12-2022 18:54:58.370168,"(16.0, 19.0, 18.71311475409836)","(5.5, 6.2, 6.124170616113744)","(6.0, 7.4, 7.254385964912281)","(21.0, 34.0, 31.894736842105264)","(10.0, 12.5, 12.118150684931507)","(10.0, 10.5, 10.162017167381974)","(41.0, 90.0, 81.92307692307693)","(5.5, 6.6, 6.430366492146597)","(5.0, 6.2, 6.0648888888888886)","(26.0, 34.0, 31.52112676056338)","(31.0, 46.0, 45.72727272727273)","(41.0, 55.0, 50.5)","(101.0, 730.0, 690.0)","(19.0, 24.0, 22.854368932038835)"
14-12-2022 18:55:00.045714,"(16.0, 19.0, 18.71311475409836)","(5.5, 6.2, 6.124170616113744)","(6.0, 7.4, 7.254385964912281)","(21.0, 34.0, 31.894736842105264)","(10.0, 12.5, 12.118150684931507)","(10.0, 10.5, 10.162017167381974)","(41.0, 90.0, 81.92307692307693)","(5.5, 6.6, 6.430366492146597)","(5.0, 6.2, 6.0648888888888886)","(26.0, 34.0, 31.52112676056338)","(31.0, 46.0, 45.72727272727273)","(41.0, 55.0, 50.5)","(101.0, 730.0, 690.0)","(19.0, 24.0, 22.854368932038835)"
14-12-2022 18:55:01.791942,"(16.0, 19.0, 17.135135135135137)","(5.5, 6.2, 6.235135135135136)","(6.5, 7.4, 7.56986301369863)","(21.0, 34.0, 32.05309734513274)","(10.0, 12.5, 12.129032258064516)","(10.0, 10.5, 10.234782608695653)","(41.0, 95.0, 83.75)","(5.5, 6.4, 6.322842639593909)","(5.5, 6.2, 6.016470588235294)","(26.0, 34.0, 31.850746268656717)","(31.0, 48.0, 45.86666666666667)","(41.0, 55.0, 51.516129032258064)","(101.0, 990.0, 700.9090909090909)","(19.0, 25.0, 24.523809523809526)"
