,Straight Shot,Big Time Gift,Go Norman,Big Time Polo,Check Me Out,Big Time Brindle,Denuto,Big Time Punga
06-01-2023 14:03:45.671128,"(14.0, 23.0, 19.467391304347824)","(16.0, 26.0, 22.22641509433962)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.808)","(4.6, 6.0, 5.36)","(4.0, 5.5, 4.4714285714285715)","(7.0, 13.0, 9.0)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:46.674241,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.808)","(4.6, 6.0, 5.36)","(4.0, 5.5, 4.370588235294117)","(7.0, 13.0, 10.91578947368421)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:47.707685,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.808)","(4.6, 6.0, 5.36)","(4.0, 5.5, 4.370588235294117)","(7.0, 12.5, 9.719999999999999)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:48.805357,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.52)","(4.6, 6.0, 5.316666666666666)","(4.0, 5.5, 4.370588235294117)","(7.0, 12.0, 9.408000000000001)","(6.0, 9.0, 8.16)"
06-01-2023 14:03:49.990830,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.370588235294117)","(7.0, 12.0, 9.408000000000001)","(6.0, 9.0, 8.16)"
06-01-2023 14:03:51.167246,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 22.153846153846153)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.370588235294117)","(7.0, 12.0, 9.408000000000001)","(6.0, 9.0, 8.16)"
06-01-2023 14:03:52.287560,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 22.153846153846153)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.370588235294117)","(7.0, 12.0, 9.408000000000001)","(6.0, 9.0, 8.16)"
06-01-2023 14:03:53.307753,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 12.0, 9.120000000000001)","(6.0, 9.0, 7.88)"
06-01-2023 14:03:54.294347,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 12.0, 9.120000000000001)","(6.0, 9.0, 7.88)"
06-01-2023 14:03:55.366506,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 12.0, 9.120000000000001)","(6.0, 9.0, 7.88)"
06-01-2023 14:03:56.488089,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 12.0, 9.95)","(6.0, 9.0, 7.88)"
06-01-2023 14:03:57.597186,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 11.5, 9.95)","(6.0, 9.0, 7.786666666666666)"
06-01-2023 14:03:58.700822,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 11.5, 9.485)","(6.0, 9.0, 7.786666666666666)"
06-01-2023 14:03:59.731877,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 11.5, 9.485)","(6.0, 9.0, 8.036363636363637)"
06-01-2023 14:04:00.794417,"(14.0, 23.0, 19.53333333333333)","(16.0, 26.0, 21.652173913043477)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.316666666666666)","(4.0, 5.5, 4.357142857142857)","(7.0, 11.5, 10.723529411764705)","(6.0, 8.8, 8.036363636363637)"
06-01-2023 14:04:01.958611,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.5, 11.792682926829269)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.68125)","(4.0, 5.5, 4.357142857142857)","(7.0, 11.5, 8.744444444444445)","(6.0, 8.8, 8.036363636363637)"
06-01-2023 14:04:03.187721,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.5, 12.61111111111111)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.68125)","(4.0, 5.5, 4.483333333333333)","(7.0, 11.5, 9.485)","(6.0, 8.8, 7.92)"
06-01-2023 14:04:04.456627,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.0, 12.61111111111111)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.68125)","(4.0, 5.4, 4.483333333333333)","(7.0, 11.5, 9.123333333333333)","(6.0, 8.8, 7.792)"
06-01-2023 14:04:05.632733,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.0, 12.61111111111111)","(3.7, 6.6, 4.52)","(4.6, 5.9, 5.68125)","(4.0, 5.4, 4.483333333333333)","(7.0, 11.5, 9.123333333333333)","(6.0, 8.8, 7.081818181818182)"
06-01-2023 14:04:06.741761,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.5, 11.852941176470589)","(3.7, 6.4, 6.140000000000001)","(4.6, 5.9, 5.68125)","(4.0, 5.4, 4.483333333333333)","(7.0, 11.5, 9.123333333333333)","(6.0, 8.8, 7.081818181818182)"
06-01-2023 14:04:07.833950,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.5, 11.852941176470589)","(3.7, 6.4, 6.140000000000001)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.5, 9.123333333333333)","(6.0, 8.8, 7.081818181818182)"
06-01-2023 14:04:08.941853,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.5, 11.852941176470589)","(3.7, 6.4, 6.081250000000001)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.5, 10.054545454545455)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:10.101286,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 22.097560975609756)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.4, 6.081250000000001)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 10.054545454545455)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:11.269647,"(14.0, 23.0, 19.829268292682926)","(16.0, 26.0, 24.125)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.4, 5.04)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 9.470588235294118)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:12.340809,"(14.0, 23.0, 18.384615384615383)","(17.0, 25.0, 23.05)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 5.04)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 9.470588235294118)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:13.462126,"(14.0, 23.0, 19.666666666666668)","(17.0, 25.0, 23.227272727272727)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 5.04)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 9.470588235294118)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:14.559700,"(14.0, 23.0, 19.666666666666668)","(17.0, 26.0, 20.642857142857142)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 5.115384615384615)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 9.470588235294118)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:15.675265,"(14.0, 23.0, 19.666666666666668)","(17.0, 26.0, 20.642857142857142)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 5.115384615384615)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.3687499999999995)","(7.0, 11.0, 9.470588235294118)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:16.947408,"(14.0, 23.0, 19.666666666666668)","(17.0, 25.0, 22.67857142857143)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 4.841666666666667)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 11.0, 8.96)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:18.123614,"(14.0, 23.0, 19.666666666666668)","(17.0, 25.0, 22.67857142857143)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 4.841666666666667)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 8.96)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:19.314137,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.67857142857143)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 4.841666666666667)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 8.933333333333334)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:20.561155,"(14.0, 23.0, 20.0)","(17.0, 25.0, 21.57894736842105)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 4.841666666666667)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.219047619047618)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:21.722889,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 4.4875)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.129411764705882)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:22.948655,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.4, 5.115384615384615)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.129411764705882)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:24.023487,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 5.115384615384615)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.129411764705882)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:25.151870,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.565217391304348)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.129411764705882)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:26.338218,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.565217391304348)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:27.491757,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.565217391304348)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:28.580540,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.565217391304348)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:29.706055,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.565217391304348)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:30.709382,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.387878787878788)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:31.810963,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.387878787878788)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:33.061127,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.387878787878788)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:34.186878,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.291666666666668)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.9, 5.765384615384615)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:35.403662,"(14.0, 23.0, 20.0)","(17.0, 25.0, 19.285714285714285)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.9, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:36.425626,"(14.0, 23.0, 20.0)","(17.0, 25.0, 19.285714285714285)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:37.405825,"(14.0, 23.0, 20.0)","(17.0, 25.0, 19.285714285714285)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:38.506212,"(14.0, 23.0, 20.0)","(17.0, 25.0, 19.285714285714285)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:39.672484,"(14.0, 23.0, 20.0)","(17.0, 25.0, 21.129032258064516)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:40.960900,"(14.0, 23.0, 20.0)","(17.0, 25.0, 21.129032258064516)","(11.0, 14.0, 12.928571428571429)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:42.247467,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.073170731707318)","(11.0, 14.0, 13.714285714285714)","(3.6, 6.2, 4.4411764705882355)","(4.6, 5.8, 5.704)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.01818181818182)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:43.543478,"(14.0, 23.0, 20.0)","(17.0, 25.0, 20.925925925925927)","(11.0, 14.0, 13.0)","(3.6, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 8.8)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:44.660148,"(14.0, 23.0, 20.0)","(17.0, 25.0, 20.925925925925927)","(11.0, 14.5, 13.217948717948717)","(3.6, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 8.8)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:45.758164,"(14.0, 23.0, 20.0)","(17.0, 25.0, 20.925925925925927)","(11.0, 14.5, 13.217948717948717)","(3.6, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.094736842105263)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:46.784497,"(14.0, 23.0, 20.0)","(17.0, 25.0, 20.925925925925927)","(11.0, 14.5, 13.217948717948717)","(3.7, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.094736842105263)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:47.978533,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.027027027027028)","(11.0, 14.5, 13.217948717948717)","(3.7, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.094736842105263)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:49.172911,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.027027027027028)","(11.0, 14.5, 13.217948717948717)","(3.7, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.094736842105263)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:50.406230,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.027027027027028)","(11.0, 14.5, 13.217948717948717)","(3.7, 6.2, 4.517647058823529)","(4.6, 5.8, 5.707692307692308)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.094736842105263)","(6.0, 8.8, 7.046153846153846)"
06-01-2023 14:04:51.608444,"(14.0, 23.0, 20.0)","(17.0, 25.0, 22.027027027027028)","(11.0, 14.5, 13.217948717948717)","(3.7, 6.2, 4.517647058823529)","(4.6, 5.8, 5.876923076923077)","(4.0, 5.4, 4.342307692307692)","(7.0, 9.6, 9.0)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:52.776876,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.659574468085108)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.342307692307692)","(7.5, 9.6, 9.0)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:53.939803,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.659574468085108)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.342307692307692)","(7.5, 9.6, 9.0)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:55.122762,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.659574468085108)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.342307692307692)","(7.5, 9.6, 9.094736842105263)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:56.429536,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.659574468085108)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.871153846153846)","(7.5, 9.6, 9.094736842105263)","(6.0, 8.8, 7.05625)"
06-01-2023 14:04:57.731323,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.438461538461539)","(7.5, 9.6, 9.094736842105263)","(6.0, 8.8, 7.228571428571429)"
06-01-2023 14:04:58.900368,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.438461538461539)","(7.5, 9.6, 9.094736842105263)","(6.0, 8.6, 7.114285714285714)"
06-01-2023 14:05:00.043086,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.517647058823529)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.642424242424243)","(7.5, 9.6, 9.066666666666666)","(6.0, 8.6, 7.114285714285714)"
06-01-2023 14:05:01.159622,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.2, 4.977777777777778)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.642424242424243)","(7.5, 9.6, 9.066666666666666)","(6.0, 8.6, 7.066666666666666)"
06-01-2023 14:05:02.201265,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.18421052631579)","(3.7, 6.0, 4.888888888888889)","(4.8, 6.0, 5.876923076923077)","(4.0, 5.4, 4.642424242424243)","(7.5, 9.6, 9.094736842105263)","(6.0, 8.6, 7.066666666666666)"
06-01-2023 14:05:03.580020,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.317073170731707)","(11.0, 14.5, 13.046511627906977)","(3.7, 6.0, 5.381818181818182)","(4.8, 6.0, 5.733333333333333)","(4.0, 5.4, 4.7)","(7.5, 9.6, 9.216)","(6.0, 8.6, 7.311111111111111)"
06-01-2023 14:05:05.271819,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.25)","(11.0, 14.5, 13.046511627906977)","(3.7, 5.9, 5.275)","(4.8, 6.0, 5.79)","(4.0, 5.3, 4.688000000000001)","(7.5, 10.0, 9.911111111111111)","(6.0, 8.4, 7.653333333333333)"
06-01-2023 14:05:06.696303,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.25)","(11.0, 14.5, 13.046511627906977)","(3.7, 5.8, 4.987096774193549)","(4.8, 6.0, 5.79)","(4.0, 5.3, 4.688000000000001)","(7.5, 10.0, 9.492)","(6.0, 8.4, 7.466666666666667)"
06-01-2023 14:05:08.190878,"(14.0, 22.0, 21.0)","(17.0, 25.0, 22.25)","(11.0, 14.5, 13.046511627906977)","(3.7, 5.8, 4.987096774193549)","(4.8, 6.0, 5.79)","(4.0, 5.3, 4.688000000000001)","(7.5, 10.5, 9.492)","(6.0, 8.4, 7.680000000000001)"
06-01-2023 14:05:09.599932,"(14.0, 22.0, 21.0)","(17.0, 25.0, 20.227272727272727)","(11.0, 14.5, 13.565217391304348)","(3.7, 5.8, 4.987096774193549)","(4.8, 6.0, 5.809090909090909)","(4.0, 5.3, 4.688000000000001)","(7.5, 10.5, 9.463636363636363)","(6.0, 8.4, 7.7)"
06-01-2023 14:05:10.971006,"(14.0, 22.0, 21.0)","(17.0, 25.0, 20.227272727272727)","(11.0, 14.0, 13.565217391304348)","(3.7, 5.8, 4.987096774193549)","(4.8, 6.0, 6.066666666666666)","(4.0, 5.3, 4.688000000000001)","(7.5, 10.5, 9.728571428571428)","(6.0, 8.4, 7.866666666666667)"
06-01-2023 14:05:12.298350,"(14.0, 22.0, 21.0)","(17.0, 25.0, 20.227272727272727)","(11.0, 14.0, 13.6)","(3.7, 5.8, 5.1)","(4.8, 6.2, 5.5675675675675675)","(4.0, 5.3, 4.821875)","(7.5, 10.5, 9.728571428571428)","(6.0, 8.4, 7.748571428571429)"
06-01-2023 14:05:13.461087,"(14.0, 22.0, 21.074074074074073)","(17.0, 25.0, 20.227272727272727)","(11.0, 14.0, 13.6)","(3.7, 5.8, 5.1)","(4.8, 6.4, 5.7153846153846155)","(4.0, 5.3, 4.821875)","(7.5, 10.5, 9.728571428571428)","(6.0, 8.4, 7.748571428571429)"
06-01-2023 14:05:14.584905,"(14.0, 23.0, 20.142857142857142)","(17.0, 25.0, 22.5)","(11.0, 14.0, 13.6)","(3.7, 5.8, 4.84375)","(4.8, 6.2, 5.469565217391304)","(4.0, 5.3, 4.821875)","(7.5, 10.5, 9.728571428571428)","(6.0, 8.4, 7.748571428571429)"
06-01-2023 14:05:15.692488,"(14.0, 23.0, 20.142857142857142)","(17.0, 25.0, 22.5)","(11.0, 14.0, 13.6)","(3.7, 5.8, 5.307692307692308)","(4.8, 6.2, 5.821052631578947)","(4.0, 5.3, 4.821875)","(7.5, 10.5, 9.78)","(6.0, 8.4, 7.748571428571429)"
06-01-2023 14:05:16.846881,"(14.0, 22.0, 21.583333333333336)","(17.0, 25.0, 22.5)","(11.0, 14.0, 13.6)","(3.7, 5.7, 5.335294117647059)","(4.8, 6.2, 5.57)","(4.0, 5.3, 4.6596153846153845)","(7.5, 10.5, 9.87)","(6.0, 8.4, 7.748571428571429)"
06-01-2023 14:05:18.064982,"(14.0, 22.0, 21.583333333333336)","(17.0, 25.0, 22.5)","(11.0, 14.0, 13.6)","(3.7, 5.5, 4.863636363636363)","(4.8, 6.2, 5.464516129032258)","(4.0, 5.3, 4.773333333333333)","(7.5, 10.5, 9.69)","(6.0, 8.4, 7.570212765957447)"
06-01-2023 14:05:19.297933,"(14.0, 22.0, 21.583333333333336)","(17.0, 25.0, 22.5)","(11.0, 14.0, 13.6)","(3.7, 5.5, 5.170588235294117)","(4.8, 6.2, 5.154999999999999)","(4.0, 5.2, 5.1045454545454545)","(7.5, 10.5, 9.69)","(6.0, 8.4, 7.604081632653061)"
06-01-2023 14:05:20.499823,"(14.0, 22.0, 21.583333333333336)","(17.0, 25.0, 22.441860465116278)","(11.0, 14.0, 13.6)","(3.7, 5.3, 5.212)","(4.8, 6.2, 5.5)","(4.0, 5.2, 4.66)","(7.5, 10.5, 9.740625)","(6.0, 8.4, 7.971428571428571)"
