,Our Bella Lucia,Wild Man,Linxx,My Magic Merlin,Waitpinga Lad,Cutty Sark,Murranji Track
1171,"[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 3, 263132), 3.7, 6.2]"
1172,"[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 12.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 4, 422692), 3.7, 6.2]"
1173,"[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 12.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 5, 595287), 3.7, 6.2]"
1174,"[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 6, 763968), 3.7, 6.4]"
1175,"[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 7, 936355), 3.7, 6.4]"
1176,"[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 9, 100115), 3.7, 6.4]"
1177,"[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 10, 260146), 3.7, 6.2]"
1178,"[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 11, 433645), 3.7, 6.2]"
1179,"[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 12, 607470), 3.7, 6.2]"
1180,"[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 13, 775292), 3.7, 6.2]"
1181,"[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 14, 933485), 3.7, 6.2]"
1182,"[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 16, 95919), 3.7, 6.2]"
1183,"[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 17, 259050), 3.7, 6.2]"
1184,"[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 18, 438890), 3.7, 6.2]"
1185,"[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 19, 623575), 3.7, 6.2]"
1186,"[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 20, 802676), 3.7, 6.6]"
1187,"[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 21, 999600), 3.7, 6.6]"
1188,"[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 23, 169590), 3.7, 6.6]"
1189,"[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 24, 335811), 3.7, 6.6]"
1190,"[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 2.1, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 25, 514219), 3.7, 6.6]"
1191,"[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 2.05, 2.14]","[datetime.datetime(2022, 11, 28, 20, 12, 26, 684281), 3.8, 6.6]"
1192,"[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 2.05, 2.22]","[datetime.datetime(2022, 11, 28, 20, 12, 27, 856096), 3.8, 6.4]"
1193,"[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 2.05, 2.24]","[datetime.datetime(2022, 11, 28, 20, 12, 29, 28405), 3.8, 6.4]"
1194,"[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 30, 205788), 3.8, 6.4]"
1195,"[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 31, 366350), 3.8, 6.2]"
1196,"[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 32, 528401), 3.8, 6.2]"
1197,"[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 33, 693165), 3.8, 6.2]"
1198,"[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 34, 859364), 3.8, 6.2]"
1199,"[datetime.datetime(2022, 11, 28, 20, 12, 36, 25296), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 12, 36, 26296), 3.8, 6.2]"
1200,"[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 2.05, 2.44]","[datetime.datetime(2022, 11, 28, 20, 12, 37, 185100), 3.8, 6.2]"
1201,"[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 2.05, 2.42]","[datetime.datetime(2022, 11, 28, 20, 12, 38, 363144), 3.8, 6.2]"
1202,"[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 2.05, 2.42]","[datetime.datetime(2022, 11, 28, 20, 12, 39, 531537), 3.8, 6.2]"
1203,"[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 2.05, 2.42]","[datetime.datetime(2022, 11, 28, 20, 12, 40, 696563), 3.8, 6.4]"
1204,"[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 2.05, 2.42]","[datetime.datetime(2022, 11, 28, 20, 12, 41, 872852), 3.8, 6.4]"
1205,"[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 2.05, 2.42]","[datetime.datetime(2022, 11, 28, 20, 12, 43, 40641), 3.8, 6.4]"
1206,"[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 44, 219753), 3.8, 6.4]"
1207,"[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 45, 389228), 3.8, 6.2]"
1208,"[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 46, 561072), 3.8, 6.2]"
1209,"[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 47, 720047), 3.8, 6.2]"
1210,"[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 48, 883835), 3.8, 6.2]"
1211,"[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 50, 53327), 3.8, 6.2]"
1212,"[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 51, 234304), 3.8, 6.2]"
1213,"[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 52, 429618), 3.8, 6.2]"
1214,"[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 53, 619673), 3.8, 6.2]"
1215,"[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 54, 806822), 3.8, 6.2]"
1216,"[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 9.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 12, 55, 980186), 3.8, 6.2]"
