,Summer Cat,Gee Shes Pretty,Shes An Angel,Mrs Krinkles,Queen Bridget,Wild Prospect,Sexy Rags,Gurkha Gold
16-12-2022 14:56:10.378027,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.734210526315789)","(14.0, 28.0, 24.4)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:11.360845,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.734210526315789)","(14.0, 28.0, 24.4)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:12.381480,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 82.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.734210526315789)","(14.0, 28.0, 24.4)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:13.374345,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.734210526315789)","(14.0, 28.0, 24.4)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:14.436862,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.6461538461538465)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:15.434543,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.6461538461538465)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:16.431320,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.6461538461538465)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:17.392303,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.6461538461538465)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6783783783783783)"
16-12-2022 14:56:18.376620,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.75)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:19.348911,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 82.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.75)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:20.330010,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:21.350385,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:22.340669,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:23.338617,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:24.344347,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.688888888888889)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.698305084745763)"
16-12-2022 14:56:25.354411,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 70.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(14.0, 28.0, 25.0)","(26.0, 180.0, 88.0)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:26.379632,"(3.5, 3.95, 3.6970588235294115)","(15.0, 21.0, 18.934782608695652)","(31.0, 130.0, 90.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(14.0, 28.0, 25.0)","(26.0, 180.0, 112.0)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:27.375475,"(3.5, 3.95, 3.674193548387097)","(15.0, 21.0, 19.48)","(31.0, 160.0, 105.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(14.0, 28.0, 25.0)","(26.0, 180.0, 90.66666666666666)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:28.391999,"(3.5, 3.95, 3.683333333333333)","(15.0, 21.0, 19.48)","(31.0, 160.0, 105.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 180.0, 87.33333333333334)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:29.449172,"(3.5, 3.9, 3.75)","(15.0, 21.0, 19.48)","(31.0, 150.0, 83.33333333333334)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 170.0, 120.4)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:30.480283,"(3.5, 3.9, 3.75)","(15.0, 21.0, 19.48)","(31.0, 150.0, 116.66666666666667)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 170.0, 126.4)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:31.516556,"(3.5, 3.95, 3.6538461538461537)","(15.0, 21.0, 19.48)","(31.0, 160.0, 107.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 180.0, 126.4)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:32.547946,"(3.5, 3.95, 3.6538461538461537)","(15.0, 21.0, 19.48)","(31.0, 160.0, 110.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 180.0, 120.4)","(3.2, 3.8, 3.6865853658536585)"
16-12-2022 14:56:33.552669,"(3.5, 3.9, 3.7)","(15.0, 21.0, 19.48)","(31.0, 150.0, 110.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 25.0)","(26.0, 170.0, 92.0)","(3.2, 3.8, 3.7452380952380953)"
16-12-2022 14:56:34.572670,"(3.5, 3.9, 3.7)","(15.0, 21.0, 19.6)","(31.0, 160.0, 105.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 28.0, 26.8)","(26.0, 180.0, 92.0)","(3.2, 3.85, 3.780952380952381)"
16-12-2022 14:56:35.551971,"(3.5, 3.9, 3.7)","(15.0, 21.0, 19.444444444444443)","(31.0, 160.0, 105.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.633333333333334)","(14.0, 30.0, 26.8)","(26.0, 180.0, 92.0)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:36.582003,"(3.5, 3.9, 3.7)","(15.0, 21.0, 19.444444444444443)","(31.0, 150.0, 83.33333333333334)","(5.0, 99999, 99990)","(4.6, 5.9, 5.692592592592593)","(14.0, 30.0, 25.333333333333332)","(26.0, 170.0, 134.66666666666666)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:37.604215,"(3.5, 3.9, 3.7)","(15.0, 21.0, 19.6)","(31.0, 150.0, 83.33333333333334)","(5.0, 99999, 99990)","(4.6, 5.9, 5.692592592592593)","(14.0, 30.0, 25.333333333333332)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:38.593762,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.6)","(31.0, 150.0, 83.33333333333334)","(5.0, 99999, 99990)","(4.6, 5.9, 5.692592592592593)","(15.0, 30.0, 25.333333333333332)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:39.598502,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.6)","(31.0, 150.0, 100.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.692592592592593)","(15.0, 30.0, 25.333333333333332)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:40.645287,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.6)","(31.0, 150.0, 83.33333333333334)","(5.0, 99999, 99990)","(4.6, 5.9, 5.627272727272728)","(15.0, 30.0, 27.77777777777778)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.821875)"
16-12-2022 14:56:41.671405,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.95)","(31.0, 150.0, 100.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.571428571428571)","(15.0, 30.0, 26.22222222222222)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.833333333333333)"
16-12-2022 14:56:42.753267,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.95)","(31.0, 160.0, 102.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.571428571428571)","(15.0, 28.0, 26.22222222222222)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.833333333333333)"
16-12-2022 14:56:43.787311,"(3.4, 3.9, 3.8)","(15.0, 21.0, 19.95)","(31.0, 150.0, 102.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.571428571428571)","(15.0, 28.0, 26.22222222222222)","(26.0, 160.0, 85.33333333333334)","(3.2, 3.9, 3.833333333333333)"
16-12-2022 14:56:44.838407,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 102.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.571428571428571)","(15.0, 28.0, 27.77777777777778)","(31.0, 160.0, 115.19999999999999)","(3.2, 3.9, 3.833333333333333)"
16-12-2022 14:56:45.816829,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 102.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.571428571428571)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 115.19999999999999)","(3.2, 3.9, 3.853488372093023)"
16-12-2022 14:56:46.810033,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 90.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.6)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 107.5)","(3.2, 3.9, 3.8058823529411767)"
16-12-2022 14:56:47.796740,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 160.0, 101.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.685714285714286)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 110.0)","(3.2, 3.9, 3.8407407407407406)"
16-12-2022 14:56:48.797020,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 76.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.566666666666666)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 110.0)","(3.2, 3.9, 3.8407407407407406)"
16-12-2022 14:56:49.778273,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 124.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.566666666666666)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 110.0)","(3.2, 3.9, 3.8407407407407406)"
16-12-2022 14:56:50.787162,"(3.4, 3.9, 3.76)","(15.0, 21.0, 19.95)","(31.0, 150.0, 124.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.466666666666667)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 115.19999999999999)","(3.2, 3.9, 3.8058823529411767)"
16-12-2022 14:56:51.829235,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 150.0, 94.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.466666666666667)","(15.0, 30.0, 27.77777777777778)","(31.0, 160.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:52.872620,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 150.0, 127.6)","(5.0, 99999, 99990)","(4.6, 5.8, 5.466666666666667)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:53.900291,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 150.0, 137.55555555555554)","(5.0, 99999, 99990)","(4.6, 5.8, 5.458823529411765)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:54.921943,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 135.56521739130434)","(5.0, 99999, 99990)","(4.6, 5.9, 5.458823529411765)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:55.895691,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(4.6, 5.9, 5.458823529411765)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:56.885121,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(4.6, 5.9, 5.525)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:57.843705,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(4.6, 5.9, 5.525)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:58.826594,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(4.6, 5.9, 5.592307692307692)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8384615384615386)"
16-12-2022 14:56:59.790626,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 115.0)","(5.0, 99999, 99990)","(4.6, 5.9, 5.713043478260869)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.861904761904762)"
16-12-2022 14:57:00.824627,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 115.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.587878787878788)","(15.0, 30.0, 27.77777777777778)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.861904761904762)"
16-12-2022 14:57:01.832938,"(3.4, 3.9, 3.76)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 115.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.7)","(15.0, 30.0, 23.333333333333332)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8289473684210527)"
16-12-2022 14:57:02.833827,"(3.4, 3.9, 3.825)","(15.0, 21.0, 20.045454545454547)","(31.0, 140.0, 90.0)","(5.0, 99999, 99990)","(4.6, 5.8, 5.635294117647059)","(15.0, 30.0, 22.5)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8289473684210527)"
16-12-2022 14:57:03.878125,"(3.4, 3.9, 3.825)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 127.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.628571428571429)","(15.0, 30.0, 25.714285714285715)","(31.0, 150.0, 100.0)","(3.2, 3.9, 3.8181818181818183)"
16-12-2022 14:57:04.892618,"(3.4, 3.95, 3.675)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.8, 5.7555555555555555)","(15.0, 29.0, 26.11111111111111)","(31.0, 150.0, 102.5)","(3.2, 3.9, 3.7800000000000002)"
16-12-2022 14:57:05.868450,"(3.4, 3.95, 3.7275862068965515)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 123.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.7555555555555555)","(15.0, 29.0, 26.11111111111111)","(31.0, 150.0, 102.5)","(3.2, 3.9, 3.7800000000000002)"
16-12-2022 14:57:06.870039,"(3.4, 3.95, 3.7823529411764705)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 123.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.7555555555555555)","(15.0, 29.0, 22.75)","(31.0, 150.0, 102.5)","(3.2, 3.9, 3.81)"
16-12-2022 14:57:07.847152,"(3.4, 3.95, 3.7823529411764705)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 123.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.78)","(15.0, 28.0, 22.25)","(31.0, 150.0, 102.5)","(3.2, 3.9, 3.8274193548387094)"
16-12-2022 14:57:08.834097,"(3.4, 3.95, 3.8545454545454545)","(15.0, 21.0, 20.08695652173913)","(31.0, 140.0, 123.66666666666666)","(5.0, 99999, 99990)","(4.6, 5.8, 5.776470588235294)","(15.0, 28.0, 20.333333333333332)","(31.0, 150.0, 102.5)","(3.2, 3.9, 3.781578947368421)"
16-12-2022 14:57:09.832946,"(3.4, 3.95, 3.9142857142857146)","(15.0, 21.0, 19.833333333333332)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.8, 5.776470588235294)","(15.0, 28.0, 18.59090909090909)","(31.0, 150.0, 99.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:10.836531,"(3.4, 3.95, 3.93)","(15.0, 21.0, 19.833333333333332)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.8, 5.776470588235294)","(15.0, 28.0, 18.59090909090909)","(31.0, 150.0, 115.33333333333333)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:11.813993,"(3.4, 3.95, 3.93)","(15.0, 21.0, 19.833333333333332)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 23.18181818181818)","(31.0, 150.0, 110.66666666666667)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:12.817601,"(3.4, 4.1, 3.7924242424242425)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 17.1)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:13.802147,"(3.4, 4.1, 3.8693181818181817)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 17.1)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:14.782095,"(3.4, 4.1, 3.9375)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 19.03846153846154)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:15.740528,"(3.4, 4.1, 3.9375)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 19.03846153846154)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:16.694768,"(3.4, 4.1, 4.012499999999999)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.780952380952382)","(15.0, 27.0, 21.833333333333332)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:17.684876,"(3.4, 4.3, 4.235294117647059)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 6.0, 5.791304347826087)","(15.0, 25.0, 21.833333333333332)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:18.642537,"(3.4, 4.3, 4.235294117647059)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 6.0, 5.791304347826087)","(15.0, 25.0, 21.833333333333332)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:19.655623,"(3.4, 4.3, 4.2615384615384615)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.794736842105263)","(14.0, 25.0, 20.5)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:20.653090,"(3.4, 4.3, 4.15)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.794736842105263)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:21.675265,"(3.4, 4.3, 4.075)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.835483870967742)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:22.738420,"(3.4, 4.3, 4.1875)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.835483870967742)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:23.713953,"(3.4, 4.4, 4.0)","(15.0, 21.0, 19.6875)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.835483870967742)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:24.673251,"(3.4, 4.4, 4.0)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.835483870967742)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.726923076923077)"
16-12-2022 14:57:25.689017,"(3.4, 4.5, 4.0)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.754545454545455)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.7055555555555553)"
16-12-2022 14:57:26.701733,"(3.4, 4.5, 4.2)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.754545454545455)","(14.0, 25.0, 19.0)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.7055555555555553)"
16-12-2022 14:57:27.700903,"(3.4, 4.5, 4.2)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 24.0, 21.75)","(31.0, 150.0, 92.0)","(3.2, 3.9, 3.7055555555555553)"
16-12-2022 14:57:28.680753,"(3.4, 4.5, 4.2)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 24.0, 20.6)","(31.0, 150.0, 124.5)","(3.2, 3.9, 3.7634146341463413)"
16-12-2022 14:57:29.692762,"(3.4, 4.5, 4.2)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 24.0, 20.6)","(31.0, 150.0, 135.42857142857144)","(3.2, 3.9, 3.62)"
16-12-2022 14:57:30.701240,"(3.4, 4.5, 4.2)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 24.0, 18.714285714285715)","(31.0, 150.0, 118.33333333333334)","(3.2, 3.9, 3.66)"
16-12-2022 14:57:31.725185,"(3.4, 4.7, 4.023076923076923)","(15.0, 21.0, 19.526315789473685)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 23.0, 20.5)","(31.0, 150.0, 105.0)","(3.2, 3.9, 3.6)"
16-12-2022 14:57:32.686633,"(3.4, 4.7, 4.386956521739131)","(15.0, 21.0, 19.555555555555557)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 23.0, 18.333333333333332)","(31.0, 150.0, 105.0)","(3.2, 3.9, 3.6)"
16-12-2022 14:57:33.660476,"(3.4, 4.6, 4.512499999999999)","(15.0, 21.0, 19.555555555555557)","(31.0, 140.0, 115.5)","(5.0, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 23.0, 18.333333333333332)","(31.0, 150.0, 105.0)","(3.2, 3.9, 3.6)"
16-12-2022 14:57:34.654954,"(3.5, 4.6, 4.3999999999999995)","(16.0, 21.0, 19.555555555555557)","(31.0, 140.0, 115.5)","(4.8, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 23.0, 18.333333333333332)","(31.0, 150.0, 105.0)","(3.3, 3.9, 3.8)"
16-12-2022 14:57:35.673838,"(3.5, 4.6, 4.3999999999999995)","(16.0, 21.0, 19.555555555555557)","(31.0, 140.0, 115.5)","(4.8, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 23.0, 18.5)","(31.0, 150.0, 105.0)","(3.3, 3.9, 3.8)"
16-12-2022 14:57:36.688672,"(3.5, 4.6, 4.3999999999999995)","(16.0, 21.0, 19.555555555555557)","(31.0, 140.0, 108.0)","(4.8, 99999, 99990)","(4.6, 5.9, 5.82)","(14.0, 21.0, 18.5)","(31.0, 150.0, 105.0)","(3.3, 3.9, 3.875)"
