,Perfect Tyrant,Freddy Vegas,Break And Enter,Cracking Force,Black Nettle,Rebel Prince,Wild Mister,High Times
14-12-2022 12:08:02.658455,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:03.754897,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:04.896876,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:06.003458,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:07.093153,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:08.200418,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:09.273967,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:10.304837,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:11.300479,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 100.0, 43.27272727272727)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:12.335201,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:13.356217,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:14.453734,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:15.559084,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:16.661101,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:17.779292,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:18.940100,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:20.098267,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 56.666666666666664)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:21.270328,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 56.666666666666664)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:22.485366,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 56.666666666666664)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:23.695984,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 56.666666666666664)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:25.084252,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 56.666666666666664)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:26.461058,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 64.0909090909091)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:27.809169,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 100.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:29.140262,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:30.329999,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:31.508710,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:32.627625,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:33.738658,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:34.794539,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:35.794736,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:36.836343,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:37.955882,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:39.067809,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:40.216852,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:41.407811,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 20.153846153846153)","(19.0, 90.0, 72.75)","(20.0, 70.0, 46.59090909090909)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 130.0)","(61.0, 540.0, 315.45454545454544)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:42.623540,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:43.757770,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:45.017112,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:46.313982,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:47.599614,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:48.833566,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:50.041415,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:51.265247,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:52.501798,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:53.864484,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:55.046112,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 40.57142857142857)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:56.162109,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:57.266510,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:58.413449,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:08:59.518107,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:00.704269,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:01.960467,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:03.081194,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:04.275560,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 66.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:05.429527,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 90.0, 44.666666666666664)","(20.0, 70.0, 68.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:06.582851,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 68.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:07.727179,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 68.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:08.916402,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 68.0)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:10.297786,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:11.597872,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:12.933764,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:14.217910,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:15.478566,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:16.669500,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 44.85714285714286)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:18.170700,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:19.390417,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:20.603736,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:21.909394,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:23.310499,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 4.527272727272727)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:24.544989,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 45.625)","(20.0, 80.0, 42.15384615384615)","(3.9, 7.0, 5.153448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 243.59999999999997)","(5.5, 9.6, 7.466666666666667)"
14-12-2022 12:09:25.747807,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 85.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.0, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 540.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:27.131618,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:28.330440,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:29.548425,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:30.727392,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:31.937145,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 52.22222222222222)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:33.132618,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 80.0, 50.3125)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:34.275077,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 70.0, 50.3125)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:35.429271,"(1.6, 2.4, 2.1735294117647057)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 70.0, 52.5)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 8.761904761904763)"
14-12-2022 12:09:36.539564,"(1.6, 2.4, 1.8153846153846154)","(10.0, 21.0, 18.9)","(19.0, 120.0, 48.72727272727273)","(20.0, 60.0, 45.833333333333336)","(3.9, 7.8, 5.48448275862069)","(31.0, 230.0, 101.42857142857143)","(61.0, 550.0, 320.90909090909093)","(5.5, 9.6, 7.142857142857142)"
