,Best Back Bruce,Quiet Storm,Breathe Easy,Up And About,Vapar Brenda,Hameldaeme,Shardonant,Senna Storm,Telemachus,Victory George
07-12-2022 20:04:48.177682,"(11.0, 20.0, 17.0)","(10.0, 11.0, 10.625)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 22.333333333333332)","(5.5, 5.9, 5.630769230769231)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 33.0)","(19.0, 42.0, 52.57142857142857)","(31.0, 42.0, 37.2)","(2.4, 3.25, 3.1)"
07-12-2022 20:04:49.735912,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.80952380952381)","(3.5, 5.4, 4.9625)","(15.0, 25.0, 22.333333333333332)","(5.5, 5.9, 5.80625)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 33.0)","(19.0, 60.0, 43.666666666666664)","(31.0, 42.0, 37.2)","(2.4, 3.25, 3.045)"
07-12-2022 20:04:51.292989,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.80952380952381)","(3.5, 5.4, 4.9625)","(15.0, 25.0, 22.333333333333332)","(5.5, 5.9, 5.895238095238096)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 33.0)","(19.0, 55.0, 44.0)","(31.0, 42.0, 37.2)","(2.4, 3.15, 3.01)"
07-12-2022 20:04:52.876235,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.80952380952381)","(3.5, 5.4, 4.9625)","(15.0, 25.0, 23.5)","(5.5, 6.2, 5.681818181818182)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 33.0)","(19.0, 60.0, 45.083333333333336)","(31.0, 42.0, 37.2)","(2.4, 3.15, 3.01)"
07-12-2022 20:04:54.435355,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.80952380952381)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 6.0, 5.678571428571429)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 33.0)","(19.0, 55.0, 43.45454545454545)","(31.0, 42.0, 37.2)","(2.4, 3.15, 3.09)"
07-12-2022 20:04:55.958676,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 6.0, 5.678571428571429)","(41.0, 60.0, 58.285714285714285)","(18.0, 38.0, 32.0)","(19.0, 50.0, 39.714285714285715)","(31.0, 42.0, 39.75)","(2.4, 3.15, 3.083076923076923)"
07-12-2022 20:04:57.470558,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 6.0, 5.735294117647059)","(41.0, 60.0, 58.285714285714285)","(18.0, 36.0, 29.571428571428573)","(19.0, 50.0, 39.42857142857143)","(31.0, 42.0, 52.111111111111114)","(2.4, 3.1, 3.0620689655172413)"
07-12-2022 20:04:59.088575,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 6.0, 5.688235294117647)","(41.0, 60.0, 58.285714285714285)","(18.0, 36.0, 29.571428571428573)","(19.0, 48.0, 39.42857142857143)","(31.0, 65.0, 43.666666666666664)","(2.4, 3.1, 2.988888888888889)"
07-12-2022 20:05:00.536473,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 5.9, 5.688235294117647)","(41.0, 60.0, 58.0)","(18.0, 36.0, 29.571428571428573)","(19.0, 48.0, 39.42857142857143)","(31.0, 55.0, 41.77777777777778)","(2.4, 3.1, 3.0692307692307694)"
07-12-2022 20:05:02.000118,"(11.0, 19.0, 16.142857142857142)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 5.9, 5.642857142857143)","(41.0, 60.0, 54.75)","(18.0, 36.0, 29.571428571428573)","(19.0, 48.0, 39.42857142857143)","(31.0, 55.0, 41.42857142857143)","(2.4, 3.1, 3.0555555555555554)"
07-12-2022 20:05:03.513246,"(11.0, 19.0, 14.416666666666666)","(10.0, 11.0, 10.91891891891892)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 5.9, 5.688235294117647)","(41.0, 60.0, 51.833333333333336)","(18.0, 36.0, 29.571428571428573)","(19.0, 48.0, 40.0)","(31.0, 50.0, 36.57142857142857)","(2.4, 3.1, 3.0555555555555554)"
07-12-2022 20:05:05.093055,"(11.0, 18.5, 14.75)","(10.0, 11.0, 10.655172413793103)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 23.5)","(5.5, 5.9, 5.688235294117647)","(41.0, 60.0, 48.333333333333336)","(18.0, 36.0, 29.571428571428573)","(19.0, 48.0, 40.666666666666664)","(31.0, 48.0, 40.0)","(2.4, 3.1, 3.0555555555555554)"
07-12-2022 20:05:06.594950,"(11.0, 22.0, 16.9375)","(10.0, 11.5, 10.686746987951807)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 22.0)","(5.5, 5.9, 5.642857142857143)","(41.0, 60.0, 49.8)","(18.0, 36.0, 29.571428571428573)","(19.0, 46.0, 39.142857142857146)","(31.0, 46.0, 35.5)","(2.4, 3.1, 3.0555555555555554)"
07-12-2022 20:05:08.099755,"(11.0, 21.0, 16.9375)","(10.0, 11.5, 10.686746987951807)","(3.5, 5.4, 4.9625)","(15.0, 26.0, 22.333333333333332)","(5.5, 5.9, 5.642857142857143)","(41.0, 55.0, 48.333333333333336)","(18.0, 36.0, 29.571428571428573)","(19.0, 46.0, 39.6)","(31.0, 46.0, 40.666666666666664)","(2.4, 3.1, 3.04)"
07-12-2022 20:05:09.580650,"(11.0, 21.0, 18.291666666666668)","(10.0, 11.5, 9.502439024390243)","(3.5, 5.4, 4.9625)","(15.0, 25.0, 22.333333333333332)","(5.5, 5.9, 5.607142857142857)","(41.0, 55.0, 47.142857142857146)","(18.0, 36.0, 30.375)","(19.0, 46.0, 39.6)","(31.0, 46.0, 41.142857142857146)","(2.4, 3.1, 3.381578947368421)"
07-12-2022 20:05:11.091975,"(11.0, 20.0, 16.5625)","(10.0, 11.5, 9.502439024390243)","(3.5, 5.4, 4.9625)","(15.0, 25.0, 20.166666666666668)","(5.5, 5.8, 5.586956521739131)","(41.0, 50.0, 46.44444444444444)","(18.0, 36.0, 31.5)","(19.0, 46.0, 39.6)","(31.0, 44.0, 41.0)","(2.4, 3.4, 3.185714285714286)"
07-12-2022 20:05:12.565655,"(11.0, 19.5, 16.375)","(10.0, 10.5, 9.6)","(3.5, 5.4, 4.9625)","(15.0, 21.0, 20.25)","(5.5, 5.9, 5.586956521739131)","(41.0, 50.0, 46.44444444444444)","(18.0, 36.0, 31.5)","(19.0, 46.0, 39.6)","(31.0, 48.0, 36.57142857142857)","(2.4, 3.4, 3.185714285714286)"
07-12-2022 20:05:14.106213,"(11.0, 19.5, 16.5)","(10.0, 10.0, 9.77142857142857)","(3.5, 5.4, 4.9625)","(15.0, 21.0, 20.25)","(5.5, 5.9, 5.574074074074074)","(41.0, 50.0, 46.0)","(18.0, 36.0, 33.0)","(19.0, 46.0, 39.6)","(31.0, 48.0, 42.0)","(2.4, 3.4, 3.185714285714286)"
07-12-2022 20:05:15.506562,"(12.0, 19.0, 18.285714285714285)","(8.5, 10.0, 9.77142857142857)","(3.6, 5.4, 4.9625)","(16.0, 21.0, 20.333333333333332)","(5.5, 5.9, 5.574074074074074)","(41.0, 50.0, 43.714285714285715)","(19.0, 36.0, 33.0)","(20.0, 46.0, 39.6)","(31.0, 46.0, 40.0)","(2.45, 3.4, 3.185714285714286)"
07-12-2022 20:05:16.942710,"(12.0, 19.0, 18.285714285714285)","(8.5, 10.0, 9.77142857142857)","(3.6, 5.4, 4.9625)","(16.0, 21.0, 19.833333333333332)","(5.5, 5.9, 5.586956521739131)","(41.0, 48.0, 42.666666666666664)","(19.0, 36.0, 33.0)","(20.0, 46.0, 39.6)","(31.0, 46.0, 42.0)","(2.45, 3.4, 3.185714285714286)"
07-12-2022 20:05:18.346046,"(12.0, 18.5, 16.9)","(8.5, 10.0, 9.428571428571429)","(3.6, 5.4, 4.9625)","(16.0, 21.0, 19.7)","(5.5, 5.9, 5.586956521739131)","(41.0, 48.0, 54.375)","(19.0, 36.0, 33.0)","(20.0, 46.0, 39.6)","(31.0, 46.0, 40.666666666666664)","(2.45, 3.4, 3.185714285714286)"
07-12-2022 20:05:19.767569,"(12.0, 21.0, 18.6)","(8.5, 10.0, 9.428571428571429)","(3.6, 5.4, 4.9625)","(16.0, 23.0, 19.42857142857143)","(5.5, 5.9, 5.574074074074074)","(41.0, 75.0, 55.06666666666666)","(19.0, 36.0, 33.0)","(20.0, 46.0, 39.6)","(31.0, 46.0, 40.4)","(2.45, 3.4, 3.185714285714286)"
07-12-2022 20:05:21.236250,"(12.0, 20.0, 19.25)","(8.5, 10.0, 9.08235294117647)","(3.6, 5.4, 4.9625)","(16.0, 22.0, 18.85)","(5.5, 5.9, 5.574074074074074)","(41.0, 70.0, 52.8)","(19.0, 36.0, 33.0)","(20.0, 46.0, 39.6)","(31.0, 46.0, 40.4)","(2.45, 3.4, 3.1714285714285717)"
07-12-2022 20:05:22.762891,"(12.0, 20.0, 19.11111111111111)","(8.5, 9.2, 9.6)","(3.6, 5.4, 4.9625)","(16.0, 22.0, 20.5)","(5.5, 5.9, 5.571428571428571)","(41.0, 60.0, 49.8)","(19.0, 36.0, 32.625)","(20.0, 46.0, 39.6)","(31.0, 46.0, 39.714285714285715)","(2.45, 3.35, 3.2)"
07-12-2022 20:05:24.210003,"(12.0, 22.0, 20.375)","(8.5, 10.0, 9.377777777777776)","(3.6, 5.4, 4.9625)","(16.0, 22.0, 20.22222222222222)","(5.5, 5.9, 5.564516129032258)","(41.0, 55.0, 49.583333333333336)","(19.0, 36.0, 32.625)","(20.0, 46.0, 39.6)","(31.0, 42.0, 38.44444444444444)","(2.45, 3.35, 3.2071428571428573)"
07-12-2022 20:05:25.676559,"(12.0, 20.0, 18.875)","(8.5, 10.0, 9.676923076923076)","(3.6, 5.4, 4.9625)","(16.0, 22.0, 20.22222222222222)","(5.5, 5.9, 5.571428571428571)","(41.0, 55.0, 44.166666666666664)","(19.0, 36.0, 32.625)","(20.0, 46.0, 39.6)","(31.0, 42.0, 36.666666666666664)","(2.45, 3.35, 3.2923076923076926)"
07-12-2022 20:05:27.192077,"(12.0, 20.0, 18.6)","(8.5, 10.0, 9.676923076923076)","(3.6, 5.4, 5.122222222222222)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.571428571428571)","(41.0, 55.0, 49.09090909090909)","(19.0, 36.0, 32.625)","(20.0, 46.0, 39.6)","(31.0, 42.0, 37.55555555555556)","(2.45, 3.35, 3.225)"
07-12-2022 20:05:28.591372,"(12.0, 21.0, 18.625)","(8.5, 10.0, 9.75)","(3.6, 5.3, 4.9111111111111105)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.7620000000000005)","(41.0, 55.0, 50.666666666666664)","(19.0, 36.0, 32.625)","(20.0, 46.0, 39.6)","(31.0, 42.0, 37.55555555555556)","(2.45, 3.4, 3.3375)"
07-12-2022 20:05:29.912440,"(12.0, 20.0, 18.625)","(8.5, 10.0, 9.75)","(3.6, 5.3, 4.9111111111111105)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.825)","(41.0, 55.0, 51.1)","(19.0, 36.0, 32.5)","(20.0, 46.0, 42.57142857142857)","(31.0, 42.0, 37.55555555555556)","(2.45, 3.4, 3.3722222222222222)"
07-12-2022 20:05:31.301244,"(12.0, 19.5, 18.857142857142858)","(8.5, 10.5, 9.654545454545454)","(3.6, 5.3, 4.811111111111111)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.675)","(41.0, 55.0, 47.2)","(19.0, 36.0, 32.5)","(20.0, 46.0, 43.333333333333336)","(31.0, 42.0, 35.333333333333336)","(2.45, 3.4, 3.3722222222222222)"
07-12-2022 20:05:32.718533,"(12.0, 19.0, 18.4375)","(8.5, 10.5, 9.654545454545454)","(3.6, 5.2, 5.033333333333333)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.6923076923076925)","(41.0, 55.0, 46.666666666666664)","(19.0, 36.0, 32.5)","(20.0, 46.0, 43.333333333333336)","(31.0, 42.0, 34.0)","(2.45, 3.4, 3.389473684210526)"
07-12-2022 20:05:34.183650,"(12.0, 19.0, 17.125)","(8.5, 10.5, 9.983333333333333)","(3.6, 5.2, 4.933333333333333)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.6923076923076925)","(41.0, 70.0, 55.84615384615385)","(19.0, 36.0, 32.5)","(20.0, 46.0, 41.2)","(31.0, 40.0, 36.0)","(2.45, 3.4, 3.389473684210526)"
07-12-2022 20:05:35.675979,"(12.0, 19.0, 14.833333333333334)","(8.5, 10.5, 9.983333333333333)","(3.6, 5.1, 4.885714285714285)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.6923076923076925)","(41.0, 60.0, 51.75)","(19.0, 36.0, 33.0)","(20.0, 46.0, 38.666666666666664)","(31.0, 38.0, 35.0)","(2.45, 3.4, 3.389473684210526)"
07-12-2022 20:05:37.386662,"(12.0, 18.5, 16.0)","(8.5, 10.5, 9.983333333333333)","(3.6, 5.1, 4.942857142857143)","(16.0, 22.0, 19.2)","(5.5, 5.9, 5.6923076923076925)","(41.0, 55.0, 49.09090909090909)","(19.0, 36.0, 33.0)","(20.0, 42.0, 38.666666666666664)","(31.0, 38.0, 34.0)","(2.45, 3.4, 3.389473684210526)"
07-12-2022 20:05:39.090119,"(12.0, 22.0, 15.333333333333332)","(8.5, 10.5, 9.963157894736842)","(3.6, 5.2, 5.175)","(16.0, 22.0, 23.916666666666664)","(5.5, 5.9, 5.6923076923076925)","(41.0, 55.0, 48.666666666666664)","(19.0, 36.0, 33.0)","(20.0, 42.0, 38.666666666666664)","(31.0, 36.0, 37.27272727272727)","(2.45, 3.4, 3.4869565217391303)"
07-12-2022 20:05:40.916293,"(12.0, 18.0, 15.5)","(8.5, 10.5, 9.933333333333334)","(3.6, 5.2, 5.116666666666667)","(16.0, 25.0, 21.77777777777778)","(5.5, 5.9, 5.6923076923076925)","(41.0, 50.0, 46.333333333333336)","(19.0, 36.0, 33.0)","(20.0, 42.0, 38.666666666666664)","(31.0, 38.0, 37.42857142857143)","(2.45, 3.5, 3.2838709677419353)"
07-12-2022 20:05:42.821725,"(12.0, 17.5, 14.375)","(8.5, 10.5, 9.933333333333334)","(3.6, 5.2, 5.116666666666667)","(16.0, 24.0, 20.666666666666668)","(5.5, 5.9, 5.661538461538461)","(41.0, 55.0, 49.583333333333336)","(19.0, 36.0, 33.666666666666664)","(20.0, 42.0, 38.666666666666664)","(31.0, 44.0, 39.0)","(2.45, 3.3, 3.2838709677419353)"
07-12-2022 20:05:44.786935,"(12.0, 17.0, 15.4)","(8.5, 10.5, 9.951351351351352)","(3.6, 5.2, 5.116666666666667)","(16.0, 24.0, 18.875)","(5.5, 5.8, 5.661538461538461)","(41.0, 55.0, 50.125)","(19.0, 36.0, 33.666666666666664)","(20.0, 42.0, 39.69230769230769)","(31.0, 44.0, 36.5)","(2.45, 3.3, 3.2857142857142856)"
07-12-2022 20:05:46.565083,"(12.0, 16.5, 13.941176470588236)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 5.116666666666667)","(16.0, 23.0, 21.705882352941178)","(5.5, 5.8, 5.661538461538461)","(41.0, 55.0, 43.75)","(19.0, 36.0, 33.666666666666664)","(20.0, 42.0, 62.0)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.3, 3.2857142857142856)"
07-12-2022 20:05:48.179027,"(12.0, 16.0, 14.125)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 5.16875)","(16.0, 23.0, 21.571428571428573)","(5.5, 5.8, 5.661538461538461)","(41.0, 55.0, 48.4)","(19.0, 36.0, 33.666666666666664)","(20.0, 70.0, 52.0)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.3, 3.4346153846153844)"
07-12-2022 20:05:49.681434,"(12.0, 15.0, 12.5)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 4.866666666666666)","(16.0, 23.0, 21.0)","(5.5, 5.8, 5.661538461538461)","(41.0, 55.0, 43.75)","(19.0, 36.0, 33.666666666666664)","(20.0, 60.0, 46.5)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.55, 3.3911764705882352)"
07-12-2022 20:05:51.205375,"(12.0, 14.5, 11.928571428571429)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 5.0181818181818185)","(16.0, 23.0, 21.0)","(5.5, 5.8, 5.661538461538461)","(41.0, 55.0, 41.666666666666664)","(19.0, 36.0, 33.666666666666664)","(20.0, 55.0, 45.0)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.55, 3.4375)"
07-12-2022 20:05:52.672100,"(12.0, 14.5, 11.928571428571429)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 5.0181818181818185)","(16.0, 23.0, 21.0)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 42.5)","(19.0, 36.0, 31.333333333333332)","(20.0, 55.0, 43.333333333333336)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.55, 3.4375)"
07-12-2022 20:05:54.175111,"(12.0, 14.5, 11.928571428571429)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 4.866666666666666)","(16.0, 23.0, 19.0)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 42.5)","(19.0, 38.0, 32.666666666666664)","(20.0, 50.0, 44.285714285714285)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.55, 3.444736842105263)"
07-12-2022 20:05:55.642021,"(12.0, 14.5, 13.0)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 4.866666666666666)","(16.0, 22.0, 18.571428571428573)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 42.5)","(19.0, 38.0, 32.666666666666664)","(20.0, 50.0, 44.285714285714285)","(31.0, 44.0, 37.333333333333336)","(2.45, 3.55, 3.504285714285714)"
07-12-2022 20:05:57.143861,"(12.0, 14.5, 13.7)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 4.866666666666666)","(16.0, 22.0, 18.333333333333332)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 42.5)","(19.0, 38.0, 32.666666666666664)","(20.0, 50.0, 44.0)","(31.0, 44.0, 36.8)","(2.45, 3.55, 3.504285714285714)"
07-12-2022 20:05:58.674047,"(12.0, 14.5, 13.285714285714286)","(8.0, 10.5, 9.933333333333334)","(3.8, 5.2, 5.075)","(16.0, 22.0, 19.272727272727273)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 46.666666666666664)","(19.0, 38.0, 32.666666666666664)","(20.0, 50.0, 42.44444444444444)","(31.0, 42.0, 35.0)","(2.45, 3.55, 3.4547619047619045)"
07-12-2022 20:06:00.239852,"(12.0, 14.0, 13.166666666666666)","(8.0, 10.5, 10.116129032258065)","(3.8, 5.2, 5.052941176470588)","(16.0, 22.0, 19.923076923076923)","(5.5, 5.8, 5.661538461538461)","(41.0, 50.0, 50.25)","(19.0, 38.0, 32.666666666666664)","(20.0, 48.0, 43.0)","(31.0, 40.0, 34.54545454545455)","(2.45, 3.55, 3.4547619047619045)"
07-12-2022 20:06:01.739443,"(12.0, 14.0, 13.333333333333334)","(8.0, 10.5, 10.116129032258065)","(3.8, 5.2, 5.0)","(16.0, 22.0, 18.625)","(5.5, 5.8, 5.661538461538461)","(41.0, 75.0, 59.27272727272727)","(19.0, 38.0, 32.666666666666664)","(20.0, 48.0, 43.0)","(31.0, 40.0, 35.55555555555556)","(2.45, 3.55, 3.4547619047619045)"
07-12-2022 20:06:03.265930,"(12.0, 14.0, 13.142857142857142)","(8.0, 10.5, 10.116129032258065)","(3.8, 5.2, 5.0)","(16.0, 22.0, 18.625)","(5.5, 5.8, 5.661538461538461)","(41.0, 65.0, 56.8)","(19.0, 38.0, 32.666666666666664)","(20.0, 48.0, 43.0)","(31.0, 40.0, 30.4)","(2.45, 3.55, 3.4547619047619045)"
07-12-2022 20:06:04.778169,"(12.0, 14.0, 13.142857142857142)","(8.0, 10.5, 10.116129032258065)","(3.8, 5.2, 4.9)","(16.0, 22.0, 18.625)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 56.8)","(19.0, 38.0, 32.666666666666664)","(20.0, 48.0, 54.0)","(31.0, 40.0, 30.666666666666668)","(2.45, 3.55, 3.0566780821917807)"
07-12-2022 20:06:06.289546,"(12.0, 14.0, 16.44736842105263)","(8.0, 10.5, 10.266666666666667)","(3.8, 5.2, 5.252631578947369)","(16.0, 22.0, 19.81818181818182)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(19.0, 38.0, 32.666666666666664)","(20.0, 60.0, 48.5)","(31.0, 36.0, 31.5)","(2.45, 3.2, 3.0556701030927833)"
07-12-2022 20:06:07.753211,"(12.0, 20.0, 16.44736842105263)","(8.0, 10.5, 10.266666666666667)","(3.8, 5.4, 5.26875)","(16.0, 22.0, 20.22222222222222)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.6)","(21.0, 55.0, 45.714285714285715)","(31.0, 36.0, 32.4)","(2.5, 3.2, 3.0556701030927833)"
07-12-2022 20:06:09.236419,"(12.0, 19.5, 15.666666666666666)","(8.0, 10.5, 10.266666666666667)","(3.8, 5.3, 5.233333333333333)","(16.0, 22.0, 20.363636363636363)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.6)","(21.0, 55.0, 47.81818181818181)","(31.0, 36.0, 32.4)","(2.5, 3.2, 3.0556701030927833)"
07-12-2022 20:06:10.679927,"(12.0, 19.0, 16.4)","(8.0, 10.5, 10.32972972972973)","(3.8, 5.4, 5.025)","(16.0, 22.0, 20.22222222222222)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.6)","(21.0, 50.0, 45.0)","(31.0, 36.0, 33.75)","(2.5, 3.2, 3.053658536585366)"
07-12-2022 20:06:12.092209,"(12.0, 18.0, 15.3125)","(8.0, 10.5, 10.32972972972973)","(3.8, 5.4, 5.1)","(16.0, 21.0, 19.541666666666668)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.6)","(21.0, 50.0, 54.666666666666664)","(31.0, 36.0, 33.0)","(2.5, 3.2, 3.053658536585366)"
07-12-2022 20:06:13.490454,"(12.0, 17.5, 15.3125)","(8.0, 10.5, 10.32972972972973)","(3.8, 5.3, 5.7)","(16.0, 21.0, 19.95)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.25)","(21.0, 60.0, 47.666666666666664)","(31.0, 36.0, 33.0)","(2.5, 3.2, 3.053658536585366)"
07-12-2022 20:06:14.964067,"(12.0, 17.5, 16.807692307692307)","(8.0, 10.5, 10.32972972972973)","(3.8, 5.8, 5.2749999999999995)","(16.0, 21.0, 18.9)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 32.5)","(21.0, 55.0, 47.0)","(31.0, 36.0, 33.0)","(2.5, 3.2, 3.053645833333333)"
07-12-2022 20:06:16.477877,"(12.0, 17.5, 16.25)","(8.0, 10.5, 10.32972972972973)","(3.8, 5.8, 5.2749999999999995)","(16.0, 21.0, 18.9)","(5.5, 5.8, 5.661538461538461)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 33.0)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.0)","(2.5, 3.2, 3.053645833333333)"
07-12-2022 20:06:17.886791,"(12.0, 17.5, 16.25)","(8.0, 10.5, 10.2)","(3.8, 5.8, 5.2749999999999995)","(16.0, 21.0, 18.214285714285715)","(5.5, 5.8, 5.646153846153846)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 35.5)","(21.0, 50.0, 44.0)","(31.0, 36.0, 32.57142857142857)","(2.5, 3.2, 3.053658536585366)"
07-12-2022 20:06:19.397112,"(12.0, 16.0, 15.214285714285714)","(8.0, 10.5, 10.2)","(3.8, 5.8, 5.216666666666667)","(16.0, 20.0, 19.166666666666668)","(5.5, 5.9, 5.164)","(41.0, 60.0, 55.333333333333336)","(21.0, 38.0, 34.0)","(21.0, 50.0, 44.0)","(31.0, 36.0, 32.57142857142857)","(2.5, 3.2, 3.053658536585366)"
07-12-2022 20:06:20.898178,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.075)","(3.8, 5.8, 5.276470588235294)","(16.0, 20.0, 20.0)","(5.5, 5.9, 5.832758620689655)","(41.0, 60.0, 59.714285714285715)","(21.0, 36.0, 34.44444444444444)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.0)","(2.5, 3.2, 2.9819662921348313)"
07-12-2022 20:06:22.423065,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.103333333333333)","(3.8, 5.7, 5.5181818181818185)","(16.0, 26.0, 20.357142857142858)","(5.5, 5.9, 5.832758620689655)","(41.0, 70.0, 66.33333333333333)","(21.0, 36.0, 34.285714285714285)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.0)","(2.5, 3.05, 2.9819662921348313)"
07-12-2022 20:06:23.882438,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.103333333333333)","(3.8, 5.7, 5.35)","(16.0, 25.0, 20.0)","(5.5, 5.9, 5.832758620689655)","(41.0, 70.0, 63.714285714285715)","(21.0, 36.0, 34.666666666666664)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.0)","(2.5, 3.05, 3.01)"
07-12-2022 20:06:25.407449,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.103333333333333)","(3.8, 5.8, 5.285714285714286)","(16.0, 24.0, 19.333333333333332)","(5.5, 5.9, 5.832758620689655)","(41.0, 70.0, 57.0)","(21.0, 38.0, 35.333333333333336)","(21.0, 50.0, 44.0)","(31.0, 36.0, 34.09090909090909)","(2.5, 3.15, 2.96)"
07-12-2022 20:06:26.914421,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.103333333333333)","(3.8, 5.8, 5.285714285714286)","(16.0, 22.0, 19.772727272727273)","(5.5, 5.9, 5.875925925925926)","(41.0, 70.0, 55.6)","(21.0, 38.0, 35.333333333333336)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.375)","(2.5, 2.98, 3.065)"
07-12-2022 20:06:28.328178,"(12.0, 16.0, 15.34)","(8.0, 10.5, 10.103333333333333)","(3.8, 5.8, 5.285714285714286)","(16.0, 22.0, 19.0)","(5.5, 5.9, 5.875925925925926)","(41.0, 70.0, 50.5)","(21.0, 38.0, 35.333333333333336)","(21.0, 50.0, 44.0)","(31.0, 36.0, 33.375)","(2.5, 3.15, 3.1228571428571428)"
07-12-2022 20:06:29.698195,"(12.0, 16.0, 15.34)","(8.0, 10.5, 9.715384615384615)","(3.8, 5.8, 5.3090909090909095)","(16.0, 21.0, 18.5)","(5.5, 5.9, 5.875925925925926)","(41.0, 70.0, 50.5)","(21.0, 38.0, 34.666666666666664)","(21.0, 50.0, 44.0)","(31.0, 36.0, 34.09090909090909)","(2.5, 3.15, 3.125)"
