,Zipping Randy,Winlock Boots,Tricky Avenue,Shades Of Rose,More Crackers,Winsome Milo,Mud Muffin,Plegridy Blues
779,"[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 15, 488374), 61.0, 170.0]"
780,"[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 16, 622209), 61.0, 180.0]"
781,"[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 17, 746883), 61.0, 180.0]"
782,"[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 18, 878646), 61.0, 180.0]"
783,"[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 20, 66712), 61.0, 180.0]"
784,"[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 21, 213356), 61.0, 180.0]"
785,"[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 22, 344812), 61.0, 180.0]"
786,"[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 1.6, 1.88]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 23, 471230), 61.0, 180.0]"
787,"[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 1.6, 1.86]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 24, 613182), 61.0, 180.0]"
788,"[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 1.6, 1.86]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 25, 740820), 61.0, 180.0]"
789,"[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 26, 880218), 61.0, 180.0]"
790,"[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 28, 9855), 61.0, 180.0]"
791,"[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 1.6, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 29, 138929), 61.0, 180.0]"
792,"[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 30, 279708), 61.0, 180.0]"
793,"[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 31, 408522), 61.0, 180.0]"
794,"[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 32, 554484), 61.0, 180.0]"
795,"[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 33, 722088), 61.0, 180.0]"
796,"[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 34, 896026), 61.0, 180.0]"
797,"[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 36, 88423), 61.0, 180.0]"
798,"[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 37, 241416), 61.0, 180.0]"
799,"[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 38, 379555), 61.0, 180.0]"
800,"[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 39, 533868), 61.0, 180.0]"
801,"[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 40, 663665), 61.0, 180.0]"
802,"[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 1.6, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 41, 790426), 61.0, 180.0]"
803,"[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 1.6, 1.83]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 42, 945726), 61.0, 180.0]"
804,"[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 1.6, 1.82]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 44, 74705), 61.0, 180.0]"
805,"[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 45, 212543), 61.0, 180.0]"
806,"[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 46, 361732), 61.0, 180.0]"
807,"[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 47, 496762), 61.0, 180.0]"
808,"[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 1.55, 1.81]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 48, 644790), 61.0, 180.0]"
809,"[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 1.55, 1.81]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 49, 770680), 61.0, 180.0]"
810,"[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 1.55, 1.8]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 50, 920247), 61.0, 180.0]"
811,"[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 1.55, 1.8]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 52, 58348), 61.0, 180.0]"
812,"[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 1.55, 1.82]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 53, 216263), 61.0, 180.0]"
813,"[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 1.55, 1.82]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 53, 54, 366482), 61.0, 180.0]"
814,"[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 1.55, 1.84]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 55, 508191), 61.0, 180.0]"
815,"[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 1.55, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 56, 648282), 61.0, 180.0]"
816,"[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 1.55, 1.85]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 57, 778256), 61.0, 180.0]"
817,"[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 1.55, 1.86]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 53, 58, 932424), 61.0, 180.0]"
818,"[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 1.55, 1.86]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 16, 54, 0, 79498), 61.0, 180.0]"
