,Forgive Me,Vermont,Keayang Tara,Artful Jack,Kudos Mason,Whata Terror,The Casual Goose,Scene Of Terror,Voodoo Fella
12-01-2023 16:08:03.321890,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(14.0, 30.0, 25.25)","(15.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(8.5, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:04.533722,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(14.0, 29.0, 25.25)","(15.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(8.5, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:05.607188,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:06.764446,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:08.051279,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:09.250968,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:10.443888,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:11.620923,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.0)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:12.775557,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:13.978639,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:15.070025,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:16.182103,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:17.287042,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:18.358160,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:19.439936,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:20.541923,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:21.644551,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:22.687619,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:23.789565,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:24.857656,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:25.903915,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 4.031578947368422)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:27.332833,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.9, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:28.593917,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:29.831070,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.247058823529412)"
12-01-2023 16:08:31.449766,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.4, 6.044444444444444)"
12-01-2023 16:08:32.673761,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:34.046948,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:35.185254,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(13.0, 29.0, 25.25)","(16.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:36.326851,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:37.443778,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:38.607423,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:39.665427,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:40.705624,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:41.745635,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:42.870698,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:44.001453,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:45.135464,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.8)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:46.206903,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 25.25)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 16.5, 13.028571428571428)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:47.295314,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 29.0, 23.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:48.748157,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:50.566457,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:51.768738,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:53.092677,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:54.745212,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:56.099019,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:57.242150,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:58.410058,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:08:59.578090,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:00.697764,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:01.974949,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:03.159819,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:04.408726,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:05.592090,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:06.787031,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 28.0, 21.0)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:08.125981,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:09.398877,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:10.569969,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:11.861469,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:13.158837,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:14.361905,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:15.538851,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 70.0, 39.25)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:16.742670,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:17.953561,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:19.129815,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:20.363777,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:21.732553,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:22.966819,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:24.219302,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:25.375837,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:26.970240,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 13.314285714285713)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:28.395245,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 14.571428571428571)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:29.579480,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 14.571428571428571)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:30.807191,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 21.2)","(17.0, 26.0, 14.571428571428571)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:32.106754,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 18.5)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:33.375818,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 18.5)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:34.655210,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 18.5)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:35.838016,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 18.5)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
12-01-2023 16:09:37.231508,"(5.5, 9.8, 8.75)","(5.0, 8.4, 6.95)","(12.0, 26.0, 18.5)","(17.0, 26.0, 16.833333333333332)","(31.0, 75.0, 44.333333333333336)","(3.4, 4.8, 3.9894736842105263)","(9.0, 17.0, 15.633333333333333)","(6.5, 11.0, 8.8)","(4.6, 7.2, 6.044444444444444)"
