,Van Damme,Bold Prophet,A I Initiative,Pont Du Gard,Onlyattheshoe
61,"[datetime.datetime(2022, 11, 28, 10, 47, 38, 988030), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 38, 988030), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 38, 988030), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 38, 988030), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 38, 988030), 4.8, 7.4]"
62,"[datetime.datetime(2022, 11, 28, 10, 47, 40, 68089), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 40, 68089), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 40, 68089), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 40, 68089), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 40, 68089), 4.8, 7.4]"
63,"[datetime.datetime(2022, 11, 28, 10, 47, 41, 162760), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 41, 162760), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 41, 162760), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 41, 162760), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 41, 162760), 4.8, 7.4]"
64,"[datetime.datetime(2022, 11, 28, 10, 47, 42, 246663), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 42, 246663), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 42, 246663), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 42, 246663), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 42, 246663), 4.8, 7.4]"
65,"[datetime.datetime(2022, 11, 28, 10, 47, 43, 372150), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 43, 372150), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 43, 372150), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 43, 372150), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 43, 372150), 4.8, 7.4]"
66,"[datetime.datetime(2022, 11, 28, 10, 47, 44, 474194), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 44, 474194), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 44, 474194), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 44, 474194), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 44, 474194), 4.8, 7.4]"
67,"[datetime.datetime(2022, 11, 28, 10, 47, 45, 564758), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 45, 564758), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 45, 564758), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 45, 564758), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 45, 564758), 4.8, 7.4]"
68,"[datetime.datetime(2022, 11, 28, 10, 47, 46, 644933), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 46, 644933), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 46, 644933), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 46, 644933), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 46, 644933), 4.8, 7.4]"
69,"[datetime.datetime(2022, 11, 28, 10, 47, 47, 731892), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 47, 731892), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 47, 731892), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 47, 731892), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 47, 731892), 4.8, 7.4]"
70,"[datetime.datetime(2022, 11, 28, 10, 47, 48, 827648), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 48, 827648), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 48, 827648), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 48, 827648), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 48, 827648), 4.8, 7.4]"
71,"[datetime.datetime(2022, 11, 28, 10, 47, 49, 900198), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 49, 900198), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 49, 900198), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 49, 900198), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 49, 900198), 4.8, 7.4]"
72,"[datetime.datetime(2022, 11, 28, 10, 47, 50, 990987), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 50, 990987), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 50, 990987), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 50, 990987), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 50, 990987), 4.8, 7.4]"
73,"[datetime.datetime(2022, 11, 28, 10, 47, 52, 81888), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 52, 81888), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 52, 81888), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 52, 81888), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 52, 81888), 4.8, 7.4]"
74,"[datetime.datetime(2022, 11, 28, 10, 47, 53, 164190), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 53, 164190), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 53, 164190), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 53, 164190), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 53, 164190), 4.8, 7.4]"
75,"[datetime.datetime(2022, 11, 28, 10, 47, 54, 243413), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 54, 243413), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 54, 243413), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 54, 243413), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 54, 243413), 4.8, 7.4]"
76,"[datetime.datetime(2022, 11, 28, 10, 47, 55, 369476), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 55, 369476), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 55, 369476), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 55, 369476), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 55, 369476), 4.8, 7.4]"
77,"[datetime.datetime(2022, 11, 28, 10, 47, 56, 467924), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 56, 467924), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 56, 467924), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 56, 467924), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 56, 467924), 4.8, 7.4]"
78,"[datetime.datetime(2022, 11, 28, 10, 47, 57, 572557), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 57, 572557), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 57, 572557), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 57, 572557), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 57, 572557), 4.8, 7.4]"
79,"[datetime.datetime(2022, 11, 28, 10, 47, 58, 648316), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 58, 648316), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 58, 648316), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 58, 648316), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 58, 648316), 4.8, 7.4]"
80,"[datetime.datetime(2022, 11, 28, 10, 47, 59, 747195), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 59, 747195), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 47, 59, 747195), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 47, 59, 747195), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 47, 59, 747195), 4.8, 7.4]"
81,"[datetime.datetime(2022, 11, 28, 10, 48, 0, 828086), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 0, 828086), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 0, 828086), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 0, 828086), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 0, 828086), 4.8, 7.4]"
82,"[datetime.datetime(2022, 11, 28, 10, 48, 1, 915919), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 1, 915919), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 1, 915919), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 1, 915919), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 1, 915919), 4.8, 7.4]"
83,"[datetime.datetime(2022, 11, 28, 10, 48, 3, 12577), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 3, 12577), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 3, 12577), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 3, 12577), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 3, 12577), 4.8, 7.4]"
84,"[datetime.datetime(2022, 11, 28, 10, 48, 4, 96385), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 4, 96385), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 4, 96385), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 4, 96385), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 4, 96385), 4.8, 7.4]"
85,"[datetime.datetime(2022, 11, 28, 10, 48, 5, 171161), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 5, 171161), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 5, 171161), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 5, 171161), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 5, 171161), 4.8, 7.4]"
86,"[datetime.datetime(2022, 11, 28, 10, 48, 6, 261426), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 6, 261426), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 6, 261426), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 6, 261426), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 6, 261426), 4.8, 7.4]"
87,"[datetime.datetime(2022, 11, 28, 10, 48, 7, 355831), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 7, 355831), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 7, 355831), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 7, 355831), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 7, 355831), 4.8, 7.4]"
88,"[datetime.datetime(2022, 11, 28, 10, 48, 8, 443929), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 8, 443929), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 8, 443929), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 8, 443929), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 8, 443929), 4.8, 7.4]"
89,"[datetime.datetime(2022, 11, 28, 10, 48, 9, 538593), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 9, 538593), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 9, 538593), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 9, 538593), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 9, 538593), 4.8, 7.4]"
90,"[datetime.datetime(2022, 11, 28, 10, 48, 10, 631444), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 10, 631444), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 10, 631444), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 10, 631444), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 10, 631444), 4.8, 7.4]"
91,"[datetime.datetime(2022, 11, 28, 10, 48, 11, 716436), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 11, 716436), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 11, 716436), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 11, 716436), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 11, 716436), 4.8, 7.4]"
92,"[datetime.datetime(2022, 11, 28, 10, 48, 12, 804081), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 12, 804081), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 12, 804081), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 12, 804081), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 12, 804081), 4.8, 7.4]"
93,"[datetime.datetime(2022, 11, 28, 10, 48, 13, 884189), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 13, 884189), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 13, 884189), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 13, 884189), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 13, 884189), 4.8, 7.4]"
94,"[datetime.datetime(2022, 11, 28, 10, 48, 14, 988305), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 14, 988305), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 14, 988305), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 14, 988305), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 14, 988305), 4.8, 7.4]"
95,"[datetime.datetime(2022, 11, 28, 10, 48, 16, 59556), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 16, 59556), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 16, 59556), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 16, 59556), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 16, 59556), 4.8, 7.4]"
96,"[datetime.datetime(2022, 11, 28, 10, 48, 17, 180230), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 17, 180230), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 17, 180230), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 17, 180230), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 17, 180230), 4.8, 7.4]"
97,"[datetime.datetime(2022, 11, 28, 10, 48, 18, 283888), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 18, 283888), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 18, 283888), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 18, 283888), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 18, 283888), 4.8, 7.4]"
98,"[datetime.datetime(2022, 11, 28, 10, 48, 19, 371227), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 19, 371227), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 19, 371227), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 19, 371227), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 19, 371227), 4.8, 7.4]"
99,"[datetime.datetime(2022, 11, 28, 10, 48, 20, 455052), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 20, 455052), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 20, 455052), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 20, 455052), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 20, 455052), 4.8, 7.4]"
100,"[datetime.datetime(2022, 11, 28, 10, 48, 21, 554778), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 21, 554778), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 21, 554778), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 21, 554778), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 21, 554778), 4.8, 7.4]"
101,"[datetime.datetime(2022, 11, 28, 10, 48, 22, 651003), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 22, 651003), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 22, 651003), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 22, 651003), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 22, 651003), 4.8, 7.4]"
102,"[datetime.datetime(2022, 11, 28, 10, 48, 23, 779988), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 23, 779988), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 23, 779988), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 23, 779988), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 23, 779988), 4.8, 7.4]"
103,"[datetime.datetime(2022, 11, 28, 10, 48, 24, 883639), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 24, 883639), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 24, 883639), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 24, 883639), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 24, 883639), 4.8, 7.4]"
104,"[datetime.datetime(2022, 11, 28, 10, 48, 26, 25302), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 26, 25302), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 26, 25302), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 26, 25302), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 26, 25302), 4.8, 7.4]"
105,"[datetime.datetime(2022, 11, 28, 10, 48, 27, 162998), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 27, 162998), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 27, 162998), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 27, 162998), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 27, 162998), 4.8, 7.4]"
106,"[datetime.datetime(2022, 11, 28, 10, 48, 28, 252012), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 28, 252012), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 28, 252012), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 28, 252012), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 28, 252012), 4.8, 7.4]"
107,"[datetime.datetime(2022, 11, 28, 10, 48, 29, 339772), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 29, 339772), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 29, 339772), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 29, 339772), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 29, 339772), 4.8, 7.4]"
108,"[datetime.datetime(2022, 11, 28, 10, 48, 30, 443965), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 30, 443965), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 30, 443965), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 30, 443965), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 30, 443965), 4.8, 7.4]"
109,"[datetime.datetime(2022, 11, 28, 10, 48, 31, 514720), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 31, 514720), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 31, 514720), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 31, 514720), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 31, 514720), 4.8, 7.4]"
110,"[datetime.datetime(2022, 11, 28, 10, 48, 32, 604494), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 32, 604494), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 32, 604494), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 32, 604494), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 32, 604494), 4.8, 7.4]"
111,"[datetime.datetime(2022, 11, 28, 10, 48, 33, 699998), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 33, 699998), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 33, 699998), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 33, 699998), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 33, 699998), 4.8, 7.4]"
112,"[datetime.datetime(2022, 11, 28, 10, 48, 34, 775544), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 34, 775544), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 34, 775544), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 34, 775544), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 34, 775544), 4.8, 7.4]"
113,"[datetime.datetime(2022, 11, 28, 10, 48, 35, 860460), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 35, 860460), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 35, 860460), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 35, 860460), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 35, 860460), 4.8, 7.4]"
114,"[datetime.datetime(2022, 11, 28, 10, 48, 36, 956304), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 36, 956304), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 36, 956304), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 36, 956304), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 36, 956304), 4.8, 7.4]"
115,"[datetime.datetime(2022, 11, 28, 10, 48, 38, 79616), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 38, 79616), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 38, 79616), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 38, 79616), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 38, 79616), 4.8, 7.4]"
116,"[datetime.datetime(2022, 11, 28, 10, 48, 39, 197718), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 39, 197718), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 39, 197718), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 39, 197718), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 39, 197718), 4.8, 7.4]"
117,"[datetime.datetime(2022, 11, 28, 10, 48, 40, 275672), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 40, 275672), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 40, 275672), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 40, 275672), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 40, 275672), 4.8, 7.4]"
118,"[datetime.datetime(2022, 11, 28, 10, 48, 41, 357401), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 41, 357401), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 41, 357401), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 41, 357401), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 41, 357401), 4.8, 7.4]"
119,"[datetime.datetime(2022, 11, 28, 10, 48, 42, 444752), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 42, 444752), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 42, 444752), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 42, 444752), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 42, 444752), 4.8, 7.4]"
120,"[datetime.datetime(2022, 11, 28, 10, 48, 43, 541201), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 43, 541201), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 43, 541201), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 43, 541201), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 43, 541201), 4.8, 7.4]"
121,"[datetime.datetime(2022, 11, 28, 10, 48, 44, 612267), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 44, 612267), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 44, 612267), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 44, 612267), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 44, 612267), 4.8, 7.4]"
122,"[datetime.datetime(2022, 11, 28, 10, 48, 45, 699031), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 45, 699031), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 45, 699031), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 45, 699031), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 45, 699031), 4.8, 7.4]"
123,"[datetime.datetime(2022, 11, 28, 10, 48, 46, 786422), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 46, 786422), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 46, 786422), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 46, 786422), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 46, 786422), 4.8, 7.4]"
124,"[datetime.datetime(2022, 11, 28, 10, 48, 47, 875554), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 47, 875554), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 47, 875554), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 47, 875554), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 47, 875554), 4.8, 7.4]"
125,"[datetime.datetime(2022, 11, 28, 10, 48, 48, 979160), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 48, 979160), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 48, 48, 979160), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 10, 48, 48, 979160), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 48, 48, 979160), 4.8, 7.4]"
