,Thrilling Ziggy,Big Time Girly,Highview Moose,Allegro Barrel,Nutty Nuts,Big Time Axel,Big Time Bumper
04-01-2023 09:47:03.046153,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:03.948153,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:04.858979,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:05.736434,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:06.623796,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:07.518917,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:08.405610,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:09.300312,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:10.191068,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:11.066231,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:11.950806,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:12.834492,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:13.717239,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:14.609493,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:15.504830,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:16.409566,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:17.299983,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:18.169668,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:19.063421,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:19.958657,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:20.852575,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:21.738129,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:22.618133,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:23.499565,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:24.375883,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:25.252159,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:26.143632,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:27.060678,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:27.969917,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:28.874490,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:29.771131,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:30.658448,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:31.547325,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:32.430136,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:33.330856,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:34.222118,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:35.113775,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:36.008591,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:36.893145,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:37.786388,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:38.664258,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:39.581783,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:40.462911,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:41.381958,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:42.269358,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:43.178674,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.66875)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:44.074902,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 11.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:44.958819,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:45.848680,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:46.752278,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:47.646401,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:48.536474,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:49.426102,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:50.311078,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:51.193199,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:52.077138,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:53.006862,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:53.896431,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:54.804475,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:55.700124,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:56.576449,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:57.474148,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:58.365783,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:47:59.266013,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:00.165552,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:01.048978,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:01.929605,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:02.813342,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:03.701606,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:04.603763,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:05.559762,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:06.486434,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:07.383654,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:08.296596,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:09.177714,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:10.066923,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:10.951140,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:11.845360,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:12.740864,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:13.615585,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:14.498691,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:15.379745,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:16.280144,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:17.171525,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:18.071571,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:18.965776,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:19.875504,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:20.774077,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:21.659196,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:22.533321,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:23.422906,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:24.306278,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:25.204055,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:48:26.103653,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
