,Tuta Grizzly,Lornas Creek,Stomp,Business Flight,Clock Watcher,Journalist,Luckies Lass,Brians Buster
08-01-2023 12:06:11.312608,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:12.270023,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:13.247588,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:14.225755,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:15.195745,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:16.183413,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:17.197956,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:18.226375,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:19.217343,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:20.210907,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:21.165478,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:22.128048,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:23.104992,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:24.119259,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:25.138322,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:26.175093,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:27.173048,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:28.182536,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:29.150159,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:30.102792,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:31.082102,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:32.065607,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:33.079485,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:34.087336,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:35.066835,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:36.072449,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:37.073391,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:38.054482,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:39.041043,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:40.011858,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:40.965886,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:41.922685,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:42.893371,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:43.868237,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:44.833706,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:45.773531,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:46.757147,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:47.710457,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:48.662094,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:49.626243,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:50.587742,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:51.548552,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:52.515315,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:53.494693,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:54.449032,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:55.394018,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:56.351424,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:57.301469,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:58.280728,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:06:59.318633,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1946153846153846)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:00.303190,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.57, 1.1812396694214875)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:01.303279,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:02.307156,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:03.270409,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:04.222272,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:07:05.180051,"(51.0, 510.0, 314.16666666666663)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 433.3333333333333)"
08-01-2023 12:07:06.141763,"(51.0, 500.0, 332.72727272727275)","(51.0, 500.0, 349.3333333333333)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.1812396694214875)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:07.142922,"(51.0, 500.0, 332.72727272727275)","(51.0, 500.0, 349.3333333333333)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.51, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:08.145151,"(51.0, 500.0, 332.72727272727275)","(51.0, 500.0, 349.3333333333333)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:09.126867,"(51.0, 500.0, 332.72727272727275)","(51.0, 500.0, 349.3333333333333)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:10.125500,"(51.0, 500.0, 332.72727272727275)","(51.0, 500.0, 349.3333333333333)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:11.067459,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:12.054260,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:12.995967,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:14.012395,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:15.031435,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.5, 1.180578512396694)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:16.097354,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.49, 1.180578512396694)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:17.095734,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.49, 1.180578512396694)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:18.090960,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.48, 1.1799173553719007)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:19.078994,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.47, 1.179586776859504)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:20.040952,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3277777777777775)","(1.16, 1.46, 1.1792561983471073)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:21.017651,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 7.429166666666667)","(1.16, 1.45, 1.1789256198347107)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:22.006668,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 7.392592592592592)","(1.16, 1.44, 1.1789256198347107)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:23.041773,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.3)","(1.16, 1.43, 1.2433333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:24.109044,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 7.388235294117647)","(1.16, 1.5, 1.1779338842975207)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:25.121604,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 7.381632653061224)","(1.16, 1.41, 1.1776033057851238)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:26.169576,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 7.381632653061224)","(1.16, 1.4, 1.1776033057851238)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:27.132452,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.75)","(1.16, 1.4, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:28.142746,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.775)","(1.16, 1.39, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:29.119963,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.775)","(1.16, 1.39, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:30.157875,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.775)","(1.16, 1.39, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:31.116088,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.775)","(1.16, 1.39, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:07:32.106267,"(51.0, 500.0, 332.72727272727275)","(51.0, 510.0, 265.4117647058823)","(31.0, 320.0, 175.0)","(31.0, 320.0, 222.66666666666666)","(3.1, 7.8, 5.775)","(1.16, 1.39, 1.218888888888889)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
