,Haras Pearl,Stolen Moment,Jack Spot,Mad Max Blue,Fire Flick,Uncle Charlie,Dairy Girl
04-01-2023 13:59:24.496341,"(2.45, 2.96, 2.86)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.751)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 78.93333333333334)"
04-01-2023 13:59:25.450131,"(2.45, 2.96, 2.937777777777778)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.7485714285714287)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 78.93333333333334)"
04-01-2023 13:59:26.479306,"(2.45, 2.96, 2.91)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.7522222222222221)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 79.86666666666667)"
04-01-2023 13:59:27.587494,"(2.45, 2.96, 2.94)","(41.0, 480.0, 396.0)","(1.45, 1.76, 1.7522222222222221)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 96.54545454545455)"
04-01-2023 13:59:28.654031,"(2.45, 2.96, 2.94)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.7522222222222221)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 267.0)","(8.0, 30.0, 27.0)","(21.0, 120.0, 96.54545454545455)"
04-01-2023 13:59:29.753472,"(2.45, 2.96, 2.852)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.7561111111111112)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 96.54545454545455)"
04-01-2023 13:59:30.841644,"(2.45, 2.94, 2.922222222222222)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.76, 1.7561111111111112)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 27.0)","(21.0, 120.0, 96.54545454545455)"
04-01-2023 13:59:31.900511,"(2.45, 2.94, 2.922222222222222)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7561111111111112)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 25.8)","(21.0, 120.0, 68.4)"
04-01-2023 13:59:32.896487,"(2.45, 2.94, 2.922222222222222)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7561111111111112)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 25.8)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:33.943555,"(2.45, 2.94, 2.872413793103448)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7533333333333334)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 25.8)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:34.966843,"(2.45, 2.94, 2.891304347826087)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7533333333333334)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 25.8)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:36.037182,"(2.45, 2.94, 2.8963636363636365)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7533333333333334)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:37.062466,"(2.45, 2.92, 2.8866666666666667)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.752857142857143)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:38.003699,"(2.45, 2.92, 2.8866666666666667)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.752857142857143)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 247.27272727272728)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:38.984858,"(2.45, 2.92, 2.8866666666666667)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.752857142857143)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 120.0)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:40.052176,"(2.45, 2.92, 2.8866666666666667)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7544444444444445)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 120.0)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:41.116093,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7555555555555555)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 120.0)","(8.0, 30.0, 26.18181818181818)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:42.174685,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7555555555555555)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 120.0)","(8.0, 30.0, 26.88888888888889)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:43.249876,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7555555555555555)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 120.0)","(8.0, 30.0, 26.88888888888889)","(21.0, 120.0, 80.9090909090909)"
04-01-2023 13:59:44.238916,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.76, 1.7555555555555555)","(81.0, 590.0, 516.6666666666666)","(41.0, 360.0, 135.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:45.217845,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.7505882352941176)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 135.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:46.227630,"(2.45, 2.92, 2.8666666666666667)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.744375)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:47.222725,"(2.45, 2.92, 2.878823529411765)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.7155172413793103)","(81.0, 590.0, 370.0)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:48.214682,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.760857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:49.201617,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 275.0)","(1.45, 1.85, 1.760857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.6)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:50.214036,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.772857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:51.274959,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 203.33333333333334)","(1.45, 1.85, 1.751)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:52.373838,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.751)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:53.490679,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.7639130434782608)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:54.623050,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.7717391304347827)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 224.44444444444443)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:55.670188,"(2.45, 2.92, 2.873333333333333)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.85, 1.7717391304347827)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:56.647632,"(2.45, 2.92, 2.8952941176470586)","(41.0, 480.0, 275.0)","(1.45, 1.84, 1.8142857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:57.603275,"(2.45, 2.92, 2.8952941176470586)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.84, 1.8142857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:58.549267,"(2.45, 2.92, 2.8952941176470586)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.84, 1.8142857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 13:59:59.556593,"(2.45, 2.92, 2.8952941176470586)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.84, 1.8142857142857143)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 14:00:00.553262,"(2.45, 2.92, 2.8952941176470586)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.83, 1.7710526315789474)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 135.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 14:00:01.606420,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 443.3333333333333)","(41.0, 360.0, 120.0)","(8.0, 30.0, 28.833333333333336)","(21.0, 120.0, 50.0)"
04-01-2023 14:00:02.630427,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 206.66666666666666)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 480.0)","(41.0, 360.0, 323.6363636363636)","(8.0, 30.0, 27.375)","(21.0, 120.0, 101.77777777777777)"
04-01-2023 14:00:03.675046,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 504.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.375)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:04.778220,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 504.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 26.18181818181818)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:05.820568,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.749)","(81.0, 590.0, 504.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 26.18181818181818)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:06.864570,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 504.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:07.870504,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 446.6666666666667)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 28.09090909090909)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:08.803026,"(2.45, 2.92, 2.8925)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 28.6)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:09.784699,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 28.6)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:10.924791,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 28.6)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:12.063307,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.7673913043478262)","(81.0, 590.0, 380.0)","(41.0, 350.0, 321.0)","(8.0, 30.0, 27.0)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:13.207640,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.83, 1.8)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:14.366843,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.82, 1.8)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:15.397401,"(2.45, 2.92, 2.8925)","(41.0, 480.0, 377.5)","(1.45, 1.82, 1.8)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 101.77777777777777)"
04-01-2023 14:00:16.408686,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.82, 1.8)","(81.0, 590.0, 380.0)","(41.0, 350.0, 274.2857142857143)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:17.381281,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.81, 1.792857142857143)","(81.0, 590.0, 380.0)","(41.0, 360.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:18.377420,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.81, 1.792857142857143)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:19.380502,"(2.45, 2.92, 2.8966666666666665)","(41.0, 480.0, 377.5)","(1.45, 1.81, 1.792857142857143)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:20.475166,"(2.45, 2.92, 2.8925)","(41.0, 480.0, 377.5)","(1.45, 1.81, 1.792857142857143)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:21.491374,"(2.45, 2.92, 2.8925)","(41.0, 480.0, 377.5)","(1.45, 1.81, 1.8250000000000002)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.0)","(21.0, 110.0, 102.60000000000001)"
04-01-2023 14:00:22.519587,"(2.45, 2.9, 2.8416666666666663)","(41.0, 480.0, 377.5)","(1.45, 1.84, 1.8250000000000002)","(81.0, 590.0, 380.0)","(41.0, 350.0, 323.6363636363636)","(8.0, 30.0, 27.5)","(21.0, 110.0, 74.0)"
04-01-2023 14:00:23.649445,"(2.45, 2.9, 2.8547826086956523)","(41.0, 480.0, 421.42857142857144)","(1.45, 1.7, 1.680235294117647)","(81.0, 590.0, 380.0)","(41.0, 350.0, 314.5454545454545)","(8.0, 30.0, 28.727272727272727)","(21.0, 110.0, 74.0)"
04-01-2023 14:00:24.811522,"(2.45, 2.88, 2.8552941176470585)","(41.0, 480.0, 421.42857142857144)","(1.45, 1.7, 1.680235294117647)","(81.0, 590.0, 380.0)","(41.0, 340.0, 314.5454545454545)","(8.0, 30.0, 29.142857142857142)","(21.0, 110.0, 102.0)"
04-01-2023 14:00:25.971516,"(2.45, 2.88, 2.861333333333333)","(41.0, 480.0, 345.0)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 380.0)","(41.0, 340.0, 248.33333333333334)","(8.0, 30.0, 27.5)","(21.0, 110.0, 65.45454545454545)"
04-01-2023 14:00:27.147910,"(2.45, 2.88, 2.861333333333333)","(41.0, 480.0, 345.0)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 450.0)","(41.0, 340.0, 248.33333333333334)","(8.0, 30.0, 29.444444444444443)","(21.0, 110.0, 65.45454545454545)"
04-01-2023 14:00:28.327297,"(2.45, 2.88, 2.861333333333333)","(41.0, 480.0, 345.0)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 450.0)","(41.0, 340.0, 296.875)","(8.0, 30.0, 29.444444444444443)","(21.0, 110.0, 82.77777777777777)"
04-01-2023 14:00:29.457154,"(2.45, 2.88, 2.868333333333333)","(41.0, 480.0, 320.0)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 450.0)","(41.0, 330.0, 200.0)","(8.0, 30.0, 29.444444444444443)","(21.0, 110.0, 82.77777777777777)"
04-01-2023 14:00:30.440972,"(2.45, 2.88, 2.868333333333333)","(41.0, 480.0, 320.0)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 450.0)","(41.0, 330.0, 200.0)","(8.0, 30.0, 29.333333333333332)","(21.0, 110.0, 82.77777777777777)"
04-01-2023 14:00:31.519492,"(2.45, 2.88, 2.868333333333333)","(41.0, 480.0, 348.3333333333333)","(1.45, 1.7, 1.6803478260869564)","(81.0, 590.0, 453.3333333333333)","(41.0, 330.0, 278.0)","(8.0, 30.0, 29.555555555555557)","(21.0, 110.0, 82.77777777777777)"
04-01-2023 14:00:32.668836,"(2.45, 2.88, 2.868333333333333)","(41.0, 480.0, 348.3333333333333)","(1.45, 1.7, 1.670275229357798)","(81.0, 590.0, 453.3333333333333)","(41.0, 330.0, 278.0)","(8.0, 30.0, 33.27272727272727)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:33.783673,"(2.45, 2.96, 2.937777777777778)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6614285714285713)","(81.0, 590.0, 390.0)","(41.0, 330.0, 278.0)","(8.0, 46.0, 29.2)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:34.865981,"(2.45, 2.96, 2.94)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6614285714285713)","(81.0, 590.0, 390.0)","(41.0, 330.0, 278.0)","(8.0, 30.0, 40.2)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:36.007888,"(2.45, 2.96, 2.9433333333333334)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 330.0, 278.0)","(8.0, 44.0, 34.04761904761905)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:37.086538,"(2.45, 2.96, 2.944)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 330.0, 278.0)","(8.0, 44.0, 32.916666666666664)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:38.194048,"(2.45, 2.96, 2.944)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 330.0, 278.0)","(8.0, 44.0, 32.916666666666664)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:39.286145,"(2.45, 2.96, 2.944)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 330.0, 286.0)","(8.0, 44.0, 32.916666666666664)","(21.0, 110.0, 81.17647058823529)"
04-01-2023 14:00:40.423232,"(2.45, 2.96, 2.944)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 340.0, 286.0)","(8.0, 44.0, 31.90909090909091)","(21.0, 110.0, 83.07692307692308)"
04-01-2023 14:00:41.407764,"(2.45, 2.96, 2.944)","(41.0, 480.0, 414.16666666666663)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 340.0, 286.0)","(8.0, 44.0, 31.90909090909091)","(21.0, 110.0, 80.0)"
04-01-2023 14:00:42.502926,"(2.45, 2.96, 2.928)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6710714285714285)","(81.0, 590.0, 390.0)","(41.0, 340.0, 286.0)","(8.0, 44.0, 31.4)","(21.0, 110.0, 80.0)"
04-01-2023 14:00:43.633083,"(2.45, 2.96, 2.928)","(41.0, 480.0, 348.3333333333333)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 340.0, 286.0)","(8.0, 44.0, 31.4)","(21.0, 110.0, 83.07692307692308)"
04-01-2023 14:00:44.806996,"(2.45, 2.96, 2.928)","(41.0, 480.0, 367.14285714285717)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 340.0, 286.0)","(8.0, 44.0, 31.4)","(21.0, 110.0, 83.07692307692308)"
04-01-2023 14:00:45.957518,"(2.45, 2.96, 2.928)","(41.0, 480.0, 285.0)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 340.0, 279.0)","(8.0, 44.0, 31.25)","(21.0, 110.0, 85.5)"
04-01-2023 14:00:47.220767,"(2.45, 2.96, 2.928)","(41.0, 480.0, 285.0)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 330.0, 285.0)","(8.0, 44.0, 38.7)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:48.302271,"(2.45, 2.96, 2.928)","(41.0, 480.0, 350.0)","(1.45, 1.7, 1.6713274336283186)","(81.0, 590.0, 390.0)","(41.0, 320.0, 200.0)","(8.0, 40.0, 38.7)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:49.425962,"(2.45, 2.96, 2.928)","(41.0, 480.0, 350.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 320.0, 147.5)","(8.0, 40.0, 38.7)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:50.573327,"(2.45, 2.96, 2.928)","(41.0, 480.0, 324.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 350.0, 281.25)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:51.717412,"(2.45, 2.96, 2.928)","(41.0, 480.0, 351.6666666666667)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 310.0, 281.25)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:52.842350,"(2.45, 2.96, 2.928)","(41.0, 480.0, 351.6666666666667)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 310.0, 277.8571428571429)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:53.925972,"(2.45, 2.96, 2.928)","(41.0, 480.0, 328.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 310.0, 277.8571428571429)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:54.945142,"(2.45, 2.96, 2.928)","(41.0, 480.0, 353.33333333333337)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 390.0)","(41.0, 310.0, 277.8571428571429)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:56.049568,"(2.45, 2.96, 2.928)","(41.0, 480.0, 353.33333333333337)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 278.57142857142856)","(8.0, 40.0, 32.85)","(21.0, 100.0, 94.19999999999999)"
04-01-2023 14:00:57.225055,"(2.45, 2.96, 2.928)","(41.0, 480.0, 332.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 278.57142857142856)","(8.0, 40.0, 32.85)","(21.0, 100.0, 85.71428571428571)"
04-01-2023 14:00:58.396898,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 332.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 279.2857142857143)","(8.0, 40.0, 32.85)","(21.0, 110.0, 85.71428571428571)"
04-01-2023 14:00:59.591782,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 332.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 283.125)","(8.0, 40.0, 32.85)","(21.0, 110.0, 94.19999999999999)"
04-01-2023 14:01:00.675759,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 356.66666666666663)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 283.125)","(8.0, 40.0, 32.05555555555556)","(21.0, 100.0, 92.75)"
04-01-2023 14:01:01.763761,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 356.66666666666663)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 257.5)","(8.0, 40.0, 30.57142857142857)","(21.0, 100.0, 81.66666666666667)"
04-01-2023 14:01:02.869680,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 240.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 280.0)","(8.0, 40.0, 30.57142857142857)","(21.0, 110.0, 81.66666666666667)"
04-01-2023 14:01:04.018330,"(2.45, 2.96, 2.9371428571428573)","(41.0, 480.0, 240.0)","(1.45, 1.7, 1.67234375)","(81.0, 590.0, 395.0)","(41.0, 310.0, 288.57142857142856)","(8.0, 40.0, 30.57142857142857)","(21.0, 110.0, 81.66666666666667)"
