,Phelan Seedy,Ones Opinion,Afternoon,Dan Dan,Handsome Jack,Shes Not Normal,Got The Torque,Gold Driller
11-01-2023 19:13:29.740853,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.942857142857143)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:30.752725,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:31.807803,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:32.913047,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:33.939655,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.725)"
11-01-2023 19:13:35.007430,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.64)"
11-01-2023 19:13:36.098262,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.64)"
11-01-2023 19:13:37.224007,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.658823529411764)"
11-01-2023 19:13:38.631081,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.658823529411764)"
11-01-2023 19:13:39.761037,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:40.839085,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:41.959699,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.4799999999999995)"
11-01-2023 19:13:43.176778,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 5.658823529411764)"
11-01-2023 19:13:44.378016,"(8.0, 17.0, 11.48)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.2, 7.433333333333334)"
11-01-2023 19:13:45.547301,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:46.755874,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:47.974537,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:13:49.090667,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:13:50.218125,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:51.367864,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:52.591187,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:53.762253,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:13:54.939416,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:13:56.185170,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:13:57.449454,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:58.697373,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:13:59.964971,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:01.122347,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:02.214474,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:14:03.400342,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:04.565782,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:05.645040,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:06.706453,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:07.949525,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.38)"
11-01-2023 19:14:09.159843,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:10.300151,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:11.475289,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:12.609520,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 13.066666666666666)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:14.057949,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:14:15.232723,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:16.454352,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:17.799858,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:19.094453,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:20.290412,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:21.534633,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:22.775883,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:23.994533,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:25.186402,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:14:26.372360,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:27.477356,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:28.595509,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:29.725674,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:14:30.854293,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:31.994494,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:33.210192,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:34.499359,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:35.740809,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:36.908073,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:38.089343,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:39.232981,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:40.387278,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 60.0)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:41.458802,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:42.559544,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:43.753519,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:44.963850,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.1375)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:46.195755,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.6, 8.621052631578948)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:47.302978,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:48.458728,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:49.608776,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:50.796281,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:14:51.793320,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:52.892733,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:54.117141,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:14:55.336888,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:14:56.562609,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.38)"
11-01-2023 19:14:57.727522,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:14:58.885323,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.25)"
11-01-2023 19:15:00.082966,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
11-01-2023 19:15:01.172165,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:15:02.230070,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:03.348887,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:04.595935,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 65.14285714285714)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:05.817965,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 35.55555555555556)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.433333333333334)"
