,Abbys Comet,Wagtail Demon,La Brea,Phantom Patch,Abbys Illusion,Fend Them Off,Lektra Sammy
10-01-2023 17:19:44.353054,"(5.5, 6.6, 6.075)","(4.6, 5.5, 5.270588235294118)","(2.7, 3.5, 3.475)","(8.0, 12.5, 11.873134328358208)","(11.0, 17.5, 16.88095238095238)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.416666666666668)"
10-01-2023 17:19:45.378312,"(5.5, 6.6, 6.1125)","(4.6, 5.4, 5.272727272727273)","(2.7, 3.5, 3.475)","(8.0, 12.5, 11.873134328358208)","(11.0, 17.5, 16.88095238095238)","(4.8, 6.2, 5.955555555555556)","(15.0, 22.0, 20.416666666666668)"
10-01-2023 17:19:46.396169,"(5.5, 6.6, 6.228571428571429)","(4.6, 5.4, 5.325)","(2.7, 3.5, 3.425)","(8.0, 12.5, 11.873134328358208)","(11.0, 17.5, 20.0)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.416666666666668)"
10-01-2023 17:19:47.601706,"(5.5, 6.6, 6.217391304347826)","(4.6, 5.4, 5.266666666666667)","(2.7, 3.45, 3.3499999999999996)","(8.0, 12.5, 11.873134328358208)","(11.0, 21.0, 18.38888888888889)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.416666666666668)"
10-01-2023 17:19:48.600847,"(5.5, 6.6, 6.217391304347826)","(4.6, 5.4, 5.266666666666667)","(2.7, 3.4, 3.3499999999999996)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.3)","(4.8, 6.2, 5.955555555555556)","(15.0, 22.0, 20.53846153846154)"
10-01-2023 17:19:49.707923,"(5.5, 6.6, 6.2153846153846155)","(4.6, 5.4, 5.266666666666667)","(2.7, 3.4, 3.3590909090909093)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 19.1)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.347826086956523)"
10-01-2023 17:19:50.755550,"(5.5, 6.6, 6.2153846153846155)","(4.6, 5.5, 5.325)","(2.7, 3.45, 3.35)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 19.07894736842105)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.347826086956523)"
10-01-2023 17:19:52.035789,"(5.5, 6.6, 6.268965517241379)","(4.6, 5.5, 5.325)","(2.7, 3.45, 3.307894736842105)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 19.214285714285715)","(4.8, 6.2, 5.955555555555556)","(15.0, 22.0, 20.347826086956523)"
10-01-2023 17:19:53.093109,"(5.5, 6.6, 6.268965517241379)","(4.6, 5.5, 5.325)","(2.7, 3.45, 3.307894736842105)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.75)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 20.347826086956523)"
10-01-2023 17:19:54.151582,"(5.5, 6.6, 6.268965517241379)","(4.6, 5.5, 5.325)","(2.7, 3.45, 3.3375)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.928571428571427)","(4.8, 6.2, 5.861538461538461)","(15.0, 22.0, 21.17391304347826)"
10-01-2023 17:19:55.297933,"(5.5, 6.6, 6.268965517241379)","(4.6, 5.5, 5.352173913043478)","(2.7, 3.45, 3.3375)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.73076923076923)","(4.8, 6.2, 5.925)","(15.0, 22.0, 23.0)"
10-01-2023 17:19:56.439860,"(5.5, 6.6, 6.279999999999999)","(4.6, 5.5, 5.278260869565218)","(2.7, 3.45, 3.3375)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.73076923076923)","(4.8, 6.2, 5.98)","(15.0, 25.0, 22.25)"
10-01-2023 17:19:57.520394,"(5.5, 6.6, 6.223529411764706)","(4.6, 5.4, 5.355555555555556)","(2.7, 3.45, 3.315)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.73076923076923)","(4.8, 6.2, 5.98)","(15.0, 25.0, 22.25)"
10-01-2023 17:19:58.461108,"(5.5, 6.8, 6.773770491803279)","(4.6, 5.4, 5.266666666666667)","(2.7, 3.45, 3.3125)","(8.0, 12.5, 11.873134328358208)","(11.0, 19.5, 18.73076923076923)","(4.8, 6.2, 5.978571428571429)","(15.0, 25.0, 22.23076923076923)"
10-01-2023 17:19:59.466667,"(5.5, 7.2, 7.031578947368421)","(4.6, 5.4, 5.292857142857143)","(2.7, 3.4, 3.357142857142857)","(8.0, 12.0, 11.847826086956522)","(11.0, 19.0, 18.5)","(4.8, 6.0, 5.877272727272727)","(15.0, 25.0, 22.23076923076923)"
10-01-2023 17:20:00.509834,"(5.5, 7.2, 7.022222222222222)","(4.6, 5.3, 5.192307692307692)","(2.7, 3.4, 3.38125)","(8.0, 12.5, 11.823943661971832)","(11.0, 19.0, 18.46)","(4.8, 6.0, 5.825)","(15.0, 25.0, 22.23076923076923)"
10-01-2023 17:20:01.470548,"(5.5, 7.2, 7.022222222222222)","(4.6, 5.3, 5.25)","(2.7, 3.4, 3.38125)","(8.0, 12.5, 11.833333333333334)","(11.0, 18.5, 18.46)","(4.8, 5.9, 5.811764705882353)","(15.0, 25.0, 22.214285714285715)"
10-01-2023 17:20:02.440795,"(5.5, 7.2, 7.140000000000001)","(4.6, 5.3, 5.25)","(2.7, 3.4, 3.38125)","(8.0, 12.5, 11.833333333333334)","(11.0, 18.5, 18.46)","(4.8, 5.9, 5.831818181818182)","(15.0, 25.0, 22.764705882352942)"
10-01-2023 17:20:03.455233,"(5.5, 7.2, 7.085714285714285)","(4.6, 5.3, 5.177777777777777)","(2.7, 3.35, 3.29375)","(8.0, 12.5, 11.779220779220779)","(11.0, 18.5, 18.46)","(4.8, 5.9, 5.834782608695653)","(15.0, 23.0, 22.764705882352942)"
10-01-2023 17:20:04.426582,"(5.5, 7.4, 7.214285714285714)","(4.6, 5.3, 5.1625)","(2.7, 3.35, 3.316666666666667)","(8.0, 12.5, 11.779220779220779)","(11.0, 18.5, 18.085365853658537)","(4.8, 5.9, 5.834782608695653)","(15.0, 23.0, 22.764705882352942)"
10-01-2023 17:20:05.603665,"(5.5, 7.4, 7.110344827586207)","(4.6, 5.3, 5.177777777777777)","(2.7, 3.35, 3.275)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.454545454545453)","(4.8, 5.9, 5.675)","(15.0, 23.0, 22.57894736842105)"
10-01-2023 17:20:06.754433,"(5.5, 7.2, 7.08)","(4.6, 5.3, 5.223076923076923)","(2.7, 3.35, 3.29)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.47674418604651)","(4.8, 5.9, 5.745454545454545)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:07.848401,"(5.5, 7.2, 7.08)","(4.6, 5.4, 5.20952380952381)","(2.7, 3.35, 3.3071428571428574)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.47674418604651)","(4.8, 5.8, 5.6875)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:09.147849,"(5.5, 7.2, 7.08)","(4.6, 5.4, 5.241666666666667)","(2.7, 3.35, 3.29)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.47674418604651)","(4.8, 5.8, 5.6875)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:10.328499,"(5.5, 7.2, 7.15)","(4.6, 5.4, 5.241666666666667)","(2.7, 3.35, 3.29)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.47674418604651)","(4.8, 5.8, 5.6875)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:11.359333,"(5.5, 7.4, 7.1692307692307695)","(4.6, 5.4, 5.241666666666667)","(2.7, 3.35, 3.3000000000000003)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.464285714285715)","(4.8, 5.8, 5.63125)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:12.419452,"(5.5, 7.4, 7.2)","(4.6, 5.4, 5.241666666666667)","(2.7, 3.35, 3.3000000000000003)","(8.0, 12.5, 11.779220779220779)","(11.0, 19.0, 18.464285714285715)","(4.8, 5.8, 5.607692307692308)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:13.442958,"(5.5, 7.4, 7.183333333333334)","(4.6, 5.4, 5.234782608695652)","(2.7, 3.35, 3.3000000000000003)","(8.0, 12.5, 11.831325301204819)","(11.0, 19.0, 18.464285714285715)","(4.8, 5.7, 5.607692307692308)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:14.471764,"(5.5, 7.4, 7.15625)","(4.6, 5.4, 5.234782608695652)","(2.7, 3.35, 3.3000000000000003)","(8.0, 12.5, 11.831325301204819)","(11.0, 19.0, 18.464285714285715)","(4.8, 5.7, 5.607692307692308)","(15.0, 23.0, 22.5)"
10-01-2023 17:20:15.432829,"(5.5, 7.6, 7.569444444444444)","(4.6, 5.4, 5.216129032258064)","(2.7, 3.35, 3.255263157894737)","(8.0, 12.5, 11.831325301204819)","(11.0, 19.0, 18.361702127659573)","(4.8, 5.7, 5.633333333333334)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:16.351580,"(5.5, 7.6, 7.444444444444445)","(4.6, 5.4, 5.209090909090909)","(2.7, 3.35, 3.25)","(8.0, 12.5, 11.869318181818182)","(11.0, 19.0, 18.34375)","(4.8, 5.7, 5.655555555555556)","(15.0, 23.0, 22.53846153846154)"
10-01-2023 17:20:17.379440,"(5.5, 7.6, 7.466666666666667)","(4.6, 5.4, 5.264516129032258)","(2.7, 3.2, 3.154166666666667)","(8.0, 12.5, 11.276315789473685)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.7, 5.688888888888888)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:18.395072,"(5.5, 7.4, 7.167741935483871)","(4.6, 5.4, 5.329411764705882)","(2.7, 3.2, 3.151904761904762)","(8.0, 12.5, 11.952830188679245)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.75)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:19.487591,"(5.5, 7.4, 7.16)","(4.6, 5.4, 5.329411764705882)","(2.7, 3.2, 3.1165289256198347)","(8.0, 12.5, 11.936363636363636)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.757894736842105)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:20.641110,"(5.5, 7.4, 7.16)","(4.6, 5.4, 5.316129032258065)","(2.7, 3.2, 3.115573770491803)","(8.0, 12.5, 12.023076923076923)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:21.684919,"(5.5, 7.4, 7.16)","(4.4, 5.6, 5.447058823529412)","(2.7, 3.2, 3.115573770491803)","(8.0, 12.5, 12.023076923076923)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.523809523809526)"
10-01-2023 17:20:22.670287,"(5.5, 7.6, 7.579220779220779)","(4.4, 5.5, 5.385714285714285)","(2.7, 3.15, 3.14375)","(8.0, 12.5, 12.023076923076923)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:23.696513,"(5.5, 7.6, 7.593650793650793)","(4.4, 5.4, 5.323076923076924)","(2.7, 3.15, 3.145238095238095)","(8.0, 12.5, 12.086666666666666)","(11.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:24.813388,"(5.5, 7.6, 7.579487179487179)","(4.4, 5.4, 5.303225806451613)","(2.7, 3.15, 3.145)","(8.0, 12.5, 12.086666666666666)","(12.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.583333333333332)"
10-01-2023 17:20:25.897824,"(5.5, 7.6, 7.584615384615384)","(4.4, 5.4, 5.333333333333334)","(2.7, 3.15, 3.145)","(8.0, 12.5, 12.086666666666666)","(12.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:26.979019,"(5.5, 7.6, 7.594594594594594)","(4.4, 5.5, 5.38)","(2.6, 3.15, 3.129032258064516)","(8.0, 12.5, 12.086666666666666)","(12.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:27.987541,"(5.5, 7.6, 7.579487179487179)","(4.4, 5.5, 5.388888888888888)","(2.6, 3.15, 3.1333333333333333)","(8.0, 12.5, 12.117283950617283)","(12.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:28.949087,"(5.5, 7.6, 7.594594594594594)","(4.4, 5.5, 5.388888888888888)","(2.6, 3.15, 3.1333333333333333)","(8.0, 12.5, 12.117283950617283)","(12.0, 19.0, 18.40566037735849)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:29.953925,"(5.5, 7.6, 7.5)","(4.4, 5.5, 5.388888888888888)","(2.6, 3.15, 3.1333333333333333)","(8.0, 12.5, 12.117283950617283)","(12.0, 19.0, 18.261904761904763)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:30.974750,"(5.5, 7.6, 7.4896551724137925)","(4.4, 5.5, 5.374074074074074)","(2.6, 3.2, 3.11984126984127)","(8.0, 12.5, 12.117283950617283)","(12.0, 18.5, 18.261904761904763)","(4.8, 5.8, 5.705263157894737)","(15.0, 23.0, 22.733333333333334)"
10-01-2023 17:20:31.979824,"(5.5, 7.6, 7.5612903225806445)","(4.4, 5.5, 5.36060606060606)","(2.6, 3.2, 3.11984126984127)","(8.0, 12.5, 12.015625)","(12.0, 18.5, 18.14)","(4.8, 5.8, 5.677272727272727)","(15.0, 23.0, 22.625)"
10-01-2023 17:20:33.060154,"(5.5, 7.6, 7.511111111111111)","(4.4, 5.5, 5.366666666666666)","(2.6, 3.2, 3.11984126984127)","(8.0, 12.5, 12.28)","(12.0, 18.5, 18.14)","(4.8, 5.8, 5.677272727272727)","(15.0, 23.0, 22.625)"
10-01-2023 17:20:34.079028,"(5.5, 7.6, 7.5612903225806445)","(4.4, 5.5, 5.431578947368421)","(2.6, 3.2, 3.117886178861789)","(8.0, 12.5, 12.375)","(12.0, 18.0, 16.625)","(4.8, 5.8, 5.692)","(15.0, 23.0, 22.8)"
10-01-2023 17:20:35.264821,"(5.5, 7.6, 7.5612903225806445)","(4.4, 5.6, 5.569999999999999)","(2.6, 3.2, 3.1145833333333335)","(8.0, 13.0, 12.884615384615385)","(12.0, 16.0, 14.7)","(4.8, 5.8, 5.718181818181818)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:36.310539,"(5.5, 7.6, 7.511111111111111)","(4.4, 5.6, 5.569999999999999)","(2.6, 3.15, 3.1145833333333335)","(8.5, 13.0, 12.884615384615385)","(12.0, 15.5, 14.9)","(4.8, 5.8, 5.718181818181818)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:37.626914,"(5.5, 7.6, 7.565714285714286)","(4.4, 5.7, 5.625)","(2.6, 3.15, 3.0973684210526313)","(8.5, 13.0, 12.944444444444445)","(12.0, 15.5, 14.625)","(4.8, 5.8, 5.74)","(15.0, 23.0, 22.8)"
10-01-2023 17:20:38.894701,"(5.5, 7.6, 7.497674418604651)","(4.4, 5.7, 5.594736842105263)","(2.6, 3.15, 3.0973684210526313)","(8.5, 13.0, 12.5)","(12.0, 15.5, 14.625)","(4.8, 5.8, 5.75)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:39.982186,"(5.5, 7.8, 7.6)","(4.4, 5.7, 5.594736842105263)","(2.6, 3.15, 3.0973684210526313)","(8.5, 13.0, 11.833333333333334)","(12.0, 15.5, 15.428571428571429)","(4.8, 5.9, 5.688235294117647)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:41.092982,"(5.5, 7.8, 7.59047619047619)","(4.4, 5.7, 5.557142857142857)","(2.6, 3.15, 3.0973684210526313)","(8.5, 12.0, 11.717948717948717)","(12.0, 16.5, 15.277777777777779)","(4.8, 5.9, 5.771428571428571)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:42.198181,"(5.5, 8.0, 7.825)","(4.4, 5.6, 5.4975609756097565)","(2.6, 3.15, 3.153669724770642)","(8.5, 12.0, 11.717948717948717)","(12.0, 16.0, 15.224137931034482)","(4.8, 5.9, 5.771428571428571)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:43.305621,"(5.5, 7.8, 7.729411764705882)","(4.4, 5.6, 5.476470588235294)","(2.6, 3.2, 3.156896551724138)","(8.5, 12.0, 11.717948717948717)","(12.0, 16.0, 15.224137931034482)","(4.8, 5.9, 5.771428571428571)","(15.0, 23.0, 22.6)"
10-01-2023 17:20:44.436571,"(5.5, 7.8, 7.68)","(4.4, 5.6, 5.46)","(2.6, 3.2, 3.156896551724138)","(8.5, 12.0, 11.717948717948717)","(12.0, 16.0, 15.224137931034482)","(4.8, 5.9, 5.771428571428571)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:45.610525,"(5.5, 7.8, 7.729411764705882)","(4.4, 5.6, 5.46)","(2.6, 3.2, 3.156896551724138)","(8.5, 12.0, 11.717948717948717)","(12.0, 16.0, 15.196428571428571)","(4.8, 5.9, 5.757142857142857)","(15.0, 23.0, 22.8)"
10-01-2023 17:20:46.673116,"(5.5, 7.8, 7.777777777777778)","(4.4, 5.6, 5.46)","(2.6, 3.2, 3.156896551724138)","(8.5, 12.0, 11.636363636363637)","(12.0, 16.0, 15.0625)","(4.8, 5.8, 5.722222222222222)","(15.0, 23.0, 22.666666666666668)"
10-01-2023 17:20:47.686232,"(5.5, 7.8, 7.773333333333333)","(4.4, 5.6, 5.46)","(2.6, 3.2, 3.157079646017699)","(8.5, 12.0, 11.636363636363637)","(12.0, 16.0, 15.631578947368421)","(4.8, 5.8, 5.722222222222222)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:48.720359,"(5.5, 7.8, 7.7125)","(4.4, 5.6, 5.475)","(2.6, 3.2, 3.157079646017699)","(8.5, 11.5, 11.39655172413793)","(12.0, 16.0, 15.65625)","(4.8, 5.8, 5.722222222222222)","(15.0, 23.0, 22.8)"
10-01-2023 17:20:49.801392,"(5.5, 7.8, 7.72258064516129)","(4.4, 5.6, 5.485714285714286)","(2.6, 3.2, 3.157079646017699)","(8.5, 11.5, 11.25)","(12.0, 16.0, 15.65625)","(4.8, 5.8, 5.71)","(15.0, 23.0, 22.666666666666668)"
10-01-2023 17:20:50.867499,"(5.5, 7.8, 7.74)","(4.4, 5.6, 5.485714285714286)","(2.6, 3.2, 3.1109375)","(8.5, 12.0, 11.472222222222221)","(12.0, 16.0, 15.375)","(4.8, 5.8, 5.71)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:51.825553,"(5.5, 7.8, 7.666666666666666)","(4.4, 5.6, 5.485714285714286)","(2.6, 3.2, 3.113138686131387)","(8.5, 12.0, 11.447368421052632)","(12.0, 16.0, 15.375)","(4.8, 5.8, 5.71)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:53.011761,"(5.5, 8.0, 7.995402298850575)","(4.4, 5.6, 5.485714285714286)","(2.6, 3.15, 3.1222222222222222)","(8.5, 12.0, 11.447368421052632)","(12.0, 16.0, 16.875)","(4.8, 5.8, 5.673684210526315)","(15.0, 23.0, 22.666666666666668)"
10-01-2023 17:20:54.183565,"(5.5, 8.0, 7.995454545454545)","(4.4, 5.6, 5.451428571428572)","(2.6, 3.15, 3.09)","(8.5, 12.0, 11.447368421052632)","(12.0, 17.5, 17.34375)","(4.8, 5.8, 5.615384615384615)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:55.426013,"(5.5, 8.2, 8.191836734693878)","(4.4, 5.6, 5.472222222222222)","(2.6, 3.15, 3.0951612903225807)","(8.5, 12.0, 11.404761904761905)","(12.0, 18.0, 17.433333333333334)","(4.8, 5.8, 5.67)","(15.0, 23.0, 22.818181818181817)"
10-01-2023 17:20:56.636339,"(5.5, 8.2, 8.138461538461538)","(4.4, 5.6, 5.472222222222222)","(2.6, 3.15, 3.0951612903225807)","(8.5, 12.0, 11.390243902439025)","(12.0, 17.5, 17.433333333333334)","(4.8, 5.7, 5.643243243243243)","(15.0, 23.0, 24.4)"
10-01-2023 17:20:57.797277,"(5.5, 8.2, 8.049999999999999)","(4.4, 5.6, 5.472222222222222)","(2.6, 3.15, 3.0951612903225807)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 17.433333333333334)","(4.8, 5.7, 5.609302325581395)","(15.0, 25.0, 24.125)"
10-01-2023 17:20:58.866725,"(5.5, 8.2, 7.909090909090909)","(4.4, 5.6, 5.472222222222222)","(2.6, 3.15, 3.0951612903225807)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 17.433333333333334)","(4.8, 5.7, 5.609302325581395)","(15.0, 25.0, 24.125)"
10-01-2023 17:20:59.948124,"(5.5, 8.2, 7.92)","(4.4, 5.6, 5.472222222222222)","(2.6, 3.15, 3.175675675675676)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 17.184210526315788)","(4.8, 5.7, 5.530434782608696)","(15.0, 25.0, 24.0)"
10-01-2023 17:21:00.970188,"(5.5, 8.0, 7.963636363636364)","(4.4, 5.5, 5.38)","(2.6, 3.2, 3.175675675675676)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 17.28)","(4.8, 5.6, 5.445)","(15.0, 25.0, 24.0)"
10-01-2023 17:21:02.271286,"(5.5, 8.0, 7.9)","(4.4, 5.4, 5.333333333333333)","(2.6, 3.25, 3.221917808219178)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.0, 17.28)","(4.8, 5.5, 5.421052631578947)","(15.0, 25.0, 24.272727272727273)"
10-01-2023 17:21:03.465260,"(5.5, 8.0, 7.825)","(4.4, 5.4, 5.333333333333333)","(2.6, 3.3, 3.230188679245283)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.0, 17.583333333333332)","(4.8, 5.5, 5.444)","(15.0, 25.0, 23.6)"
10-01-2023 17:21:04.540035,"(5.5, 8.0, 7.741176470588235)","(4.4, 5.3, 5.25)","(2.6, 3.3, 3.261458333333333)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.0, 18.40909090909091)","(4.8, 5.5, 5.424137931034482)","(15.0, 25.0, 23.6)"
10-01-2023 17:21:05.680066,"(5.5, 8.0, 7.684210526315789)","(4.4, 5.3, 5.177419354838709)","(2.6, 3.3, 3.26078431372549)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.5, 18.433333333333334)","(4.8, 5.5, 5.372727272727273)","(15.0, 25.0, 24.263157894736842)"
10-01-2023 17:21:06.781416,"(5.5, 8.0, 7.63076923076923)","(4.4, 5.4, 5.3375)","(2.6, 3.3, 3.26078431372549)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.5, 18.4)","(4.8, 5.4, 5.245333333333334)","(15.0, 25.0, 23.6)"
10-01-2023 17:21:08.056977,"(5.5, 7.8, 7.552380952380952)","(4.4, 5.5, 5.366666666666666)","(2.6, 3.3, 3.264864864864865)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.5, 18.4)","(4.8, 5.4, 5.194117647058823)","(15.0, 25.0, 23.6)"
10-01-2023 17:21:09.361665,"(5.5, 8.2, 7.529032258064516)","(4.4, 5.5, 5.346153846153846)","(2.6, 3.3, 3.275)","(8.5, 12.0, 11.418604651162791)","(12.0, 18.5, 17.38888888888889)","(4.8, 5.3, 5.1909090909090905)","(15.0, 25.0, 24.066666666666666)"
10-01-2023 17:21:10.613535,"(5.5, 8.0, 7.88)","(4.4, 5.5, 5.352173913043478)","(2.6, 3.3, 3.2934579439252336)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 16.875)","(4.6, 5.3, 5.241935483870968)","(16.0, 25.0, 24.0)"
10-01-2023 17:21:11.853711,"(5.5, 8.0, 7.914285714285715)","(4.4, 5.5, 5.3566666666666665)","(2.6, 3.3, 3.3205882352941174)","(8.5, 12.0, 11.418604651162791)","(12.0, 17.5, 16.75)","(4.6, 5.3, 5.223076923076923)","(16.0, 25.0, 24.263157894736842)"
10-01-2023 17:21:13.109010,"(5.5, 8.0, 7.938461538461539)","(4.4, 5.4, 5.303703703703704)","(2.6, 3.35, 3.363157894736842)","(8.5, 12.0, 10.63265306122449)","(12.0, 17.5, 16.083333333333332)","(4.6, 5.3, 5.250704225352113)","(16.0, 25.0, 24.363636363636363)"
10-01-2023 17:21:14.335099,"(5.5, 8.2, 7.865116279069767)","(4.4, 5.4, 5.242424242424242)","(2.6, 3.4, 3.376470588235294)","(8.5, 11.0, 10.351851851851851)","(12.0, 17.0, 15.96875)","(4.6, 5.4, 5.31)","(16.0, 25.0, 24.363636363636363)"
10-01-2023 17:21:15.496955,"(5.5, 8.0, 7.940740740740741)","(4.4, 5.3, 5.240625)","(2.6, 3.4, 3.376470588235294)","(8.5, 10.5, 10.327586206896552)","(12.0, 17.0, 15.96875)","(4.6, 5.4, 5.243478260869566)","(16.0, 25.0, 24.391304347826086)"
10-01-2023 17:21:16.545171,"(5.5, 8.2, 7.953846153846153)","(4.4, 5.4, 5.35)","(2.6, 3.45, 3.401851851851852)","(8.5, 10.5, 10.416666666666666)","(12.0, 17.0, 16.4)","(4.6, 5.4, 5.224137931034482)","(16.0, 25.0, 24.391304347826086)"
10-01-2023 17:21:17.628948,"(5.5, 8.2, 7.953846153846153)","(4.4, 5.4, 5.25)","(2.6, 3.45, 3.425)","(8.5, 10.5, 10.421875)","(12.0, 17.0, 16.22222222222222)","(4.6, 5.3, 5.244)","(16.0, 25.0, 24.391304347826086)"
10-01-2023 17:21:18.799247,"(5.5, 8.2, 7.953846153846153)","(4.4, 5.2, 5.15)","(2.6, 3.5, 3.4424242424242424)","(8.5, 10.5, 10.421875)","(12.0, 17.0, 16.5)","(4.6, 5.3, 5.263157894736842)","(16.0, 25.0, 24.391304347826086)"
10-01-2023 17:21:19.875951,"(5.5, 8.2, 7.953846153846153)","(4.4, 5.3, 5.21578947368421)","(2.6, 3.5, 3.4424242424242424)","(8.5, 10.5, 10.421875)","(12.0, 17.0, 16.5)","(4.6, 5.3, 5.203636363636364)","(16.0, 25.0, 24.363636363636363)"
10-01-2023 17:21:20.908873,"(5.5, 8.2, 7.944)","(4.4, 5.3, 5.21578947368421)","(2.6, 3.5, 3.454761904761905)","(8.5, 10.5, 10.325581395348838)","(12.0, 17.0, 16.181818181818183)","(4.6, 5.4, 5.258064516129032)","(16.0, 25.0, 24.363636363636363)"
10-01-2023 17:21:21.970803,"(5.5, 8.2, 7.863157894736842)","(4.4, 5.3, 5.21578947368421)","(2.6, 3.5, 3.4723076923076923)","(8.5, 10.5, 10.340425531914894)","(12.0, 17.0, 16.2)","(4.6, 5.3, 5.258064516129032)","(16.0, 25.0, 22.6)"
10-01-2023 17:21:23.092107,"(5.5, 8.2, 7.863157894736842)","(4.4, 5.3, 5.21578947368421)","(2.6, 3.5, 3.4723076923076923)","(8.5, 10.5, 10.321428571428571)","(12.0, 17.0, 16.125)","(4.6, 5.3, 5.27)","(16.0, 23.0, 23.473684210526315)"
10-01-2023 17:21:24.303581,"(5.5, 8.2, 7.909090909090909)","(4.4, 5.3, 5.21578947368421)","(2.6, 3.5, 3.4886792452830186)","(8.5, 10.5, 10.321428571428571)","(12.0, 17.0, 16.1)","(4.6, 5.3, 5.27)","(16.0, 24.0, 22.764705882352942)"
