,Arctic Princess,Cosmic Event,Shocking Habit,Superior Sam,Wishlor Lass,Ausvardia,Majestic Rossa,Piwhane,Spiritual Thinker
08-12-2022 13:49:27.413501,"(10.0, 17.0, 16.678899082568808)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.477682403433477)","(6.0, 7.8, 7.6482758620689655)","(5.0, 6.2, 5.945454545454545)","(7.5, 8.8, 8.625)","(21.0, 50.0, 44.44444444444444)","(16.0, 18.5, 18.26388888888889)","(4.8, 6.4, 6.350708215297451)"
08-12-2022 13:49:28.496478,"(10.0, 17.0, 16.678899082568808)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.477682403433477)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.945454545454545)","(7.5, 8.8, 8.618181818181817)","(21.0, 50.0, 44.44444444444444)","(16.0, 18.5, 18.26388888888889)","(4.8, 6.4, 6.349565217391305)"
08-12-2022 13:49:29.610248,"(10.0, 17.0, 16.678899082568808)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.476681614349776)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.945454545454545)","(7.5, 8.8, 8.613333333333333)","(21.0, 50.0, 44.44444444444444)","(16.0, 18.5, 18.26388888888889)","(4.8, 6.4, 6.349565217391305)"
08-12-2022 13:49:30.710676,"(10.0, 17.0, 16.690265486725664)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.45968992248062)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.88)","(7.5, 8.8, 8.618181818181817)","(21.0, 50.0, 46.2962962962963)","(16.0, 18.5, 18.38)","(4.8, 6.4, 6.349565217391305)"
08-12-2022 13:49:31.833857,"(10.0, 17.0, 16.690265486725664)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.45968992248062)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.88)","(7.5, 8.8, 8.618181818181817)","(21.0, 50.0, 46.2962962962963)","(16.0, 18.5, 18.38)","(4.8, 6.4, 6.349565217391305)"
08-12-2022 13:49:32.964122,"(10.0, 17.0, 16.690265486725664)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.45968992248062)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.88)","(7.5, 8.8, 8.613333333333333)","(21.0, 50.0, 47.083333333333336)","(16.0, 18.5, 18.38)","(4.8, 6.4, 6.348059701492538)"
08-12-2022 13:49:33.994063,"(10.0, 17.0, 16.690265486725664)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.454385964912281)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.88)","(7.5, 8.8, 8.613333333333333)","(21.0, 50.0, 47.083333333333336)","(16.0, 18.5, 18.38)","(4.8, 6.4, 6.348059701492538)"
08-12-2022 13:49:35.104934,"(10.0, 18.0, 16.72222222222222)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.454385964912281)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.88)","(7.5, 8.8, 8.618181818181817)","(21.0, 50.0, 47.083333333333336)","(16.0, 18.5, 18.357142857142858)","(4.8, 6.4, 6.343768115942029)"
08-12-2022 13:49:36.214358,"(10.0, 18.0, 16.693548387096776)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.452293577981651)","(6.0, 7.8, 7.5777777777777775)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.618181818181817)","(21.0, 50.0, 47.083333333333336)","(16.0, 18.5, 18.357142857142858)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:37.374815,"(10.0, 18.0, 16.72222222222222)","(9.0, 17.0, 16.375)","(4.0, 4.5, 4.452293577981651)","(6.0, 7.8, 7.7043478260869565)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.613333333333333)","(21.0, 50.0, 47.083333333333336)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:38.524564,"(10.0, 18.0, 16.72222222222222)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.452293577981651)","(6.0, 7.8, 7.7043478260869565)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.613333333333333)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:39.645778,"(10.0, 18.0, 16.6875)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.452293577981651)","(6.0, 7.8, 7.6899999999999995)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.608)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:40.784093,"(10.0, 18.0, 16.6875)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.447474747474748)","(6.0, 7.8, 7.6899999999999995)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.60909090909091)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:41.936297,"(10.0, 18.0, 16.6875)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.447474747474748)","(6.0, 7.8, 7.6899999999999995)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.60909090909091)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:43.099030,"(10.0, 18.0, 16.625)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.447474747474748)","(6.0, 7.8, 7.6899999999999995)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.60909090909091)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:44.299828,"(10.0, 18.0, 16.636363636363637)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.447474747474748)","(6.0, 7.8, 7.6899999999999995)","(5.0, 6.2, 5.844444444444444)","(7.5, 8.8, 8.60909090909091)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.3)","(4.8, 6.4, 6.345352112676057)"
08-12-2022 13:49:45.609169,"(10.0, 18.0, 16.636363636363637)","(10.0, 17.0, 16.375)","(4.0, 4.5, 4.447474747474748)","(6.0, 7.8, 7.705882352941177)","(5.0, 6.2, 5.806153846153846)","(7.5, 8.8, 8.60909090909091)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.344092219020173)"
08-12-2022 13:49:46.993013,"(10.0, 18.0, 16.78448275862069)","(10.0, 17.0, 16.214285714285715)","(4.0, 4.5, 4.437007874015748)","(6.0, 7.8, 7.706666666666666)","(5.0, 6.0, 5.818791946308725)","(7.5, 8.8, 8.608)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.346774193548387)"
08-12-2022 13:49:48.265476,"(10.0, 18.0, 17.804347826086957)","(10.0, 17.0, 16.1)","(4.0, 4.5, 4.437007874015748)","(6.0, 7.8, 7.739130434782608)","(5.0, 6.0, 5.772222222222222)","(7.5, 8.8, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.333333333333334)"
08-12-2022 13:49:49.466247,"(10.0, 19.5, 18.934782608695652)","(10.0, 17.0, 16.1)","(4.0, 4.5, 4.425233644859813)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.333333333333334)"
08-12-2022 13:49:50.679633,"(10.0, 19.5, 19.25)","(10.0, 17.0, 16.1)","(4.0, 4.5, 4.425233644859813)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.333333333333334)"
08-12-2022 13:49:51.872030,"(10.0, 19.5, 19.25)","(10.0, 17.0, 15.826086956521738)","(4.0, 4.5, 4.425233644859813)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.333333333333334)"
08-12-2022 13:49:53.067855,"(10.0, 19.5, 19.25)","(10.0, 17.0, 15.826086956521738)","(4.0, 4.5, 4.425233644859813)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:54.204763,"(10.0, 22.0, 21.5)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:55.381206,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:56.561026,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.754545454545455)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:57.684167,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.744)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.26923076923077)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:58.823308,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.8, 5.631428571428572)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.227272727272727)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:49:59.996454,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.380645161290323)","(6.0, 7.8, 7.739130434782608)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.227272727272727)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:50:01.554984,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.378947368421053)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.227272727272727)","(4.8, 6.4, 6.3319587628865985)"
08-12-2022 13:50:02.796795,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.578947368421053)","(4.0, 4.4, 4.378947368421053)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.227272727272727)","(4.8, 6.4, 6.330158730158731)"
08-12-2022 13:50:04.093966,"(10.0, 22.0, 21.384615384615383)","(10.0, 17.0, 15.583333333333334)","(4.0, 4.4, 4.314285714285714)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.627777777777777)","(7.5, 8.6, 8.525)","(21.0, 50.0, 45.86206896551724)","(16.0, 18.5, 18.071428571428573)","(4.8, 6.4, 6.330158730158731)"
08-12-2022 13:50:05.487721,"(10.0, 22.0, 21.384615384615383)","(10.0, 16.0, 14.615384615384615)","(4.0, 4.4, 4.314285714285714)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.638461538461538)","(7.5, 8.6, 8.525)","(21.0, 50.0, 46.0)","(16.0, 18.5, 17.916666666666668)","(4.8, 6.4, 6.330158730158731)"
08-12-2022 13:50:06.681303,"(10.0, 22.0, 21.384615384615383)","(10.0, 16.0, 14.941176470588236)","(4.0, 4.4, 4.334782608695652)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.638461538461538)","(7.5, 8.6, 8.525)","(21.0, 50.0, 44.0)","(16.0, 18.5, 17.916666666666668)","(4.8, 6.4, 6.330158730158731)"
08-12-2022 13:50:07.863989,"(10.0, 22.0, 21.384615384615383)","(10.0, 16.0, 14.941176470588236)","(4.0, 4.4, 4.334782608695652)","(6.0, 7.8, 7.756521739130434)","(5.0, 5.7, 5.638461538461538)","(7.5, 8.6, 8.525)","(21.0, 50.0, 44.35294117647059)","(16.0, 18.5, 17.545454545454547)","(4.8, 6.4, 6.330158730158731)"
08-12-2022 13:50:09.100848,"(10.0, 24.0, 23.166666666666668)","(10.0, 16.0, 14.941176470588236)","(4.0, 4.4, 4.394444444444444)","(6.0, 7.8, 7.744)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.525)","(21.0, 50.0, 43.73913043478261)","(16.0, 18.5, 17.4)","(4.8, 6.4, 6.331250000000001)"
08-12-2022 13:50:10.220745,"(10.0, 24.0, 23.272727272727273)","(10.0, 16.0, 14.941176470588236)","(4.0, 4.5, 4.394444444444444)","(6.0, 7.8, 7.744)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.525)","(21.0, 50.0, 43.73913043478261)","(16.0, 18.5, 17.462962962962962)","(4.8, 6.4, 6.323255813953488)"
08-12-2022 13:50:11.325283,"(10.0, 24.0, 23.272727272727273)","(10.0, 16.0, 14.941176470588236)","(4.0, 4.5, 4.387179487179487)","(6.0, 7.8, 7.744)","(5.0, 5.7, 5.64639175257732)","(7.5, 8.6, 8.31304347826087)","(21.0, 50.0, 43.73913043478261)","(16.0, 18.5, 17.282608695652172)","(4.8, 6.4, 6.253333333333334)"
08-12-2022 13:50:12.427206,"(10.0, 24.0, 23.333333333333332)","(10.0, 16.0, 14.615384615384615)","(4.0, 4.5, 4.392307692307692)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.4, 8.432)","(21.0, 50.0, 44.857142857142854)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:13.540445,"(10.0, 24.0, 22.8)","(10.0, 16.0, 14.772727272727273)","(4.0, 4.4, 4.306666666666667)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.432)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:14.658163,"(10.0, 23.0, 22.5)","(10.0, 16.0, 14.772727272727273)","(4.0, 4.3, 4.275396825396825)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.432)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:15.821244,"(10.0, 23.0, 22.5)","(10.0, 16.0, 14.772727272727273)","(4.0, 4.3, 4.275590551181102)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.436363636363637)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:16.975485,"(10.0, 24.0, 22.875)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.274796747967479)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.472727272727273)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:18.178581,"(10.0, 24.0, 22.875)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.274796747967479)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.453333333333333)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:19.418504,"(10.0, 24.0, 22.736842105263158)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.254255319148936)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.648387096774194)","(7.5, 8.8, 8.453333333333333)","(21.0, 50.0, 44.666666666666664)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:20.579334,"(10.0, 24.0, 22.736842105263158)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.256122448979592)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.7, 5.748484848484849)","(7.5, 8.8, 7.8769230769230765)","(21.0, 50.0, 46.4)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:21.778296,"(10.0, 24.0, 23.04)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.256122448979592)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.755172413793104)","(7.5, 8.2, 7.8769230769230765)","(21.0, 50.0, 46.4)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.277777777777778)"
08-12-2022 13:50:22.954779,"(10.0, 24.0, 23.3)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.263953488372093)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.755172413793104)","(7.5, 8.2, 7.888888888888888)","(21.0, 50.0, 46.4)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.244943820224719)"
08-12-2022 13:50:24.119299,"(10.0, 24.0, 23.3)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.263953488372093)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.755172413793104)","(7.5, 8.2, 7.888888888888888)","(21.0, 50.0, 45.82608695652174)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.241379310344827)"
08-12-2022 13:50:25.344765,"(10.0, 24.0, 23.3)","(10.0, 16.0, 14.7)","(4.0, 4.3, 4.292307692307692)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.2, 7.888888888888888)","(21.0, 50.0, 45.61538461538461)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.088)"
08-12-2022 13:50:26.669197,"(10.0, 24.0, 23.3)","(10.0, 16.0, 14.7)","(4.0, 4.4, 4.345098039215687)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.2, 7.888888888888888)","(21.0, 50.0, 45.04347826086956)","(16.0, 18.5, 17.1875)","(4.8, 6.2, 6.139622641509434)"
08-12-2022 13:50:27.913009,"(10.0, 24.0, 23.3)","(10.0, 16.0, 13.4)","(4.0, 4.4, 4.347169811320755)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.2, 7.888888888888888)","(21.0, 50.0, 45.04347826086956)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.123333333333333)"
08-12-2022 13:50:29.200176,"(10.0, 24.0, 23.3)","(10.0, 16.0, 15.0)","(4.0, 4.4, 4.346153846153847)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.790909090909091)","(7.5, 8.2, 7.708333333333333)","(21.0, 50.0, 46.15384615384615)","(16.0, 18.5, 17.1875)","(4.8, 6.4, 6.136507936507937)"
08-12-2022 13:50:30.478541,"(10.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.270731707317073)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 7.8, 8.4)","(21.0, 48.0, 43.857142857142854)","(16.0, 18.5, 17.375)","(4.8, 6.4, 6.123333333333333)"
08-12-2022 13:50:31.660053,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.3, 4.270731707317073)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 46.0, 43.1764705882353)","(16.0, 18.5, 17.375)","(5.0, 6.4, 6.121008403361345)"
08-12-2022 13:50:32.775244,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.323404255319149)","(6.0, 7.8, 7.751724137931034)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 46.0, 43.1764705882353)","(16.0, 18.5, 17.375)","(5.0, 6.4, 6.121008403361345)"
08-12-2022 13:50:33.923556,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.302702702702703)","(6.0, 7.8, 7.825225225225225)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 46.0, 42.4)","(16.0, 18.5, 17.375)","(5.0, 6.4, 6.121008403361345)"
08-12-2022 13:50:35.126891,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.302702702702703)","(6.0, 8.0, 7.825225225225225)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 42.4)","(16.0, 18.5, 17.375)","(4.8, 6.4, 6.120325203252032)"
08-12-2022 13:50:36.293501,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.302702702702703)","(6.0, 8.0, 7.849523809523809)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 42.4)","(16.0, 18.5, 17.375)","(4.8, 6.4, 6.123333333333333)"
08-12-2022 13:50:37.491147,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.300000000000001)","(6.0, 7.8, 7.695454545454545)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 40.90909090909091)","(16.0, 18.5, 17.833333333333332)","(4.8, 6.4, 6.067272727272727)"
08-12-2022 13:50:38.717791,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.166666666666666)","(4.0, 4.4, 4.300000000000001)","(6.0, 7.8, 7.723529411764706)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 40.90909090909091)","(16.0, 18.5, 17.642857142857142)","(4.8, 6.4, 6.067272727272727)"
08-12-2022 13:50:39.919365,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.25)","(4.0, 4.4, 4.300000000000001)","(6.0, 7.8, 7.723529411764706)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 40.90909090909091)","(16.0, 18.5, 17.642857142857142)","(4.8, 6.4, 6.067272727272727)"
08-12-2022 13:50:41.121133,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.666666666666666)","(4.0, 4.4, 4.300000000000001)","(6.0, 7.8, 7.723529411764706)","(5.0, 5.9, 5.776923076923077)","(7.5, 8.8, 8.4)","(21.0, 44.0, 40.90909090909091)","(16.0, 18.5, 17.642857142857142)","(4.8, 6.4, 6.067272727272727)"
08-12-2022 13:50:42.252427,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.666666666666666)","(4.0, 4.4, 4.300000000000001)","(6.0, 7.8, 7.723529411764706)","(5.0, 5.9, 5.809655172413793)","(7.5, 8.8, 8.4)","(21.0, 44.0, 40.90909090909091)","(16.0, 18.5, 17.642857142857142)","(4.8, 6.4, 6.097435897435897)"
08-12-2022 13:50:43.380229,"(12.0, 24.0, 23.36842105263158)","(10.0, 15.5, 14.666666666666666)","(4.0, 4.4, 4.297142857142857)","(6.0, 7.8, 7.723529411764706)","(5.0, 6.0, 5.809655172413793)","(7.5, 8.8, 8.4)","(21.0, 44.0, 41.04347826086956)","(16.0, 18.5, 17.9)","(4.8, 6.2, 6.097435897435897)"
08-12-2022 13:50:44.547746,"(12.0, 24.0, 23.25)","(10.0, 15.5, 14.357142857142858)","(4.0, 4.4, 4.32)","(6.0, 7.8, 7.736585365853658)","(5.0, 6.0, 5.819607843137255)","(7.5, 8.8, 8.4)","(21.0, 44.0, 41.04347826086956)","(16.0, 18.5, 17.75)","(4.8, 6.2, 6.1080000000000005)"
08-12-2022 13:50:45.799941,"(12.0, 24.0, 23.25)","(10.0, 15.5, 14.772727272727273)","(4.0, 4.4, 4.32)","(6.0, 7.8, 7.793548387096774)","(5.0, 6.0, 5.908791208791209)","(7.5, 8.8, 7.2090090090090095)","(21.0, 44.0, 41.26315789473684)","(16.0, 18.5, 18.0)","(4.8, 6.2, 6.163636363636364)"
08-12-2022 13:50:47.149434,"(12.0, 24.0, 23.4)","(10.0, 16.0, 14.5)","(4.0, 4.5, 4.351428571428571)","(6.0, 7.8, 7.7061946902654865)","(5.0, 6.0, 6.04)","(7.5, 8.2, 7.224390243902439)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.2, 6.050704225352113)"
08-12-2022 13:50:48.397095,"(12.0, 24.0, 23.666666666666668)","(10.0, 16.0, 14.7)","(4.0, 4.5, 4.351428571428571)","(6.0, 8.0, 7.7061946902654865)","(5.0, 6.2, 6.04)","(7.5, 8.2, 7.483870967741936)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.4, 6.050704225352113)"
08-12-2022 13:50:49.570556,"(12.0, 24.0, 23.666666666666668)","(10.0, 15.5, 14.59090909090909)","(4.0, 4.5, 4.347368421052631)","(6.0, 8.0, 7.7061946902654865)","(5.0, 6.2, 6.04)","(7.5, 8.0, 7.407407407407407)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.4, 6.050704225352113)"
08-12-2022 13:50:50.713157,"(12.0, 24.0, 23.666666666666668)","(10.0, 15.5, 14.59090909090909)","(4.0, 4.5, 4.347368421052631)","(6.0, 8.0, 7.7061946902654865)","(5.0, 6.2, 6.04)","(7.5, 8.0, 7.75)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.4, 6.050704225352113)"
08-12-2022 13:50:51.821645,"(12.0, 24.0, 23.666666666666668)","(10.0, 16.0, 14.7)","(4.0, 4.5, 4.394736842105263)","(6.0, 8.0, 7.7061946902654865)","(5.0, 6.2, 6.04)","(7.5, 8.0, 7.75)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.4, 6.050704225352113)"
08-12-2022 13:50:52.959407,"(12.0, 24.0, 23.666666666666668)","(10.0, 16.0, 14.7)","(4.0, 4.4, 4.347368421052631)","(6.0, 8.0, 7.7061946902654865)","(5.0, 6.2, 6.04)","(7.5, 8.0, 7.75)","(21.0, 44.0, 41.5)","(16.0, 18.5, 18.0)","(4.8, 6.4, 6.050704225352113)"
