,Askey,Jimmy Joe,Bogie Bandit,Rutland Bella,Dance A Tango,Moon Shine,Rutland Fred,Tiny Keen
12-01-2023 16:01:48.520311,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:49.734549,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:50.892752,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:51.964036,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:53.257396,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:54.402755,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:55.646530,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:56.873642,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:58.117790,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:01:59.291170,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:00.434047,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:01.585549,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:02.880942,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:04.216703,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:05.335371,"(3.2, 7.4, 6.333333333333334)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:06.427805,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:07.562386,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:08.671717,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:09.861337,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:11.025644,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:12.101392,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:13.230519,"(3.2, 7.4, 5.9)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:14.384061,"(3.2, 7.4, 5.9)","(6.5, 11.5, 6.75)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:15.558921,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:16.722656,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:17.786206,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:18.971016,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:20.228380,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:21.387280,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:22.559340,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:23.640144,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:24.733247,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:25.953942,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:27.156460,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:28.505863,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:30.001915,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:31.273239,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:32.604903,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:34.046134,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:35.399803,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 16:02:36.848377,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.17)"
12-01-2023 16:02:38.242001,"(3.2, 7.4, 6.769565217391305)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:39.477905,"(3.2, 7.4, 6.769565217391305)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:40.852873,"(3.2, 7.4, 6.769565217391305)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:42.087172,"(3.2, 7.4, 6.769565217391305)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:43.257619,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:44.655889,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:45.893213,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.17)"
12-01-2023 16:02:47.225530,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:48.438510,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:49.655411,"(3.2, 8.0, 5.25)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 2.006666666666667)"
12-01-2023 16:02:51.024416,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:52.325715,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:53.853759,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:55.222578,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:56.501893,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:57.840980,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:02:59.261331,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:00.777657,"(3.2, 7.8, 7.18)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:02.237325,"(3.2, 7.8, 7.49)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:03.534070,"(3.2, 7.8, 7.5)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:04.757037,"(3.2, 7.8, 7.5)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 141.25)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:06.069446,"(3.2, 7.8, 7.5)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 141.25)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:07.380259,"(3.2, 7.8, 7.5)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 141.25)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 6.2749999999999995)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:08.718407,"(3.2, 7.8, 7.5)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 141.25)","(12.0, 30.0, 19.0)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 11.0, 8.322222222222223)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:09.953030,"(3.2, 7.4, 7.140000000000001)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 146.8)","(12.0, 30.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.6)","(1.8, 2.52, 2.006666666666667)"
12-01-2023 16:03:11.151085,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 10.0, 8.6)","(1.8, 2.52, 2.006666666666667)"
12-01-2023 16:03:12.311318,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 10.0, 8.6)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:13.640483,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 10.0, 7.066666666666666)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:14.905187,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.6, 8.2)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:16.120358,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 8.2)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:17.419085,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 8.2)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:18.767488,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 8.2)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:20.049776,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 8.2)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:21.341213,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:22.538742,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:23.801893,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:25.224909,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:26.662904,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:28.017734,"(3.2, 7.4, 6.9)","(6.5, 11.5, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.52)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:29.261073,"(3.2, 7.4, 6.9)","(6.5, 11.5, 9.254545454545454)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.4, 6.555555555555555)","(1.8, 2.52, 1.8783333333333334)"
12-01-2023 16:03:30.641033,"(3.2, 7.4, 6.9)","(6.5, 11.0, 9.0)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 308.57142857142856)","(31.0, 240.0, 87.0)","(6.5, 9.2, 7.933333333333334)","(1.8, 2.52, 2.0387500000000003)"
12-01-2023 16:03:31.871801,"(3.2, 7.4, 5.8090909090909095)","(6.5, 11.0, 9.0)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 87.0)","(6.5, 9.0, 7.933333333333334)","(1.8, 2.52, 2.0387500000000003)"
12-01-2023 16:03:33.217400,"(3.2, 7.4, 6.98)","(6.5, 11.0, 9.083333333333334)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 87.0)","(6.5, 9.0, 7.933333333333334)","(1.8, 2.52, 2.0387500000000003)"
12-01-2023 16:03:34.606974,"(3.2, 7.2, 7.0131578947368425)","(6.5, 11.0, 8.444444444444445)","(41.0, 310.0, 94.0)","(12.0, 29.0, 25.125)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 87.0)","(6.5, 9.0, 7.933333333333334)","(1.8, 2.52, 2.0387500000000003)"
