,Union Rally,Highway Queen,Paynt By Number,Simple Souvenir,Run Laura Run,Denali Rae
12-01-2023 08:59:09.928494,"(31.0, 44.0, 42.666666666666664)","(6.0, 6.2, 5.941379310344828)","(2.45, 2.96, 2.927741935483871)","(3.5, 4.1, 3.988592233009709)","(4.6, 6.2, 6.0)","(15.0, 19.5, 19.25)"
12-01-2023 08:59:10.910109,"(31.0, 44.0, 42.666666666666664)","(6.0, 6.0, 5.98)","(2.45, 2.96, 2.927741935483871)","(3.5, 4.1, 3.988592233009709)","(4.6, 6.0, 5.943478260869566)","(15.0, 19.5, 19.25)"
12-01-2023 08:59:11.919014,"(31.0, 44.0, 42.666666666666664)","(6.0, 6.2, 6.087719298245614)","(2.45, 2.96, 2.956)","(3.5, 4.1, 4.0025477707006365)","(4.6, 5.8, 5.693877551020408)","(15.0, 19.5, 19.61111111111111)"
12-01-2023 08:59:12.939767,"(31.0, 44.0, 43.111111111111114)","(6.0, 6.2, 6.101538461538461)","(2.45, 3.0, 2.983896103896104)","(3.5, 4.1, 4.021938775510204)","(4.6, 5.7, 5.68)","(15.0, 20.0, 19.61111111111111)"
12-01-2023 08:59:13.934935,"(31.0, 44.0, 43.111111111111114)","(6.0, 6.2, 6.1146666666666665)","(2.45, 3.0, 2.986222222222222)","(3.5, 4.1, 4.021938775510204)","(4.6, 5.6, 5.472727272727273)","(15.0, 20.0, 20.0)"
12-01-2023 08:59:14.892284,"(31.0, 44.0, 43.5)","(6.0, 6.2, 6.088659793814433)","(2.45, 3.0, 2.98625)","(3.5, 4.1, 4.021938775510204)","(4.6, 5.6, 5.472727272727273)","(15.0, 21.0, 19.88)"
12-01-2023 08:59:15.831558,"(31.0, 44.0, 43.5)","(6.0, 6.2, 6.076923076923077)","(2.5, 3.0, 2.9825)","(3.5, 4.1, 4.021938775510204)","(4.6, 5.6, 5.531578947368421)","(15.0, 21.0, 20.0)"
12-01-2023 08:59:16.722947,"(31.0, 44.0, 43.5)","(6.0, 6.2, 6.076923076923077)","(2.5, 3.0, 2.965128205128205)","(3.5, 4.1, 4.021938775510204)","(4.6, 5.6, 5.504166666666666)","(15.0, 21.0, 20.02857142857143)"
12-01-2023 08:59:17.647969,"(31.0, 44.0, 43.5)","(6.0, 6.2, 6.085714285714285)","(2.5, 2.98, 2.9736363636363636)","(3.5, 4.1, 4.022513089005235)","(4.6, 5.6, 5.504166666666666)","(15.0, 21.0, 20.02857142857143)"
12-01-2023 08:59:18.616298,"(31.0, 44.0, 43.5)","(6.0, 6.2, 6.0962962962962965)","(2.5, 2.96, 2.9572413793103447)","(3.5, 4.1, 4.027642276422764)","(4.6, 5.6, 5.3)","(15.0, 21.0, 20.67391304347826)"
12-01-2023 08:59:19.575095,"(31.0, 50.0, 47.5)","(6.0, 6.6, 6.4375)","(2.5, 3.0, 2.9811111111111113)","(3.5, 4.1, 4.05)","(4.6, 5.4, 5.227777777777778)","(15.0, 21.0, 21.142857142857142)"
12-01-2023 08:59:20.548834,"(31.0, 55.0, 53.166666666666664)","(6.0, 6.6, 6.427272727272728)","(2.5, 3.0, 2.97376)","(3.5, 4.1, 4.051630434782608)","(4.6, 5.4, 5.23125)","(15.0, 22.0, 21.142857142857142)"
12-01-2023 08:59:21.500652,"(31.0, 55.0, 49.23809523809524)","(6.0, 6.6, 6.423076923076923)","(2.5, 3.0, 2.9672)","(3.5, 4.1, 4.051630434782608)","(4.6, 5.4, 5.23125)","(15.0, 22.0, 21.142857142857142)"
12-01-2023 08:59:22.363713,"(31.0, 55.0, 49.23809523809524)","(5.5, 6.6, 6.427272727272728)","(2.5, 2.98, 2.9759493670886075)","(3.5, 4.1, 4.051630434782608)","(4.6, 5.4, 5.23125)","(15.0, 22.0, 21.142857142857142)"
12-01-2023 08:59:23.244905,"(31.0, 55.0, 49.23809523809524)","(5.5, 6.6, 6.403076923076923)","(2.5, 2.98, 2.9736363636363636)","(3.5, 4.1, 4.043373493975904)","(4.6, 5.3, 5.243181818181818)","(15.0, 22.0, 21.142857142857142)"
12-01-2023 08:59:24.157662,"(31.0, 55.0, 49.23809523809524)","(5.5, 6.4, 6.233576642335767)","(2.5, 2.98, 2.977777777777778)","(3.5, 4.1, 4.042944785276074)","(4.6, 5.3, 5.2368421052631575)","(15.0, 22.0, 20.870967741935484)"
12-01-2023 08:59:25.056998,"(31.0, 55.0, 49.23809523809524)","(5.5, 6.4, 6.232857142857143)","(2.5, 3.0, 2.9704504504504503)","(3.5, 4.1, 4.042944785276074)","(4.6, 5.3, 5.232558139534884)","(15.0, 22.0, 20.1)"
12-01-2023 08:59:25.900638,"(31.0, 55.0, 49.23809523809524)","(5.5, 6.4, 6.231944444444444)","(2.5, 3.0, 2.9688073394495413)","(3.5, 4.1, 4.044303797468355)","(4.6, 5.4, 5.301694915254237)","(15.0, 22.0, 20.1)"
12-01-2023 08:59:26.867538,"(31.0, 50.0, 45.0)","(5.5, 6.4, 6.232857142857143)","(2.5, 2.96, 2.948875)","(3.5, 4.1, 4.048275862068965)","(4.6, 5.4, 5.3533333333333335)","(15.0, 22.0, 20.1)"
12-01-2023 08:59:27.775937,"(31.0, 50.0, 44.0)","(5.5, 6.4, 6.259036144578314)","(2.5, 2.96, 2.945873015873016)","(3.5, 4.1, 4.048951048951049)","(4.6, 5.4, 5.372)","(15.0, 22.0, 20.972972972972972)"
12-01-2023 08:59:28.679543,"(31.0, 50.0, 44.666666666666664)","(5.5, 6.4, 6.271428571428571)","(2.5, 2.96, 2.9485365853658534)","(3.5, 4.1, 4.0562874251497005)","(4.6, 5.4, 5.372)","(15.0, 22.0, 20.972972972972972)"
12-01-2023 08:59:29.610304,"(31.0, 50.0, 44.666666666666664)","(5.5, 6.4, 6.272222222222222)","(2.5, 2.96, 2.9485365853658534)","(3.5, 4.1, 4.0562874251497005)","(4.6, 5.4, 5.372)","(15.0, 22.0, 20.972972972972972)"
12-01-2023 08:59:30.480675,"(31.0, 50.0, 44.666666666666664)","(5.5, 6.4, 6.272222222222222)","(2.5, 2.96, 2.9465151515151513)","(3.5, 4.1, 4.05595238095238)","(4.6, 5.4, 5.352941176470589)","(15.0, 22.0, 20.857142857142858)"
12-01-2023 08:59:31.317862,"(31.0, 48.0, 44.5)","(5.5, 6.4, 6.284967320261438)","(2.5, 2.96, 2.934304635761589)","(3.5, 4.1, 4.064285714285714)","(4.6, 5.4, 5.315789473684211)","(15.0, 21.0, 20.857142857142858)"
12-01-2023 08:59:32.394816,"(31.0, 48.0, 44.5)","(5.5, 6.4, 6.275949367088608)","(2.5, 2.96, 2.941224489795918)","(3.5, 4.1, 4.064285714285714)","(4.6, 5.4, 5.275)","(15.0, 21.0, 20.904761904761905)"
12-01-2023 08:59:33.373645,"(31.0, 48.0, 44.5)","(5.5, 6.4, 6.276729559748428)","(2.5, 2.96, 2.941)","(3.5, 4.1, 4.063276836158192)","(4.6, 5.4, 5.242857142857143)","(15.0, 21.0, 20.904761904761905)"
12-01-2023 08:59:34.324738,"(31.0, 48.0, 44.142857142857146)","(5.5, 6.4, 6.282993197278912)","(2.5, 2.96, 2.9434234234234236)","(3.5, 4.1, 4.063276836158192)","(4.6, 5.4, 5.242857142857143)","(15.0, 21.0, 20.904761904761905)"
12-01-2023 08:59:35.301217,"(31.0, 48.0, 44.142857142857146)","(5.5, 6.4, 6.286111111111111)","(2.5, 2.96, 2.9555555555555557)","(3.5, 4.1, 4.065116279069767)","(4.6, 5.3, 5.258333333333333)","(15.0, 21.0, 20.962962962962962)"
12-01-2023 08:59:36.229913,"(31.0, 48.0, 45.42857142857143)","(5.5, 6.4, 6.268148148148148)","(2.5, 2.98, 2.9458823529411764)","(3.5, 4.1, 4.065116279069767)","(4.6, 5.3, 5.2525)","(15.0, 21.0, 20.962962962962962)"
12-01-2023 08:59:37.197506,"(31.0, 48.0, 45.6)","(5.5, 6.4, 6.269503546099291)","(2.5, 3.0, 2.9918518518518518)","(3.5, 4.1, 4.061650485436893)","(4.6, 5.3, 5.4125)","(15.0, 21.0, 20.962962962962962)"
12-01-2023 08:59:38.277840,"(31.0, 46.0, 43.333333333333336)","(5.5, 6.4, 6.264705882352941)","(2.5, 3.05, 2.9722222222222223)","(3.5, 4.1, 4.065079365079365)","(4.6, 5.5, 5.396)","(15.0, 21.0, 20.962962962962962)"
12-01-2023 08:59:39.163460,"(31.0, 44.0, 43.0)","(5.5, 6.4, 6.264705882352941)","(2.5, 3.05, 2.9722222222222223)","(3.5, 4.1, 4.065079365079365)","(4.6, 5.5, 5.396)","(15.0, 21.0, 20.962962962962962)"
12-01-2023 08:59:40.060363,"(31.0, 44.0, 42.5)","(5.5, 6.4, 6.264705882352941)","(2.5, 2.98, 2.9725)","(3.5, 4.3, 4.199999999999999)","(4.6, 5.4, 5.311475409836066)","(15.0, 21.0, 21.575757575757574)"
12-01-2023 08:59:41.057950,"(31.0, 44.0, 42.5)","(5.5, 6.4, 6.264705882352941)","(2.5, 2.98, 2.9705263157894737)","(3.5, 4.3, 4.179279279279279)","(4.6, 5.4, 5.311475409836066)","(15.0, 22.0, 21.63157894736842)"
12-01-2023 08:59:42.041938,"(31.0, 44.0, 42.5)","(5.5, 6.4, 6.264705882352941)","(2.5, 2.98, 2.9705263157894737)","(3.5, 4.3, 4.179279279279279)","(4.6, 5.4, 5.358139534883721)","(15.0, 22.0, 21.63157894736842)"
12-01-2023 08:59:42.957110,"(31.0, 44.0, 42.5)","(5.5, 6.2, 6.091176470588235)","(2.5, 3.0, 2.9764383561643837)","(3.5, 4.2, 4.173469387755102)","(4.6, 5.4, 5.335714285714285)","(15.0, 22.0, 21.63157894736842)"
12-01-2023 08:59:43.896291,"(31.0, 44.0, 42.5)","(5.5, 6.2, 6.072413793103449)","(2.5, 3.0, 2.975072463768116)","(3.5, 4.2, 4.173469387755102)","(4.6, 5.4, 5.358139534883721)","(15.0, 22.0, 21.125)"
12-01-2023 08:59:44.874676,"(31.0, 44.0, 42.5)","(5.5, 6.2, 6.072413793103449)","(2.5, 3.0, 2.9726984126984126)","(3.5, 4.2, 4.150704225352112)","(4.6, 5.4, 5.357142857142858)","(15.0, 22.0, 21.125)"
12-01-2023 08:59:45.820922,"(31.0, 44.0, 42.5)","(5.5, 6.2, 6.072413793103449)","(2.5, 3.0, 2.964166666666667)","(3.5, 4.2, 4.150704225352112)","(4.6, 5.4, 5.357142857142858)","(15.0, 22.0, 21.09090909090909)"
12-01-2023 08:59:46.765065,"(31.0, 44.0, 42.5)","(5.5, 6.2, 6.072413793103449)","(2.5, 3.0, 2.9652173913043476)","(3.5, 4.2, 4.150704225352112)","(4.6, 5.4, 5.357142857142858)","(15.0, 22.0, 21.09090909090909)"
12-01-2023 08:59:47.647450,"(31.0, 48.0, 46.857142857142854)","(5.5, 6.2, 6.072413793103449)","(2.5, 3.0, 2.9648)","(3.5, 4.2, 4.1453125)","(4.6, 5.4, 5.330769230769231)","(15.0, 22.0, 21.523809523809526)"
12-01-2023 08:59:48.539917,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.057534246575343)","(2.5, 3.05, 2.9871698113207548)","(3.5, 4.2, 4.135211267605634)","(4.6, 5.4, 5.27816091954023)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 08:59:49.489631,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.0777777777777775)","(2.5, 3.0, 2.975135135135135)","(3.5, 4.2, 4.126168224299065)","(4.6, 5.4, 5.306349206349206)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 08:59:50.418992,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.0777777777777775)","(2.5, 3.0, 2.9668571428571426)","(3.5, 4.2, 4.126168224299065)","(4.6, 5.4, 5.233333333333333)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 08:59:51.444542,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.088135593220339)","(2.5, 3.0, 2.9870588235294115)","(3.5, 4.2, 4.126168224299065)","(4.6, 5.3, 5.225454545454546)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 08:59:52.352472,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.088135593220339)","(2.5, 3.05, 3.013333333333333)","(3.5, 4.2, 4.126168224299065)","(4.6, 5.3, 5.225454545454546)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 08:59:53.361123,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.088135593220339)","(2.5, 3.05, 3.0089655172413794)","(3.5, 4.2, 4.124107142857143)","(4.6, 5.3, 5.233333333333333)","(15.0, 22.0, 21.105263157894736)"
12-01-2023 08:59:54.344697,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.086206896551724)","(2.5, 3.05, 3.0059259259259257)","(3.5, 4.2, 4.131132075471698)","(4.6, 5.3, 5.251724137931035)","(15.0, 22.0, 21.263157894736842)"
12-01-2023 08:59:55.237086,"(31.0, 48.0, 47.07692307692308)","(5.5, 6.2, 6.078571428571428)","(2.5, 2.98, 2.974285714285714)","(3.5, 4.2, 4.123157894736842)","(4.6, 5.3, 5.251724137931035)","(15.0, 22.0, 21.263157894736842)"
12-01-2023 08:59:56.184963,"(31.0, 48.0, 47.2)","(5.5, 6.2, 6.088524590163934)","(2.5, 3.0, 2.9675)","(3.5, 4.2, 4.123157894736842)","(4.6, 5.3, 5.252631578947368)","(15.0, 22.0, 21.416666666666668)"
12-01-2023 08:59:57.084978,"(31.0, 48.0, 46.333333333333336)","(5.5, 6.2, 6.084745762711864)","(2.5, 2.98, 2.9779999999999998)","(3.5, 4.2, 4.121739130434783)","(4.6, 5.3, 5.243478260869566)","(15.0, 22.0, 21.416666666666668)"
12-01-2023 08:59:58.074269,"(31.0, 48.0, 46.333333333333336)","(5.5, 6.2, 6.078571428571428)","(2.5, 2.98, 2.9654545454545453)","(3.5, 4.2, 4.122033898305085)","(4.6, 5.4, 5.365517241379311)","(15.0, 22.0, 21.625)"
12-01-2023 08:59:59.004468,"(31.0, 48.0, 46.333333333333336)","(5.5, 6.2, 6.082352941176471)","(2.5, 2.98, 2.971111111111111)","(3.5, 4.1, 4.099242424242424)","(4.6, 5.4, 5.365517241379311)","(15.0, 22.0, 21.625)"
12-01-2023 08:59:59.931861,"(31.0, 48.0, 46.333333333333336)","(5.5, 6.2, 6.02)","(2.5, 2.98, 2.9690909090909092)","(3.5, 4.2, 4.120689655172414)","(4.6, 5.4, 5.365517241379311)","(15.0, 22.0, 21.416666666666668)"
12-01-2023 09:00:00.903659,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.02)","(2.5, 3.0, 2.9629213483146066)","(3.5, 4.2, 4.121367521367521)","(4.6, 5.4, 5.37741935483871)","(15.0, 22.0, 20.676470588235293)"
12-01-2023 09:00:01.768521,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.029629629629629)","(2.5, 3.0, 2.973913043478261)","(3.5, 4.2, 4.121929824561403)","(4.6, 5.4, 5.361111111111112)","(15.0, 21.0, 20.676470588235293)"
12-01-2023 09:00:02.638435,"(31.0, 48.0, 45.142857142857146)","(5.5, 6.2, 6.029629629629629)","(2.5, 3.0, 2.966666666666667)","(3.5, 4.2, 4.123364485981308)","(4.6, 5.5, 5.362068965517241)","(15.0, 21.0, 20.676470588235293)"
12-01-2023 09:00:03.567982,"(31.0, 48.0, 44.92307692307692)","(5.5, 6.2, 6.13134328358209)","(2.5, 2.98, 2.960952380952381)","(3.5, 4.2, 4.123809523809523)","(4.6, 5.5, 5.362068965517241)","(15.0, 21.0, 20.676470588235293)"
12-01-2023 09:00:04.485390,"(31.0, 48.0, 44.92307692307692)","(5.5, 6.2, 6.079279279279279)","(2.5, 2.98, 2.9629787234042553)","(3.5, 4.2, 4.123809523809523)","(4.6, 5.5, 5.362068965517241)","(15.0, 21.0, 20.676470588235293)"
12-01-2023 09:00:05.496705,"(31.0, 48.0, 44.92307692307692)","(5.5, 6.2, 6.079279279279279)","(2.5, 2.98, 2.95)","(3.5, 4.2, 4.125)","(4.6, 5.5, 5.33939393939394)","(15.0, 21.0, 20.676470588235293)"
12-01-2023 09:00:06.555963,"(31.0, 48.0, 45.142857142857146)","(5.5, 6.2, 6.079279279279279)","(2.5, 2.96, 2.9430434782608694)","(3.5, 4.2, 4.131578947368421)","(4.6, 5.4, 5.389130434782609)","(15.0, 21.0, 20.7027027027027)"
12-01-2023 09:00:07.594768,"(31.0, 48.0, 45.333333333333336)","(5.5, 6.2, 6.088333333333334)","(2.5, 2.96, 2.9473529411764705)","(3.5, 4.2, 4.151304347826087)","(4.6, 5.4, 5.444444444444445)","(15.0, 21.0, 21.6)"
12-01-2023 09:00:08.498951,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.0953125)","(2.5, 2.96, 2.9479545454545453)","(3.5, 4.2, 4.151304347826087)","(4.6, 5.5, 5.444444444444445)","(15.0, 22.0, 21.6)"
12-01-2023 09:00:09.423107,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.0953125)","(2.5, 2.94, 2.9343333333333335)","(3.5, 4.2, 4.147663551401869)","(4.6, 5.4, 5.357777777777778)","(15.0, 22.0, 21.125)"
12-01-2023 09:00:10.360851,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.0953125)","(2.5, 2.94, 2.932444444444444)","(3.5, 4.2, 4.139252336448598)","(4.6, 5.4, 5.357777777777778)","(15.0, 22.0, 21.666666666666668)"
12-01-2023 09:00:11.321895,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.0953125)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.15)","(4.6, 5.4, 5.357777777777778)","(15.0, 23.0, 21.4)"
12-01-2023 09:00:12.271312,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.0953125)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.139252336448598)","(4.6, 5.4, 5.361538461538462)","(15.0, 22.0, 21.25)"
12-01-2023 09:00:13.206301,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.139252336448598)","(4.6, 5.4, 5.361538461538462)","(15.0, 22.0, 21.11111111111111)"
12-01-2023 09:00:14.208583,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.139252336448598)","(4.6, 5.4, 5.361538461538462)","(15.0, 22.0, 20.97674418604651)"
12-01-2023 09:00:15.179364,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.139252336448598)","(4.6, 5.4, 5.361538461538462)","(15.0, 22.0, 20.97674418604651)"
12-01-2023 09:00:16.079119,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.931875)","(3.5, 4.2, 4.141964285714286)","(4.6, 5.4, 5.482857142857143)","(15.0, 22.0, 20.25)"
12-01-2023 09:00:17.049064,"(31.0, 48.0, 45.5)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.9257627118644067)","(3.5, 4.2, 4.128571428571428)","(4.6, 5.5, 5.425581395348837)","(15.0, 21.0, 20.25)"
12-01-2023 09:00:18.001666,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.085470085470085)","(2.5, 2.94, 2.9377419354838707)","(3.5, 4.3, 4.210810810810811)","(4.6, 5.5, 5.452173913043478)","(15.0, 21.0, 20.083333333333332)"
12-01-2023 09:00:18.866393,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.086956521739131)","(2.5, 2.94, 2.9328125)","(3.5, 4.3, 4.159574468085106)","(4.6, 5.5, 5.452173913043478)","(15.0, 22.0, 20.08695652173913)"
12-01-2023 09:00:19.752036,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.086956521739131)","(2.5, 2.94, 2.9364)","(3.5, 4.3, 4.165306122448979)","(4.6, 5.5, 5.4372549019607845)","(15.0, 22.0, 20.428571428571427)"
12-01-2023 09:00:20.678779,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.062893081761007)","(2.5, 2.94, 2.9219999999999997)","(3.5, 4.3, 4.165306122448979)","(4.6, 5.5, 5.452173913043478)","(15.0, 22.0, 20.428571428571427)"
12-01-2023 09:00:21.592578,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.0675675675675675)","(2.5, 2.9, 2.8975)","(3.5, 4.3, 4.1909090909090905)","(4.6, 5.5, 5.452173913043478)","(15.0, 22.0, 20.63157894736842)"
12-01-2023 09:00:22.511605,"(31.0, 48.0, 45.64705882352941)","(5.5, 6.2, 6.063291139240507)","(2.5, 2.92, 2.9148148148148145)","(3.5, 4.2, 4.173076923076923)","(4.6, 5.6, 5.511111111111111)","(15.0, 22.0, 21.35)"
12-01-2023 09:00:23.511523,"(31.0, 48.0, 46.0)","(5.5, 6.2, 6.063291139240507)","(2.5, 2.92, 2.9186206896551723)","(3.5, 4.2, 4.165)","(4.6, 5.6, 5.441935483870968)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:24.488833,"(31.0, 48.0, 46.0)","(5.5, 6.2, 6.063291139240507)","(2.5, 2.92, 2.919375)","(3.5, 4.2, 4.191891891891892)","(4.6, 5.6, 5.4530612244897965)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:25.426450,"(31.0, 48.0, 46.095238095238095)","(5.5, 6.2, 6.016438356164383)","(2.5, 2.88, 2.8606832298136644)","(3.5, 4.2, 4.191891891891892)","(4.6, 5.6, 5.4530612244897965)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:26.358364,"(31.0, 48.0, 46.095238095238095)","(5.5, 6.2, 6.031578947368421)","(2.5, 2.88, 2.8535)","(3.5, 4.3, 4.2057142857142855)","(4.6, 5.5, 5.446666666666667)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:27.219429,"(31.0, 48.0, 46.75)","(5.5, 6.2, 6.031578947368421)","(2.5, 2.88, 2.862089552238806)","(3.5, 4.3, 4.185217391304348)","(4.6, 5.5, 5.446666666666667)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:28.082261,"(31.0, 48.0, 46.75)","(5.5, 6.2, 6.032)","(2.5, 2.88, 2.862089552238806)","(3.5, 4.3, 4.248837209302326)","(4.6, 5.5, 5.440625)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:29.001159,"(31.0, 48.0, 46.75)","(5.5, 6.2, 6.040506329113924)","(2.5, 2.88, 2.8595454545454544)","(3.5, 4.3, 4.259016393442623)","(4.4, 5.5, 5.4393939393939394)","(15.0, 22.0, 21.38095238095238)"
12-01-2023 09:00:30.012729,"(31.0, 48.0, 46.75)","(5.5, 6.2, 6.040506329113924)","(2.5, 2.88, 2.868888888888889)","(3.5, 4.3, 4.167878787878788)","(4.4, 5.5, 5.455555555555556)","(15.0, 22.0, 21.458333333333332)"
12-01-2023 09:00:30.943924,"(31.0, 48.0, 46.94736842105263)","(5.5, 6.2, 6.058426966292135)","(2.5, 2.88, 2.8718918918918916)","(3.5, 4.3, 4.172727272727273)","(4.4, 5.5, 5.455555555555556)","(15.0, 22.0, 21.47826086956522)"
12-01-2023 09:00:31.922251,"(31.0, 48.0, 47.0)","(5.5, 6.2, 6.074)","(2.5, 2.9, 2.8777358490566036)","(3.5, 4.3, 4.176243093922651)","(4.4, 5.5, 5.464912280701754)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:32.956183,"(31.0, 48.0, 47.0)","(5.5, 6.2, 6.074)","(2.5, 2.9, 2.883142857142857)","(3.5, 4.3, 4.176243093922651)","(4.4, 5.5, 5.464912280701754)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:33.990683,"(31.0, 48.0, 47.0)","(5.5, 6.2, 6.074)","(2.5, 2.9, 2.882647058823529)","(3.5, 4.3, 4.174157303370786)","(4.4, 5.5, 5.464912280701754)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:34.883382,"(31.0, 48.0, 47.2)","(5.5, 6.2, 6.070103092783505)","(2.5, 2.9, 2.8833333333333333)","(3.5, 4.3, 4.174157303370786)","(4.4, 5.5, 5.464912280701754)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:35.774286,"(31.0, 48.0, 47.2)","(5.5, 6.2, 6.070103092783505)","(2.5, 2.9, 2.8850746268656717)","(3.5, 4.2, 4.128915662650602)","(4.4, 5.5, 5.47741935483871)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:36.641369,"(31.0, 48.0, 47.2)","(5.5, 6.2, 6.070103092783505)","(2.5, 2.9, 2.883859649122807)","(3.5, 4.2, 4.144)","(4.4, 5.5, 5.452500000000001)","(15.0, 22.0, 21.53846153846154)"
12-01-2023 09:00:37.576170,"(31.0, 55.0, 50.5)","(5.5, 6.2, 6.070103092783505)","(2.5, 2.9, 2.8842857142857143)","(3.5, 4.2, 4.12317880794702)","(4.4, 5.5, 5.465753424657534)","(15.0, 22.0, 21.608695652173914)"
12-01-2023 09:00:38.586479,"(31.0, 60.0, 46.93333333333333)","(5.5, 6.2, 6.070103092783505)","(2.5, 2.9, 2.8798518518518517)","(3.5, 4.2, 4.125735294117647)","(4.4, 5.5, 5.467605633802817)","(15.0, 22.0, 21.59090909090909)"
12-01-2023 09:00:39.618196,"(31.0, 60.0, 48.8)","(5.5, 6.2, 6.022535211267606)","(2.5, 2.9, 2.8798518518518517)","(3.5, 4.2, 4.161403508771929)","(4.4, 5.5, 5.52972972972973)","(15.0, 22.0, 21.470588235294116)"
12-01-2023 09:00:40.660181,"(31.0, 60.0, 50.666666666666664)","(5.5, 6.2, 6.022093023255814)","(2.5, 2.9, 2.871698113207547)","(3.5, 4.2, 4.11590909090909)","(4.4, 5.6, 5.562711864406779)","(15.0, 22.0, 21.470588235294116)"
12-01-2023 09:00:41.600841,"(31.0, 60.0, 50.8235294117647)","(5.5, 6.2, 6.016393442622951)","(2.5, 2.9, 2.873684210526316)","(3.5, 4.2, 4.11590909090909)","(4.4, 5.6, 5.562711864406779)","(15.0, 22.0, 21.25)"
12-01-2023 09:00:42.531177,"(31.0, 60.0, 50.8235294117647)","(5.5, 6.2, 6.016393442622951)","(2.5, 2.88, 2.8729032258064513)","(3.5, 4.2, 4.11590909090909)","(4.4, 5.6, 5.588235294117647)","(15.0, 22.0, 21.833333333333332)"
12-01-2023 09:00:43.434184,"(31.0, 60.0, 50.833333333333336)","(5.5, 6.0, 5.746875)","(2.5, 2.88, 2.8678947368421053)","(3.5, 4.3, 4.232258064516129)","(4.4, 5.7, 5.875)","(15.0, 22.0, 22.22222222222222)"
12-01-2023 09:00:44.327012,"(31.0, 60.0, 54.166666666666664)","(5.5, 5.3, 5.215217391304348)","(2.5, 2.92, 2.9178877887788777)","(3.5, 4.4, 4.3343750000000005)","(4.4, 5.9, 5.824137931034483)","(15.0, 24.0, 21.727272727272727)"
12-01-2023 09:00:45.270794,"(31.0, 60.0, 54.166666666666664)","(5.5, 5.8, 5.7)","(2.5, 2.92, 2.917800687285223)","(3.5, 4.3, 4.202702702702703)","(4.4, 6.0, 5.893548387096774)","(15.0, 23.0, 21.666666666666668)"
12-01-2023 09:00:46.194678,"(31.0, 60.0, 54.166666666666664)","(5.5, 5.8, 5.48)","(2.5, 2.92, 2.8979310344827587)","(3.5, 4.3, 4.166666666666666)","(4.4, 6.0, 5.930769230769231)","(15.0, 23.0, 21.666666666666668)"
12-01-2023 09:00:47.223020,"(31.0, 60.0, 51.785714285714285)","(5.5, 5.7, 5.629411764705883)","(2.5, 2.94, 2.9218666666666664)","(3.5, 4.3, 4.161538461538462)","(4.4, 6.0, 5.907692307692308)","(15.0, 23.0, 21.4)"
