,Johnny Cool,Master The Art,Trending Wanda,Unleaded Diesel,Boomburst,Serena Bale,Rock Me Rocco
04-01-2023 12:30:54.066302,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:30:55.215708,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:30:56.342762,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:30:57.489844,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:30:58.696052,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:30:59.963040,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:01.244240,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:02.550048,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:03.810565,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:05.075766,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:06.262568,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:07.295638,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:08.346355,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:09.522944,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:10.741944,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:11.890927,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:13.100335,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:14.268827,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:15.482642,"(3.3, 6.2, 3.868181818181818)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:16.648259,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:17.810842,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:18.942767,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:20.006788,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:21.267651,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:22.521055,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:23.746406,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:25.011909,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:26.229217,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5600000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:27.490924,"(3.3, 6.2, 4.775)","(3.9, 7.4, 4.5200000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:28.683080,"(3.3, 6.2, 4.775)","(3.9, 7.2, 4.5200000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:29.924955,"(3.3, 6.2, 4.775)","(3.9, 7.2, 4.5200000000000005)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:31.079313,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:32.328078,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:33.487542,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:34.725255,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:35.700397,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:36.642737,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:37.856830,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:39.096029,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:40.361141,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:41.677324,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:42.998835,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:44.330178,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:45.443925,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:46.574128,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:47.665980,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:48.800103,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:49.868425,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:50.948849,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:52.008426,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:53.189031,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:54.321708,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:55.480364,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:56.631586,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:57.689354,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:58.782674,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:31:59.896862,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:01.014966,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:02.180740,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:03.318417,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:04.491784,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:05.593547,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:06.643333,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:07.802049,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:08.925702,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:09.998632,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:11.045709,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:12.127681,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:13.140350,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:14.176676,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:15.157587,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:16.195319,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:17.219525,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:18.332755,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:19.441156,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:20.557830,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:21.665299,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:22.775459,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:23.818660,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:24.864543,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:25.905197,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:26.941355,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:28.061167,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:29.203294,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:30.401339,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:31.567583,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:32.674075,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:33.731804,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:34.719250,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:35.783185,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:36.884004,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:37.987277,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:39.010975,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:40.057809,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:41.084801,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:42.133855,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:43.226529,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
04-01-2023 12:32:44.326198,"(3.3, 6.2, 4.775)","(3.9, 7.6, 4.6)","(9.0, 18.0, 11.2)","(91.0, 650.0, 552.5)","(2.9, 3.15, 2.8859999999999997)","(10.0, 23.0, 19.875)","(5.5, 9.0, 8.276190476190475)"
