,Alvarez Bale,Quimby Bale,Aston Senator,Sweet Assassin,Call Me Jim,Placid Hero,Ramstein Bale,Whiskey Reef
16-12-2022 14:26:50.799555,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 18.25)","(6.5, 10.5, 9.971428571428572)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.433333333333334)","(10.0, 21.0, 14.083333333333334)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:51.738852,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 10.5, 9.971428571428572)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.322222222222223)","(10.0, 22.0, 14.083333333333334)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:52.692015,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 10.82857142857143)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 22.0, 13.666666666666666)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:53.632555,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.0, 9.6)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 22.0, 13.666666666666666)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:54.627831,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 22.0, 13.666666666666666)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:55.578494,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 22.0, 13.666666666666666)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:56.543374,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 8.433333333333334)","(10.0, 22.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:57.505886,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:58.542306,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:26:59.589640,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:00.625934,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:01.586897,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 16.8)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:02.579768,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.42857142857143)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:03.551898,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.42857142857143)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:04.540705,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.42857142857143)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:05.548513,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.42857142857143)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:06.488187,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 15.5)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:07.433461,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:08.370496,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:09.420906,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:10.553975,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.392857142857143)"
16-12-2022 14:27:11.792296,"(3.3, 5.0, 4.916666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.933333333333334)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.40909090909091)","(10.0, 21.0, 18.875)","(3.1, 4.1, 3.591304347826087)"
16-12-2022 14:27:12.864270,"(3.3, 5.0, 4.792857142857143)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.200000000000001)","(10.0, 21.0, 18.875)","(3.1, 3.95, 3.591304347826087)"
16-12-2022 14:27:13.859296,"(3.3, 5.0, 4.65)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 8.766666666666667)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.200000000000001)","(10.0, 21.0, 18.875)","(3.1, 3.95, 3.591304347826087)"
16-12-2022 14:27:14.850566,"(3.3, 5.0, 4.65)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.200000000000001)","(10.0, 21.0, 18.875)","(3.1, 3.95, 3.591304347826087)"
16-12-2022 14:27:15.856104,"(3.3, 5.0, 4.65)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.7)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.200000000000001)","(10.0, 21.0, 16.5)","(3.1, 3.95, 3.591304347826087)"
16-12-2022 14:27:16.849112,"(3.3, 5.0, 4.75)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 16.5)","(3.1, 3.95, 3.4553191489361703)"
16-12-2022 14:27:17.846715,"(3.3, 5.0, 4.85)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 16.5)","(3.1, 4.2, 3.6695652173913045)"
16-12-2022 14:27:18.856027,"(3.3, 5.0, 4.85)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 8.233333333333333)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.6695652173913045)"
16-12-2022 14:27:19.829590,"(3.3, 5.0, 4.4)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 8.233333333333333)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:20.825759,"(3.3, 5.0, 4.608695652173913)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 16.5)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:21.795242,"(3.3, 5.0, 4.608695652173913)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 18.1)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:22.766937,"(3.3, 5.0, 4.209090909090909)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 15.3)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:23.691179,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 18.2)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:24.642737,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 18.2)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:25.596442,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.15)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 21.0, 18.2)","(3.1, 4.1, 3.428571428571429)"
16-12-2022 14:27:26.549592,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 4.0, 3.428571428571429)"
16-12-2022 14:27:27.501715,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 4.0, 3.428571428571429)"
16-12-2022 14:27:28.485861,"(3.3, 5.0, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 4.0, 3.428571428571429)"
16-12-2022 14:27:29.468741,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.466666666666667)"
16-12-2022 14:27:30.420234,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.6695652173913045)"
16-12-2022 14:27:31.359255,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.466666666666667)"
16-12-2022 14:27:32.285453,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.6695652173913045)"
16-12-2022 14:27:33.236305,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.6695652173913045)"
16-12-2022 14:27:34.689681,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:27:36.313405,"(3.3, 4.8, 4.5)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.485714285714286)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.7333333333333334)"
16-12-2022 14:27:37.285863,"(3.3, 4.8, 4.4875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.04)","(10.0, 21.0, 19.88)","(3.1, 4.0, 3.575)"
16-12-2022 14:27:38.242353,"(3.3, 4.8, 4.4875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.04)","(10.0, 21.0, 19.88)","(3.1, 3.95, 3.575)"
16-12-2022 14:27:39.199466,"(3.3, 4.8, 4.4875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.04)","(10.0, 21.0, 19.42857142857143)","(3.1, 3.95, 3.5)"
16-12-2022 14:27:40.158170,"(3.3, 4.8, 4.4875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 17.25)","(3.1, 3.95, 3.48)"
16-12-2022 14:27:41.079898,"(3.3, 4.8, 4.4875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:42.032353,"(3.3, 4.9, 4.5625)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:43.031205,"(3.3, 4.9, 4.5625)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:44.019084,"(3.3, 4.9, 4.5625)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:45.113456,"(3.3, 4.9, 4.5875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:46.303202,"(3.3, 4.9, 4.5875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 17.25)","(3.1, 3.9, 3.48)"
16-12-2022 14:27:47.438111,"(3.3, 4.9, 4.5875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 14.55)","(3.1, 3.9, 3.4033898305084747)"
16-12-2022 14:27:48.669201,"(3.3, 4.9, 4.5875)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 14.55)","(3.1, 4.2, 3.3793103448275863)"
16-12-2022 14:27:49.986498,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.333333333333334)","(10.0, 19.5, 18.2)","(3.1, 4.0, 3.3793103448275863)"
16-12-2022 14:27:51.173362,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.3793103448275863)"
16-12-2022 14:27:52.221517,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.3793103448275863)"
16-12-2022 14:27:53.298223,"(3.3, 4.9, 4.0)","(21.0, 55.0, 46.5)","(11.0, 21.0, 19.0)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.5681818181818183)"
16-12-2022 14:27:54.346604,"(3.3, 4.9, 4.0)","(21.0, 55.0, 46.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.371428571428574)","(3.1, 3.95, 3.5681818181818183)"
16-12-2022 14:27:55.393362,"(3.3, 4.9, 4.0)","(21.0, 55.0, 46.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 3.95, 3.5681818181818183)"
16-12-2022 14:27:56.438064,"(3.3, 4.9, 4.0)","(21.0, 55.0, 46.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 18.2)","(3.1, 3.95, 3.3620689655172415)"
16-12-2022 14:27:57.452383,"(3.3, 4.9, 4.0)","(21.0, 55.0, 46.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.88)","(3.1, 3.9, 3.3620689655172415)"
16-12-2022 14:27:58.516138,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.88)","(3.1, 3.9, 3.3620689655172415)"
16-12-2022 14:27:59.626304,"(3.3, 4.9, 4.457894736842105)","(21.0, 55.0, 48.4)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.88)","(3.1, 3.9, 3.6695652173913045)"
16-12-2022 14:28:00.625581,"(3.3, 4.9, 4.5625)","(21.0, 55.0, 48.4)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.6695652173913045)"
16-12-2022 14:28:01.689225,"(3.3, 4.9, 4.5625)","(21.0, 55.0, 48.4)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.457142857142857)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:02.736388,"(3.3, 4.9, 4.714285714285714)","(21.0, 55.0, 48.4)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 9.8, 9.120000000000001)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:03.755880,"(3.3, 4.9, 4.714285714285714)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:04.742354,"(3.3, 4.9, 4.714285714285714)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.4)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:05.715324,"(3.3, 4.9, 4.25)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:06.688192,"(3.3, 4.9, 4.25)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.35)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.5483870967741935)"
16-12-2022 14:28:07.641588,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 8.936363636363637)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.1, 3.466666666666667)"
16-12-2022 14:28:08.626815,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 8.633333333333333)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.466666666666667)"
16-12-2022 14:28:09.533333,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 8.633333333333333)","(12.0, 36.0, 27.75)","(4.4, 10.0, 9.120000000000001)","(10.0, 21.0, 19.371428571428574)","(3.1, 4.0, 3.466666666666667)"
16-12-2022 14:28:10.501716,"(3.3, 4.9, 4.066666666666666)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.88)","(3.1, 4.0, 3.3793103448275863)"
16-12-2022 14:28:11.432021,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.88)","(3.1, 4.0, 3.3793103448275863)"
16-12-2022 14:28:12.380048,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.88)","(3.1, 4.0, 3.515625)"
16-12-2022 14:28:13.304116,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.88)","(3.1, 4.1, 3.515625)"
16-12-2022 14:28:14.245332,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.42857142857143)","(3.1, 4.1, 3.5681818181818183)"
16-12-2022 14:28:15.171501,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 18.9)","(3.1, 3.95, 3.5681818181818183)"
16-12-2022 14:28:16.110326,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.833333333333336)","(3.1, 3.95, 3.5681818181818183)"
16-12-2022 14:28:17.063710,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.833333333333336)","(3.1, 3.95, 3.5681818181818183)"
16-12-2022 14:28:17.986213,"(3.3, 4.9, 4.0)","(21.0, 55.0, 38.5)","(11.0, 21.0, 17.666666666666668)","(6.5, 11.5, 9.25)","(12.0, 36.0, 27.75)","(4.4, 10.0, 8.666666666666666)","(10.0, 21.0, 19.833333333333336)","(3.1, 3.95, 3.5681818181818183)"
