,Victa Lisa,Velocity Nikki,South Aussie Boy,Your Girl Airlie,Flaming Galah,Little Franky
06-01-2023 11:25:39.261451,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:40.389598,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:41.595977,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:42.696797,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:43.838951,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:44.909706,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:45.823459,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:46.847517,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:47.961212,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 12.6)","(26.0, 110.0, 55.625)"
06-01-2023 11:25:49.114235,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 17.0, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:50.169676,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:51.197630,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:52.264424,"(2.3, 3.75, 3.2733333333333334)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:53.283921,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:54.277502,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:55.223884,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:56.183644,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:57.146528,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:58.068639,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:25:59.064591,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 18.94)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:00.120169,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.2, 4.3100000000000005)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:01.163373,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.565384615384615)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:02.195745,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.565384615384615)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:03.260489,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 4.437837837837838)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:04.401038,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:05.493326,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:06.610989,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:07.699746,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:08.784346,"(2.3, 3.75, 2.9158333333333335)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:09.769816,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:10.905480,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 60.285714285714285)"
06-01-2023 11:26:11.963245,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 110.0, 56.0)"
06-01-2023 11:26:13.045092,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:14.074701,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:15.120633,"(2.3, 3.75, 3.16030303030303)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:16.143751,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:17.167449,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:18.254987,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:19.270330,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:20.259233,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:21.255520,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 20.0, 15.760000000000002)","(9.0, 16.5, 13.3875)","(26.0, 100.0, 56.0)"
06-01-2023 11:26:22.280482,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:23.289497,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:24.333157,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:25.471119,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:26.434347,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:27.382238,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:28.343022,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:29.367136,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:30.360329,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:31.401158,"(2.3, 3.75, 2.5086666666666666)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:32.347674,"(2.3, 3.75, 2.950833333333333)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:33.344784,"(2.3, 3.75, 2.950833333333333)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:34.259503,"(2.3, 3.75, 2.950833333333333)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:35.154357,"(2.3, 3.75, 2.950833333333333)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:36.173777,"(2.3, 3.75, 2.950833333333333)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.1695652173913045)","(10.0, 19.5, 15.892857142857142)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:37.135144,"(2.3, 3.75, 3.1857575757575756)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.111363636363636)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:38.136424,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.111363636363636)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:39.079436,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:40.026954,"(2.3, 3.75, 3.1857575757575756)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:40.986353,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 53.230769230769226)"
06-01-2023 11:26:41.915917,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 100.0, 71.5)"
06-01-2023 11:26:43.007680,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:44.355998,"(2.3, 3.75, 3.1857575757575756)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:45.587456,"(2.3, 3.75, 3.1857575757575756)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:46.701050,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.2, 3.575)","(3.8, 6.4, 4.068181818181818)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:47.748187,"(2.3, 3.75, 2.638235294117647)","(3.0, 6.2, 3.575)","(3.8, 6.4, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 13.4625)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:48.788266,"(2.3, 3.75, 2.671176470588235)","(3.0, 6.0, 4.133333333333334)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:49.777812,"(2.3, 3.75, 3.185625)","(3.0, 6.4, 3.339130434782609)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:50.770846,"(2.3, 3.75, 3.185625)","(3.0, 6.2, 4.2)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:51.739021,"(2.3, 3.75, 3.185625)","(3.0, 6.2, 4.2)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:52.719601,"(2.3, 3.75, 2.602)","(3.0, 6.2, 4.2)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:53.677485,"(2.3, 3.75, 2.602)","(3.0, 6.2, 4.2)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:54.594003,"(2.3, 3.75, 2.602)","(3.0, 6.0, 5.147826086956522)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:55.503747,"(2.3, 3.75, 2.602)","(3.0, 6.0, 5.147826086956522)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:56.502600,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:57.598066,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:58.620558,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:26:59.588072,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:00.600466,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:01.646874,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:02.570374,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:03.482970,"(2.3, 3.75, 2.602)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:04.392944,"(2.3, 3.75, 2.3966666666666665)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:05.311614,"(2.3, 3.75, 2.916086956521739)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:06.306828,"(2.3, 3.75, 2.916086956521739)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:07.208082,"(2.3, 3.75, 2.9858333333333333)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:08.178134,"(2.3, 3.75, 3.194375)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:09.295022,"(2.3, 3.75, 2.7205882352941178)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:10.327733,"(2.3, 3.75, 2.7205882352941178)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 51.30769230769231)"
06-01-2023 11:27:11.378294,"(2.3, 3.75, 2.7205882352941178)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 95.0, 62.125)"
06-01-2023 11:27:12.624071,"(2.3, 3.75, 3.194375)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 85.0, 49.38461538461539)"
06-01-2023 11:27:13.724541,"(2.3, 3.75, 2.9858333333333333)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:14.866523,"(2.3, 3.75, 3.194375)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:15.839829,"(2.3, 3.75, 2.7205882352941178)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:16.776770,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 14.0)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:17.730222,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:18.721587,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:19.730906,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:20.771830,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:21.809616,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:22.825639,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:23.775888,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:24.739742,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:25.720026,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.9)","(26.0, 90.0, 49.38461538461539)"
06-01-2023 11:27:26.683916,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 16.5, 12.309090909090909)","(26.0, 90.0, 57.0)"
06-01-2023 11:27:27.639721,"(2.3, 3.75, 2.6206666666666667)","(3.0, 6.0, 3.5500000000000003)","(3.8, 6.2, 5.2)","(10.0, 19.5, 11.416666666666668)","(9.0, 17.0, 12.309090909090909)","(26.0, 90.0, 57.0)"
