,Bakali Migaloo,Harvard Scholar,Hotspot Hero,Master Eduardo,Mepunga Riley,Little Zambora
11-01-2023 09:20:33.540397,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:34.517276,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:35.527021,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:36.515967,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:37.463265,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:38.411424,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:39.485008,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:40.552987,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:41.522321,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:42.454057,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:43.398201,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:44.452872,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:45.496877,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:46.429877,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:47.392995,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:48.335312,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:49.321802,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:50.371851,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:51.423048,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:52.497122,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:53.379942,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:54.334827,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:55.409631,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:56.483579,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:57.545849,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:58.513468,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:20:59.455636,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:00.426642,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:01.461542,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:02.529057,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:03.663194,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:04.863992,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:05.931019,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:06.893537,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:07.972715,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:09.179477,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:10.301662,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:11.307356,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:12.448676,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:13.459725,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:14.543162,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:15.614993,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:16.818403,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:17.964568,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:18.886234,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:20.023471,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:21.542517,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:22.644793,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:23.760172,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:24.931408,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:26.043719,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:27.154996,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:28.448106,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:29.710006,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:30.905763,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:31.899953,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:32.902238,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:34.148022,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:35.391088,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:36.704934,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:38.065720,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:39.225413,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:40.291998,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:41.385922,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:42.627347,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:44.094062,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:45.173666,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:46.294990,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:47.634484,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:48.853729,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:50.120590,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:51.316602,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:52.520745,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:53.637817,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:54.684053,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:55.853409,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:57.090392,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:58.272000,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:21:59.481238,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:00.697371,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:01.812361,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:02.955727,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:04.134685,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:05.314474,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:06.524569,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:07.777207,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:09.082083,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:10.420232,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:11.800582,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:13.103208,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:14.363956,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:15.493614,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:16.727448,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:17.916593,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:19.168016,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:20.471742,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:21.660717,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:22.766600,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:23.896909,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:24.994381,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:26.191278,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:27.407016,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:28.625187,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:29.774436,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:30.873750,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
11-01-2023 09:22:32.072336,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.8235294117647058)","(14.0, 38.0, 31.625)"
