,Bucked Tooth,Unnamed Soldier,Roll Dem Bones,Grumpelstiltskin,Scotty Silver,Grand Fiber,Shackled,Fu Man Sue
07-01-2023 10:02:18.156829,"(7.0, 9.6, 9.542857142857143)","(21.0, 32.0, 31.352941176470587)","(9.0, 12.0, 11.928571428571429)","(2.6, 2.78, 2.769428571428571)","(9.0, 12.5, 12.339285714285714)","(5.5, 7.6, 7.555555555555555)","(20.0, 75.0, 71.25)","(4.4, 5.3, 5.177272727272727)"
07-01-2023 10:02:19.410620,"(7.0, 9.6, 9.314285714285713)","(21.0, 34.0, 31.352941176470587)","(9.0, 12.0, 11.920454545454545)","(2.6, 2.78, 2.769428571428571)","(9.0, 12.5, 12.339285714285714)","(5.5, 7.6, 7.516666666666667)","(20.0, 75.0, 71.25)","(4.4, 5.3, 5.177272727272727)"
07-01-2023 10:02:20.662580,"(7.0, 9.6, 9.314285714285713)","(21.0, 34.0, 31.352941176470587)","(9.0, 12.0, 11.920454545454545)","(2.6, 2.78, 2.764583333333333)","(9.0, 12.5, 12.339285714285714)","(5.5, 7.8, 7.633333333333334)","(20.0, 75.0, 71.25)","(4.4, 5.3, 5.169387755102041)"
07-01-2023 10:02:22.006486,"(7.0, 9.6, 9.314285714285713)","(21.0, 34.0, 29.833333333333332)","(9.0, 12.0, 11.920454545454545)","(2.6, 2.78, 2.764583333333333)","(9.0, 12.5, 12.339285714285714)","(5.5, 7.8, 7.633333333333334)","(20.0, 75.0, 67.5)","(4.4, 5.3, 5.169387755102041)"
07-01-2023 10:02:23.331814,"(7.0, 9.6, 9.314285714285713)","(21.0, 34.0, 29.833333333333332)","(9.0, 12.0, 11.916666666666666)","(2.6, 2.78, 2.764583333333333)","(9.0, 12.5, 12.327586206896552)","(5.5, 7.8, 7.466666666666667)","(20.0, 75.0, 67.5)","(4.4, 5.3, 5.169387755102041)"
07-01-2023 10:02:24.590040,"(7.0, 9.6, 9.314285714285713)","(21.0, 34.0, 29.833333333333332)","(9.0, 12.0, 11.905405405405405)","(2.6, 2.78, 2.7685245901639344)","(9.0, 12.5, 12.327586206896552)","(5.5, 7.8, 7.470588235294118)","(20.0, 75.0, 70.0)","(4.4, 5.3, 5.208333333333333)"
07-01-2023 10:02:25.860522,"(7.0, 9.6, 9.466666666666667)","(21.0, 34.0, 29.833333333333332)","(9.0, 12.0, 11.840909090909092)","(2.6, 2.78, 2.756393442622951)","(9.0, 12.5, 12.327586206896552)","(5.5, 7.8, 7.375)","(20.0, 75.0, 67.5)","(4.4, 5.3, 5.189655172413794)"
07-01-2023 10:02:27.124780,"(7.0, 9.6, 9.538461538461538)","(21.0, 34.0, 30.25)","(9.0, 12.0, 11.679245283018869)","(2.6, 2.78, 2.7588235294117647)","(9.0, 12.5, 12.434782608695652)","(5.5, 7.8, 7.375)","(20.0, 75.0, 68.33333333333333)","(4.4, 5.2, 5.1499999999999995)"
07-01-2023 10:02:28.460080,"(7.0, 9.6, 9.538461538461538)","(21.0, 34.0, 30.25)","(9.0, 12.5, 11.928571428571429)","(2.6, 2.78, 2.7588235294117647)","(9.0, 12.5, 12.428571428571429)","(5.5, 7.8, 7.314285714285714)","(20.0, 75.0, 68.33333333333333)","(4.4, 5.3, 5.169230769230769)"
07-01-2023 10:02:29.592728,"(7.0, 9.6, 9.538461538461538)","(21.0, 34.0, 30.25)","(9.0, 12.0, 11.928571428571429)","(2.6, 2.78, 2.7588235294117647)","(9.0, 12.5, 12.428571428571429)","(5.5, 7.8, 7.3)","(20.0, 75.0, 68.33333333333333)","(4.4, 5.3, 5.199999999999999)"
07-01-2023 10:02:30.834950,"(7.0, 9.6, 9.395121951219512)","(21.0, 34.0, 30.25)","(9.0, 12.0, 11.818181818181818)","(2.6, 2.78, 2.7615384615384615)","(9.0, 12.5, 12.434782608695652)","(5.5, 7.6, 7.391304347826087)","(21.0, 75.0, 70.38461538461539)","(4.4, 5.3, 5.188461538461539)"
07-01-2023 10:02:32.077414,"(7.0, 9.6, 9.36923076923077)","(21.0, 34.0, 30.25)","(9.0, 12.0, 11.815217391304348)","(2.6, 2.78, 2.7727999999999997)","(9.0, 12.5, 12.446428571428571)","(5.5, 7.6, 7.36)","(21.0, 75.0, 70.38461538461539)","(4.4, 5.2, 5.265384615384615)"
07-01-2023 10:02:33.286673,"(7.0, 9.6, 9.36)","(21.0, 34.0, 30.25)","(9.0, 12.0, 11.815217391304348)","(2.6, 2.78, 2.796923076923077)","(9.0, 12.5, 12.446428571428571)","(5.5, 7.6, 7.466666666666667)","(21.0, 75.0, 68.33333333333333)","(4.4, 5.3, 5.20952380952381)"
07-01-2023 10:02:34.650917,"(7.0, 9.6, 9.327272727272728)","(21.0, 34.0, 30.785714285714285)","(9.0, 12.0, 11.806818181818182)","(2.6, 2.8, 2.835609756097561)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.466666666666667)","(21.0, 75.0, 63.333333333333336)","(4.4, 5.3, 5.2254901960784315)"
07-01-2023 10:02:35.997084,"(7.0, 9.4, 8.926315789473685)","(21.0, 34.0, 30.785714285714285)","(9.0, 12.0, 11.716666666666667)","(2.6, 2.84, 2.7859999999999996)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.466666666666667)","(21.0, 75.0, 68.0)","(4.4, 5.3, 5.1925)"
07-01-2023 10:02:37.344545,"(7.0, 9.6, 9.126315789473685)","(21.0, 34.0, 30.785714285714285)","(9.0, 12.0, 11.716666666666667)","(2.6, 2.84, 2.802758620689655)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.466666666666667)","(21.0, 75.0, 68.0)","(4.4, 5.2, 5.125)"
07-01-2023 10:02:38.855994,"(7.0, 9.6, 9.126315789473685)","(21.0, 34.0, 30.785714285714285)","(9.0, 12.0, 11.716666666666667)","(2.6, 2.84, 2.802758620689655)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.466666666666667)","(21.0, 75.0, 68.0)","(4.4, 5.2, 5.15)"
07-01-2023 10:02:40.232449,"(7.0, 9.6, 9.126315789473685)","(21.0, 34.0, 31.1875)","(9.0, 12.0, 11.725806451612904)","(2.6, 2.84, 2.8232558139534882)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.5)","(21.0, 75.0, 66.42857142857143)","(4.4, 5.2, 5.175)"
07-01-2023 10:02:41.651636,"(7.0, 9.6, 9.190909090909091)","(21.0, 34.0, 31.1875)","(9.0, 12.0, 11.725806451612904)","(2.6, 2.84, 2.8210526315789473)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.5)","(21.0, 75.0, 66.42857142857143)","(4.4, 5.2, 5.175)"
07-01-2023 10:02:43.007623,"(7.0, 9.6, 9.190909090909091)","(21.0, 34.0, 31.625)","(9.0, 12.0, 11.725806451612904)","(2.6, 2.84, 2.8210526315789473)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.5)","(21.0, 75.0, 66.42857142857143)","(4.4, 5.2, 5.175)"
07-01-2023 10:02:44.340501,"(7.0, 9.6, 9.190909090909091)","(21.0, 32.0, 31.625)","(9.0, 12.0, 11.725806451612904)","(2.6, 2.84, 2.8210526315789473)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.5)","(21.0, 75.0, 66.42857142857143)","(4.4, 5.2, 5.175)"
07-01-2023 10:02:45.588928,"(7.0, 9.6, 9.190909090909091)","(21.0, 32.0, 31.625)","(9.0, 12.0, 11.46875)","(2.6, 2.84, 2.814285714285714)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.454545454545454)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.2, 5.3505617977528095)"
07-01-2023 10:02:46.779920,"(7.0, 9.6, 9.233333333333333)","(21.0, 32.0, 31.625)","(9.0, 12.0, 11.348837209302326)","(2.6, 2.84, 2.8023529411764705)","(9.0, 12.5, 12.448275862068966)","(5.5, 7.6, 7.4)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.4, 5.342553191489362)"
07-01-2023 10:02:47.995980,"(7.0, 9.6, 9.233333333333334)","(21.0, 32.0, 31.625)","(9.0, 12.0, 11.576923076923077)","(2.6, 2.82, 2.792307692307692)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.431578947368421)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.4, 5.342553191489362)"
07-01-2023 10:02:49.178293,"(7.0, 9.6, 9.16)","(21.0, 32.0, 31.666666666666668)","(9.0, 12.0, 11.576923076923077)","(2.6, 2.8, 2.7896774193548386)","(9.0, 12.5, 12.444444444444445)","(5.5, 7.6, 7.3090909090909095)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.4, 5.342553191489362)"
07-01-2023 10:02:50.404830,"(7.0, 9.6, 9.16)","(21.0, 32.0, 29.5)","(9.0, 12.0, 11.620689655172415)","(2.6, 2.8, 2.787384615384615)","(9.0, 12.5, 12.24)","(5.5, 7.6, 7.263414634146342)","(21.0, 75.0, 69.78260869565217)","(4.4, 5.4, 5.328947368421053)"
07-01-2023 10:02:51.643086,"(7.0, 9.6, 9.16)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.620689655172415)","(2.6, 2.8, 2.787384615384615)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.235294117647059)","(21.0, 75.0, 70.0)","(4.4, 5.4, 5.323076923076923)"
07-01-2023 10:02:52.861612,"(7.0, 9.6, 9.16)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.454545454545455)","(2.6, 2.8, 2.79906976744186)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.228571428571429)","(20.0, 75.0, 70.0)","(4.4, 5.4, 5.270967741935484)"
07-01-2023 10:02:54.181275,"(7.0, 9.6, 9.16)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.454545454545455)","(2.6, 2.8, 2.7966666666666664)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.228571428571429)","(20.0, 75.0, 70.0)","(4.4, 5.4, 5.212)"
07-01-2023 10:02:55.437746,"(7.0, 9.6, 9.3)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.681818181818182)","(2.6, 2.8, 2.787289719626168)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.371428571428571)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.13076923076923)"
07-01-2023 10:02:56.642828,"(7.0, 9.6, 9.3)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.681818181818182)","(2.6, 2.8, 2.7852173913043474)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.6, 7.258333333333334)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.119999999999999)"
07-01-2023 10:02:57.891640,"(7.0, 9.8, 9.619047619047619)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.74074074074074)","(2.6, 2.8, 2.7758904109589038)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.258333333333334)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.119999999999999)"
07-01-2023 10:02:59.078848,"(7.0, 9.8, 9.619047619047619)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.74074074074074)","(2.6, 2.78, 2.7758904109589038)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.258333333333334)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.119999999999999)"
07-01-2023 10:03:00.178334,"(7.0, 9.8, 9.619047619047619)","(21.0, 34.0, 30.4)","(9.0, 12.0, 11.74074074074074)","(2.6, 2.78, 2.7758904109589038)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.258333333333334)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.119999999999999)"
07-01-2023 10:03:01.386764,"(7.0, 9.8, 9.619047619047619)","(21.0, 34.0, 32.10526315789474)","(9.0, 12.0, 11.555555555555555)","(2.6, 2.78, 2.784)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.4, 7.258333333333334)","(20.0, 75.0, 70.55555555555556)","(4.4, 5.3, 5.119999999999999)"
07-01-2023 10:03:02.604546,"(7.0, 9.8, 9.619047619047619)","(21.0, 34.0, 32.285714285714285)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.8, 2.7877922077922075)","(9.0, 12.5, 12.278846153846153)","(5.5, 7.4, 7.0600000000000005)","(20.0, 75.0, 62.142857142857146)","(4.4, 5.3, 5.247368421052632)"
07-01-2023 10:03:03.840515,"(7.0, 9.8, 9.483333333333334)","(21.0, 34.0, 32.285714285714285)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.8, 2.7885714285714283)","(9.0, 12.5, 12.278846153846153)","(5.5, 7.4, 7.0476190476190474)","(20.0, 75.0, 62.142857142857146)","(4.4, 5.3, 5.26875)"
07-01-2023 10:03:05.020570,"(7.0, 9.8, 9.483333333333334)","(21.0, 34.0, 32.285714285714285)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.8, 2.7885714285714283)","(9.0, 12.5, 12.278846153846153)","(5.5, 7.2, 7.0476190476190474)","(20.0, 75.0, 62.142857142857146)","(4.4, 5.3, 5.26875)"
07-01-2023 10:03:06.233812,"(7.0, 9.8, 9.483333333333334)","(21.0, 34.0, 32.285714285714285)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.8, 2.7885714285714283)","(9.0, 12.5, 12.278846153846153)","(5.5, 7.2, 7.0)","(20.0, 75.0, 64.0909090909091)","(4.4, 5.3, 5.1875)"
07-01-2023 10:03:07.496130,"(7.0, 10.0, 9.788235294117648)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.8, 2.8141520467836254)","(9.0, 12.5, 12.278846153846153)","(5.5, 7.2, 6.923076923076923)","(20.0, 75.0, 64.0909090909091)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:08.626315,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.764705882352942)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.2, 6.923076923076923)","(21.0, 75.0, 64.0909090909091)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:09.819117,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.80952380952381)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.2, 6.923076923076923)","(21.0, 75.0, 64.0909090909091)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:11.034031,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.818181818181818)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.25531914893617)","(5.5, 7.2, 6.923076923076923)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:12.225364,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.818181818181818)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.298245614035087)","(5.5, 7.2, 6.975)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:13.524836,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.818181818181818)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.298245614035087)","(5.5, 7.2, 6.975)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:14.852003,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.793103448275861)","(2.6, 2.82, 2.8144903581267218)","(9.0, 12.5, 12.298245614035087)","(5.5, 7.2, 6.975)","(21.0, 75.0, 63.57142857142857)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:16.295145,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.714285714285714)","(2.6, 2.82, 2.8118699186991867)","(9.0, 12.5, 12.298245614035087)","(5.5, 7.2, 7.05)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:17.605483,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.666666666666666)","(2.6, 2.82, 2.8118699186991867)","(9.0, 12.5, 12.45945945945946)","(5.5, 7.2, 7.05)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:18.943548,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.666666666666666)","(2.6, 2.82, 2.8123664122137404)","(9.0, 12.5, 12.45945945945946)","(5.5, 7.2, 7.05)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.165116279069768)"
07-01-2023 10:03:20.167180,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.666666666666666)","(2.6, 2.82, 2.8123664122137404)","(9.0, 12.5, 12.45945945945946)","(5.5, 7.2, 7.05)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.154999999999999)"
07-01-2023 10:03:21.400558,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 32.666666666666664)","(9.0, 12.0, 11.666666666666666)","(2.6, 2.82, 2.8118032786885245)","(9.0, 12.5, 12.45945945945946)","(5.5, 7.2, 7.05)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.154999999999999)"
07-01-2023 10:03:22.685640,"(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 34.0)","(9.0, 12.0, 11.578947368421053)","(2.6, 2.82, 2.8112663755458516)","(9.0, 12.5, 12.455882352941176)","(5.5, 7.2, 6.96)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.3, 5.2125)"
07-01-2023 10:03:23.931389,"(7.0, 9.8, 9.654545454545454)","(21.0, 36.0, 35.2)","(9.0, 12.0, 11.636363636363637)","(2.6, 2.82, 2.8118032786885245)","(9.0, 12.5, 12.72)","(5.5, 7.2, 6.962962962962963)","(21.0, 75.0, 68.6842105263158)","(4.4, 5.4, 5.225)"
07-01-2023 10:03:25.112751,"(7.0, 9.8, 9.693333333333333)","(21.0, 38.0, 34.5)","(9.0, 12.0, 11.666666666666666)","(2.6, 2.82, 2.811)","(9.0, 13.0, 12.705882352941176)","(5.5, 7.2, 6.635294117647058)","(21.0, 75.0, 57.22222222222222)","(4.4, 5.3, 5.25)"
07-01-2023 10:03:26.313890,"(7.0, 10.0, 9.733333333333333)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.0, 11.555555555555555)","(2.6, 2.82, 2.811122448979592)","(9.0, 13.0, 12.705882352941176)","(5.5, 7.2, 6.636363636363636)","(21.0, 75.0, 67.5)","(4.4, 5.3, 5.25)"
07-01-2023 10:03:27.567209,"(7.0, 10.0, 9.733333333333333)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.0, 11.6)","(2.6, 2.82, 2.811122448979592)","(9.0, 13.0, 12.705882352941176)","(5.5, 7.0, 6.636363636363636)","(21.0, 75.0, 67.5)","(4.4, 5.3, 5.207692307692308)"
07-01-2023 10:03:28.798034,"(7.0, 10.0, 9.733333333333333)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.0, 11.6)","(2.6, 2.82, 2.811122448979592)","(9.0, 13.0, 12.705882352941176)","(5.5, 7.0, 6.621052631578947)","(21.0, 75.0, 67.5)","(4.4, 5.3, 5.207692307692308)"
07-01-2023 10:03:30.025047,"(7.0, 10.0, 9.733333333333333)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.0, 11.6)","(2.6, 2.82, 2.811122448979592)","(9.0, 13.0, 12.705882352941176)","(5.5, 7.0, 6.621052631578947)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.3, 5.166666666666666)"
07-01-2023 10:03:31.253671,"(7.0, 10.0, 9.733333333333333)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.0, 11.6)","(2.6, 2.82, 2.811122448979592)","(9.0, 13.0, 12.9375)","(5.5, 7.0, 6.621052631578947)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.3, 5.12)"
07-01-2023 10:03:32.579276,"(7.0, 10.0, 9.879999999999999)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.960526315789474)","(2.6, 2.82, 2.811553398058252)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.869230769230769)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.3, 5.2368421052631575)"
07-01-2023 10:03:33.809962,"(7.0, 10.0, 9.82)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.880434782608695)","(2.6, 2.82, 2.8188079470198675)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.944)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.3, 5.196969696969696)"
07-01-2023 10:03:34.975693,"(7.0, 10.0, 9.935135135135136)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.83673469387755)","(2.6, 2.82, 2.8188079470198675)","(9.0, 13.5, 13.0)","(5.5, 7.2, 6.944)","(21.0, 75.0, 57.22222222222222)","(4.4, 5.3, 5.196969696969696)"
07-01-2023 10:03:36.182736,"(7.0, 10.0, 9.935135135135136)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.80952380952381)","(2.6, 2.82, 2.8188079470198675)","(9.0, 13.5, 13.0)","(5.5, 7.2, 7.022222222222222)","(21.0, 75.0, 67.5)","(4.4, 5.3, 5.14)"
07-01-2023 10:03:37.387898,"(7.0, 10.0, 9.94)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.80952380952381)","(2.6, 2.82, 2.8188079470198675)","(9.0, 13.5, 13.0)","(5.5, 7.2, 6.742857142857143)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.13125)"
07-01-2023 10:03:38.573213,"(7.0, 10.0, 9.94)","(21.0, 38.0, 35.84615384615385)","(9.0, 12.0, 11.92)","(2.6, 2.82, 2.8340625)","(9.0, 13.5, 13.071428571428571)","(5.5, 7.2, 6.633333333333334)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.147619047619047)"
07-01-2023 10:03:39.655917,"(7.0, 10.5, 10.078125)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.92)","(2.6, 2.84, 2.8340625)","(9.0, 13.5, 13.071428571428571)","(5.5, 7.0, 6.633333333333334)","(21.0, 75.0, 67.5)","(4.4, 5.2, 5.147619047619047)"
07-01-2023 10:03:40.797517,"(7.0, 10.5, 10.14642857142857)","(21.0, 38.0, 36.0)","(9.0, 12.0, 11.92)","(2.6, 2.84, 2.8233333333333333)","(9.0, 13.5, 13.26)","(5.5, 6.8, 6.542857142857143)","(21.0, 75.0, 67.0)","(4.4, 5.2, 5.145)"
07-01-2023 10:03:41.938758,"(7.0, 10.5, 10.14)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.5, 11.787234042553191)","(2.6, 2.84, 2.8225)","(9.0, 13.5, 13.285714285714286)","(5.5, 6.8, 6.542857142857143)","(21.0, 75.0, 67.0)","(4.4, 5.2, 5.145)"
07-01-2023 10:03:43.132045,"(7.0, 10.5, 9.92962962962963)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.5, 11.787234042553191)","(2.6, 2.84, 2.824444444444444)","(9.0, 13.5, 13.285714285714286)","(5.5, 6.8, 6.542857142857143)","(21.0, 75.0, 67.0)","(4.4, 5.2, 5.145)"
07-01-2023 10:03:44.268573,"(7.0, 10.5, 10.14)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.5, 11.787234042553191)","(2.6, 2.84, 2.8287096774193548)","(9.0, 13.5, 13.1875)","(5.5, 6.8, 6.542857142857143)","(21.0, 75.0, 67.0)","(4.4, 5.2, 5.145)"
07-01-2023 10:03:45.494157,"(7.0, 10.5, 9.907692307692308)","(21.0, 38.0, 35.666666666666664)","(9.0, 12.5, 11.787234042553191)","(2.6, 2.84, 2.8287096774193548)","(9.0, 13.5, 13.1875)","(5.5, 6.8, 6.593103448275862)","(21.0, 75.0, 70.17857142857143)","(4.4, 5.2, 5.13125)"
07-01-2023 10:03:46.648359,"(7.0, 10.5, 9.896551724137932)","(21.0, 38.0, 34.16)","(9.0, 12.5, 11.6625)","(2.6, 2.84, 2.8287096774193548)","(9.0, 13.5, 13.1875)","(5.5, 6.8, 6.593103448275862)","(21.0, 75.0, 70.17857142857143)","(4.4, 5.2, 5.13125)"
07-01-2023 10:03:47.723970,"(7.0, 10.5, 9.896551724137932)","(21.0, 38.0, 34.16)","(9.0, 12.5, 11.6625)","(2.6, 2.84, 2.8287096774193548)","(9.0, 13.5, 13.1875)","(5.5, 6.8, 6.593103448275862)","(21.0, 75.0, 70.17857142857143)","(4.4, 5.2, 5.13125)"
07-01-2023 10:03:48.873183,"(7.0, 10.5, 9.896551724137932)","(21.0, 38.0, 34.16)","(9.0, 12.5, 11.668831168831169)","(2.6, 2.84, 2.834230769230769)","(9.0, 13.5, 13.25)","(5.5, 6.8, 6.618181818181818)","(21.0, 75.0, 70.17857142857143)","(4.4, 5.2, 5.036842105263158)"
07-01-2023 10:03:49.949245,"(7.0, 10.5, 9.953125)","(21.0, 38.0, 34.16)","(9.0, 12.5, 11.673913043478262)","(2.6, 2.84, 2.8274999999999997)","(9.0, 13.5, 13.25)","(5.5, 6.8, 6.6461538461538465)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.036842105263158)"
07-01-2023 10:03:51.034140,"(7.5, 10.5, 9.953125)","(21.0, 38.0, 34.30769230769231)","(9.0, 12.5, 11.708333333333334)","(2.5, 2.84, 2.8372477064220183)","(9.0, 13.5, 13.25)","(6.0, 6.8, 6.6461538461538465)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.036842105263158)"
07-01-2023 10:03:52.150286,"(7.5, 10.5, 9.896551724137932)","(21.0, 38.0, 34.30769230769231)","(9.0, 12.5, 11.708333333333334)","(2.5, 2.84, 2.8372477064220183)","(9.0, 13.5, 13.25)","(6.0, 6.8, 6.6461538461538465)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 5.036842105263158)"
07-01-2023 10:03:53.250066,"(7.5, 10.5, 9.896551724137932)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.708333333333334)","(2.5, 2.84, 2.8372477064220183)","(9.0, 13.5, 13.25)","(6.0, 6.8, 6.652631578947369)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 4.978571428571429)"
07-01-2023 10:03:54.423309,"(7.5, 10.5, 9.896551724137932)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.708333333333334)","(2.5, 2.84, 2.8284615384615384)","(9.0, 13.5, 13.307692307692308)","(6.0, 6.8, 6.648648648648648)","(21.0, 75.0, 70.55555555555556)","(4.4, 5.2, 4.978571428571429)"
07-01-2023 10:03:55.568154,"(7.5, 10.5, 9.953125)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.674603174603174)","(2.5, 2.84, 2.8251162790697673)","(9.0, 13.5, 13.307692307692308)","(6.0, 6.8, 6.678787878787879)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 4.978571428571429)"
07-01-2023 10:03:56.711533,"(7.5, 10.5, 10.01304347826087)","(21.0, 36.0, 35.6)","(9.0, 12.5, 11.633333333333333)","(2.5, 2.84, 2.8251162790697673)","(9.0, 13.5, 13.307692307692308)","(6.0, 6.8, 6.678787878787879)","(21.0, 75.0, 67.94117647058823)","(4.4, 5.2, 4.978571428571429)"
