,Sunset Tara,Body Slam,Fried Giblet,Intruder,Zinger Giblet,Shes Magical
08-01-2023 16:23:55.066093,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.415384615384616)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:23:55.950547,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.15)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:23:56.971458,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.36)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:23:57.901178,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.5)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:23:58.827846,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.5)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:23:59.804957,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.5)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:24:00.796011,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.4)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:24:01.731170,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.043404255319149)"
08-01-2023 16:24:02.716083,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 13.0, 9.7)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.0422727272727275)"
08-01-2023 16:24:03.673644,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.0409756097560976)"
08-01-2023 16:24:04.614948,"(21.0, 80.0, 66.25)","(3.9, 6.0, 5.066666666666666)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.0409756097560976)"
08-01-2023 16:24:05.521422,"(21.0, 80.0, 66.25)","(3.9, 6.0, 4.707692307692307)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.06, 2.095)"
08-01-2023 16:24:06.480649,"(21.0, 80.0, 66.25)","(3.9, 5.9, 4.6866666666666665)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.44)","(8.0, 15.5, 13.606666666666667)","(1.8, 2.1, 2.0947540983606556)"
08-01-2023 16:24:07.465161,"(21.0, 80.0, 66.25)","(3.9, 5.9, 4.6866666666666665)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.0947540983606556)"
08-01-2023 16:24:08.419179,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 5.0)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.0947540983606556)"
08-01-2023 16:24:09.400067,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.0947540983606556)"
08-01-2023 16:24:10.363999,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.0947540983606556)"
08-01-2023 16:24:11.323275,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:12.209997,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 15.5, 13.618181818181817)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:13.216937,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 17.0, 13.08)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:14.162580,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 17.0, 13.08)","(6.0, 11.0, 10.490909090909092)","(8.0, 15.5, 13.725)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:15.182366,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 17.0, 13.08)","(6.0, 11.0, 10.35)","(8.0, 15.5, 12.74)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:16.229959,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 17.0, 13.08)","(6.0, 11.0, 10.35)","(8.0, 15.5, 12.25)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:17.165561,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 17.0, 13.08)","(6.0, 11.0, 10.35)","(8.0, 15.5, 12.25)","(1.8, 2.1, 2.094074074074074)"
08-01-2023 16:24:18.108966,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.8, 4.8)","(7.5, 16.5, 14.345454545454546)","(6.0, 11.0, 10.35)","(8.0, 15.5, 13.82)","(1.8, 2.1, 2.0937254901960785)"
08-01-2023 16:24:19.054329,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.7, 4.722222222222222)","(7.5, 16.5, 14.345454545454546)","(6.0, 11.0, 10.35)","(8.0, 15.5, 13.82)","(1.8, 2.1, 2.0937254901960785)"
08-01-2023 16:24:19.917159,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.7, 4.722222222222222)","(7.5, 16.5, 14.345454545454546)","(6.0, 11.0, 10.35)","(8.0, 15.5, 13.82)","(1.8, 2.1, 2.0937254901960785)"
08-01-2023 16:24:20.989428,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 4.866666666666666)","(7.5, 16.5, 13.208333333333332)","(6.0, 11.0, 10.35)","(8.0, 15.5, 12.55)","(1.8, 2.1, 2.092888888888889)"
08-01-2023 16:24:21.972401,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 4.72)","(7.5, 16.5, 13.208333333333332)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.427272727272726)","(1.8, 2.1, 2.092558139534884)"
08-01-2023 16:24:22.922777,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 4.683333333333334)","(7.5, 16.5, 14.129999999999999)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.427272727272726)","(1.8, 2.1, 2.092)"
08-01-2023 16:24:23.986884,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 4.683333333333334)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.427272727272726)","(1.8, 2.1, 2.0913513513513515)"
08-01-2023 16:24:24.864814,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 4.6000000000000005)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.427272727272726)","(1.8, 2.1, 2.090588235294118)"
08-01-2023 16:24:25.722718,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 5.338095238095238)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.427272727272726)","(1.8, 2.1, 2.090588235294118)"
08-01-2023 16:24:26.717095,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 5.338095238095238)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.4)","(1.8, 2.1, 2.089677419354839)"
08-01-2023 16:24:27.676491,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 5.338095238095238)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 15.5, 14.4)","(1.8, 2.1, 2.0885714285714285)"
08-01-2023 16:24:28.621093,"(21.0, 80.0, 67.77777777777777)","(3.9, 5.6, 5.338095238095238)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 15.5, 16.136363636363637)","(1.8, 2.1, 2.0872)"
08-01-2023 16:24:29.639995,"(21.0, 85.0, 77.5)","(3.9, 5.6, 4.766666666666667)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.1, 2.0854545454545454)"
08-01-2023 16:24:30.631328,"(21.0, 85.0, 77.5)","(3.9, 5.6, 4.766666666666667)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.1, 2.0831578947368423)"
08-01-2023 16:24:31.735694,"(21.0, 85.0, 77.5)","(3.9, 5.6, 4.766666666666667)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.1, 2.0914285714285716)"
08-01-2023 16:24:32.705203,"(21.0, 85.0, 77.5)","(3.9, 5.6, 4.766666666666667)","(7.5, 18.5, 10.45625)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.1, 2.0890909090909093)"
08-01-2023 16:24:33.646887,"(21.0, 85.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.1, 2.0700000000000003)"
08-01-2023 16:24:34.528434,"(21.0, 85.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 17.5, 16.136363636363637)","(1.8, 2.08, 2.0700000000000003)"
08-01-2023 16:24:35.550087,"(21.0, 100.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 18.0, 13.789473684210526)","(1.8, 2.1, 2.06)"
08-01-2023 16:24:36.532987,"(21.0, 100.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 18.0, 13.789473684210526)","(1.8, 2.06, 2.0485714285714285)"
08-01-2023 16:24:37.545295,"(21.0, 100.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 18.5, 12.065)","(6.0, 11.0, 10.35)","(8.0, 18.0, 13.789473684210526)","(1.8, 2.06, 2.04)"
08-01-2023 16:24:38.454777,"(21.0, 100.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 17.5, 10.825)","(6.0, 11.0, 10.35)","(8.0, 18.0, 13.789473684210526)","(1.8, 2.06, 2.04)"
08-01-2023 16:24:39.444511,"(21.0, 100.0, 77.5)","(3.9, 5.6, 5.3619047619047615)","(7.5, 17.5, 10.507142857142856)","(6.0, 11.0, 10.35)","(8.0, 18.0, 13.789473684210526)","(1.8, 2.06, 2.0553846153846154)"
08-01-2023 16:24:40.479450,"(21.0, 100.0, 53.75)","(3.9, 5.6, 4.85)","(7.5, 17.5, 11.120000000000001)","(6.0, 11.5, 8.9625)","(8.0, 18.0, 13.947368421052632)","(1.8, 2.06, 2.0547826086956524)"
08-01-2023 16:24:41.340763,"(21.0, 100.0, 46.18181818181819)","(3.9, 5.6, 4.925)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 13.947368421052632)","(1.8, 2.06, 2.0547826086956524)"
08-01-2023 16:24:42.297776,"(21.0, 90.0, 69.0)","(3.9, 5.6, 4.925)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 13.947368421052632)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:43.275881,"(21.0, 95.0, 72.33333333333333)","(3.9, 5.6, 4.925)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 14.294117647058822)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:44.276347,"(21.0, 95.0, 72.33333333333333)","(3.9, 5.6, 4.925)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 14.294117647058822)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:45.231896,"(21.0, 95.0, 72.33333333333333)","(3.9, 5.6, 4.925)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 14.294117647058822)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:46.284911,"(21.0, 95.0, 72.33333333333333)","(3.9, 5.4, 4.8)","(7.5, 17.5, 10.847058823529412)","(6.0, 11.5, 9.244444444444444)","(8.0, 18.0, 14.294117647058822)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:47.272958,"(21.0, 95.0, 39.166666666666664)","(3.9, 5.4, 4.8)","(7.5, 17.5, 9.607142857142858)","(6.0, 11.5, 9.654545454545454)","(8.0, 18.0, 15.833333333333332)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:48.234393,"(21.0, 85.0, 47.0)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:49.225629,"(21.0, 85.0, 47.0)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0540000000000003)"
08-01-2023 16:24:50.157728,"(21.0, 85.0, 56.5)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0529411764705885)"
08-01-2023 16:24:51.191205,"(21.0, 85.0, 56.5)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0529411764705885)"
08-01-2023 16:24:52.213961,"(21.0, 85.0, 65.66666666666666)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0529411764705885)"
08-01-2023 16:24:53.161280,"(21.0, 36.0, 34.2)","(3.9, 5.4, 4.8)","(7.5, 17.0, 13.0)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.714285714285715)","(1.8, 2.06, 2.0529411764705885)"
08-01-2023 16:24:54.112428,"(21.0, 36.0, 35.0)","(3.9, 5.3, 4.8)","(7.5, 16.0, 9.7)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.666666666666668)","(1.8, 2.06, 2.0529411764705885)"
08-01-2023 16:24:55.080138,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 9.583333333333334)","(6.0, 11.0, 10.52)","(8.0, 17.5, 16.666666666666668)","(1.8, 2.06, 2.055555555555556)"
08-01-2023 16:24:55.920493,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 9.538461538461538)","(6.0, 11.5, 9.654545454545454)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:24:56.831054,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 9.538461538461538)","(6.0, 11.5, 9.654545454545454)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:24:57.802545,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:24:58.681691,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:24:59.614846,"(21.0, 36.0, 33.75)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:00.584894,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:01.471133,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:02.360659,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:03.233202,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:04.140720,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:05.270917,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:06.202399,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:07.116924,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:08.151743,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:09.187463,"(21.0, 36.0, 34.25)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:10.067437,"(21.0, 36.0, 35.0)","(3.9, 5.3, 4.792307692307692)","(7.5, 16.0, 10.0)","(6.0, 11.5, 9.938461538461539)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:10.957739,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.5, 10.3)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:11.863690,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 11.0)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:12.935565,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 10.333333333333334)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:13.970635,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 10.333333333333334)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:14.866920,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 10.0)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:15.775178,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 9.923076923076923)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:16.659453,"(21.0, 36.0, 35.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 9.923076923076923)","(6.0, 11.5, 9.808333333333334)","(8.0, 18.5, 16.785714285714285)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:17.569693,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.577777777777778)","(7.5, 15.0, 10.746666666666666)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 16.3)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:18.520417,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 10.649999999999999)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:19.395847,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 10.649999999999999)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:20.332455,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 10.649999999999999)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:21.271555,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 10.649999999999999)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:22.162609,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 11.336842105263157)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:23.160864,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.5600000000000005)","(7.5, 15.0, 11.336842105263157)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.055555555555556)"
08-01-2023 16:25:24.136344,"(21.0, 36.0, 32.0)","(3.9, 5.2, 4.4799999999999995)","(7.5, 15.0, 11.336842105263157)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.1, 2.05)"
08-01-2023 16:25:24.971688,"(21.0, 36.0, 32.0)","(3.9, 5.1, 4.726666666666667)","(7.5, 14.5, 12.053846153846154)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.05)"
08-01-2023 16:25:26.037041,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.747999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.04)"
08-01-2023 16:25:26.959391,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.747999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.04)"
08-01-2023 16:25:27.920193,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 10.046153846153846)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.04)"
08-01-2023 16:25:28.951932,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 10.046153846153846)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:29.997667,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 10.046153846153846)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:30.991229,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 10.046153846153846)","(8.0, 18.5, 15.0625)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:32.033866,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.254545454545454)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 14.571428571428571)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:32.901155,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.669230769230769)","(7.5, 14.0, 12.08)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 14.571428571428571)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:33.956865,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.54)","(7.5, 14.0, 12.4)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.75)","(1.8, 2.08, 2.032)"
08-01-2023 16:25:35.048434,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.54)","(7.5, 14.0, 12.4)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 15.75)","(1.8, 2.08, 2.004)"
08-01-2023 16:25:35.961805,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.54)","(7.5, 14.0, 12.4)","(6.0, 11.5, 9.781818181818183)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.99875)"
08-01-2023 16:25:36.920702,"(21.0, 36.0, 35.22222222222222)","(3.9, 5.1, 4.699999999999999)","(7.5, 14.0, 12.745454545454546)","(6.0, 11.5, 9.520000000000001)","(8.0, 18.5, 16.928571428571427)","(1.8, 2.06, 1.998235294117647)"
