,The Ringmaster,Jogalong Blue,Stilton,Zacharooni,Laker,Im Freyja,Booker Bay,Major Gnp Nz,Manic Mia,Barrys Brother
15-12-2022 14:14:56.236910,"(51.0, 80.0, 70.0)","(4.6, 7.0, 6.88)","(21.0, 50.0, 32.25)","(7.0, 10.0, 9.314285714285713)","(101.0, 680.0, 400.0)","(21.0, 70.0, 52.0)","(4.4, 6.6, 6.583333333333333)","(1.8, 99999, 99990)","(101.0, 390.0, 290.0)","(51.0, 140.0, 101.42857142857143)"
15-12-2022 14:14:57.890453,"(51.0, 75.0, 70.0)","(4.6, 7.2, 6.88)","(21.0, 48.0, 37.36363636363636)","(7.0, 10.0, 9.314285714285713)","(101.0, 660.0, 400.0)","(21.0, 70.0, 52.0)","(4.4, 6.6, 6.583333333333333)","(1.8, 99999, 99990)","(101.0, 380.0, 290.0)","(51.0, 140.0, 101.42857142857143)"
15-12-2022 14:14:59.262701,"(51.0, 75.0, 70.0)","(4.6, 7.2, 7.0)","(21.0, 46.0, 43.285714285714285)","(7.0, 10.0, 9.314285714285713)","(101.0, 660.0, 310.0)","(21.0, 70.0, 52.0)","(4.4, 6.6, 6.542857142857143)","(1.8, 99999, 99990)","(101.0, 380.0, 290.0)","(51.0, 140.0, 101.42857142857143)"
15-12-2022 14:15:00.718360,"(51.0, 75.0, 70.0)","(4.6, 7.2, 7.666666666666666)","(21.0, 46.0, 35.5)","(7.0, 10.0, 9.314285714285713)","(101.0, 650.0, 385.0)","(21.0, 70.0, 49.5)","(4.4, 6.6, 6.542857142857143)","(1.8, 99999, 99990)","(101.0, 380.0, 297.5)","(51.0, 140.0, 101.42857142857143)"
15-12-2022 14:15:02.052011,"(51.0, 75.0, 70.0)","(4.6, 7.8, 7.666666666666666)","(21.0, 44.0, 35.5)","(7.0, 10.0, 9.314285714285713)","(101.0, 630.0, 375.0)","(21.0, 65.0, 45.666666666666664)","(4.4, 6.6, 6.542857142857143)","(1.8, 99999, 99990)","(101.0, 360.0, 297.5)","(51.0, 140.0, 106.66666666666667)"
15-12-2022 14:15:03.498876,"(51.0, 75.0, 70.0)","(4.6, 7.6, 7.311111111111112)","(21.0, 44.0, 34.5)","(7.0, 10.0, 9.5)","(101.0, 610.0, 375.0)","(21.0, 65.0, 47.0)","(4.4, 6.6, 6.542857142857143)","(1.8, 99999, 99990)","(101.0, 360.0, 282.5)","(51.0, 130.0, 110.0)"
15-12-2022 14:15:04.828636,"(51.0, 75.0, 70.0)","(4.6, 7.4, 7.307692307692308)","(21.0, 42.0, 34.5)","(7.0, 9.8, 9.35)","(101.0, 610.0, 370.0)","(21.0, 60.0, 40.0)","(4.4, 6.6, 6.56)","(1.8, 99999, 99990)","(101.0, 340.0, 256.66666666666663)","(51.0, 120.0, 80.625)"
15-12-2022 14:15:06.186812,"(51.0, 75.0, 68.33333333333333)","(4.6, 7.4, 7.307692307692308)","(21.0, 42.0, 34.5)","(7.0, 9.8, 9.35)","(101.0, 600.0, 370.0)","(21.0, 60.0, 40.0)","(4.4, 6.6, 6.56)","(1.8, 99999, 99990)","(101.0, 330.0, 256.66666666666663)","(51.0, 120.0, 82.5)"
15-12-2022 14:15:07.562701,"(51.0, 75.0, 68.33333333333333)","(4.6, 7.4, 7.325)","(21.0, 42.0, 29.142857142857142)","(7.0, 9.8, 9.35)","(101.0, 700.0, 420.0)","(21.0, 60.0, 40.0)","(4.4, 6.6, 6.571428571428571)","(1.8, 99999, 99990)","(101.0, 330.0, 220.0)","(51.0, 120.0, 80.5)"
15-12-2022 14:15:08.946981,"(51.0, 75.0, 68.33333333333333)","(4.6, 7.8, 7.618181818181818)","(21.0, 40.0, 35.333333333333336)","(7.0, 9.2, 8.83076923076923)","(101.0, 680.0, 611.4285714285714)","(26.0, 60.0, 40.0)","(4.4, 6.6, 6.571428571428571)","(1.75, 99999, 99990)","(101.0, 330.0, 243.33333333333331)","(61.0, 100.0, 89.44444444444444)"
15-12-2022 14:15:10.296223,"(41.0, 75.0, 68.33333333333333)","(4.8, 7.8, 7.52972972972973)","(21.0, 38.0, 32.0)","(7.0, 9.2, 8.83076923076923)","(101.0, 680.0, 611.4285714285714)","(26.0, 60.0, 40.0)","(4.4, 6.6, 6.584615384615384)","(1.75, 99999, 99990)","(101.0, 310.0, 210.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:11.640774,"(41.0, 75.0, 68.33333333333333)","(4.8, 7.8, 7.3)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.685714285714285)","(101.0, 670.0, 545.0)","(21.0, 60.0, 40.0)","(4.4, 6.6, 6.59)","(1.75, 99999, 99990)","(101.0, 310.0, 252.5)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:12.952721,"(41.0, 75.0, 68.33333333333333)","(4.8, 7.6, 7.171428571428572)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.685714285714285)","(101.0, 660.0, 430.0)","(21.0, 60.0, 51.42857142857143)","(4.4, 6.6, 6.588235294117647)","(1.75, 99999, 99990)","(101.0, 300.0, 187.14285714285714)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:14.253374,"(41.0, 75.0, 67.0)","(4.8, 7.6, 7.24)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.83076923076923)","(101.0, 650.0, 430.0)","(21.0, 60.0, 41.333333333333336)","(4.4, 6.6, 6.588235294117647)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:15.470415,"(41.0, 75.0, 68.33333333333333)","(4.8, 7.6, 7.24)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.83076923076923)","(101.0, 650.0, 425.0)","(21.0, 60.0, 41.333333333333336)","(4.6, 6.6, 6.588235294117647)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:16.659266,"(41.0, 75.0, 70.71428571428571)","(4.8, 7.4, 7.285714285714286)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.83076923076923)","(101.0, 640.0, 425.0)","(21.0, 60.0, 41.333333333333336)","(4.6, 6.6, 6.588235294117647)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:18.072984,"(41.0, 85.0, 71.42857142857143)","(4.8, 7.8, 7.5)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.857142857142856)","(101.0, 640.0, 415.0)","(21.0, 60.0, 50.8)","(4.6, 6.6, 6.588235294117647)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:19.440841,"(41.0, 80.0, 71.42857142857143)","(4.8, 7.8, 7.35)","(21.0, 36.0, 28.857142857142858)","(7.0, 9.2, 8.91764705882353)","(101.0, 620.0, 415.0)","(21.0, 55.0, 43.25)","(4.6, 6.6, 7.0)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:20.687658,"(41.0, 80.0, 71.42857142857143)","(4.8, 7.8, 7.35)","(21.0, 36.0, 30.0)","(7.0, 9.2, 8.83076923076923)","(101.0, 620.0, 405.0)","(21.0, 65.0, 48.8)","(4.6, 7.4, 7.04)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:21.844781,"(41.0, 80.0, 71.42857142857143)","(4.8, 8.2, 7.75)","(21.0, 32.0, 28.0)","(7.0, 9.2, 8.12)","(101.0, 600.0, 362.0)","(21.0, 65.0, 61.875)","(4.6, 7.4, 7.04)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:22.980846,"(41.0, 65.0, 61.875)","(4.8, 8.0, 7.7)","(21.0, 30.0, 27.142857142857142)","(7.0, 8.6, 8.12)","(101.0, 590.0, 318.57142857142856)","(21.0, 75.0, 50.25)","(4.6, 7.4, 7.266666666666667)","(1.75, 99999, 99990)","(101.0, 290.0, 200.0)","(61.0, 95.0, 89.44444444444444)"
15-12-2022 14:15:24.196051,"(41.0, 65.0, 61.875)","(4.8, 8.0, 7.828571428571428)","(21.0, 30.0, 27.5)","(7.0, 8.6, 8.12)","(101.0, 590.0, 333.3333333333333)","(21.0, 75.0, 50.25)","(4.6, 7.4, 7.273684210526316)","(1.75, 99999, 99990)","(101.0, 290.0, 216.66666666666669)","(61.0, 95.0, 82.66666666666667)"
15-12-2022 14:15:25.531182,"(41.0, 65.0, 55.0)","(4.8, 8.8, 8.333333333333334)","(21.0, 29.0, 27.8)","(7.0, 8.6, 8.333333333333334)","(101.0, 580.0, 354.0)","(21.0, 75.0, 50.25)","(4.6, 7.4, 7.273684210526316)","(1.75, 99999, 99990)","(101.0, 270.0, 178.57142857142856)","(61.0, 100.0, 87.8125)"
15-12-2022 14:15:26.799593,"(41.0, 60.0, 55.0)","(4.8, 8.8, 8.333333333333334)","(21.0, 29.0, 27.8)","(7.0, 9.0, 8.25)","(101.0, 570.0, 385.0)","(21.0, 75.0, 60.0)","(4.6, 7.4, 7.04)","(1.75, 99999, 99990)","(101.0, 270.0, 215.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:27.985005,"(41.0, 55.0, 52.5)","(4.8, 8.6, 7.742857142857143)","(21.0, 50.0, 38.0)","(7.0, 9.0, 8.314285714285713)","(101.0, 560.0, 385.0)","(21.0, 75.0, 60.0)","(4.6, 7.4, 7.04)","(1.75, 99999, 99990)","(101.0, 250.0, 215.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:29.217429,"(41.0, 55.0, 53.57142857142857)","(4.8, 8.4, 7.945454545454545)","(21.0, 48.0, 37.0)","(7.0, 9.0, 8.466666666666667)","(101.0, 550.0, 380.0)","(21.0, 75.0, 60.0)","(4.6, 7.6, 7.466666666666667)","(1.75, 99999, 99990)","(101.0, 240.0, 165.71428571428572)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:30.534557,"(41.0, 60.0, 53.75)","(5.0, 8.2, 7.628571428571429)","(21.0, 46.0, 29.333333333333332)","(7.0, 8.8, 8.4)","(101.0, 550.0, 380.0)","(21.0, 75.0, 60.0)","(4.6, 7.6, 7.466666666666667)","(1.75, 99999, 99990)","(91.0, 240.0, 200.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:31.770658,"(41.0, 60.0, 53.75)","(5.0, 8.2, 7.628571428571429)","(21.0, 44.0, 34.0)","(7.0, 8.8, 8.457142857142857)","(101.0, 550.0, 385.0)","(21.0, 75.0, 61.0)","(4.6, 7.6, 7.7)","(1.75, 99999, 99990)","(91.0, 230.0, 182.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:33.099448,"(41.0, 60.0, 53.75)","(5.0, 8.2, 7.45925925925926)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.8, 8.4)","(101.0, 560.0, 380.0)","(21.0, 80.0, 56.333333333333336)","(4.6, 8.0, 7.32)","(1.75, 99999, 99990)","(91.0, 230.0, 165.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:34.424146,"(41.0, 60.0, 53.75)","(5.0, 8.0, 7.444444444444445)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.8, 8.4)","(101.0, 550.0, 380.0)","(26.0, 85.0, 56.333333333333336)","(4.6, 7.8, 7.6)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:35.727512,"(41.0, 60.0, 53.75)","(5.0, 8.0, 7.44)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.8, 8.3)","(101.0, 550.0, 380.0)","(26.0, 85.0, 70.0)","(4.6, 7.8, 7.5)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 91.20689655172414)"
15-12-2022 14:15:37.022923,"(41.0, 60.0, 53.75)","(5.0, 8.0, 7.452173913043478)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.6, 8.3)","(101.0, 550.0, 380.0)","(26.0, 85.0, 70.0)","(4.6, 7.8, 7.959999999999999)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:38.311734,"(41.0, 60.0, 53.75)","(5.0, 8.0, 7.7)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.6, 8.3)","(101.0, 550.0, 375.0)","(26.0, 85.0, 68.0)","(4.6, 8.2, 7.6)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:39.671668,"(41.0, 60.0, 54.285714285714285)","(5.0, 7.8, 7.7)","(21.0, 42.0, 28.285714285714285)","(7.0, 8.6, 8.3)","(101.0, 540.0, 375.0)","(26.0, 75.0, 68.0)","(4.6, 8.2, 7.884210526315789)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 92.2)"
15-12-2022 14:15:40.925305,"(41.0, 60.0, 54.285714285714285)","(5.0, 7.8, 7.7)","(21.0, 42.0, 35.25)","(7.0, 8.6, 8.3)","(101.0, 540.0, 375.0)","(26.0, 75.0, 68.0)","(4.6, 8.2, 7.914285714285714)","(1.75, 99999, 99990)","(91.0, 220.0, 165.0)","(61.0, 100.0, 92.5)"
15-12-2022 14:15:42.128467,"(41.0, 60.0, 54.285714285714285)","(5.0, 7.8, 7.7)","(21.0, 42.0, 33.0)","(7.0, 8.6, 8.3)","(101.0, 540.0, 595.0)","(26.0, 75.0, 56.0)","(4.6, 8.2, 7.6)","(1.75, 99999, 99990)","(91.0, 220.0, 156.0)","(61.0, 100.0, 93.33333333333333)"
15-12-2022 14:15:43.387676,"(41.0, 60.0, 54.285714285714285)","(5.0, 7.8, 7.707692307692308)","(21.0, 40.0, 35.8)","(7.0, 8.6, 8.363636363636363)","(101.0, 980.0, 595.0)","(26.0, 70.0, 61.33333333333333)","(4.6, 8.2, 7.5)","(1.75, 99999, 99990)","(91.0, 210.0, 160.0)","(61.0, 100.0, 93.33333333333333)"
15-12-2022 14:15:44.575093,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.515384615384615)","(21.0, 38.0, 31.88888888888889)","(7.0, 8.4, 9.84)","(101.0, 980.0, 595.0)","(26.0, 70.0, 61.33333333333333)","(4.6, 8.0, 7.7176470588235295)","(1.75, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:45.807485,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.3939393939393945)","(21.0, 38.0, 31.88888888888889)","(7.0, 10.0, 9.84)","(101.0, 980.0, 590.0)","(26.0, 70.0, 61.33333333333333)","(4.6, 8.0, 7.68)","(1.75, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:47.089019,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 38.0, 31.88888888888889)","(7.0, 9.8, 9.466666666666667)","(101.0, 970.0, 590.0)","(26.0, 70.0, 61.33333333333333)","(4.6, 8.0, 7.68)","(1.75, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:48.444027,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 38.0, 31.88888888888889)","(7.0, 9.8, 9.466666666666667)","(101.0, 970.0, 590.0)","(26.0, 70.0, 74.66666666666667)","(4.6, 8.0, 7.68)","(1.75, 99999, 99990)","(91.0, 200.0, 157.14285714285714)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:49.719399,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 38.0, 31.88888888888889)","(7.0, 9.6, 9.333333333333334)","(101.0, 970.0, 590.0)","(26.0, 90.0, 74.66666666666667)","(4.6, 8.0, 7.68)","(1.75, 99999, 99990)","(91.0, 200.0, 157.14285714285714)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:51.166034,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 38.0, 34.0)","(7.0, 9.6, 9.225000000000001)","(101.0, 970.0, 590.0)","(26.0, 90.0, 60.666666666666664)","(4.6, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:52.466710,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 36.0, 32.666666666666664)","(7.0, 10.5, 9.136363636363637)","(101.0, 970.0, 590.0)","(26.0, 90.0, 60.666666666666664)","(4.8, 8.0, 7.5200000000000005)","(1.7, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:53.756607,"(41.0, 60.0, 54.285714285714285)","(5.0, 8.0, 7.482758620689656)","(21.0, 36.0, 32.666666666666664)","(7.0, 10.5, 9.136363636363637)","(101.0, 970.0, 590.0)","(26.0, 90.0, 60.666666666666664)","(4.8, 8.0, 7.6571428571428575)","(1.7, 99999, 99990)","(91.0, 200.0, 140.0)","(61.0, 100.0, 91.42857142857143)"
15-12-2022 14:15:54.960787,"(41.0, 65.0, 55.625)","(5.0, 7.2, 7.001207243460764)","(21.0, 36.0, 31.454545454545453)","(7.0, 10.5, 10.0)","(101.0, 970.0, 762.8571428571429)","(26.0, 90.0, 76.66666666666667)","(4.8, 8.0, 9.35)","(1.7, 99999, 99990)","(91.0, 200.0, 125.0)","(61.0, 100.0, 93.57142857142857)"
15-12-2022 14:15:56.189107,"(41.0, 65.0, 54.09090909090909)","(5.0, 7.2, 7.002434077079108)","(21.0, 36.0, 31.454545454545453)","(7.0, 10.5, 10.0)","(101.0, 980.0, 790.0)","(26.0, 90.0, 66.0)","(4.8, 10.0, 9.24)","(1.7, 99999, 99990)","(91.0, 200.0, 125.0)","(61.0, 100.0, 93.57142857142857)"
15-12-2022 14:15:57.474750,"(41.0, 65.0, 54.09090909090909)","(5.0, 7.2, 7.000867678958786)","(21.0, 36.0, 29.571428571428573)","(7.0, 10.5, 9.75)","(101.0, 980.0, 790.0)","(26.0, 90.0, 71.81818181818181)","(4.8, 9.6, 8.6)","(1.7, 99999, 99990)","(91.0, 200.0, 125.0)","(61.0, 100.0, 93.57142857142857)"
15-12-2022 14:15:58.696419,"(41.0, 65.0, 54.09090909090909)","(5.0, 7.2, 6.834262948207171)","(21.0, 36.0, 31.5)","(7.0, 10.5, 10.05)","(101.0, 980.0, 782.5)","(26.0, 90.0, 71.81818181818181)","(4.8, 9.6, 8.299999999999999)","(1.7, 99999, 99990)","(91.0, 200.0, 148.33333333333334)","(61.0, 100.0, 93.57142857142857)"
15-12-2022 14:15:59.997840,"(41.0, 65.0, 54.09090909090909)","(5.0, 7.2, 6.834262948207171)","(21.0, 36.0, 31.5)","(7.0, 10.5, 10.178571428571429)","(101.0, 970.0, 782.5)","(26.0, 90.0, 60.833333333333336)","(4.8, 8.8, 8.299999999999999)","(1.7, 99999, 99990)","(91.0, 190.0, 109.16666666666667)","(61.0, 100.0, 93.57142857142857)"
15-12-2022 14:16:01.278614,"(41.0, 65.0, 57.5)","(5.0, 7.2, 7.091525423728814)","(21.0, 36.0, 33.42857142857143)","(7.0, 10.5, 10.055813953488371)","(101.0, 970.0, 833.6363636363637)","(26.0, 90.0, 87.5)","(5.0, 8.8, 8.6)","(1.7, 99999, 99990)","(91.0, 180.0, 109.16666666666667)","(61.0, 100.0, 93.88888888888889)"
15-12-2022 14:16:02.552753,"(41.0, 65.0, 60.90909090909091)","(5.0, 7.0, 6.68)","(21.0, 36.0, 50.333333333333336)","(7.0, 11.0, 10.058823529411764)","(101.0, 970.0, 755.7142857142857)","(26.0, 120.0, 113.5)","(5.0, 9.4, 8.685714285714287)","(1.7, 99999, 99990)","(91.0, 180.0, 109.16666666666667)","(61.0, 100.0, 93.88888888888889)"
15-12-2022 14:16:03.793576,"(41.0, 65.0, 58.0)","(5.0, 8.0, 6.833333333333333)","(21.0, 55.0, 46.33333333333333)","(7.0, 11.0, 10.09375)","(101.0, 970.0, 755.7142857142857)","(26.0, 120.0, 113.5)","(5.0, 9.4, 8.569230769230769)","(1.7, 99999, 99990)","(91.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:05.058293,"(41.0, 65.0, 58.0)","(5.0, 7.2, 6.833333333333333)","(21.0, 55.0, 46.33333333333333)","(7.5, 11.0, 10.09375)","(101.0, 970.0, 755.7142857142857)","(31.0, 120.0, 113.5)","(5.5, 9.4, 8.569230769230769)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:06.348581,"(41.0, 65.0, 55.714285714285715)","(5.0, 7.2, 6.833333333333333)","(21.0, 55.0, 42.5)","(7.5, 11.0, 10.292682926829269)","(101.0, 970.0, 755.7142857142857)","(31.0, 120.0, 113.5)","(5.5, 9.4, 8.569230769230769)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:07.602918,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.2, 6.769230769230769)","(21.0, 55.0, 43.5)","(7.5, 11.0, 10.292682926829269)","(101.0, 960.0, 748.5714285714286)","(31.0, 110.0, 85.0)","(5.5, 9.2, 8.644444444444444)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:08.886336,"(41.0, 65.0, 55.714285714285715)","(5.0, 7.2, 7.05)","(21.0, 55.0, 35.5)","(7.5, 11.0, 10.064516129032258)","(101.0, 960.0, 825.4545454545454)","(31.0, 100.0, 96.0)","(5.5, 9.2, 9.1)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:10.135571,"(41.0, 65.0, 55.714285714285715)","(5.0, 7.2, 7.1)","(21.0, 55.0, 32.714285714285715)","(7.5, 11.0, 10.064516129032258)","(101.0, 960.0, 817.2727272727273)","(31.0, 100.0, 88.63636363636363)","(5.5, 9.2, 9.1)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:11.343866,"(41.0, 65.0, 55.714285714285715)","(5.0, 7.8, 7.4)","(21.0, 55.0, 32.714285714285715)","(7.5, 11.0, 10.064516129032258)","(101.0, 950.0, 817.2727272727273)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.2, 9.50909090909091)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:12.546392,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.6, 7.1)","(21.0, 55.0, 32.714285714285715)","(7.5, 11.0, 10.25)","(101.0, 950.0, 817.2727272727273)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.8, 9.459999999999999)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:13.747132,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.6, 7.03)","(21.0, 55.0, 32.714285714285715)","(7.5, 10.5, 10.25)","(101.0, 950.0, 817.2727272727273)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.6, 8.933333333333334)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:15.243989,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.6, 7.03)","(21.0, 55.0, 33.333333333333336)","(8.0, 10.5, 10.25)","(101.0, 950.0, 817.2727272727273)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.4, 8.971428571428572)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:16.606106,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.6, 7.03)","(21.0, 55.0, 33.333333333333336)","(8.0, 10.5, 10.25)","(101.0, 950.0, 741.4285714285714)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.4, 9.127272727272727)","(1.65, 99999, 99990)","(81.0, 180.0, 109.16666666666667)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:17.943563,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.0, 6.8382978723404255)","(21.0, 55.0, 33.333333333333336)","(8.0, 10.5, 10.25)","(101.0, 950.0, 817.2727272727273)","(31.0, 95.0, 88.63636363636363)","(5.5, 9.4, 9.242105263157896)","(1.65, 99999, 99990)","(81.0, 180.0, 135.55555555555554)","(61.0, 100.0, 92.82608695652173)"
15-12-2022 14:16:19.339919,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.0, 6.662222222222222)","(21.0, 55.0, 37.142857142857146)","(8.0, 10.5, 10.085714285714285)","(101.0, 950.0, 755.7142857142857)","(31.0, 95.0, 105.0)","(5.5, 9.4, 9.2125)","(1.65, 99999, 99990)","(81.0, 180.0, 146.66666666666669)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:20.597315,"(41.0, 65.0, 53.529411764705884)","(5.0, 7.0, 6.662222222222222)","(21.0, 55.0, 37.142857142857146)","(8.0, 11.0, 10.25)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 105.0)","(5.5, 9.4, 8.971428571428572)","(1.65, 99999, 99990)","(81.0, 180.0, 146.66666666666669)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:21.938551,"(41.0, 65.0, 56.666666666666664)","(5.0, 7.0, 6.662222222222222)","(21.0, 55.0, 37.142857142857146)","(8.0, 10.5, 10.25)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 105.0)","(5.5, 9.4, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 146.66666666666669)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:23.208693,"(41.0, 65.0, 56.666666666666664)","(5.0, 7.0, 6.727272727272727)","(21.0, 55.0, 37.142857142857146)","(8.0, 10.5, 10.25)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 105.0)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 146.66666666666669)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:24.421947,"(41.0, 65.0, 56.666666666666664)","(5.0, 7.0, 6.660869565217391)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.071428571428571)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 105.0)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 130.0)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:25.650792,"(41.0, 60.0, 54.44444444444444)","(5.0, 7.0, 6.660869565217391)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.208333333333334)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 105.0)","(5.5, 9.2, 8.98181818181818)","(1.65, 99999, 99990)","(81.0, 180.0, 148.1818181818182)","(61.0, 100.0, 91.75)"
15-12-2022 14:16:26.816917,"(41.0, 60.0, 54.44444444444444)","(5.0, 7.0, 6.660869565217391)","(21.0, 55.0, 46.07142857142857)","(8.0, 10.5, 10.208333333333334)","(101.0, 970.0, 755.7142857142857)","(31.0, 110.0, 99.0)","(5.5, 9.2, 8.690909090909091)","(1.65, 99999, 99990)","(81.0, 180.0, 150.0)","(61.0, 100.0, 91.75)"
