,Victa Mikey,Diesel Runner,Velocity Comet,Emerley Poida,Remember Prince,Hukanui Lady
06-01-2023 13:47:14.131756,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:15.060494,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:15.984160,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:16.933411,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:17.971044,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:19.031038,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:20.084937,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:21.027867,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:21.993248,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:23.056515,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:24.089943,"(1.7, 2.12, 2.1036)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.0)"
06-01-2023 13:47:24.993030,"(1.7, 2.12, 2.1160869565217393)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.120000000000001)"
06-01-2023 13:47:25.986414,"(1.7, 2.12, 2.1160869565217393)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.145454545454546)"
06-01-2023 13:47:26.984027,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.145454545454546)"
06-01-2023 13:47:27.983437,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.145454545454546)"
06-01-2023 13:47:28.919639,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.145454545454546)"
06-01-2023 13:47:29.899008,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:30.852065,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:31.768074,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:32.663380,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:33.550882,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:34.652059,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:35.679065,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:36.607879,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:37.603687,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:38.518856,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:39.441034,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:40.333180,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:41.374044,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:42.351889,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:43.340265,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:44.286075,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:45.163164,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:46.174892,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:47.214161,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:48.187581,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:49.191745,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:50.218108,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:51.216023,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:52.203664,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:53.235055,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:54.237658,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:55.248770,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:56.305852,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:57.305631,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:58.323860,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:47:59.409625,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:00.521001,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:01.475555,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:02.510497,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:03.592173,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 32.333333333333336)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:04.563175,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:05.572293,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:06.566927,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 9.4, 9.23529411764706)"
06-01-2023 13:48:07.509688,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 9.4, 10.222222222222221)"
06-01-2023 13:48:08.538813,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 10.5, 10.6)"
06-01-2023 13:48:09.446453,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 18.166666666666668)","(21.0, 75.0, 45.46153846153847)","(5.0, 11.0, 11.914285714285715)"
06-01-2023 13:48:10.513147,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.04)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.9375)","(21.0, 75.0, 32.333333333333336)","(5.0, 12.5, 11.646153846153846)"
06-01-2023 13:48:11.576403,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.9375)","(21.0, 75.0, 32.333333333333336)","(5.0, 13.0, 12.618181818181819)"
06-01-2023 13:48:12.652817,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.9375)","(21.0, 75.0, 32.333333333333336)","(5.0, 13.0, 12.776470588235295)"
06-01-2023 13:48:13.660785,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.3)","(21.0, 75.0, 32.333333333333336)","(5.0, 13.0, 12.64)"
06-01-2023 13:48:14.748415,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.3)","(21.0, 75.0, 32.333333333333336)","(5.0, 13.0, 12.64)"
06-01-2023 13:48:15.852976,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.3)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.64)"
06-01-2023 13:48:16.779854,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 21.0, 19.3)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.64)"
06-01-2023 13:48:17.765163,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.723076923076924)"
06-01-2023 13:48:18.706940,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 10.28)"
06-01-2023 13:48:19.720874,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 10.5, 12.6)"
06-01-2023 13:48:20.828398,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.6)"
06-01-2023 13:48:21.807532,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.6)"
06-01-2023 13:48:22.778780,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.6)"
06-01-2023 13:48:23.739566,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.6)"
06-01-2023 13:48:24.742730,"(1.7, 2.12, 1.9)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.6)"
06-01-2023 13:48:25.702186,"(1.7, 2.12, 1.7533333333333334)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.73846153846154)"
06-01-2023 13:48:26.821182,"(1.7, 2.1, 1.6905)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.25)","(11.0, 22.0, 20.1)","(21.0, 75.0, 51.0)","(5.0, 13.0, 12.757142857142856)"
06-01-2023 13:48:27.903205,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.25)","(11.0, 22.0, 20.1)","(21.0, 75.0, 56.0)","(5.0, 13.0, 18.3)"
06-01-2023 13:48:28.950490,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.25)","(11.0, 22.0, 20.714285714285715)","(21.0, 85.0, 56.0)","(5.0, 20.0, 19.072727272727274)"
06-01-2023 13:48:29.908536,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.714285714285715)","(21.0, 85.0, 56.0)","(5.0, 20.0, 11.8)"
06-01-2023 13:48:30.833567,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.714285714285715)","(21.0, 85.0, 56.0)","(5.0, 12.0, 10.916666666666666)"
06-01-2023 13:48:31.803105,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 21.0, 10.916666666666666)"
06-01-2023 13:48:32.745860,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 21.0, 13.333333333333334)"
06-01-2023 13:48:33.776774,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:34.896153,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:35.955660,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:36.986036,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:37.952352,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:38.996119,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 15.0)"
06-01-2023 13:48:40.093607,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 14.0)"
06-01-2023 13:48:41.174441,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 20.0, 13.333333333333334)"
06-01-2023 13:48:42.190707,"(1.7, 2.04, 1.8599999999999999)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.3)","(21.0, 85.0, 56.0)","(5.0, 15.0, 13.333333333333334)"
06-01-2023 13:48:43.268372,"(1.7, 2.04, 2.036326530612245)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.0)","(21.0, 85.0, 56.0)","(5.0, 15.0, 14.285714285714285)"
06-01-2023 13:48:44.319773,"(1.7, 2.04, 2.036326530612245)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 56.0)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:45.288849,"(1.7, 2.04, 1.865)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 73.2)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:46.240681,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 73.2)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:47.232674,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 73.2)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:48.294447,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 73.2)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:49.306051,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 73.2)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:50.322633,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.75)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 70.5)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:51.404562,"(1.7, 2.04, 1.9525000000000001)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 23.07142857142857)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 76.71428571428572)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:52.673093,"(1.7, 2.04, 2.027857142857143)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:54.116690,"(1.7, 2.04, 1.875)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 18.5)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 77.75)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:55.277877,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 23.07142857142857)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.59090909090909)"
06-01-2023 13:48:56.450631,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.220000000000001)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.428571428571429)"
06-01-2023 13:48:57.688518,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.1000000000000005)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.428571428571429)"
06-01-2023 13:48:58.853677,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.1000000000000005)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.428571428571429)"
06-01-2023 13:49:00.041178,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.428571428571429)"
06-01-2023 13:49:01.202961,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.5)"
06-01-2023 13:49:02.343872,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.857142857142858)","(21.0, 85.0, 78.55555555555556)","(5.0, 15.0, 14.5)"
06-01-2023 13:49:03.336821,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 18.8)","(21.0, 85.0, 65.66666666666666)","(5.0, 15.0, 14.5)"
06-01-2023 13:49:04.369826,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 19.0)","(21.0, 85.0, 65.54545454545455)","(5.0, 15.0, 14.5)"
06-01-2023 13:49:05.426696,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 19.0)","(21.0, 80.0, 59.61538461538461)","(5.0, 15.0, 14.5)"
06-01-2023 13:49:06.550693,"(1.7, 2.04, 1.9575)","(3.5, 5.4, 5.04)","(10.0, 25.0, 19.0)","(11.0, 22.0, 20.57142857142857)","(21.0, 80.0, 53.5)","(5.0, 15.0, 14.5)"
