,Dreamseeker,Papas Dream,Vandini,Royalspector,Zou Zou Kacanarkis,Mr Lannigan,Lexington Lad,Top Babe,Cadouin,Gratsie,Rains Aplenty,Hold All Tickets
12-01-2023 17:55:22.445942,"(2.9, 3.2, 3.155769230769231)","(16.0, 22.0, 20.055555555555557)","(51.0, 75.0, 71.66666666666667)","(7.5, 8.6, 8.44390243902439)","(4.0, 7.2, 6.942857142857143)","(20.0, 30.0, 28.333333333333332)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.884615384615383)","(41.0, 110.0, 80.0)","(71.0, 170.0, 95.0)"
12-01-2023 17:55:24.271558,"(2.9, 3.2, 3.1958333333333333)","(16.0, 22.0, 20.055555555555557)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.44390243902439)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.5)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 19.854166666666668)","(41.0, 110.0, 80.0)","(71.0, 170.0, 95.0)"
12-01-2023 17:55:25.713238,"(2.9, 3.3, 3.1958333333333333)","(16.0, 22.0, 20.055555555555557)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.018181818181818)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.5)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.794117647058822)","(41.0, 110.0, 80.0)","(71.0, 170.0, 95.0)"
12-01-2023 17:55:27.272828,"(2.9, 3.3, 3.221875)","(16.0, 22.0, 20.055555555555557)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.018181818181818)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.5)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.794117647058822)","(41.0, 110.0, 80.0)","(71.0, 170.0, 95.0)"
12-01-2023 17:55:28.891992,"(2.9, 3.3, 3.221875)","(16.0, 22.0, 19.9)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.018181818181818)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.5)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.794117647058822)","(41.0, 110.0, 70.0)","(71.0, 170.0, 110.0)"
12-01-2023 17:55:30.298268,"(2.9, 3.3, 3.221875)","(16.0, 22.0, 19.9)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.018181818181818)","(4.2, 7.2, 6.975)","(20.0, 30.0, 25.714285714285715)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.794117647058822)","(41.0, 110.0, 70.0)","(71.0, 170.0, 125.0)"
12-01-2023 17:55:31.842451,"(2.9, 3.3, 3.221875)","(16.0, 22.0, 19.9)","(51.0, 75.0, 65.0)","(7.5, 8.6, 8.75)","(4.2, 7.2, 6.975)","(20.0, 30.0, 25.714285714285715)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.82857142857143)","(81.0, 95.0, 90.0)","(14.0, 21.0, 18.794117647058822)","(41.0, 110.0, 92.85714285714286)","(71.0, 170.0, 125.0)"
12-01-2023 17:55:33.258181,"(2.9, 3.3, 3.221875)","(16.0, 22.0, 18.5)","(51.0, 75.0, 60.0)","(7.5, 9.0, 8.8)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.77777777777778)","(5.5, 6.8, 6.4750000000000005)","(7.5, 11.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 21.0, 19.25)","(41.0, 110.0, 70.0)","(71.0, 170.0, 140.0)"
12-01-2023 17:55:34.779456,"(2.9, 3.3, 3.28546511627907)","(16.0, 22.0, 20.526315789473685)","(51.0, 70.0, 60.0)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.2, 6.975)","(20.0, 30.0, 26.5)","(5.5, 6.8, 6.4750000000000005)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 95.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:36.563261,"(2.9, 3.3, 3.2847560975609755)","(16.0, 22.0, 20.727272727272727)","(51.0, 70.0, 60.0)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.2, 6.975)","(20.0, 30.0, 27.307692307692307)","(5.5, 6.8, 6.4750000000000005)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 91.66666666666666)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:38.231359,"(2.9, 3.3, 3.2847560975609755)","(16.0, 22.0, 20.727272727272727)","(51.0, 70.0, 56.666666666666664)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.2, 6.733333333333333)","(20.0, 30.0, 27.307692307692307)","(5.5, 6.8, 6.948936170212766)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.166666666666668)","(41.0, 110.0, 91.66666666666666)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:39.857815,"(2.9, 3.3, 3.2847560975609755)","(16.0, 22.0, 20.727272727272727)","(51.0, 70.0, 61.2)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.2, 6.908333333333333)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.0, 7.11)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 91.66666666666666)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:41.574159,"(2.9, 3.3, 3.2166666666666663)","(16.0, 22.0, 20.782608695652172)","(51.0, 65.0, 62.888888888888886)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.908333333333333)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.836363636363637)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 91.66666666666666)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:43.180071,"(2.9, 3.3, 3.2166666666666663)","(16.0, 22.0, 20.782608695652172)","(51.0, 65.0, 60.4)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.82962962962963)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.836363636363637)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 91.66666666666666)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:44.815588,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 20.782608695652172)","(51.0, 70.0, 60.4)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.82962962962963)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 99.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:46.251030,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 20.782608695652172)","(51.0, 70.0, 60.4)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.82962962962963)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.0, 9.9)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 99.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:47.723640,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 20.782608695652172)","(51.0, 70.0, 61.54545454545455)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.82962962962963)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.0, 9.881818181818183)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 99.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:49.258565,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 20.782608695652172)","(51.0, 65.0, 54.44444444444444)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.82962962962963)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.821052631578947)","(7.5, 11.0, 9.881818181818183)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 99.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:50.815660,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 20.782608695652172)","(51.0, 65.0, 61.2)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.4222222222222225)","(20.0, 30.0, 27.307692307692307)","(5.5, 7.2, 6.821052631578947)","(7.5, 11.0, 9.881818181818183)","(81.0, 95.0, 90.0)","(14.0, 19.5, 19.214285714285715)","(41.0, 110.0, 99.0)","(71.0, 160.0, 140.0)"
12-01-2023 17:55:52.324439,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.2, 6.828571428571428)","(20.0, 30.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 11.0, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 160.0, 152.0)"
12-01-2023 17:55:53.944417,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 160.0, 141.25)"
12-01-2023 17:55:55.520663,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 160.0, 149.28571428571428)"
12-01-2023 17:55:57.036477,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 160.0, 133.63636363636363)"
12-01-2023 17:55:58.552505,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 170.0, 116.42857142857143)"
12-01-2023 17:56:00.020624,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 99.0)","(71.0, 170.0, 132.5)"
12-01-2023 17:56:01.536877,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 10.200000000000001)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 85.0)","(71.0, 170.0, 123.125)"
12-01-2023 17:56:03.040306,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 123.125)"
12-01-2023 17:56:04.546841,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 123.125)"
12-01-2023 17:56:06.116951,"(2.9, 3.3, 3.234210526315789)","(16.0, 22.0, 19.55)","(51.0, 65.0, 62.57142857142857)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 123.125)"
12-01-2023 17:56:07.682133,"(2.9, 3.3, 3.2378048780487805)","(16.0, 22.0, 20.833333333333332)","(51.0, 65.0, 62.0)","(7.5, 9.0, 8.822222222222223)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 26.692307692307693)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 120.0)"
12-01-2023 17:56:09.127653,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 20.833333333333332)","(51.0, 65.0, 62.0)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 126.25)"
12-01-2023 17:56:10.669702,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 20.833333333333332)","(51.0, 65.0, 62.0)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 126.25)"
12-01-2023 17:56:12.240945,"(2.9, 3.25, 3.2376543209876543)","(16.0, 22.0, 20.833333333333332)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 126.25)"
12-01-2023 17:56:13.783622,"(2.9, 3.25, 3.2376543209876543)","(16.0, 22.0, 20.833333333333332)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.952941176470588)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 95.71428571428572)","(71.0, 170.0, 126.25)"
12-01-2023 17:56:15.340701,"(2.9, 3.25, 3.183333333333333)","(16.0, 22.0, 20.833333333333332)","(51.0, 80.0, 56.666666666666664)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.828571428571428)","(20.0, 29.0, 25.25)","(5.5, 7.2, 6.709090909090909)","(7.5, 10.5, 9.933333333333334)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.333333333333332)","(41.0, 110.0, 97.5)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:16.981763,"(2.9, 3.25, 3.15)","(16.0, 22.0, 20.833333333333332)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.618181818181818)","(20.0, 29.0, 26.105263157894736)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.5, 9.947368421052632)","(81.0, 95.0, 90.0)","(14.0, 19.0, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:18.547258,"(2.9, 3.25, 3.15)","(16.0, 22.0, 19.55)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.2, 6.618181818181818)","(20.0, 28.0, 24.4)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.5, 9.947368421052632)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:20.157721,"(2.9, 3.25, 3.15)","(16.0, 22.0, 19.55)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.2, 6.618181818181818)","(20.0, 28.0, 24.57142857142857)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.5, 9.947368421052632)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:21.659891,"(2.9, 3.25, 3.15)","(16.0, 22.0, 19.55)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.2, 6.5636363636363635)","(20.0, 28.0, 25.454545454545453)","(5.5, 7.2, 6.821052631578947)","(7.5, 10.5, 9.947368421052632)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:23.195358,"(2.9, 3.25, 3.238095238095238)","(16.0, 22.0, 19.666666666666668)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 22.555555555555557)","(5.5, 7.2, 6.866666666666666)","(7.5, 10.5, 9.947368421052632)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:24.801181,"(2.9, 3.25, 3.238095238095238)","(16.0, 22.0, 19.666666666666668)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:26.315012,"(2.9, 3.25, 3.2375)","(16.0, 22.0, 19.666666666666668)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:27.756604,"(2.9, 3.25, 3.2375)","(16.0, 22.0, 19.666666666666668)","(51.0, 80.0, 60.90909090909091)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:29.258263,"(2.9, 3.25, 3.2375)","(16.0, 22.0, 19.666666666666668)","(51.0, 80.0, 68.75)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:30.732855,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 70.83333333333334)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 102.85714285714286)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:32.290497,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 61.5)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 100.0)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:33.738747,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 61.5)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 85.0)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:35.290095,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 61.5)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 85.0)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:36.850880,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 61.5)","(7.5, 9.0, 8.6)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.933333333333334)","(7.5, 10.5, 10.022727272727273)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.25)","(41.0, 110.0, 85.0)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:38.428251,"(2.9, 3.25, 3.2378048780487805)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 61.5)","(7.5, 9.0, 8.36)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 24.733333333333334)","(5.5, 7.0, 6.914285714285715)","(7.5, 10.5, 9.91304347826087)","(81.0, 95.0, 90.0)","(14.0, 19.5, 18.357142857142858)","(41.0, 110.0, 85.0)","(71.0, 170.0, 131.11111111111111)"
12-01-2023 17:56:40.006121,"(2.9, 3.25, 3.238732394366197)","(16.0, 22.0, 19.666666666666668)","(51.0, 75.0, 55.333333333333336)","(7.5, 8.4, 8.7)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.5, 9.522222222222222)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.357142857142858)","(41.0, 110.0, 85.0)","(71.0, 170.0, 127.14285714285714)"
12-01-2023 17:56:41.527842,"(2.9, 3.25, 3.238732394366197)","(16.0, 22.0, 19.666666666666668)","(51.0, 70.0, 59.6)","(7.5, 9.0, 8.7)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.5, 10.0)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.357142857142858)","(41.0, 110.0, 85.0)","(71.0, 170.0, 140.0)"
12-01-2023 17:56:42.990290,"(2.9, 3.25, 3.183333333333333)","(16.0, 22.0, 19.666666666666668)","(51.0, 70.0, 55.81818181818182)","(7.5, 9.0, 8.7)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.5, 10.06)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.357142857142858)","(41.0, 110.0, 85.0)","(71.0, 170.0, 128.33333333333334)"
12-01-2023 17:56:44.621187,"(2.9, 3.45, 3.15)","(16.0, 22.0, 19.666666666666668)","(51.0, 70.0, 59.6)","(7.5, 9.0, 8.7)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.5, 9.522222222222222)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.357142857142858)","(41.0, 110.0, 85.0)","(71.0, 170.0, 138.75)"
12-01-2023 17:56:46.160017,"(2.9, 3.45, 3.3214285714285716)","(16.0, 22.0, 19.666666666666668)","(51.0, 70.0, 52.0)","(7.5, 9.0, 8.52)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.5, 9.8)","(81.0, 95.0, 90.0)","(14.0, 18.5, 17.666666666666668)","(41.0, 110.0, 82.5)","(71.0, 170.0, 138.75)"
12-01-2023 17:56:47.748280,"(2.9, 3.45, 3.368181818181818)","(16.0, 22.0, 18.5)","(51.0, 70.0, 52.0)","(7.5, 9.0, 8.52)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.0, 9.8)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.083333333333332)","(41.0, 110.0, 103.33333333333334)","(71.0, 170.0, 138.75)"
12-01-2023 17:56:49.260419,"(2.9, 3.45, 3.368181818181818)","(16.0, 22.0, 20.526315789473685)","(51.0, 70.0, 58.0)","(7.5, 9.0, 8.52)","(4.2, 7.0, 6.5636363636363635)","(20.0, 28.0, 23.714285714285715)","(5.5, 7.0, 6.945454545454545)","(7.5, 10.0, 9.8)","(81.0, 95.0, 90.0)","(14.0, 18.5, 18.083333333333332)","(41.0, 110.0, 103.33333333333334)","(71.0, 170.0, 138.75)"
