,Stompem Nz,Whata Roller,We Always Have Faith Nz,Karloo Bradley Nz,Saving Major Percy,Kanye Crusader
10-01-2023 13:40:31.804424,"(4.8, 99999, 99990)","(2.4, 2.94, 2.744)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 10.0, 8.933333333333334)"
10-01-2023 13:40:32.928681,"(4.8, 99999, 99990)","(2.4, 2.94, 2.8466666666666667)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 9.163636363636364)"
10-01-2023 13:40:34.001316,"(4.8, 99999, 99990)","(2.4, 2.94, 2.8466666666666667)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 8.96)"
10-01-2023 13:40:35.104372,"(4.8, 99999, 99990)","(2.4, 2.94, 2.875384615384615)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 9.163636363636364)"
10-01-2023 13:40:36.218373,"(4.8, 99999, 99990)","(2.4, 2.96, 2.8666666666666667)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 9.163636363636364)"
10-01-2023 13:40:37.287628,"(4.8, 99999, 99990)","(2.4, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 9.163636363636364)"
10-01-2023 13:40:38.482188,"(4.8, 99999, 99990)","(2.4, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 44.33333333333333)","(7.0, 9.8, 9.163636363636364)"
10-01-2023 13:40:39.638484,"(4.8, 99999, 99990)","(2.4, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 46.0)","(7.0, 9.8, 8.96)"
10-01-2023 13:40:40.762681,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 46.166666666666664)","(7.5, 9.8, 8.96)"
10-01-2023 13:40:42.062898,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 41.125)","(7.5, 9.8, 8.96)"
10-01-2023 13:40:43.257141,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 41.125)","(7.5, 9.8, 8.96)"
10-01-2023 13:40:44.589747,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 41.125)","(7.5, 9.8, 8.96)"
10-01-2023 13:40:45.700782,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 48.0, 38.333333333333336)","(7.5, 9.8, 8.96)"
10-01-2023 13:40:46.867105,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 44.0, 35.18181818181818)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:48.079440,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 31.285714285714285)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:49.251572,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 31.285714285714285)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:50.490602,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 31.285714285714285)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:51.586809,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 31.285714285714285)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:52.897711,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 35.666666666666664)","(7.5, 9.8, 9.163636363636364)"
10-01-2023 13:40:53.993474,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 35.666666666666664)","(7.5, 9.8, 9.0)"
10-01-2023 13:40:55.107494,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 35.666666666666664)","(7.5, 9.8, 9.0)"
10-01-2023 13:40:56.392545,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 35.666666666666664)","(7.5, 9.8, 9.0)"
10-01-2023 13:40:57.750210,"(4.8, 99999, 99990)","(2.35, 2.96, 2.897777777777778)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.5, 9.8, 9.0)"
10-01-2023 13:40:59.022734,"(4.8, 99999, 99990)","(2.35, 2.96, 2.8933333333333335)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.0)","(7.0, 9.8, 9.0)"
10-01-2023 13:41:00.260776,"(4.8, 99999, 99990)","(2.35, 2.96, 2.835)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.8, 9.155555555555555)"
10-01-2023 13:41:01.487590,"(4.8, 99999, 99990)","(2.35, 2.96, 2.835)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.6, 8.933333333333334)"
10-01-2023 13:41:02.652736,"(4.8, 99999, 99990)","(2.35, 2.96, 2.835)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.6, 8.933333333333334)"
10-01-2023 13:41:03.788187,"(4.8, 99999, 99990)","(2.35, 2.96, 2.745714285714286)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.6, 8.933333333333334)"
10-01-2023 13:41:04.929906,"(4.8, 99999, 99990)","(2.35, 2.96, 2.835)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.6, 9.044444444444444)"
10-01-2023 13:41:05.994312,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 28.0)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:07.147668,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:08.284219,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:09.370149,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:10.485457,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:11.510348,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:12.527350,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:13.622972,"(4.8, 99999, 99990)","(2.35, 2.94, 2.732)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:14.655150,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:15.803737,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:16.968330,"(4.8, 99999, 99990)","(2.35, 2.94, 2.7800000000000002)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:18.059239,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:19.140971,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:20.011294,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:20.979399,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:22.027023,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:23.002438,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:24.050104,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:24.999940,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:25.868484,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:26.855494,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:27.892346,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 9.044444444444444)"
10-01-2023 13:41:28.994604,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:30.030793,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:31.076082,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 32.666666666666664)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:32.037388,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 34.0)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:32.963610,"(4.8, 99999, 99990)","(2.4, 2.94, 2.732)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 42.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:33.930632,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:35.039675,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:36.133770,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:37.088317,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:38.018819,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:38.922155,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:39.924975,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:41.082288,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:42.189276,"(4.8, 99999, 99990)","(2.4, 2.94, 2.7800000000000002)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:43.302027,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:44.367953,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:45.332282,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:46.224938,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:47.231841,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:48.277109,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:49.352691,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:50.427310,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:51.340373,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:52.262652,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.745454545454546)"
10-01-2023 13:41:53.247380,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.4, 8.75)"
10-01-2023 13:41:54.289072,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.2, 8.75)"
10-01-2023 13:41:55.336707,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.2, 8.75)"
10-01-2023 13:41:56.366754,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.2, 8.75)"
10-01-2023 13:41:57.462351,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.2, 8.75)"
10-01-2023 13:41:58.449251,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 37.66666666666667)","(7.0, 9.2, 8.75)"
10-01-2023 13:41:59.491933,"(4.8, 99999, 99990)","(2.4, 2.94, 2.750909090909091)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 35.666666666666664)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:00.605515,"(4.8, 99999, 99990)","(2.4, 2.94, 2.81)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.5)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:01.856368,"(4.8, 99999, 99990)","(2.4, 2.92, 2.8375)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 40.0, 33.0)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:03.164676,"(4.8, 99999, 99990)","(2.4, 2.92, 2.8375)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 38.0, 32.4)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:04.243604,"(4.8, 99999, 99990)","(2.4, 2.92, 2.8375)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 30.375)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:05.253321,"(4.8, 99999, 99990)","(2.4, 2.92, 2.845)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 30.375)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:06.235347,"(4.8, 99999, 99990)","(2.4, 2.92, 2.884)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 30.375)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:07.200539,"(4.8, 99999, 99990)","(2.4, 2.92, 2.884)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 30.375)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:08.203544,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 31.555555555555557)","(7.0, 9.2, 8.75)"
10-01-2023 13:42:09.186958,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.577777777777778)"
10-01-2023 13:42:10.173346,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.577777777777778)"
10-01-2023 13:42:11.213943,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.533333333333333)"
10-01-2023 13:42:12.129915,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.533333333333333)"
10-01-2023 13:42:13.055187,"(4.8, 99999, 99990)","(2.4, 2.9, 2.875384615384615)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.533333333333333)"
10-01-2023 13:42:14.021649,"(4.8, 99999, 99990)","(2.4, 2.9, 2.86)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.2, 8.533333333333333)"
10-01-2023 13:42:14.999775,"(4.8, 99999, 99990)","(2.4, 2.9, 2.873333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 9.0, 8.299999999999999)"
10-01-2023 13:42:16.046433,"(4.8, 99999, 99990)","(2.4, 2.9, 2.873333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:17.099864,"(4.8, 99999, 99990)","(2.4, 2.9, 2.873333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:18.082275,"(4.8, 99999, 99990)","(2.4, 2.92, 2.9025)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:19.038729,"(4.8, 99999, 99990)","(2.4, 2.96, 2.853333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:19.941626,"(4.8, 99999, 99990)","(2.4, 2.96, 2.933333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:20.920862,"(4.8, 99999, 99990)","(2.4, 2.96, 2.933333333333333)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:21.933365,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:23.001799,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:23.962240,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.5, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:24.849819,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:25.763754,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:26.671440,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:27.626628,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:28.635795,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:29.591251,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.299999999999999)"
10-01-2023 13:42:30.594263,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 8.6, 8.799999999999999)"
10-01-2023 13:42:31.498443,"(4.8, 99999, 99990)","(2.4, 2.96, 2.88)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 9.2, 9.2)"
10-01-2023 13:42:32.391937,"(4.8, 99999, 99990)","(2.4, 2.96, 2.8266666666666667)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 10.0, 9.2)"
10-01-2023 13:42:33.281819,"(4.8, 99999, 99990)","(2.4, 2.94, 2.814)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 10.0, 9.2)"
10-01-2023 13:42:34.254126,"(4.8, 99999, 99990)","(2.4, 2.94, 2.82)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 10.0, 9.2)"
10-01-2023 13:42:35.228946,"(4.8, 99999, 99990)","(2.4, 2.92, 2.83)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(26.0, 36.0, 32.57142857142857)","(7.0, 10.0, 9.2)"
