,Speedy Sunny,Sister One,Slick Soldier,Fabulous Victor,Coopers Mate,Misbehaved,My Luck Many
04-01-2023 14:52:16.147421,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 7.016666666666666)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.4, 5.709090909090909)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:17.209103,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 7.016666666666666)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.4, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:18.442911,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:19.693011,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:20.751007,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:21.900281,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:23.098822,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:24.133000,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:25.153069,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:26.260226,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:27.321331,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:28.460240,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:29.600331,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:30.715436,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:31.840256,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:32.992647,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:33.966771,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:35.018801,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:36.052158,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:37.119624,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:38.161164,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:39.266837,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 11.5)"
04-01-2023 14:52:40.261959,"(11.0, 28.0, 14.666666666666666)","(4.6, 7.6, 6.671428571428571)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 16.0, 13.375)"
04-01-2023 14:52:41.354063,"(11.0, 28.0, 13.6)","(4.6, 7.6, 6.7875)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 15.5, 13.375)"
04-01-2023 14:52:42.474875,"(11.0, 28.0, 13.6)","(4.6, 7.6, 6.7875)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 15.5, 13.375)"
04-01-2023 14:52:43.531371,"(11.0, 28.0, 13.6)","(4.6, 7.6, 6.7875)","(3.5, 4.8, 3.675)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.699999999999999)","(8.5, 16.0, 14.1)","(7.5, 15.5, 12.142857142857142)"
04-01-2023 14:52:44.573557,"(11.0, 28.0, 13.6)","(4.6, 7.0, 6.375)","(3.5, 4.8, 4.05)","(4.2, 7.8, 7.14)","(4.6, 8.2, 7.52)","(8.5, 16.0, 12.82857142857143)","(7.5, 13.0, 11.066666666666666)"
04-01-2023 14:52:45.684739,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 5.944444444444445)","(3.5, 4.8, 4.05)","(4.2, 7.8, 7.14)","(4.6, 8.2, 7.52)","(8.5, 16.0, 12.82857142857143)","(7.5, 13.0, 11.066666666666666)"
04-01-2023 14:52:46.678609,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.3076923076923075)","(3.5, 4.8, 3.9)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.375)","(8.5, 16.0, 12.4)","(7.5, 13.0, 11.6)"
04-01-2023 14:52:47.786529,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.3076923076923075)","(3.5, 4.8, 4.071428571428571)","(4.2, 7.8, 7.573333333333333)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.4)","(7.5, 13.0, 11.6)"
04-01-2023 14:52:48.871981,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.3076923076923075)","(3.5, 4.7, 3.78)","(4.2, 7.8, 7.14)","(4.6, 8.2, 7.5)","(8.5, 16.0, 12.2)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:49.974206,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.3076923076923075)","(3.5, 4.7, 4.188888888888889)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:50.953078,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.3076923076923075)","(3.5, 4.7, 4.188888888888889)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:52.033012,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:53.035273,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:54.037176,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:55.138922,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 6.95)","(4.6, 8.2, 7.35)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:56.237437,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.0)","(4.6, 8.2, 7.299999999999999)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:57.528940,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.645454545454545)","(4.6, 8.2, 7.299999999999999)","(8.5, 16.0, 14.1)","(7.5, 13.0, 11.2)"
04-01-2023 14:52:58.916194,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.18)","(4.6, 8.2, 7.749999999999999)","(8.5, 16.0, 12.82857142857143)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:00.092531,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.05)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.4)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:01.328641,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.05)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.4)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:02.620266,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.5249999999999995)","(4.6, 8.2, 7.2749999999999995)","(8.5, 16.0, 12.4)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:03.730884,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.444444444444445)","(4.6, 8.2, 7.4799999999999995)","(8.5, 16.0, 13.0)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:04.905824,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.444444444444445)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.6)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:06.124855,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.444444444444445)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.6)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:07.237545,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 6.4)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 7.444444444444445)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.6)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:08.355919,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.324999999999999)","(8.5, 16.0, 12.6)","(7.5, 13.0, 11.2)"
04-01-2023 14:53:09.509270,"(11.0, 28.0, 17.714285714285715)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.9666666666666663)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.4799999999999995)","(8.5, 16.0, 10.45)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:10.611388,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.616666666666665)","(8.5, 16.0, 10.899999999999999)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:11.627222,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.616666666666665)","(8.5, 16.0, 10.899999999999999)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:12.718308,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 10.899999999999999)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:13.765918,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.616666666666665)","(8.5, 16.0, 10.899999999999999)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:14.797728,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.35)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:15.932180,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 7.35)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:17.058932,"(11.0, 28.0, 14.05)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:18.190115,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:19.314653,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:20.567633,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:21.754753,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:22.918369,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:24.302882,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:25.640864,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:26.765971,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:27.798931,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:28.767810,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:29.816757,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:30.989252,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:32.100581,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:33.190434,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:34.337676,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:35.388209,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:36.403887,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:37.466184,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:38.536808,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:39.586276,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:40.695106,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:41.806429,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:42.821694,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:43.911976,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:44.946113,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:46.000581,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:47.071008,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:48.172661,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:49.190162,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:50.234037,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:51.223060,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:52.333011,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:53.348863,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:54.389626,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:55.534505,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:56.585656,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:57.644538,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
04-01-2023 14:53:58.770988,"(11.0, 28.0, 14.5)","(4.6, 7.0, 5.583333333333333)","(3.5, 4.8, 3.709090909090909)","(4.2, 7.8, 6.25)","(4.6, 8.2, 6.449999999999999)","(8.5, 16.0, 13.085714285714285)","(7.5, 13.0, 9.533333333333333)"
