,Lucretia Ann,Tarlee,Joffas Neptune,So Joe Mac,Bingo Ringo,Mechanics Kismet,Means Business,Knuckles Galore
07-01-2023 09:14:31.668854,"(5.5, 7.8, 7.785263157894737)","(4.2, 5.2, 5.1571428571428575)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.452678571428572)","(19.0, 34.0, 31.064516129032256)","(2.7, 3.15, 3.0974999999999997)","(12.0, 18.0, 17.75)"
07-01-2023 09:14:32.722906,"(5.5, 7.8, 7.768932038834952)","(4.2, 5.2, 5.1571428571428575)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.452678571428572)","(19.0, 34.0, 31.064516129032256)","(2.7, 3.15, 3.0974999999999997)","(12.0, 18.0, 17.75)"
07-01-2023 09:14:33.785046,"(5.5, 7.8, 7.768932038834952)","(4.2, 5.2, 5.1571428571428575)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.452678571428572)","(19.0, 34.0, 31.064516129032256)","(2.7, 3.15, 3.0974999999999997)","(12.0, 18.0, 17.75)"
07-01-2023 09:14:34.869202,"(5.5, 7.2, 7.022222222222222)","(4.2, 5.3, 5.235483870967742)","(21.0, 40.0, 34.0)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.469565217391304)","(19.0, 34.0, 30.275862068965516)","(2.7, 3.15, 3.0806451612903225)","(12.0, 18.0, 17.846153846153847)"
07-01-2023 09:14:35.891989,"(5.5, 7.2, 7.105882352941177)","(4.2, 5.3, 5.2615384615384615)","(21.0, 40.0, 34.0)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.469565217391304)","(19.0, 34.0, 29.846153846153847)","(2.7, 3.15, 3.080894308943089)","(12.0, 18.0, 17.846153846153847)"
07-01-2023 09:14:36.954602,"(5.5, 7.2, 7.1125)","(4.2, 5.3, 5.235483870967742)","(21.0, 40.0, 34.0)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.469565217391304)","(19.0, 34.0, 29.846153846153847)","(2.7, 3.15, 3.080894308943089)","(12.0, 18.0, 17.846153846153847)"
07-01-2023 09:14:38.002190,"(5.5, 7.2, 7.085714285714285)","(4.2, 5.3, 5.281818181818181)","(21.0, 40.0, 34.0)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.491428571428571)","(19.0, 34.0, 28.75)","(2.7, 3.15, 3.080327868852459)","(12.0, 18.0, 17.4)"
07-01-2023 09:14:39.018456,"(5.5, 7.2, 7.072)","(4.2, 5.3, 5.292857142857143)","(21.0, 38.0, 33.2)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.576847290640393)","(19.0, 32.0, 28.75)","(2.7, 3.15, 3.080327868852459)","(12.0, 18.0, 17.735294117647058)"
07-01-2023 09:14:40.088175,"(5.5, 7.2, 7.072)","(4.2, 5.3, 5.282978723404256)","(21.0, 38.0, 33.2)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.576847290640393)","(19.0, 32.0, 28.75)","(2.7, 3.15, 3.080327868852459)","(12.0, 18.0, 17.735294117647058)"
07-01-2023 09:14:41.133961,"(5.5, 7.2, 7.085714285714285)","(4.2, 5.3, 5.292857142857143)","(21.0, 38.0, 33.2)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.58031914893617)","(19.0, 32.0, 28.75)","(2.7, 3.15, 3.074074074074074)","(12.0, 18.0, 17.8125)"
07-01-2023 09:14:42.238862,"(5.5, 7.2, 7.103703703703704)","(4.2, 5.6, 5.510059171597633)","(21.0, 38.0, 33.2)","(101.0, 380.0, 240.0)","(3.8, 4.6, 4.62127659574468)","(19.0, 32.0, 28.857142857142858)","(2.7, 3.15, 3.0677777777777777)","(12.0, 18.0, 17.454545454545453)"
07-01-2023 09:14:43.335488,"(5.5, 7.2, 7.096551724137931)","(4.2, 5.4, 5.385714285714286)","(21.0, 38.0, 33.714285714285715)","(101.0, 390.0, 240.0)","(3.8, 4.7, 4.62127659574468)","(19.0, 32.0, 28.857142857142858)","(2.7, 3.1, 3.0658823529411765)","(12.0, 18.0, 17.272727272727273)"
07-01-2023 09:14:44.418891,"(5.5, 7.2, 7.096551724137931)","(4.2, 5.4, 5.385714285714286)","(21.0, 38.0, 32.92307692307692)","(101.0, 390.0, 240.0)","(3.8, 4.7, 4.639784946236559)","(19.0, 32.0, 28.857142857142858)","(2.7, 3.1, 3.0658823529411765)","(12.0, 18.0, 17.272727272727273)"
07-01-2023 09:14:45.486748,"(5.5, 7.2, 7.096551724137931)","(4.2, 5.4, 5.385714285714286)","(21.0, 38.0, 32.92307692307692)","(101.0, 390.0, 240.0)","(3.8, 4.7, 4.582278481012658)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.1, 3.1305555555555555)","(12.0, 18.0, 17.272727272727273)"
07-01-2023 09:14:46.589860,"(5.5, 7.2, 7.075)","(4.2, 5.4, 5.3950000000000005)","(21.0, 38.0, 33.0)","(101.0, 390.0, 237.5)","(3.8, 4.6, 4.571717171717172)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.15, 3.1158227848101263)","(12.0, 18.0, 17.214285714285715)"
07-01-2023 09:14:47.637858,"(5.5, 7.2, 7.096551724137931)","(4.2, 5.4, 5.3950000000000005)","(21.0, 40.0, 36.36363636363636)","(101.0, 380.0, 237.5)","(3.8, 4.6, 4.571717171717172)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.15, 3.1153846153846154)","(12.0, 18.0, 17.214285714285715)"
07-01-2023 09:14:48.669122,"(5.5, 7.2, 7.075)","(4.2, 5.4, 5.3950000000000005)","(21.0, 40.0, 36.57142857142857)","(101.0, 380.0, 237.5)","(3.8, 4.5, 4.479220779220779)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.15, 3.1153846153846154)","(12.0, 18.0, 17.214285714285715)"
07-01-2023 09:14:49.688401,"(5.5, 7.2, 7.075)","(4.2, 5.4, 5.3950000000000005)","(21.0, 40.0, 38.0)","(101.0, 380.0, 237.5)","(3.9, 4.5, 4.481159420289855)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.15, 3.1153846153846154)","(12.0, 18.0, 17.2)"
07-01-2023 09:14:50.695778,"(5.5, 7.2, 7.054545454545455)","(4.2, 5.4, 5.3950000000000005)","(21.0, 42.0, 38.31578947368421)","(101.0, 380.0, 237.5)","(3.9, 4.5, 4.481159420289855)","(19.0, 32.0, 28.923076923076923)","(2.7, 3.15, 3.1189189189189186)","(12.0, 18.0, 17.2)"
07-01-2023 09:14:51.696966,"(5.5, 7.2, 7.069473684210527)","(4.2, 5.5, 5.369565217391305)","(21.0, 42.0, 38.31578947368421)","(101.0, 380.0, 302.8571428571429)","(3.9, 4.5, 4.481159420289855)","(19.0, 32.0, 28.875)","(2.7, 3.15, 3.1189189189189186)","(12.0, 18.0, 17.2)"
07-01-2023 09:14:52.687430,"(5.5, 7.2, 7.117241379310345)","(4.2, 5.5, 5.403846153846154)","(21.0, 42.0, 38.31578947368421)","(101.0, 380.0, 320.0)","(3.9, 4.5, 4.483582089552239)","(19.0, 30.0, 28.75)","(2.7, 3.15, 3.106896551724138)","(12.0, 18.0, 17.2)"
07-01-2023 09:14:53.716181,"(5.5, 7.2, 7.155844155844156)","(4.2, 5.4, 5.332203389830509)","(21.0, 42.0, 38.0)","(101.0, 380.0, 320.0)","(3.9, 4.5, 4.483582089552239)","(19.0, 30.0, 28.636363636363637)","(2.7, 3.15, 3.114788732394366)","(12.0, 18.0, 17.2)"
07-01-2023 09:14:54.772937,"(5.5, 7.2, 7.136231884057971)","(4.2, 5.3, 5.264)","(21.0, 36.0, 34.15384615384615)","(101.0, 380.0, 320.0)","(3.9, 4.6, 4.485333333333333)","(19.0, 30.0, 28.846153846153847)","(2.7, 3.15, 3.1065217391304345)","(12.0, 17.0, 16.65)"
07-01-2023 09:14:55.852154,"(5.5, 7.2, 7.136231884057971)","(4.2, 5.4, 5.339130434782609)","(21.0, 36.0, 34.333333333333336)","(101.0, 380.0, 328.57142857142856)","(3.9, 4.6, 4.485333333333333)","(19.0, 30.0, 27.666666666666668)","(2.7, 3.15, 3.1065217391304345)","(12.0, 17.0, 16.714285714285715)"
07-01-2023 09:14:56.926548,"(5.5, 7.2, 7.120512820512821)","(4.2, 5.4, 5.3428571428571425)","(21.0, 36.0, 34.333333333333336)","(101.0, 380.0, 328.57142857142856)","(3.9, 4.6, 4.436734693877551)","(19.0, 28.0, 27.666666666666668)","(2.7, 3.15, 3.0993150684931505)","(12.0, 17.5, 17.535714285714285)"
07-01-2023 09:14:57.994422,"(5.5, 7.2, 7.1382352941176475)","(4.2, 5.5, 5.35625)","(21.0, 36.0, 34.333333333333336)","(101.0, 380.0, 328.57142857142856)","(3.9, 4.5, 4.4375)","(19.0, 28.0, 27.636363636363637)","(2.7, 3.15, 3.1045454545454545)","(12.0, 18.0, 17.217391304347824)"
07-01-2023 09:14:59.097009,"(5.5, 7.2, 7.16271186440678)","(4.2, 5.5, 5.416363636363636)","(21.0, 36.0, 34.333333333333336)","(101.0, 380.0, 328.57142857142856)","(3.9, 4.5, 4.44392523364486)","(19.0, 28.0, 27.636363636363637)","(2.7, 3.15, 3.08)","(12.0, 18.0, 17.25)"
07-01-2023 09:15:00.179679,"(5.5, 7.4, 7.2615384615384615)","(4.2, 5.4, 5.333333333333333)","(21.0, 36.0, 32.36363636363637)","(101.0, 380.0, 328.57142857142856)","(3.9, 4.5, 4.44392523364486)","(19.0, 28.0, 26.774193548387096)","(2.7, 3.15, 3.0766666666666667)","(12.0, 18.0, 16.875)"
07-01-2023 09:15:01.256322,"(5.5, 7.4, 7.257534246575343)","(4.2, 5.4, 5.278048780487805)","(21.0, 34.0, 31.77777777777778)","(101.0, 380.0, 335.0)","(3.8, 4.5, 4.428571428571429)","(19.0, 30.0, 26.52777777777778)","(2.7, 3.15, 3.0766666666666667)","(12.0, 18.0, 17.357142857142858)"
07-01-2023 09:15:02.346017,"(5.5, 7.4, 7.25)","(4.2, 5.4, 5.324242424242424)","(21.0, 34.0, 31.77777777777778)","(101.0, 380.0, 335.0)","(3.8, 4.5, 4.428571428571429)","(19.0, 30.0, 26.09375)","(2.7, 3.15, 3.0752427184466016)","(12.0, 18.0, 17.357142857142858)"
07-01-2023 09:15:03.424385,"(5.5, 7.4, 7.25)","(4.2, 5.4, 5.326153846153846)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 320.0)","(3.8, 4.5, 4.428571428571429)","(19.0, 30.0, 26.710526315789473)","(2.7, 3.15, 3.0757425742574256)","(12.0, 18.0, 17.357142857142858)"
07-01-2023 09:15:04.471401,"(5.5, 7.4, 7.275)","(4.2, 5.4, 5.326153846153846)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 260.0)","(3.8, 4.5, 4.423529411764706)","(19.0, 30.0, 25.689655172413794)","(2.7, 3.15, 3.0627906976744184)","(12.0, 18.0, 17.357142857142858)"
07-01-2023 09:15:05.554708,"(5.5, 7.4, 7.275)","(4.2, 5.6, 5.509803921568627)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 260.0)","(3.8, 4.5, 4.423529411764706)","(19.0, 30.0, 25.833333333333332)","(2.7, 3.15, 3.16875)","(12.0, 18.0, 17.25)"
07-01-2023 09:15:06.589840,"(5.5, 7.4, 7.298591549295775)","(4.2, 5.6, 5.506849315068493)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 260.0)","(3.8, 4.5, 4.410344827586207)","(19.0, 30.0, 25.833333333333332)","(2.7, 3.2, 3.1474576271186443)","(12.0, 18.0, 17.025)"
07-01-2023 09:15:07.637889,"(5.5, 7.4, 7.298591549295775)","(4.2, 5.6, 5.504)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 290.0)","(3.8, 4.5, 4.3194805194805195)","(19.0, 30.0, 25.5)","(2.7, 3.2, 3.1474576271186443)","(12.0, 18.0, 17.025)"
07-01-2023 09:15:08.644932,"(5.5, 7.4, 7.298591549295775)","(4.2, 5.6, 5.507586206896551)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 290.0)","(3.8, 4.4, 4.3194805194805195)","(19.0, 30.0, 25.5)","(2.7, 3.2, 3.1424242424242426)","(12.0, 18.0, 17.025)"
07-01-2023 09:15:09.653543,"(5.5, 7.4, 7.298591549295775)","(4.2, 5.6, 5.521875)","(21.0, 34.0, 32.285714285714285)","(101.0, 380.0, 290.0)","(3.8, 4.4, 4.2306122448979595)","(19.0, 30.0, 25.95)","(2.7, 3.2, 3.1424242424242426)","(12.0, 18.0, 17.025)"
07-01-2023 09:15:10.618074,"(5.5, 7.4, 7.214141414141414)","(4.2, 5.6, 5.515151515151515)","(21.0, 34.0, 30.666666666666668)","(101.0, 380.0, 290.0)","(3.8, 4.3, 4.21304347826087)","(19.0, 30.0, 24.838709677419356)","(2.7, 3.15, 3.1222222222222222)","(12.0, 18.0, 17.25)"
07-01-2023 09:15:11.582123,"(5.5, 7.4, 7.210309278350516)","(4.2, 5.6, 5.5140625)","(21.0, 34.0, 30.52173913043478)","(91.0, 380.0, 290.0)","(3.8, 4.3, 4.118181818181818)","(19.0, 29.0, 26.727272727272727)","(2.7, 3.15, 3.1175925925925925)","(12.0, 18.0, 17.25)"
07-01-2023 09:15:12.603324,"(5.5, 7.4, 7.248979591836735)","(4.2, 5.6, 5.53125)","(21.0, 34.0, 32.18181818181818)","(91.0, 380.0, 290.0)","(3.8, 4.2, 4.116)","(19.0, 29.0, 25.923076923076923)","(2.7, 3.2, 3.1653846153846152)","(12.0, 18.0, 17.454545454545453)"
07-01-2023 09:15:13.651465,"(5.5, 7.0, 6.912)","(4.2, 5.6, 5.545454545454545)","(21.0, 32.0, 31.2)","(91.0, 380.0, 290.0)","(3.8, 4.3, 4.245283018867925)","(19.0, 27.0, 26.2)","(2.7, 3.25, 3.1968085106382977)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:14.661293,"(5.5, 7.0, 6.858267716535433)","(4.2, 5.6, 5.546296296296296)","(21.0, 32.0, 31.2)","(91.0, 380.0, 290.0)","(3.8, 4.4, 4.245283018867925)","(19.0, 27.0, 26.2)","(2.7, 3.25, 3.1968085106382977)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:15.682322,"(5.5, 7.0, 6.856)","(4.2, 5.6, 5.546296296296296)","(21.0, 32.0, 31.2)","(91.0, 380.0, 290.0)","(3.8, 4.4, 4.243809523809524)","(19.0, 27.0, 26.2)","(2.7, 3.25, 3.1968085106382977)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:16.718253,"(5.5, 7.0, 6.848739495798319)","(4.2, 5.7, 5.631707317073171)","(21.0, 32.0, 31.2)","(91.0, 380.0, 290.0)","(3.8, 4.4, 4.243809523809524)","(19.0, 27.0, 26.428571428571427)","(2.7, 3.25, 3.166666666666667)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:17.816608,"(5.5, 7.0, 6.8464)","(4.2, 5.8, 5.621428571428571)","(21.0, 32.0, 31.2)","(91.0, 380.0, 290.0)","(3.8, 4.4, 4.246938775510204)","(19.0, 27.0, 26.428571428571427)","(2.7, 3.2, 3.21)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:18.838463,"(5.5, 6.8, 6.76)","(4.2, 5.7, 5.621428571428571)","(21.0, 32.0, 31.2)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.3, 4.246938775510204)","(19.0, 27.0, 26.428571428571427)","(2.7, 3.25, 3.1863636363636365)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:19.922546,"(5.5, 6.8, 6.773333333333333)","(4.2, 5.7, 5.618518518518519)","(21.0, 32.0, 31.2)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.3, 4.2407079646017705)","(19.0, 27.0, 26.466666666666665)","(2.7, 3.25, 3.1547619047619047)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:20.990617,"(5.5, 6.8, 6.743243243243243)","(4.4, 5.7, 5.618518518518519)","(21.0, 32.0, 31.2)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.4, 4.2518518518518515)","(19.0, 27.0, 26.466666666666665)","(2.7, 3.25, 3.1829268292682924)","(12.0, 18.0, 17.666666666666668)"
07-01-2023 09:15:22.047776,"(5.5, 6.8, 6.720512820512821)","(4.4, 5.8, 5.752)","(21.0, 32.0, 32.18181818181818)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.3, 4.240944881889764)","(19.0, 27.0, 26.466666666666665)","(2.7, 3.3, 3.1829268292682924)","(12.0, 18.0, 17.571428571428573)"
07-01-2023 09:15:23.080339,"(5.5, 6.8, 6.703896103896104)","(4.4, 5.8, 5.752)","(21.0, 34.0, 32.18181818181818)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.3, 4.032258064516129)","(19.0, 27.0, 26.466666666666665)","(2.7, 3.3, 3.1983870967741934)","(12.0, 18.0, 17.53846153846154)"
07-01-2023 09:15:24.104688,"(5.5, 7.0, 6.723076923076923)","(4.4, 5.9, 5.756)","(21.0, 34.0, 32.18181818181818)","(91.0, 380.0, 328.57142857142856)","(3.8, 4.2, 4.027777777777778)","(19.0, 27.0, 26.466666666666665)","(2.7, 3.25, 3.2111111111111112)","(12.0, 18.0, 17.53846153846154)"
07-01-2023 09:15:25.160068,"(5.5, 7.0, 6.795121951219512)","(4.4, 5.9, 5.773684210526316)","(21.0, 34.0, 32.18181818181818)","(91.0, 380.0, 335.0)","(3.8, 4.2, 4.0807692307692305)","(19.0, 27.0, 26.6)","(2.7, 3.3, 3.230701754385965)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:26.179679,"(5.5, 7.0, 6.876470588235294)","(4.4, 5.9, 5.875757575757576)","(21.0, 34.0, 32.21052631578947)","(91.0, 380.0, 335.0)","(3.8, 4.2, 4.073684210526316)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.23135593220339)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:27.207229,"(5.5, 7.0, 6.876470588235294)","(4.4, 5.9, 5.875757575757576)","(21.0, 34.0, 32.21052631578947)","(101.0, 380.0, 335.0)","(3.8, 4.2, 4.075)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.2327586206896552)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:28.275173,"(5.5, 7.0, 6.876470588235294)","(4.4, 5.9, 5.875757575757576)","(21.0, 34.0, 32.21052631578947)","(101.0, 380.0, 335.0)","(3.8, 4.2, 4.075)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.2291666666666665)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:29.311495,"(5.5, 7.0, 6.906122448979592)","(4.4, 5.9, 5.875757575757576)","(21.0, 34.0, 32.21052631578947)","(101.0, 380.0, 335.0)","(3.8, 4.2, 4.076363636363636)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.2291666666666665)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:30.357398,"(5.5, 7.0, 6.906122448979592)","(4.4, 5.9, 5.878125)","(21.0, 34.0, 32.21052631578947)","(101.0, 380.0, 335.0)","(3.8, 4.2, 4.076363636363636)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.2291666666666665)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:31.370436,"(5.5, 7.0, 6.918181818181818)","(4.4, 6.0, 5.924390243902439)","(21.0, 32.0, 31.6)","(101.0, 380.0, 335.0)","(3.8, 4.2, 4.076363636363636)","(19.0, 27.0, 26.75)","(2.7, 3.25, 3.2291666666666665)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:32.391935,"(5.5, 7.0, 6.814634146341463)","(4.4, 6.0, 5.924390243902439)","(21.0, 32.0, 31.6)","(101.0, 380.0, 266.6666666666667)","(3.8, 4.2, 4.076363636363636)","(19.0, 28.0, 27.96078431372549)","(2.7, 3.25, 3.2291666666666665)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:33.427121,"(5.5, 7.0, 6.814634146341463)","(4.4, 6.0, 5.924390243902439)","(21.0, 32.0, 31.6)","(101.0, 380.0, 266.6666666666667)","(3.8, 4.2, 4.0875)","(19.0, 28.0, 27.96078431372549)","(2.7, 3.25, 3.158656036446469)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:34.442805,"(5.5, 7.0, 6.814634146341463)","(4.4, 6.0, 5.924390243902439)","(21.0, 32.0, 31.6)","(101.0, 380.0, 266.6666666666667)","(3.8, 4.2, 4.0875)","(19.0, 28.0, 27.96078431372549)","(2.7, 3.25, 3.2214285714285715)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:35.446926,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.0, 5.924390243902439)","(21.0, 32.0, 31.6)","(101.0, 380.0, 266.6666666666667)","(3.8, 4.2, 4.0875)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.25, 3.2142857142857144)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:36.434772,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.2, 5.961224489795919)","(21.0, 32.0, 31.833333333333332)","(101.0, 390.0, 270.0)","(3.8, 4.2, 4.14375)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.25, 3.2142857142857144)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:37.440826,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.0, 5.985714285714286)","(21.0, 32.0, 31.833333333333332)","(101.0, 390.0, 270.0)","(3.8, 4.2, 4.141304347826087)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.25, 3.2142857142857144)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:38.424010,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.0, 5.947619047619048)","(21.0, 32.0, 31.833333333333332)","(101.0, 390.0, 270.0)","(3.8, 4.2, 4.141304347826087)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.25, 3.2142857142857144)","(12.0, 18.0, 17.727272727272727)"
07-01-2023 09:15:39.410299,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.0, 5.947619047619048)","(21.0, 32.0, 31.8)","(101.0, 390.0, 270.0)","(3.8, 4.2, 4.141304347826087)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.25, 3.154666666666667)","(12.0, 18.0, 17.77777777777778)"
07-01-2023 09:15:40.378375,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.2, 6.05)","(21.0, 32.0, 31.8)","(101.0, 390.0, 270.0)","(3.8, 4.2, 4.141304347826087)","(19.0, 28.0, 27.94871794871795)","(2.7, 3.2, 3.125)","(12.0, 18.0, 17.884615384615383)"
07-01-2023 09:15:41.399368,"(5.0, 7.0, 6.814634146341463)","(4.4, 6.2, 6.030434782608696)","(21.0, 32.0, 31.8)","(101.0, 390.0, 270.0)","(3.8, 4.2, 9998.5)","(19.0, 28.0, 9998.5)","(2.7, 3.15, 9998.5)","(13.0, 18.5, 9998.5)"
07-01-2023 09:15:42.363294,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:43.338857,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:44.361474,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:45.367223,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:46.356668,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:47.377438,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:48.385574,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:49.410747,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:50.419225,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:51.492307,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:52.504984,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-01-2023 09:15:53.522914,"(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(13.0, 99998, 9998.5)"
