,Social Virtigo,Nutty Nuts,Big Time Girly,Big Time Ring,Allegro Wriggles,Thrilling Ziggy,Big Time Bumper
06-01-2023 15:35:55.364092,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:35:56.358410,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:35:57.429338,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:35:58.444247,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:35:59.348661,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:00.296048,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:01.324991,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:02.337239,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:03.325213,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:04.277349,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:05.210950,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.655999999999999)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:06.461601,"(9.0, 34.0, 25.333333333333336)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 8.2, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:07.554304,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:08.610726,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:09.700564,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.163636363636364)"
06-01-2023 15:36:10.811640,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:11.782452,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:12.828630,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:13.958515,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:15.109629,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:16.141535,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:17.093434,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:18.099434,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:19.136827,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:20.219083,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:21.275302,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:22.281675,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:23.240320,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:24.311217,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:25.365369,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:26.409332,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:27.490710,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:28.630763,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:29.663460,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:30.698843,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:31.730532,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 32.785714285714285)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:32.857890,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:34.127344,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:35.312991,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(5.0, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.1, 3.35, 3.1546875)","(5.5, 8.8, 8.114285714285714)"
06-01-2023 15:36:36.344740,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:37.448006,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:38.643508,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:39.754833,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:40.945340,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:42.126849,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:43.214558,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 31.07142857142857)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:44.382475,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:45.558982,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 31.07142857142857)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:46.759833,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 34.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:47.929950,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:49.059228,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:50.133399,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:51.308478,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:52.465151,"(9.0, 30.0, 28.0)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:53.556288,"(9.0, 30.0, 26.333333333333332)","(9.0, 28.0, 26.21818181818182)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:54.586125,"(9.0, 30.0, 26.333333333333332)","(9.0, 28.0, 24.733333333333334)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:55.715141,"(9.0, 30.0, 26.333333333333332)","(9.0, 28.0, 24.733333333333334)","(15.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:56.888404,"(9.0, 30.0, 26.333333333333332)","(9.0, 28.0, 24.733333333333334)","(15.0, 36.0, 30.136363636363637)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.176470588235293)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:58.085168,"(9.0, 30.0, 26.333333333333332)","(9.0, 28.0, 24.733333333333334)","(15.0, 44.0, 30.136363636363637)","(4.8, 7.8, 7.223076923076923)","(6.5, 13.0, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:36:59.186916,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 44.0, 30.136363636363637)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:37:00.188600,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 44.0, 30.136363636363637)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:37:01.257710,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 44.0, 30.136363636363637)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:37:02.460091,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.114285714285714)"
06-01-2023 15:37:03.632212,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:04.712604,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:05.763232,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:06.858821,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:08.173892,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:09.235602,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.223076923076923)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:10.312269,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.199999999999999)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:11.403560,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:12.574966,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:13.747983,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:14.810828,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:15.831288,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:16.874043,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:18.010118,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 36.0, 32.785714285714285)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:19.063861,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:20.049182,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:21.034399,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:22.129763,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 12.09375)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:23.223793,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:24.423389,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:25.537827,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:26.682485,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:27.792559,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:28.844488,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.18)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:29.971084,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.8, 7.02)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:31.105151,"(9.0, 30.0, 26.333333333333332)","(10.0, 28.0, 24.733333333333334)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.6, 7.02)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 8.163636363636364)"
06-01-2023 15:37:32.297813,"(9.0, 30.0, 15.466666666666665)","(10.0, 28.0, 15.066666666666666)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.6, 7.02)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 6.533333333333334)"
06-01-2023 15:37:33.412102,"(9.0, 30.0, 15.466666666666665)","(10.0, 28.0, 15.066666666666666)","(16.0, 60.0, 53.35714285714286)","(4.8, 7.6, 7.02)","(6.5, 12.5, 10.4)","(2.05, 3.35, 3.1546875)","(5.0, 8.8, 6.533333333333334)"
