,Nicco The Greek,Im Krupt,Flying To Paris,Coronation Veronic,Black Eaglet,Gee Gee Miss Quita,Alvarinho,Finxy,Zulu Guru
06-01-2023 17:15:54.440323,"(3.2, 3.95, 3.75)","(17.0, 29.0, 28.3125)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 34.0, 30.0)","(5.5, 8.2, 8.003921568627451)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:15:55.950226,"(3.2, 3.95, 3.75)","(17.0, 29.0, 26.8)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 34.0, 30.0)","(5.5, 8.2, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:15:57.241648,"(3.2, 3.95, 3.75)","(17.0, 29.0, 26.8)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 34.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:15:58.517937,"(3.2, 3.95, 3.75)","(17.0, 29.0, 26.8)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:15:59.746423,"(3.2, 3.95, 3.75)","(17.0, 29.0, 26.8)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:00.890323,"(3.2, 3.95, 3.75)","(17.0, 29.0, 27.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:02.092241,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:03.255219,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:04.468475,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.75)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:05.648642,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.857142857142858)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:06.858186,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.857142857142858)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:08.084517,"(3.2, 3.95, 3.75)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.857142857142858)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:09.267890,"(3.2, 4.1, 3.9999999999999996)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 14.857142857142858)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:10.543301,"(3.2, 4.1, 3.9999999999999996)","(17.0, 29.0, 23.75)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 18.434782608695652)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:11.758755,"(3.2, 4.3, 4.0)","(17.0, 29.0, 26.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 18.434782608695652)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:13.036847,"(3.2, 4.3, 4.0)","(17.0, 29.0, 26.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 18.434782608695652)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:14.293789,"(3.2, 4.3, 4.184615384615385)","(17.0, 29.0, 26.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 18.434782608695652)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:15.535554,"(3.2, 4.3, 4.184615384615385)","(17.0, 29.0, 26.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 17.77777777777778)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.925)","(10.0, 20.0, 18.434782608695652)","(31.0, 50.0, 40.666666666666664)","(15.0, 29.0, 18.9375)"
06-01-2023 17:16:16.770014,"(3.2, 4.3, 4.184615384615385)","(17.0, 29.0, 26.9)","(2.4, 2.86, 2.7600000000000002)","(13.0, 24.0, 18.8)","(19.0, 30.0, 28.333333333333336)","(5.5, 8.0, 7.68)","(10.0, 20.0, 19.194444444444443)","(31.0, 50.0, 42.0)","(15.0, 29.0, 22.75)"
06-01-2023 17:16:17.961583,"(3.2, 4.2, 3.996875)","(17.0, 29.0, 26.5)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 28.333333333333336)","(5.5, 8.0, 7.68)","(10.0, 19.5, 19.194444444444443)","(31.0, 50.0, 42.0)","(15.0, 28.0, 21.0)"
06-01-2023 17:16:19.182067,"(3.2, 4.2, 3.996875)","(17.0, 29.0, 26.5)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.68)","(10.0, 19.5, 19.194444444444443)","(31.0, 50.0, 42.0)","(15.0, 28.0, 22.75)"
06-01-2023 17:16:20.415126,"(3.2, 4.2, 3.996875)","(17.0, 29.0, 26.5)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.68)","(10.0, 19.5, 19.194444444444443)","(31.0, 50.0, 42.0)","(15.0, 28.0, 22.75)"
06-01-2023 17:16:21.610250,"(3.2, 4.2, 3.996875)","(17.0, 29.0, 26.5)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.753846153846154)","(10.0, 19.5, 18.375)","(31.0, 50.0, 42.0)","(15.0, 28.0, 22.75)"
06-01-2023 17:16:22.849827,"(3.2, 4.2, 4.083928571428571)","(17.0, 29.0, 27.333333333333336)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.753846153846154)","(10.0, 19.5, 18.375)","(31.0, 50.0, 42.0)","(15.0, 28.0, 22.75)"
06-01-2023 17:16:24.085214,"(3.2, 4.2, 4.083928571428571)","(17.0, 29.0, 27.333333333333336)","(2.4, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.926315789473684)","(10.0, 19.5, 18.375)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:25.214021,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 28.473684210526315)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 8.35135135135135)","(10.0, 19.5, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:26.386171,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 28.473684210526315)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.4, 7.892307692307693)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:27.464425,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 28.473684210526315)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.892307692307693)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:28.558772,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 28.473684210526315)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.892307692307693)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:29.704242,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 28.473684210526315)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.892307692307693)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:30.813358,"(3.2, 4.2, 4.1571428571428575)","(17.0, 29.0, 27.416666666666664)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.0, 7.892307692307693)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:32.066622,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 27.416666666666664)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 30.0, 28.4375)","(5.5, 8.4, 8.35135135135135)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:33.301084,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.4, 8.35135135135135)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:34.556970,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.4, 8.294117647058824)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:36.089220,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.4, 8.294117647058824)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:37.454140,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.4, 8.022222222222222)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:38.945088,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.2)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:40.283228,"(3.2, 4.2, 3.9884615384615385)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:41.552860,"(3.2, 4.2, 3.842857142857143)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:42.844971,"(3.2, 4.2, 3.842857142857143)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:43.953519,"(3.2, 4.2, 3.842857142857143)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:45.164320,"(3.2, 4.2, 3.842857142857143)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:46.288095,"(3.2, 4.2, 3.842857142857143)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.7600000000000002)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:47.444695,"(3.2, 4.3, 4.1)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:48.601288,"(3.2, 4.3, 4.1)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:49.713705,"(3.2, 4.3, 4.1)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.4375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:50.823793,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 29.0, 28.333333333333336)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:51.920101,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 28.333333333333336)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:53.481060,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 28.333333333333336)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:16:54.667655,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 28.333333333333336)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:16:56.183543,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:16:57.618243,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 8.022222222222222)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:16:58.941560,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:17:00.569846,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:17:02.025043,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 24.25)"
06-01-2023 17:17:03.367186,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:17:04.666472,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:17:05.925875,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.819047619047618)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:17:07.162982,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.947368421052631)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 26.425)"
06-01-2023 17:17:08.339243,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 23.0, 18.8)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.947368421052631)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 28.0, 25.19047619047619)"
06-01-2023 17:17:09.555192,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.947368421052631)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:10.824880,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.947368421052631)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:12.072745,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 8.2, 7.947368421052631)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:13.263147,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:14.417600,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:15.636750,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:16.881271,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:18.193055,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:19.545170,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.511111111111111)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:20.879664,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:22.178354,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:23.546090,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:24.910319,"(3.2, 4.3, 3.9)","(17.0, 29.0, 28.357142857142858)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:26.200196,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:27.497282,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:28.733245,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:30.016264,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 29.375)","(5.5, 10.5, 10.066666666666666)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
06-01-2023 17:17:31.326280,"(3.2, 4.3, 3.9)","(17.0, 29.0, 24.5)","(2.45, 2.86, 2.733103448275862)","(13.0, 22.0, 17.714285714285715)","(19.0, 30.0, 28.4375)","(5.5, 10.5, 8.248484848484848)","(10.0, 19.0, 17.5)","(31.0, 50.0, 42.0)","(15.0, 27.0, 25.19047619047619)"
