,Pimmy,Split The Night,Myka,Lornas Flying,Lady Lil,Trish Mail,Long Cool Sally
08-01-2023 11:36:21.696402,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.45, 3.15)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 26.434782608695652)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:22.565601,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 4.6, 3.4076923076923076)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 24.4)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:23.422624,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 4.6, 3.6312499999999996)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 24.4)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:24.301625,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 4.4, 4.0625)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 24.4)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:25.184268,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 4.4, 4.335000000000001)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 24.4)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:26.059684,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 4.4, 4.15)","(11.0, 21.0, 17.18181818181818)","(7.0, 16.0, 10.4)","(5.0, 40.0, 24.4)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:26.946275,"(5.0, 11.0, 8.728571428571428)","(8.0, 99999, 99990)","(3.5, 4.3, 3.2545454545454544)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 11.8)","(5.0, 40.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:27.821594,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.2, 3.675)","(11.0, 21.0, 13.857142857142858)","(7.0, 16.0, 11.8)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:28.691124,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.3, 3.2545454545454544)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:29.569214,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.2, 3.3)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:30.481257,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.2, 3.99)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:31.344173,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.2, 4.083333333333334)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:32.213885,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.3, 4.07)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:33.081336,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.2, 3.772222222222222)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:33.977834,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.9928571428571424)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:34.844901,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.8166666666666664)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:35.696393,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.8166666666666664)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:36.559288,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.8166666666666664)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:37.428261,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.8166666666666664)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:38.295140,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.8166666666666664)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:39.149481,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 4.04)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:40.007932,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 4.04)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:40.867929,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.933333333333333)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.96)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:41.712373,"(5.0, 11.0, 9.072727272727272)","(8.0, 99999, 99990)","(3.5, 4.1, 3.933333333333333)","(11.0, 21.0, 13.857142857142858)","(7.0, 15.5, 13.92)","(5.0, 38.0, 27.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:42.571856,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 3.9999999999999996)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.184615384615384)","(5.0, 40.0, 18.178571428571427)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:43.413426,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 3.9999999999999996)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.184615384615384)","(5.0, 38.0, 20.8)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:44.274942,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 3.9999999999999996)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.96)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:45.150548,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 4.064102564102564)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.96)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:46.014732,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 4.064102564102564)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.96)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:46.887786,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 4.064102564102564)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 10.96)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:47.751319,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 4.1, 3.886842105263158)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:48.615850,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.9, 3.851219512195122)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.9727272727272727)"
08-01-2023 11:36:49.489025,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.85, 3.5611111111111113)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:50.353974,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7609756097560973)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:51.219935,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 36.0, 26.25)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:52.106042,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 19.0, 23.208333333333332)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:53.001875,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 14.333333333333334)","(7.0, 16.0, 12.719999999999999)","(5.0, 34.0, 23.208333333333332)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:53.856916,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 16.0)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:54.743797,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 16.0)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:55.601291,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 16.0)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:56.488837,"(5.0, 11.0, 9.41)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 16.0)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:57.348329,"(5.0, 11.0, 9.0125)","(8.0, 99999, 99990)","(3.5, 3.8, 3.7794871794871794)","(11.0, 21.0, 17.5)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:58.226489,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 18.666666666666668)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:59.107306,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 18.666666666666668)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:36:59.960944,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 18.666666666666668)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:37:00.813422,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.8, 3.6999999999999997)","(11.0, 21.0, 18.666666666666668)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.63157894736842)","(3.5, 6.2, 3.995)"
08-01-2023 11:37:01.677998,"(5.0, 11.0, 9.2)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 18.666666666666668)","(7.0, 16.0, 12.719999999999999)","(5.0, 22.0, 20.375)","(3.5, 6.2, 4.875)"
08-01-2023 11:37:02.566504,"(5.0, 11.0, 7.466666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 13.0)","(5.0, 22.0, 17.0)","(3.5, 6.0, 5.5)"
08-01-2023 11:37:03.423934,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 6.0, 5.5)"
08-01-2023 11:37:04.298725,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 6.0, 5.5)"
08-01-2023 11:37:05.163286,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 6.0, 5.225)"
08-01-2023 11:37:06.031053,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 5.9, 5.225)"
08-01-2023 11:37:06.903017,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 5.9, 5.225)"
08-01-2023 11:37:07.771110,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 5.9, 5.225)"
08-01-2023 11:37:08.624949,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 17.0)","(3.5, 5.9, 5.225)"
08-01-2023 11:37:09.485511,"(5.0, 7.6, 6.966666666666667)","(8.0, 99999, 99990)","(3.5, 3.8, 3.783333333333333)","(11.0, 21.0, 16.0)","(7.0, 15.5, 11.75)","(5.0, 22.0, 19.0)","(3.5, 5.9, 5.3)"
08-01-2023 11:37:10.350408,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.3)"
08-01-2023 11:37:11.209981,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.3)"
08-01-2023 11:37:12.090039,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.3)"
08-01-2023 11:37:12.948280,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.3)"
08-01-2023 11:37:13.811439,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:14.680975,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:15.542913,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.5, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:16.399414,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6457142857142855)","(11.0, 21.0, 15.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 21.0, 18.5)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:17.256925,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6457142857142855)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:18.106648,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:18.968702,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:19.824317,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:20.669681,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:21.520567,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:22.390374,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:23.250054,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 5.775862068965518)"
08-01-2023 11:37:24.132977,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.65, 3.6416666666666666)","(11.0, 21.0, 16.0)","(7.0, 12.0, 10.666666666666666)","(5.0, 22.0, 17.2)","(3.5, 5.9, 6.346153846153847)"
08-01-2023 11:37:24.992558,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.8, 3.764705882352941)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:25.844612,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.8, 3.76)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:26.725245,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.8, 3.76)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:27.580226,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.8, 3.76)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:28.456568,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.75, 3.6805555555555554)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:29.323188,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6733333333333333)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:30.185501,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.346153846153847)"
08-01-2023 11:37:31.058672,"(5.0, 7.6, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 14.333333333333334)","(7.0, 12.5, 10.25)","(5.0, 22.0, 17.2)","(3.5, 6.4, 6.1764705882352935)"
08-01-2023 11:37:31.922490,"(5.0, 11.0, 8.545454545454545)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 18.375)","(7.0, 16.0, 8.533333333333333)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 6.1764705882352935)"
08-01-2023 11:37:32.791396,"(5.0, 11.0, 8.545454545454545)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 18.375)","(7.0, 16.0, 8.533333333333333)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 6.1764705882352935)"
08-01-2023 11:37:33.651866,"(5.0, 11.0, 8.545454545454545)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 18.375)","(7.0, 16.0, 8.533333333333333)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.9875)"
08-01-2023 11:37:34.532674,"(5.0, 10.0, 9.371428571428572)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6789473684210527)","(11.0, 21.0, 18.375)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:35.386236,"(5.0, 10.5, 9.8)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(11.0, 21.0, 18.375)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:36.265525,"(5.0, 10.5, 9.8)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(11.0, 21.0, 15.0)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:37.122584,"(5.0, 10.5, 9.8)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(11.0, 21.0, 15.0)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:37.997943,"(5.0, 10.5, 9.8)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(11.0, 21.0, 15.0)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:38.863860,"(5.0, 10.0, 9.371428571428572)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6285714285714286)","(11.0, 21.0, 15.0)","(7.0, 15.5, 11.55)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 5.7727272727272725)"
08-01-2023 11:37:39.729656,"(5.0, 10.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 21.0, 16.5)","(7.0, 15.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 6.6, 7.152380952380953)"
08-01-2023 11:37:40.592120,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:41.452900,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:42.314919,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:43.171827,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:44.027848,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.325)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:44.897071,"(5.0, 7.2, 6.8)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 18.5, 16.5)","(7.0, 10.5, 8.175)","(5.0, 22.0, 20.666666666666664)","(3.5, 7.8, 7.64)"
08-01-2023 11:37:45.750715,"(5.0, 6.8, 6.5)","(8.0, 99999, 99990)","(3.4, 3.7, 3.67)","(11.0, 16.0, 13.8)","(7.0, 9.4, 7.9)","(5.0, 22.0, 20.666666666666664)","(3.5, 8.2, 7.88)"
08-01-2023 11:37:46.633328,"(5.0, 7.0, 6.65)","(8.0, 99999, 99990)","(3.4, 3.7, 3.6020000000000003)","(11.0, 17.5, 14.7)","(7.0, 9.8, 8.0)","(5.0, 22.0, 20.666666666666664)","(3.5, 8.2, 7.88)"
