,Homebush Stella,Goldstar Yankee,Homebush Cardi,Pretty Orson,Rocket Queen,Amuri Early,Mustard Custard,Goldstar Tommy
09-01-2023 09:49:00.699763,"(6.0, 9.4, 7.066666666666667)","(4.2, 6.4, 5.300000000000001)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 48.0, 34.83333333333333)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:01.836668,"(6.0, 9.6, 6.2700000000000005)","(4.2, 6.4, 5.300000000000001)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:02.836596,"(6.0, 9.4, 7.066666666666667)","(4.2, 6.4, 5.300000000000001)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:03.817864,"(6.0, 9.4, 7.066666666666667)","(4.2, 6.4, 5.300000000000001)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:04.819369,"(6.0, 9.4, 7.066666666666667)","(4.2, 6.4, 5.300000000000001)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:05.814638,"(6.0, 9.4, 7.066666666666667)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:06.908573,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:07.965985,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 23.666666666666664)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:09.043110,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 46.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:10.187333,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:11.280639,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8625)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:12.334102,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:13.461559,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:14.561515,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:15.660286,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:16.732581,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:17.837831,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7375)"
09-01-2023 09:49:18.878322,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.4, 5.2)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7375)"
09-01-2023 09:49:19.933934,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.2, 5.9411764705882355)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:21.021265,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.2, 5.833333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:22.055713,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.2, 5.833333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:23.078521,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.988888888888889)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:24.146622,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 4.1)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:25.190742,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.3833333333333333)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:26.233077,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:27.565723,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 9.44)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.34811320754717)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:28.693506,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 9.44)","(17.0, 140.0, 104.42857142857142)","(3.2, 3.9, 3.783333333333333)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:29.892886,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.4517241379310346)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:31.014319,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.4, 3.4517241379310346)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:32.103468,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.199999999999999)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:33.228445,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.199999999999999)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:34.368078,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.231249999999999)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:35.459680,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.231249999999999)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:36.604082,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:37.676768,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:38.668295,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:39.715802,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:40.742859,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:41.705308,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:42.726084,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 5.0)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:43.713776,"(6.0, 9.4, 6.6000000000000005)","(4.2, 6.0, 4.95)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:44.697310,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 112.11111111111111)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7125)"
09-01-2023 09:49:45.672423,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 112.11111111111111)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:46.650312,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:47.669142,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7375)"
09-01-2023 09:49:48.682366,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7375)"
09-01-2023 09:49:49.928178,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.7375)"
09-01-2023 09:49:51.060430,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:52.109120,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:53.360924,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:54.535438,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:55.668743,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:56.859712,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:57.941298,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:49:58.959141,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:00.042332,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:01.033748,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:02.129575,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:03.200787,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.73)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 4.026086956521739)","(14.0, 48.0, 24.333333333333336)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:04.359903,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.741891891891893)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.988888888888889)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:05.553356,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.741891891891893)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.988888888888889)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.8, 3.65)"
09-01-2023 09:50:06.788484,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.741891891891893)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.988888888888889)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:07.957547,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.741891891891893)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.988888888888889)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:09.092709,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.741891891891893)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.988888888888889)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:10.223503,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.8)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:11.279953,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.3, 3.48)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:12.437472,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:13.637770,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:14.801261,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:15.983158,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:17.104123,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.82)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:18.121494,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.4636363636363634)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:19.179222,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.2, 3.9)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:20.308419,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.9499999999999997)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:21.413720,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.9499999999999997)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:22.494492,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.9499999999999997)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:23.526222,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.9499999999999997)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:24.574500,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:25.596242,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:26.717234,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:27.793666,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:28.781829,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:29.845224,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 5.583333333333334)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
09-01-2023 09:50:30.966264,"(6.0, 9.4, 6.6000000000000005)","(4.2, 5.9, 4.838235294117647)","(6.0, 12.0, 8.75)","(17.0, 140.0, 104.42857142857142)","(3.2, 4.1, 3.65)","(14.0, 48.0, 36.16666666666667)","(51.0, 550.0, 449.6)","(3.5, 3.75, 3.625)"
