,Black Wood,Skylark Tiara,Magic Madness,Shes Sleek,Big Wednesday,Summer Classic,Corn Cob
10-01-2023 14:42:08.265761,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 31.6)","(6.0, 11.0, 6.818181818181818)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:09.561545,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 31.6)","(6.5, 11.0, 6.818181818181818)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:10.911039,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 31.6)","(6.5, 11.0, 7.0)","(21.0, 100.0, 48.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:12.299559,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 31.6)","(6.5, 11.0, 7.769230769230769)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:13.670358,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.769230769230769)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:15.053093,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:16.328856,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:17.560666,"(1.55, 2.32, 1.8199999999999998)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:18.753925,"(1.55, 2.32, 1.7721739130434782)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:20.026861,"(1.55, 2.32, 1.8353846153846154)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:21.361027,"(1.55, 2.32, 1.8353846153846154)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.7, 4.0, 3.3600000000000003)"
10-01-2023 14:42:22.783559,"(1.55, 2.32, 1.8353846153846154)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:24.007673,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:25.229255,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:26.488369,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:27.885550,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 62.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:29.175785,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:31.074126,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 46.0)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:32.466143,"(1.55, 2.32, 1.7295238095238095)","(41.0, 390.0, 151.84615384615384)","(41.0, 390.0, 151.84615384615384)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 29.8)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:33.831695,"(1.55, 2.32, 1.9552941176470586)","(41.0, 390.0, 219.0)","(41.0, 390.0, 219.0)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:35.171278,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 236.10000000000002)","(41.0, 390.0, 154.6153846153846)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:36.499310,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 171.42857142857142)","(41.0, 390.0, 154.6153846153846)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:37.789058,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 171.42857142857142)","(41.0, 390.0, 154.6153846153846)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:39.066694,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 171.42857142857142)","(41.0, 390.0, 154.6153846153846)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.363636363636363)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:40.319186,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 171.42857142857142)","(41.0, 390.0, 154.6153846153846)","(21.0, 100.0, 64.0)","(6.5, 11.0, 7.409090909090909)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:41.534273,"(1.55, 2.3, 2.2344444444444442)","(41.0, 390.0, 173.0769230769231)","(41.0, 390.0, 156.66666666666669)","(21.0, 100.0, 64.0)","(6.5, 11.5, 7.375)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:42.711973,"(1.55, 2.3, 2.22875)","(41.0, 370.0, 222.22222222222223)","(41.0, 370.0, 205.0)","(21.0, 100.0, 64.0)","(6.5, 11.5, 9.25)","(21.0, 100.0, 31.6)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:43.992859,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 33.4)","(6.5, 11.5, 7.75)","(21.0, 100.0, 32.44444444444444)","(2.6, 4.0, 3.3600000000000003)"
10-01-2023 14:42:45.281699,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 31.6)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:46.507888,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 31.6)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:47.746450,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 31.6)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:48.927068,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 31.6)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:50.061958,"(1.55, 2.3, 2.025)","(41.0, 360.0, 205.0)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 47.38461538461539)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:51.272144,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 205.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 47.38461538461539)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:52.562033,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 182.85714285714286)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 47.38461538461539)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:53.838541,"(1.55, 2.3, 2.025)","(41.0, 360.0, 222.22222222222223)","(41.0, 360.0, 182.85714285714286)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:55.042175,"(1.55, 2.3, 2.025)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:56.273599,"(1.55, 2.3, 2.025)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:57.513564,"(1.55, 2.3, 2.025)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:58.656650,"(1.55, 2.3, 2.2449999999999997)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:42:59.898132,"(1.55, 2.3, 2.246)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:01.139034,"(1.55, 2.3, 2.224285714285714)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:02.291028,"(1.55, 2.3, 2.224285714285714)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:03.518798,"(1.5, 2.3, 2.224285714285714)","(41.0, 360.0, 120.0)","(41.0, 360.0, 120.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:05.094630,"(1.5, 2.3, 2.224285714285714)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:06.839482,"(1.5, 2.3, 2.224285714285714)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:08.074529,"(1.5, 2.3, 2.224285714285714)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.75)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:09.358109,"(1.5, 2.3, 2.224285714285714)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:10.660524,"(1.5, 2.3, 2.2479999999999998)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:11.889887,"(1.5, 2.3, 2.227142857142857)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 3.1500000000000004)"
10-01-2023 14:43:13.075177,"(1.5, 2.3, 2.227142857142857)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:14.310702,"(1.5, 2.3, 2.227142857142857)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 48.769230769230774)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:15.518960,"(1.5, 2.3, 2.227142857142857)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 62.0)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:17.443966,"(1.5, 2.3, 2.243333333333333)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 64.23529411764706)","(2.6, 4.0, 2.7911111111111113)"
10-01-2023 14:43:19.111549,"(1.5, 2.3, 2.243333333333333)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 3.335)"
10-01-2023 14:43:20.423175,"(1.5, 2.3, 2.243333333333333)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 3.335)"
10-01-2023 14:43:21.647011,"(1.5, 2.3, 2.243333333333333)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:22.865166,"(1.5, 2.3, 1.994)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:24.116817,"(1.5, 2.3, 1.994)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:25.388440,"(1.5, 2.3, 1.994)","(41.0, 360.0, 128.0)","(41.0, 360.0, 128.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:26.669745,"(1.5, 2.3, 1.994)","(41.0, 360.0, 136.0)","(41.0, 360.0, 136.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:27.946875,"(1.5, 2.3, 1.994)","(41.0, 360.0, 136.0)","(41.0, 360.0, 136.0)","(21.0, 100.0, 66.7)","(6.5, 11.5, 7.45)","(21.0, 100.0, 33.4)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:29.185430,"(1.5, 2.3, 1.994)","(41.0, 360.0, 136.0)","(41.0, 360.0, 136.0)","(21.0, 100.0, 103.0)","(6.5, 11.5, 7.45)","(21.0, 100.0, 63.0)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:30.449540,"(1.5, 2.3, 1.994)","(41.0, 360.0, 136.0)","(41.0, 360.0, 136.0)","(21.0, 110.0, 103.0)","(6.5, 11.5, 7.45)","(21.0, 100.0, 63.0)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:31.665291,"(1.5, 2.3, 1.994)","(41.0, 360.0, 136.0)","(41.0, 360.0, 136.0)","(21.0, 110.0, 103.0)","(6.5, 11.5, 7.45)","(21.0, 100.0, 63.0)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:32.914041,"(1.5, 2.3, 1.994)","(41.0, 360.0, 230.0)","(41.0, 360.0, 136.0)","(21.0, 110.0, 68.5)","(6.5, 11.5, 7.45)","(21.0, 100.0, 63.0)","(2.6, 3.95, 2.8225000000000002)"
10-01-2023 14:43:34.263258,"(1.5, 2.3, 1.821875)","(41.0, 380.0, 225.0)","(41.0, 360.0, 220.0)","(21.0, 110.0, 68.5)","(6.5, 11.5, 7.45)","(21.0, 100.0, 63.0)","(2.6, 3.95, 3.29)"
10-01-2023 14:43:36.410043,"(1.5, 1.79, 1.780373831775701)","(41.0, 370.0, 225.0)","(41.0, 360.0, 220.0)","(21.0, 110.0, 68.5)","(6.5, 11.5, 8.275)","(21.0, 100.0, 91.77777777777777)","(2.6, 3.95, 3.29)"
10-01-2023 14:43:37.766046,"(1.5, 1.79, 1.780373831775701)","(41.0, 370.0, 225.0)","(41.0, 360.0, 220.0)","(21.0, 110.0, 93.2)","(6.5, 11.5, 9.45)","(21.0, 100.0, 91.77777777777777)","(2.6, 3.95, 3.29)"
10-01-2023 14:43:39.018240,"(1.5, 1.79, 1.780373831775701)","(41.0, 370.0, 136.0)","(41.0, 360.0, 220.0)","(21.0, 110.0, 93.2)","(6.5, 11.5, 9.45)","(21.0, 100.0, 91.77777777777777)","(2.6, 3.95, 3.29)"
10-01-2023 14:43:40.266691,"(1.5, 1.79, 1.780373831775701)","(41.0, 360.0, 136.0)","(41.0, 360.0, 220.0)","(26.0, 110.0, 93.2)","(6.5, 11.5, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.95, 3.7583333333333333)"
10-01-2023 14:43:41.500589,"(1.5, 1.79, 1.780373831775701)","(41.0, 360.0, 136.0)","(41.0, 360.0, 220.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:42.801713,"(1.5, 1.79, 1.91)","(41.0, 360.0, 144.0)","(41.0, 360.0, 225.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.31)"
10-01-2023 14:43:44.153722,"(1.5, 2.3, 1.91)","(41.0, 360.0, 144.0)","(41.0, 360.0, 225.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:45.453478,"(1.5, 1.8, 1.7816949152542374)","(41.0, 360.0, 144.0)","(41.0, 360.0, 225.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:46.879227,"(1.5, 1.8, 1.7816949152542374)","(41.0, 360.0, 144.0)","(41.0, 360.0, 146.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:48.250251,"(1.5, 1.8, 1.7816949152542374)","(41.0, 360.0, 144.0)","(41.0, 370.0, 225.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 91.77777777777777)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:49.889921,"(1.5, 1.8, 1.7816949152542374)","(41.0, 360.0, 144.0)","(41.0, 360.0, 148.0)","(26.0, 110.0, 73.0)","(6.5, 11.0, 10.64)","(21.0, 100.0, 82.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:51.215465,"(1.5, 1.8, 1.7816949152542374)","(41.0, 360.0, 190.0)","(41.0, 380.0, 124.0)","(26.0, 120.0, 73.0)","(6.5, 11.0, 10.64)","(21.0, 110.0, 91.77777777777777)","(2.7, 3.9, 3.73)"
10-01-2023 14:43:52.727355,"(1.5, 1.8, 1.7715789473684211)","(41.0, 290.0, 148.0)","(41.0, 380.0, 152.0)","(26.0, 120.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:53.994405,"(1.5, 1.8, 1.7715789473684211)","(41.0, 360.0, 148.0)","(41.0, 380.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:55.308078,"(1.5, 1.8, 1.7534482758620689)","(41.0, 360.0, 148.0)","(41.0, 380.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:56.548868,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 187.5)","(41.0, 380.0, 235.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:57.832635,"(1.5, 1.79, 1.7518181818181817)","(41.0, 280.0, 187.5)","(41.0, 370.0, 156.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:43:59.080417,"(1.5, 1.79, 1.7518181818181817)","(41.0, 280.0, 148.0)","(41.0, 380.0, 156.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:00.262812,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 148.0)","(41.0, 380.0, 156.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.60000000000001)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:01.534965,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 148.0)","(41.0, 380.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 92.7)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:02.818364,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 148.0)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:04.062837,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 148.0)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:05.485023,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:06.800021,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.7583333333333333)"
10-01-2023 14:44:08.023606,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:44:09.183049,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:44:10.438858,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:44:11.670368,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 152.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:44:12.863163,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 227.5)","(41.0, 360.0, 167.5)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
10-01-2023 14:44:14.168585,"(1.5, 1.79, 1.7518181818181817)","(41.0, 360.0, 113.84615384615384)","(41.0, 370.0, 225.0)","(26.0, 110.0, 93.2)","(6.5, 11.0, 10.64)","(21.0, 100.0, 64.0)","(2.7, 3.9, 3.73)"
