,Sugar Boom Boom,Big Time Pikey,Big Time Fancy,Big Time Oreo,Drunken Lullaby,Losing Days,Big Time Star,Portelli Punk
06-01-2023 15:00:46.931805,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.938461538461539)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:48.075484,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.938461538461539)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:49.303854,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.938461538461539)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:50.575865,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.938461538461539)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:51.760832,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.938461538461539)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:53.277338,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.711111111111112)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:54.513362,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.711111111111112)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:55.731478,"(2.9, 4.5, 3.8925925925925924)","(6.5, 11.0, 10.388461538461538)","(8.5, 15.5, 14.25)","(6.0, 9.6, 8.778947368421052)","(8.0, 14.0, 12.984615384615385)","(7.5, 14.5, 13.711111111111112)","(10.0, 19.0, 18.03636363636364)","(5.0, 9.6, 9.163636363636364)"
06-01-2023 15:00:57.011722,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:00:58.326548,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:00:59.572059,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:00.814578,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:02.079762,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:03.335689,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:04.512624,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:05.683404,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:06.948905,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.5375)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:08.216241,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:09.448627,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:10.514237,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:11.637705,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 14.155555555555555)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.847999999999999)"
06-01-2023 15:01:12.809055,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:01:13.914587,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:01:15.001562,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:16.195834,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:17.265865,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:18.388462,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:19.658936,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:20.973007,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:22.308690,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.388461538461538)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:23.546888,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:24.823239,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:26.133538,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:27.344090,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:28.545566,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:29.734329,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:31.275968,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:32.788590,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:34.222248,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.304615384615385)"
06-01-2023 15:01:35.785254,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:37.104365,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:38.424689,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:39.591256,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:40.762700,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:42.033507,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:43.222731,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:44.402328,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:45.732713,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 10.290909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:47.067133,"(2.9, 4.3, 3.7666666666666666)","(6.5, 11.0, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:48.281088,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:49.488512,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:50.667203,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:52.016950,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:53.304965,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.830769230769231)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:54.583587,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 15.0, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:55.845432,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:57.060470,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:58.306462,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:01:59.534928,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:00.746997,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:02.070147,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.773333333333333)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 12.85)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:03.432768,"(2.9, 4.3, 3.7666666666666666)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.773333333333333)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 12.95)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:04.806617,"(2.9, 4.3, 3.746153846153846)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.773333333333333)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 12.95)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:06.346771,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.773333333333333)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 12.95)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:07.754947,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:09.099496,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:10.399012,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 6.9714285714285715)"
06-01-2023 15:02:11.624230,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:12.998308,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:14.156476,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:15.348833,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:16.607327,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:17.727565,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:18.947907,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:20.047674,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:21.189778,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:22.345458,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.832)"
06-01-2023 15:02:23.446327,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.783333333333333)"
06-01-2023 15:02:24.505625,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 8.783333333333333)"
06-01-2023 15:02:25.561903,"(2.9, 4.3, 3.730769230769231)","(6.5, 10.5, 9.85909090909091)","(8.5, 16.0, 14.666666666666666)","(6.0, 10.5, 9.7)","(8.0, 14.5, 13.407692307692308)","(7.5, 15.0, 13.857142857142858)","(10.0, 21.0, 19.854545454545455)","(5.0, 9.6, 9.163636363636364)"
