,Dynamite Travis,Zoe Kate,High Lighter,Hide The Cash,Perfect Skipper,Street Smart,Amber Days,Overnight Soiree
40,"[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 17, 107807), 6.5, 12.0]"
41,"[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 18, 234976), 6.5, 12.0]"
42,"[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 19, 363189), 6.5, 12.0]"
43,"[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 20, 494025), 6.5, 12.0]"
44,"[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 21, 619669), 6.5, 12.0]"
45,"[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 22, 741667), 6.5, 12.0]"
46,"[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 23, 896578), 6.5, 12.0]"
47,"[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 25, 30619), 6.5, 12.0]"
48,"[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 26, 163261), 6.5, 12.0]"
49,"[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 27, 292618), 6.5, 12.0]"
50,"[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 28, 438818), 6.5, 12.0]"
51,"[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 29, 578008), 6.5, 12.0]"
52,"[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 30, 705934), 6.5, 12.0]"
53,"[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 31, 839817), 6.5, 12.0]"
54,"[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 32, 961973), 6.5, 12.0]"
55,"[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 34, 95751), 6.5, 12.0]"
56,"[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 35, 231440), 6.5, 12.0]"
57,"[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 36, 365985), 6.5, 12.0]"
58,"[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 37, 488419), 6.5, 12.0]"
59,"[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 38, 614408), 6.5, 12.0]"
60,"[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 39, 740879), 6.5, 12.0]"
61,"[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 40, 862233), 6.5, 12.0]"
62,"[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 41, 987828), 6.5, 12.0]"
63,"[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 43, 107149), 6.5, 12.0]"
64,"[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 44, 233776), 6.5, 12.0]"
65,"[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 45, 355679), 6.5, 12.0]"
66,"[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 46, 482401), 6.5, 12.0]"
67,"[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 47, 602858), 6.5, 12.0]"
68,"[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 48, 731012), 6.5, 12.0]"
69,"[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 49, 860473), 6.5, 12.0]"
70,"[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 50, 985347), 6.5, 12.0]"
71,"[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 52, 112510), 6.5, 12.0]"
72,"[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 53, 239315), 6.5, 12.0]"
73,"[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 369013), 6.5, 12.0]"
74,"[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 496799), 6.5, 12.0]"
75,"[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 624712), 6.5, 12.0]"
76,"[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 752161), 6.5, 12.0]"
77,"[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 884908), 6.5, 12.0]"
78,"[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 15766), 6.5, 12.0]"
79,"[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 143030), 6.5, 12.0]"
