,Seductive Angel,Bokarm Luna,Ember Lad,Clover Lizzie,Star Sirius,Bokarm Nero,Burringbar Gypsy
12-01-2023 10:39:50.786424,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:52.018318,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:53.261110,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:54.495390,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:55.682172,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:56.826508,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:58.012359,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:39:59.120706,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.8421052631578947)"
12-01-2023 10:40:00.193114,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.74375)"
12-01-2023 10:40:01.252984,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.74375)"
12-01-2023 10:40:02.365451,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.9225)"
12-01-2023 10:40:03.502635,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.9225)"
12-01-2023 10:40:04.639180,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.9225)"
12-01-2023 10:40:05.804415,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.267857142857143)"
12-01-2023 10:40:06.866721,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.267857142857143)"
12-01-2023 10:40:07.990841,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.267857142857143)"
12-01-2023 10:40:09.124057,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.538235294117647)"
12-01-2023 10:40:10.118119,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.538235294117647)"
12-01-2023 10:40:11.074300,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.538235294117647)"
12-01-2023 10:40:12.038527,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.538235294117647)"
12-01-2023 10:40:13.156387,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:14.183055,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:15.232789,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:16.213945,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:17.229215,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:18.241245,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:19.216118,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:20.170963,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:21.232188,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:22.320278,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:23.420779,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.8095238095238093)"
12-01-2023 10:40:24.501433,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.7925)"
12-01-2023 10:40:25.559360,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.7925)"
12-01-2023 10:40:26.575519,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.7925)"
12-01-2023 10:40:27.634263,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.7925)"
12-01-2023 10:40:28.704984,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:29.735405,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:30.665157,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:31.672812,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:32.787154,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:33.943318,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:35.140563,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:36.213379,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:37.537170,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:38.658775,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:39.884978,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:41.004329,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.652941176470588)"
12-01-2023 10:40:42.112330,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.807894736842105)"
12-01-2023 10:40:43.178501,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.9727272727272727)"
12-01-2023 10:40:44.230075,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.9727272727272727)"
12-01-2023 10:40:45.232771,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.7676470588235293)"
12-01-2023 10:40:46.206742,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.9642857142857144)"
12-01-2023 10:40:47.169830,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.9642857142857144)"
12-01-2023 10:40:48.135648,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 32.20833333333333)","(2.9, 4.8, 3.9642857142857144)"
12-01-2023 10:40:49.183128,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:50.305318,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:51.347831,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:52.433792,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:53.437408,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:54.350705,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:55.366472,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:56.344388,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:57.327536,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:58.335508,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:40:59.349738,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:41:00.405443,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:41:01.499492,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:41:02.576885,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.784375)"
12-01-2023 10:41:03.579131,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.2396551724137925)"
12-01-2023 10:41:04.554251,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.2396551724137925)"
12-01-2023 10:41:05.547174,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:06.621281,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:07.660819,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:08.625169,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:09.631001,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:10.658750,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:11.766348,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.348148148148148)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 3.825)"
12-01-2023 10:41:12.818879,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.2, 5.296296296296297)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.171428571428572)"
12-01-2023 10:41:13.867130,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 7.0, 6.333333333333333)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.027272727272727)"
12-01-2023 10:41:14.883324,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 6.333333333333333)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:15.806496,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:16.761493,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:17.739821,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:18.671024,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:19.616027,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:20.549780,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:21.573611,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:22.604631,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.027272727272727)"
12-01-2023 10:41:23.644403,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.9, 4.56)"
12-01-2023 10:41:24.614682,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.56)"
12-01-2023 10:41:25.601674,"(3.9, 7.2, 6.511111111111111)","(3.6, 5.2, 4.5)","(31.0, 100.0, 69.77777777777777)","(8.0, 13.5, 12.10909090909091)","(4.6, 6.8, 5.75)","(16.0, 42.0, 29.46666666666667)","(2.9, 4.8, 4.56)"
