,Wilgunya Scott,Bonbon Fire,Heres Caza,Edge Gambler,Bomber Stan,Shes A Sully,Dandy Gambler,Extreme Measures
12-01-2023 12:25:48.554636,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 5.4)","(21.0, 55.0, 48.96551724137931)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:25:49.671258,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 5.4)","(21.0, 55.0, 48.96551724137931)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:50.666600,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:51.704572,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:52.722391,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:53.696067,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:54.664959,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:55.665219,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:56.770250,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:57.888000,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:25:59.218819,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:00.237291,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:01.409186,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.0, 9.875)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:02.508333,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.0, 9.875)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:03.600260,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.0, 9.875)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:04.857164,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.0, 9.911214953271028)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:06.030134,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 9.911214953271028)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:07.020015,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 9.911214953271028)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:26:08.114156,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.4)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.2857142857142865)","(6.0, 10.5, 9.875)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:09.086389,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:10.099129,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:11.115909,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:12.218605,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:13.264585,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:14.224405,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:15.229904,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:16.307555,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:17.359232,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 65.0, 36.25)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:18.370285,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 36.25)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:19.473232,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 36.25)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:20.494996,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 36.25)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:21.724645,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 36.25)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:22.898178,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:23.947466,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:25.089301,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:26.351416,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:27.399052,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:28.546599,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:29.610685,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:30.613112,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:31.615488,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:32.614827,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 7.215)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:33.748203,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:34.886212,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:36.071293,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:37.153448,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:38.270483,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:39.340201,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:40.341040,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 6.8235294117647065)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:41.407642,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.971428571428572)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:42.540919,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.971428571428572)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:43.623713,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.971428571428572)","(6.0, 10.0, 8.86)","(21.0, 60.0, 32.36363636363636)","(11.0, 32.0, 19.8125)"
12-01-2023 12:26:44.640296,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 5.717647058823529)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.971428571428572)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 32.0, 21.875)"
12-01-2023 12:26:45.657966,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 25.0, 21.875)"
12-01-2023 12:26:46.755217,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.57)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 25.0, 21.875)"
12-01-2023 12:26:47.884981,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.2)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 25.0, 21.875)"
12-01-2023 12:26:48.999880,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.2)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 25.0, 21.875)"
12-01-2023 12:26:50.042928,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 25.0, 19.8125)"
12-01-2023 12:26:51.155597,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.2)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 32.0, 21.25)"
12-01-2023 12:26:52.304493,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.2)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:53.529982,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.524999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:54.648333,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.2)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:55.751142,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:56.805321,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:57.809125,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.582558139534884)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:58.885434,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:26:59.874297,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 4.71)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:27:00.912727,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.295454545454546)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 30.0, 21.25)"
12-01-2023 12:27:01.988377,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.295454545454546)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:03.050355,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:04.135344,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:05.263206,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:06.352705,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 9.149999999999999)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:07.453064,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 7.3)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:08.594796,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.5)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:09.753188,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.166666666666666)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 24.125)"
12-01-2023 12:27:10.860123,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.166666666666666)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
12-01-2023 12:27:11.892612,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.166666666666666)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
12-01-2023 12:27:12.922112,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 32.333333333333336)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.6, 8.166666666666666)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
12-01-2023 12:27:14.083583,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 32.333333333333336)","(2.2, 3.5, 2.557272727272727)","(4.8, 9.6, 8.883333333333333)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
12-01-2023 12:27:15.187812,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 32.333333333333336)","(2.2, 3.5, 2.48)","(4.8, 9.6, 8.55)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
12-01-2023 12:27:16.252041,"(21.0, 50.0, 40.05714285714286)","(3.9, 5.9, 5.441379310344828)","(21.0, 55.0, 32.333333333333336)","(2.2, 3.5, 2.48)","(4.8, 9.6, 8.55)","(6.0, 10.0, 8.86)","(21.0, 60.0, 49.935483870967744)","(11.0, 28.0, 20.5)"
