,Like Segal,Curlins Malibu,Jungle Beast,Santo,Brother Corbin,Trikitraki,Be Onboard
08-01-2023 11:31:32.467244,"(21.0, 80.0, 46.11764705882353)","(9.0, 12.0, 11.771428571428572)","(1.35, 1.59, 1.5725316455696203)","(26.0, 50.0, 47.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.066666666666666)","(5.0, 6.2, 5.9)"
08-01-2023 11:31:33.370497,"(21.0, 80.0, 46.11764705882353)","(9.0, 12.0, 11.771428571428572)","(1.35, 1.59, 1.5725316455696203)","(26.0, 48.0, 46.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.066666666666666)","(5.0, 6.2, 6.010526315789473)"
08-01-2023 11:31:34.263906,"(21.0, 80.0, 46.11764705882353)","(9.0, 12.0, 11.9)","(1.35, 1.59, 1.5736363636363637)","(26.0, 60.0, 48.57142857142857)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 6.05)"
08-01-2023 11:31:35.161624,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.914285714285715)","(1.35, 1.59, 1.5751079136690649)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 6.05)"
08-01-2023 11:31:36.056823,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.914285714285715)","(1.35, 1.59, 1.5807382550335571)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 6.05)"
08-01-2023 11:31:36.958123,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.914285714285715)","(1.35, 1.59, 1.5807382550335571)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 6.05)"
08-01-2023 11:31:37.849877,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.8)","(1.35, 1.59, 1.5802816901408452)","(26.0, 55.0, 50.5)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 6.05)"
08-01-2023 11:31:38.755222,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.794871794871796)","(1.35, 1.59, 1.580138888888889)","(26.0, 55.0, 50.5)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.975)"
08-01-2023 11:31:39.633540,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.657894736842104)","(1.35, 1.59, 1.586115107913669)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.975)"
08-01-2023 11:31:40.534904,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.657894736842104)","(1.35, 1.59, 1.5863013698630137)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.975)"
08-01-2023 11:31:41.433206,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.657894736842104)","(1.35, 1.59, 1.5863013698630137)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:42.324314,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.657894736842104)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 49.5)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:43.217733,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.657894736842104)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 49.5)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.684210526315788)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:44.117245,"(21.0, 80.0, 46.76923076923077)","(9.0, 12.0, 11.704545454545455)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 48.0)","(17.0, 29.0, 26.5)","(21.0, 29.0, 26.411764705882355)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:45.002374,"(21.0, 80.0, 46.4)","(9.0, 13.0, 11.941176470588236)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 48.75)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.411764705882355)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:45.901200,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:46.797221,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.580357142857143)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:47.678121,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.5866917293233083)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:48.571108,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.5866917293233083)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:49.448007,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.5866917293233083)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.84)"
08-01-2023 11:31:50.342554,"(21.0, 80.0, 46.4)","(9.0, 12.5, 12.25)","(1.35, 1.59, 1.5866917293233083)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.2, 5.811111111111111)"
08-01-2023 11:31:51.224269,"(21.0, 80.0, 46.4)","(9.0, 12.5, 11.928571428571429)","(1.35, 1.6, 1.5885365853658537)","(26.0, 60.0, 49.09090909090909)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.0, 5.8076923076923075)"
08-01-2023 11:31:52.125701,"(21.0, 80.0, 46.4)","(9.0, 12.5, 11.928571428571429)","(1.35, 1.6, 1.5891954022988506)","(26.0, 60.0, 49.714285714285715)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.0, 5.8076923076923075)"
08-01-2023 11:31:53.006470,"(21.0, 80.0, 46.4)","(9.0, 12.5, 11.928571428571429)","(1.35, 1.6, 1.5904081632653062)","(26.0, 60.0, 49.714285714285715)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 6.0, 5.833333333333333)"
08-01-2023 11:31:53.896738,"(21.0, 80.0, 46.4)","(9.0, 12.5, 11.928571428571429)","(1.35, 1.6, 1.5879661016949154)","(26.0, 60.0, 49.714285714285715)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 26.0)","(5.0, 5.9, 5.833333333333333)"
08-01-2023 11:31:54.781816,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.224137931034482)","(1.35, 1.6, 1.5880341880341882)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.2)","(5.0, 5.9, 5.846938775510204)"
08-01-2023 11:31:55.662479,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.192307692307692)","(1.35, 1.6, 1.59175)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.2)","(5.0, 6.0, 6.042857142857143)"
08-01-2023 11:31:56.545245,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.192307692307692)","(1.35, 1.6, 1.5956043956043957)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.042857142857143)"
08-01-2023 11:31:57.435596,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.192307692307692)","(1.35, 1.6, 1.595744680851064)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.087096774193548)"
08-01-2023 11:31:58.316215,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.153846153846153)","(1.35, 1.6, 1.5954216867469881)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.087096774193548)"
08-01-2023 11:31:59.224074,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.153846153846153)","(1.35, 1.6, 1.5896385542168676)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.087096774193548)"
08-01-2023 11:32:00.104947,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.153846153846153)","(1.35, 1.6, 1.5896385542168676)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.087096774193548)"
08-01-2023 11:32:00.993693,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.153846153846153)","(1.35, 1.6, 1.5896385542168676)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 6.087096774193548)"
08-01-2023 11:32:01.889220,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.153846153846153)","(1.35, 1.6, 1.5926923076923079)","(26.0, 60.0, 50.303030303030305)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:02.777420,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.18)","(1.35, 1.6, 1.5909523809523811)","(26.0, 60.0, 43.05882352941177)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:03.668174,"(21.0, 80.0, 46.25)","(9.0, 12.5, 12.18)","(1.35, 1.59, 1.58875)","(26.0, 60.0, 43.05882352941177)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.363636363636363)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:04.567613,"(21.0, 80.0, 62.0)","(9.0, 12.5, 11.772727272727273)","(1.35, 1.59, 1.58875)","(26.0, 70.0, 47.6)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:05.452506,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.58875)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:06.344053,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.58875)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:07.231640,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.5886666666666667)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:08.131652,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.583939393939394)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:09.021531,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.586)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:09.911013,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.59, 1.586)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:10.817181,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.6, 1.5930357142857143)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:11.702404,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.6, 1.5930357142857143)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.2, 5.885714285714285)"
08-01-2023 11:32:12.594984,"(21.0, 80.0, 46.57142857142857)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.6, 1.5948)","(26.0, 60.0, 43.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.4, 5.8545454545454545)"
08-01-2023 11:32:13.478215,"(21.0, 75.0, 54.333333333333336)","(9.0, 12.5, 12.055555555555555)","(1.35, 1.6, 1.5785)","(26.0, 55.0, 46.333333333333336)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.758620689655174)","(5.0, 6.4, 5.892307692307692)"
08-01-2023 11:32:14.367029,"(21.0, 75.0, 54.333333333333336)","(9.0, 12.5, 11.772727272727273)","(1.35, 1.59, 1.5794444444444444)","(26.0, 55.0, 46.333333333333336)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.666666666666664)","(5.0, 6.4, 5.870588235294117)"
08-01-2023 11:32:15.246141,"(21.0, 75.0, 47.44444444444444)","(9.0, 12.5, 11.868421052631579)","(1.35, 1.59, 1.5829629629629631)","(26.0, 55.0, 47.416666666666664)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.666666666666664)","(5.0, 6.4, 5.870588235294117)"
08-01-2023 11:32:16.145909,"(21.0, 75.0, 47.44444444444444)","(9.0, 12.5, 11.868421052631579)","(1.35, 1.59, 1.5829629629629631)","(26.0, 55.0, 47.416666666666664)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.714285714285715)","(5.0, 6.4, 5.870588235294117)"
08-01-2023 11:32:17.026516,"(21.0, 75.0, 47.44444444444444)","(9.0, 12.5, 11.868421052631579)","(1.35, 1.59, 1.5829629629629631)","(26.0, 55.0, 47.3)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.714285714285715)","(5.0, 6.4, 5.870588235294117)"
08-01-2023 11:32:17.928215,"(21.0, 70.0, 57.0)","(9.0, 12.5, 11.825)","(1.35, 1.59, 1.5866233766233766)","(26.0, 55.0, 48.125)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.714285714285715)","(5.0, 6.4, 5.741176470588235)"
08-01-2023 11:32:18.808393,"(21.0, 70.0, 57.0)","(9.0, 12.5, 11.825)","(1.35, 1.59, 1.5864864864864865)","(26.0, 55.0, 48.125)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.714285714285715)","(5.0, 6.4, 6.109090909090909)"
08-01-2023 11:32:19.700471,"(21.0, 70.0, 57.0)","(9.0, 12.5, 12.178571428571429)","(1.35, 1.59, 1.5575)","(26.0, 55.0, 48.125)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 27.714285714285715)","(5.0, 6.4, 6.109090909090909)"
08-01-2023 11:32:20.584161,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.5752000000000002)","(26.0, 55.0, 48.57142857142857)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 24.333333333333332)","(5.0, 6.4, 5.914285714285715)"
08-01-2023 11:32:21.479550,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.62, 1.568421052631579)","(26.0, 55.0, 48.57142857142857)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 24.333333333333332)","(5.0, 6.2, 5.914285714285715)"
08-01-2023 11:32:22.358483,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.5966666666666667)","(26.0, 55.0, 48.57142857142857)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 24.333333333333332)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:23.237879,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.6)","(26.0, 55.0, 48.57142857142857)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 24.333333333333332)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:24.119056,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.602857142857143)","(26.0, 55.0, 48.57142857142857)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 24.333333333333332)","(5.0, 6.2, 5.888888888888888)"
08-01-2023 11:32:24.995378,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.925925925925926)","(1.35, 1.61, 1.5990909090909091)","(26.0, 70.0, 54.0)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 26.454545454545453)","(5.0, 6.2, 5.9)"
08-01-2023 11:32:25.879431,"(21.0, 70.0, 57.0)","(9.0, 12.0, 11.925925925925926)","(1.35, 1.61, 1.5990909090909091)","(26.0, 70.0, 50.8)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.88888888888889)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:26.757785,"(21.0, 70.0, 57.0)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5719161676646707)","(26.0, 70.0, 57.0)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.88888888888889)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:27.649422,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5719161676646707)","(26.0, 70.0, 55.6)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:28.527444,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5748780487804879)","(26.0, 70.0, 55.6)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:29.414759,"(21.0, 75.0, 46.06666666666667)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5748780487804879)","(26.0, 70.0, 58.85714285714286)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.88888888888889)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:30.291198,"(21.0, 70.0, 57.0)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 58.0)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.88888888888889)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:31.170254,"(21.0, 70.0, 57.0)","(9.0, 12.5, 12.293103448275861)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 58.0)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:32.061465,"(21.0, 70.0, 52.666666666666664)","(9.0, 12.0, 11.925925925925926)","(1.35, 1.6, 1.5822950819672132)","(26.0, 65.0, 55.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:32.953018,"(21.0, 70.0, 52.666666666666664)","(9.0, 12.0, 11.925925925925926)","(1.35, 1.6, 1.5822950819672132)","(26.0, 65.0, 55.5)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:33.831428,"(21.0, 70.0, 52.666666666666664)","(9.0, 12.0, 11.925925925925926)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 58.0)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 23.4)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:34.721423,"(21.0, 70.0, 52.666666666666664)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.5748309178743962)","(26.0, 65.0, 58.0)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 23.4)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:35.597475,"(21.0, 70.0, 48.333333333333336)","(9.0, 12.0, 11.92)","(1.35, 1.61, 1.5748309178743962)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:36.488581,"(21.0, 65.0, 54.5)","(9.0, 12.0, 11.92)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:37.369688,"(21.0, 65.0, 54.5)","(9.0, 12.0, 11.92)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 28.57142857142857)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:38.265993,"(21.0, 65.0, 54.5)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:39.139116,"(21.0, 65.0, 54.5)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:40.024082,"(21.0, 65.0, 54.5)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:40.914433,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:41.793715,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:42.697614,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 29.0, 27.333333333333332)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:43.578891,"(21.0, 65.0, 51.0)","(9.0, 12.5, 12.277777777777779)","(1.35, 1.61, 1.5748780487804879)","(26.0, 65.0, 50.22222222222222)","(17.0, 32.0, 30.8)","(21.0, 29.0, 24.2)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:44.471464,"(21.0, 65.0, 51.0)","(9.0, 12.0, 11.846153846153847)","(1.35, 1.61, 1.574739336492891)","(26.0, 65.0, 58.0)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:45.359311,"(21.0, 65.0, 47.0)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.61, 1.574739336492891)","(26.0, 65.0, 48.53333333333333)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:46.256410,"(21.0, 65.0, 47.5)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:47.143222,"(21.0, 65.0, 47.5)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:48.042139,"(21.0, 60.0, 52.0)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:48.925924,"(21.0, 60.0, 52.0)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.94117647058823)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:49.808802,"(21.0, 60.0, 52.0)","(9.0, 12.0, 11.904761904761905)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.94117647058823)","(17.0, 32.0, 30.8)","(21.0, 29.0, 27.782608695652172)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:50.701532,"(21.0, 60.0, 52.0)","(9.0, 12.5, 12.23913043478261)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 30.0, 27.0)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:51.591408,"(21.0, 60.0, 52.0)","(9.0, 12.5, 12.23913043478261)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 30.0, 27.0)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:52.482671,"(21.0, 60.0, 52.0)","(9.0, 12.5, 12.23913043478261)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 30.0, 27.0)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:53.374376,"(21.0, 60.0, 52.0)","(9.0, 12.5, 12.166666666666666)","(1.35, 1.6, 1.5870454545454546)","(26.0, 65.0, 48.53333333333333)","(17.0, 30.0, 27.0)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
08-01-2023 11:32:54.258362,"(21.0, 60.0, 52.0)","(9.0, 12.5, 12.166666666666666)","(1.35, 1.6, 1.588)","(26.0, 65.0, 48.53333333333333)","(17.0, 30.0, 29.066666666666666)","(21.0, 29.0, 25.0)","(5.0, 6.2, 6.141935483870968)"
