,Tessa Orchid,Princess Gypsy,Little Zambora,Lala Ultra Fast,River Matt,Super Bob,Holtorf Bale,Vitnell Bale
14-12-2022 13:42:49.235958,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.8)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.044444444444444)","(2.45, 2.9, 2.54)","(5.0, 9.6, 8.48)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:50.625178,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.3125)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.044444444444444)","(2.45, 2.9, 2.4889655172413794)","(5.0, 9.6, 8.06)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:52.065822,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.8)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.044444444444444)","(2.45, 2.88, 2.487096774193548)","(5.0, 9.6, 8.6)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:53.432862,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.3125)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.166666666666666)","(2.45, 2.88, 2.493333333333333)","(5.0, 9.6, 8.6)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:54.750988,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.8)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.84, 2.493333333333333)","(5.0, 9.6, 8.34)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:56.089766,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.8)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.84, 2.493333333333333)","(5.0, 9.6, 7.5)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:57.417232,"(13.0, 27.0, 22.41176470588235)","(8.0, 10.5, 9.6)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.84, 2.493333333333333)","(5.0, 9.6, 8.5)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:42:58.723688,"(13.0, 27.0, 22.41176470588235)","(8.0, 12.0, 10.057142857142857)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.84, 2.493333333333333)","(5.0, 9.6, 8.5)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:00.100320,"(13.0, 27.0, 22.41176470588235)","(8.0, 11.5, 10.614285714285714)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.84, 2.465333333333333)","(5.0, 9.6, 8.2)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:01.480684,"(13.0, 27.0, 22.41176470588235)","(8.0, 11.5, 9.842857142857142)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.82, 2.4727272727272727)","(5.0, 9.6, 7.5)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:02.832729,"(13.0, 27.0, 22.41176470588235)","(8.0, 11.5, 9.842857142857142)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.8, 2.5533333333333332)","(5.0, 9.6, 8.573333333333334)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:04.115360,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.5, 9.469999999999999)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.78, 2.498181818181818)","(5.0, 9.6, 8.316666666666666)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:05.476417,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.5, 9.842857142857142)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.498181818181818)","(5.0, 9.6, 8.523076923076923)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:06.821360,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.5, 10.614285714285714)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.498181818181818)","(5.0, 9.6, 8.523076923076923)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:08.273434,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.5, 10.614285714285714)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.498181818181818)","(5.0, 9.6, 8.7)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:09.606936,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.5, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.7)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:10.848452,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.2)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:11.963290,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.2)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:13.157918,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.2)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:14.375997,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.55)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:15.591671,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.2)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.76, 2.48)","(5.0, 9.6, 8.55)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:16.831233,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 11.379999999999999)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.49)","(5.0, 9.4, 8.6)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:18.052327,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 9.76842105263158)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 8.96)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 65.0, 39.10526315789474)"
14-12-2022 13:43:19.357565,"(13.0, 27.0, 24.214285714285715)","(8.0, 11.0, 10.133333333333333)","(6.0, 13.5, 10.471428571428572)","(6.0, 12.5, 9.08)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 65.0, 33.0)"
14-12-2022 13:43:20.610155,"(13.0, 27.0, 20.75)","(8.0, 11.0, 10.133333333333333)","(6.0, 13.5, 11.8)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 65.0, 39.73684210526316)"
14-12-2022 13:43:21.884494,"(13.0, 27.0, 23.0)","(8.0, 11.0, 10.133333333333333)","(6.0, 13.5, 11.866666666666667)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 65.0, 39.73684210526316)"
14-12-2022 13:43:23.128276,"(13.0, 27.0, 23.0)","(8.0, 11.0, 10.133333333333333)","(6.0, 13.5, 12.468421052631578)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 65.0, 39.73684210526316)"
14-12-2022 13:43:24.401525,"(13.0, 27.0, 23.0)","(8.0, 11.0, 10.133333333333333)","(6.0, 13.5, 12.468421052631578)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 65.0, 39.73684210526316)"
14-12-2022 13:43:25.681964,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 13.5, 12.468421052631578)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 65.0, 41.333333333333336)"
14-12-2022 13:43:26.890434,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 13.5, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.625)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 60.0, 40.3125)"
14-12-2022 13:43:28.017830,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 60.0, 40.3125)"
14-12-2022 13:43:29.265983,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 60.0, 40.3125)"
14-12-2022 13:43:30.495153,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 7.42)","(21.0, 60.0, 40.3125)"
14-12-2022 13:43:32.035136,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:33.474100,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4775)","(5.0, 9.4, 8.114285714285714)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:34.788949,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 13.364705882352942)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 7.640000000000001)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:36.156041,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 12.65)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 7.640000000000001)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:37.441568,"(13.0, 27.0, 23.0)","(8.0, 12.0, 11.169230769230769)","(6.0, 14.0, 12.65)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 7.640000000000001)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:38.785811,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 8.511111111111111)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:40.082794,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 8.511111111111111)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:41.382699,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 10.057142857142857)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 8.511111111111111)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:42.754913,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 9.48235294117647)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.4, 7.377777777777778)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:43.973819,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 8.375)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 8.8, 7.938461538461539)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:45.209535,"(13.0, 27.0, 23.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 8.375)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 8.8, 7.938461538461539)","(21.0, 60.0, 46.0)"
14-12-2022 13:43:46.436905,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 8.375)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 8.8, 7.938461538461539)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:47.684290,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.5, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 8.8, 7.377777777777778)","(21.0, 60.0, 47.27272727272727)"
14-12-2022 13:43:48.842557,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 8.8, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:50.050692,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:51.297792,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:52.459702,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:53.628787,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 7.4)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:54.817313,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:56.018336,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.071428571428571)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:57.327156,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 12.0, 8.09090909090909)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.4945454545454546)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 43.0)"
14-12-2022 13:43:58.577213,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.705882352941177)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 7.4)","(21.0, 60.0, 43.0)"
14-12-2022 13:44:00.001392,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.705882352941177)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 7.4)","(21.0, 60.0, 43.0)"
14-12-2022 13:44:01.375522,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.705882352941177)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 48.66666666666667)"
14-12-2022 13:44:02.657004,"(13.0, 27.0, 24.0)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.266666666666667)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:04.014095,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.266666666666667)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:05.328337,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.266666666666667)","(8.0, 13.0, 11.472222222222221)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 8.015384615384615)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:06.548576,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.266666666666667)","(8.0, 14.0, 12.95)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 7.4)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:07.763385,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.51764705882353)","(6.0, 14.0, 12.65)","(6.0, 11.0, 7.266666666666667)","(8.0, 14.0, 12.95)","(2.45, 2.74, 2.6357894736842105)","(5.0, 9.0, 7.4)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:08.926955,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.5, 7.35)","(8.0, 14.5, 13.75)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 8.100000000000001)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:10.098275,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 8.100000000000001)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:11.324298,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 7.466666666666667)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:12.558079,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 7.466666666666667)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:13.727634,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 7.830769230769231)","(21.0, 60.0, 40.57142857142857)"
14-12-2022 13:44:14.871764,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.8, 7.88)","(21.0, 60.0, 40.57142857142857)"
14-12-2022 13:44:16.088045,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.88)","(21.0, 60.0, 40.57142857142857)"
14-12-2022 13:44:17.330554,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.4)","(21.0, 60.0, 40.57142857142857)"
14-12-2022 13:44:18.684941,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.2727272727272725)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.775)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:19.942075,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 12.65)","(6.0, 10.0, 7.5)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.775)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:21.179696,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 13.388235294117647)","(6.0, 9.6, 6.973333333333333)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.775)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:22.298602,"(13.0, 27.0, 24.6)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 13.388235294117647)","(6.0, 9.4, 6.973333333333333)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.6, 7.371428571428572)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:23.444583,"(13.0, 27.0, 25.4)","(8.0, 12.0, 10.506666666666668)","(6.0, 14.0, 13.388235294117647)","(6.0, 9.4, 6.973333333333333)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.4, 7.854545454545455)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:24.647822,"(13.0, 27.0, 25.4)","(8.0, 12.0, 10.88)","(6.0, 14.0, 13.133333333333333)","(6.0, 9.4, 7.072727272727272)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.6357894736842105)","(5.0, 8.4, 7.800000000000001)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:25.824837,"(13.0, 27.0, 25.4)","(8.0, 12.0, 10.88)","(6.0, 14.5, 13.23076923076923)","(6.0, 9.2, 7.611111111111111)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.4699999999999998)","(5.0, 8.4, 7.800000000000001)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:27.021766,"(13.0, 28.0, 24.166666666666668)","(8.0, 12.0, 10.88)","(6.0, 14.5, 13.782608695652174)","(6.0, 9.2, 7.611111111111111)","(8.0, 14.5, 14.071428571428571)","(2.45, 2.74, 2.563529411764706)","(5.0, 8.4, 7.371428571428572)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:28.220698,"(13.0, 29.0, 22.181818181818183)","(8.0, 12.0, 10.88)","(6.0, 14.5, 13.782608695652174)","(6.0, 9.2, 7.611111111111111)","(8.0, 14.5, 14.25)","(2.45, 2.74, 2.606666666666667)","(5.0, 8.4, 7.371428571428572)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:29.448820,"(13.0, 29.0, 22.181818181818183)","(8.0, 12.0, 10.88)","(6.0, 14.5, 12.5125)","(6.0, 9.2, 7.611111111111111)","(8.0, 14.5, 14.125)","(2.45, 2.74, 2.606666666666667)","(5.0, 8.4, 7.854545454545455)","(21.0, 60.0, 47.63636363636364)"
14-12-2022 13:44:30.706035,"(13.0, 28.0, 20.923076923076923)","(8.0, 12.0, 10.88)","(6.0, 14.5, 13.969999999999999)","(6.0, 9.0, 7.872727272727272)","(8.0, 14.5, 14.125)","(2.45, 2.74, 2.606666666666667)","(5.0, 8.4, 7.854545454545455)","(21.0, 60.0, 44.30769230769231)"
14-12-2022 13:44:31.955488,"(13.0, 27.0, 23.0)","(8.0, 11.5, 11.14)","(6.0, 14.5, 13.175)","(6.0, 8.6, 7.872727272727272)","(8.0, 14.5, 16.77777777777778)","(2.45, 2.74, 2.606666666666667)","(5.0, 8.4, 7.854545454545455)","(21.0, 60.0, 44.30769230769231)"
14-12-2022 13:44:33.198359,"(13.0, 27.0, 23.0)","(8.0, 11.5, 10.864705882352942)","(6.0, 14.5, 12.97)","(6.0, 8.6, 7.699999999999999)","(8.0, 18.0, 17.0)","(2.45, 2.74, 2.606666666666667)","(5.0, 8.4, 7.199999999999999)","(21.0, 60.0, 46.8)"
