,Fat And Furious,Walk Softly,Uptown Rhapsody,Renegade Princess,Miss Ghislaine,The Ginger Queen,Pink Channel,Opal Creek,Twelve Stars
11-01-2023 09:22:15.783847,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:17.574645,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:19.250898,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:20.942844,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:22.492158,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:24.163079,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:25.761661,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:27.345854,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:29.032606,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:30.652806,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:32.316595,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:34.055262,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:35.833216,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:37.545761,"(5.5, 99999, 99990)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:39.262771,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:40.897673,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:42.578748,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:44.253945,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:46.032133,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:47.680878,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:49.330125,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:50.988444,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:52.906438,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:54.740647,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:56.538925,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:58.248506,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:22:59.959967,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:01.602330,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:03.252682,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:05.063095,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:06.793023,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:08.535627,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:10.728721,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:12.700701,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:14.917774,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:16.812901,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:18.513197,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:20.116954,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:21.851566,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:23.563164,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.6, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:25.193803,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:26.780621,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:28.398775,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:30.178587,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:31.820534,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:33.440470,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:34.954725,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:36.520068,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:38.065178,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:39.819462,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:41.470741,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:43.069536,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:44.612860,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:46.221171,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:47.791278,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(7.5, 99999, 99990)"
11-01-2023 09:23:49.408365,"(5.5, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(13.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:50.951852,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:52.601985,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:54.351331,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:56.189191,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:57.833759,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:23:59.523731,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.7, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:01.234857,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:02.873435,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:04.508679,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:06.167708,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:07.830139,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:09.460296,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:11.093636,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.9, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:12.678131,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:14.358744,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:15.940892,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:17.568696,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(19.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:19.188229,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:20.868066,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:22.769679,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:24.831184,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:26.550220,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
11-01-2023 09:24:28.370205,"(6.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(2.7, 99999, 99990)","(21.0, 99999, 99990)","(20.0, 99999, 99990)","(8.0, 99999, 99990)"
