,Bisping,Double Edge Sword,Im A Cowboy,Scatamaran,Rithm Nic
15-12-2022 12:20:05.764785,"(7.0, 10.5, 10.027272727272727)","(6.5, 7.6, 7.431578947368421)","(8.5, 11.5, 11.4)","(5.0, 6.2, 6.185714285714286)","(1.85, 2.04, 2.0034328358208957)"
15-12-2022 12:20:06.692456,"(7.0, 10.5, 10.027272727272727)","(6.5, 7.6, 7.431578947368421)","(8.5, 11.5, 11.4)","(5.0, 6.2, 6.185714285714286)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:07.607975,"(7.0, 10.5, 10.307407407407407)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.5, 11.4)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:08.566782,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 11.244444444444444)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:09.586389,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 11.120000000000001)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:10.491653,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 11.120000000000001)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:11.399119,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.926829268292684)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:12.221834,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.926829268292684)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:13.010465,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.926829268292684)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:13.882962,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.926829268292684)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:14.755315,"(7.0, 11.0, 10.228571428571428)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.926829268292684)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:15.605906,"(7.0, 11.0, 10.325)","(6.5, 7.4, 7.329411764705883)","(8.5, 12.0, 10.904761904761905)","(5.0, 6.2, 6.186046511627907)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:16.407384,"(7.0, 11.0, 10.325)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.13)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:17.276940,"(7.0, 12.0, 10.96)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.174074074074074)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:18.109809,"(7.0, 13.0, 12.185714285714285)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.174074074074074)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:18.931445,"(7.0, 12.5, 10.95)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.1625)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:19.752455,"(7.0, 12.5, 10.95)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.1625)","(1.85, 2.04, 2.005)"
15-12-2022 12:20:20.655044,"(7.0, 12.5, 10.95)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.1625)","(1.85, 2.04, 1.99)"
15-12-2022 12:20:21.711573,"(7.0, 12.5, 12.057142857142857)","(6.5, 7.4, 7.329411764705883)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.1625)","(1.85, 1.99, 2.017894736842105)"
15-12-2022 12:20:22.613103,"(7.0, 12.0, 11.628571428571428)","(6.5, 7.6, 7.187096774193548)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.1625)","(1.85, 2.02, 1.994468085106383)"
15-12-2022 12:20:23.512609,"(7.0, 12.0, 11.628571428571428)","(6.5, 7.6, 7.271794871794872)","(8.5, 11.0, 10.95)","(5.0, 6.2, 6.176)","(1.85, 2.02, 1.994468085106383)"
15-12-2022 12:20:24.384409,"(7.0, 12.0, 11.628571428571428)","(6.5, 7.6, 7.271794871794872)","(8.5, 11.0, 10.833333333333334)","(5.0, 6.2, 6.111111111111112)","(1.85, 2.02, 1.992093023255814)"
15-12-2022 12:20:25.318810,"(7.0, 12.0, 11.314285714285715)","(6.5, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.2, 6.1125)","(1.85, 2.02, 1.992093023255814)"
15-12-2022 12:20:26.162041,"(7.0, 12.0, 11.566666666666666)","(6.5, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.2, 6.153333333333333)","(1.85, 2.02, 1.992093023255814)"
15-12-2022 12:20:27.034141,"(7.0, 12.5, 11.784615384615385)","(6.5, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.2, 6.044444444444444)","(1.85, 2.02, 1.9765217391304348)"
15-12-2022 12:20:27.927857,"(7.0, 12.5, 12.218181818181819)","(6.5, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.4, 6.091428571428572)","(1.85, 2.02, 1.9765217391304348)"
15-12-2022 12:20:28.722895,"(7.5, 12.5, 12.218181818181819)","(6.0, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.6, 6.316129032258064)","(1.85, 2.02, 1.9765217391304348)"
15-12-2022 12:20:29.613491,"(7.5, 12.5, 12.218181818181819)","(6.0, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.8, 6.607407407407408)","(1.85, 2.02, 1.9757692307692307)"
15-12-2022 12:20:30.487385,"(7.5, 12.5, 12.218181818181819)","(6.0, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.8, 6.607407407407408)","(1.85, 2.02, 1.972054794520548)"
15-12-2022 12:20:31.388884,"(7.5, 12.5, 12.218181818181819)","(6.0, 7.6, 7.066666666666666)","(8.5, 11.0, 10.5)","(5.0, 6.8, 6.406060606060606)","(1.85, 2.02, 1.9678723404255318)"
15-12-2022 12:20:32.205456,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.254054054054054)","(8.5, 11.0, 10.5)","(5.0, 6.6, 5.933333333333333)","(1.85, 2.02, 1.9678723404255318)"
15-12-2022 12:20:33.029428,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.254054054054054)","(8.5, 11.0, 10.5)","(5.0, 6.6, 5.766666666666667)","(1.85, 2.02, 1.9678723404255318)"
15-12-2022 12:20:33.831239,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.381818181818182)","(8.5, 11.0, 10.5)","(5.0, 6.6, 5.766666666666667)","(1.85, 2.02, 1.9678723404255318)"
15-12-2022 12:20:34.625822,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.381818181818182)","(8.5, 11.0, 10.127272727272727)","(5.0, 6.6, 5.766666666666667)","(1.85, 2.02, 1.9571794871794872)"
15-12-2022 12:20:35.524013,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.381818181818182)","(8.5, 11.0, 10.494736842105263)","(5.0, 6.6, 6.199999999999999)","(1.85, 2.0, 1.9653846153846153)"
15-12-2022 12:20:36.485982,"(7.5, 12.5, 11.05)","(6.0, 7.6, 7.381818181818182)","(8.5, 11.0, 10.494736842105263)","(5.0, 6.6, 6.199999999999999)","(1.85, 1.96, 1.9675)"
15-12-2022 12:20:37.416939,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.050000000000001)","(1.85, 1.97, 1.9675)"
15-12-2022 12:20:38.277084,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.050000000000001)","(1.85, 1.97, 1.9675)"
15-12-2022 12:20:39.329122,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.195833333333334)","(1.85, 1.97, 1.9675)"
15-12-2022 12:20:40.246298,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.4799999999999995)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.195833333333334)","(1.85, 1.97, 1.9675)"
15-12-2022 12:20:41.175808,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.4799999999999995)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.195833333333334)","(1.85, 1.97, 1.9463934426229508)"
15-12-2022 12:20:42.724471,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.4799999999999995)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.251515151515152)","(1.85, 1.97, 1.9489655172413793)"
15-12-2022 12:20:43.613682,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.4799999999999995)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.251515151515152)","(1.85, 1.96, 1.9489655172413793)"
15-12-2022 12:20:44.745584,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.529411764705882)","(8.5, 10.5, 10.25)","(5.0, 6.4, 6.147368421052632)","(1.85, 1.96, 1.9577272727272728)"
15-12-2022 12:20:45.683937,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.529411764705882)","(8.5, 10.5, 10.25)","(5.0, 6.2, 6.147368421052632)","(1.85, 1.97, 2.0047058823529413)"
15-12-2022 12:20:46.583292,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.511111111111111)","(8.5, 10.5, 10.1)","(5.0, 6.2, 6.147368421052632)","(1.85, 2.04, 2.0047058823529413)"
15-12-2022 12:20:47.400035,"(7.5, 12.0, 10.9)","(6.0, 7.6, 7.4399999999999995)","(8.5, 10.5, 9.975000000000001)","(5.0, 6.2, 6.147368421052632)","(1.85, 2.04, 2.0047058823529413)"
15-12-2022 12:20:48.357678,"(7.5, 11.5, 10.6)","(6.0, 7.6, 7.333333333333333)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.147368421052632)","(1.85, 2.08, 1.9908955223880598)"
15-12-2022 12:20:49.228013,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.147368421052632)","(1.85, 2.04, 1.9864705882352942)"
15-12-2022 12:20:50.082396,"(7.5, 11.5, 11.14)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161538461538462)","(1.85, 2.04, 1.9864705882352942)"
15-12-2022 12:20:50.948712,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.473684210526315)","(8.5, 10.5, 10.22)","(5.0, 6.4, 6.292307692307693)","(1.85, 2.04, 1.971060606060606)"
15-12-2022 12:20:51.773024,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.473684210526315)","(8.5, 11.0, 10.16)","(5.0, 6.4, 6.229268292682927)","(1.85, 2.04, 1.971060606060606)"
15-12-2022 12:20:52.574291,"(7.5, 11.5, 10.825)","(6.0, 7.6, 7.473684210526315)","(8.5, 11.0, 10.16)","(5.0, 6.4, 6.229268292682927)","(1.85, 2.04, 1.984512195121951)"
15-12-2022 12:20:53.433016,"(7.5, 11.5, 10.825)","(6.0, 7.6, 7.473684210526315)","(8.5, 10.5, 10.22)","(5.0, 6.4, 6.229268292682927)","(1.85, 2.04, 1.984512195121951)"
15-12-2022 12:20:54.276362,"(7.5, 11.5, 10.825)","(6.0, 7.6, 7.473684210526315)","(8.5, 10.5, 10.22)","(5.0, 6.4, 6.32)","(1.85, 2.04, 1.971060606060606)"
15-12-2022 12:20:55.116405,"(7.5, 11.5, 10.825)","(6.0, 7.6, 7.381818181818182)","(8.5, 10.5, 9.990909090909092)","(5.0, 6.4, 6.292307692307693)","(1.85, 2.04, 1.9929999999999999)"
15-12-2022 12:20:55.981825,"(7.5, 11.5, 10.6)","(6.0, 7.6, 7.359999999999999)","(8.5, 10.5, 9.990909090909092)","(5.0, 6.6, 6.433333333333333)","(1.85, 2.04, 1.9908955223880598)"
15-12-2022 12:20:56.811513,"(7.5, 11.5, 10.6)","(6.0, 7.6, 7.359999999999999)","(8.5, 10.5, 9.990909090909092)","(5.0, 6.6, 6.433333333333333)","(1.85, 2.04, 1.9908955223880598)"
15-12-2022 12:20:57.594769,"(7.5, 11.5, 11.00909090909091)","(6.0, 7.6, 7.359999999999999)","(8.5, 10.5, 9.990909090909092)","(5.0, 6.4, 6.0)","(1.85, 2.04, 1.9908955223880598)"
15-12-2022 12:20:58.392204,"(7.5, 11.5, 10.96)","(6.0, 7.6, 7.359999999999999)","(8.5, 10.5, 9.78)","(5.0, 6.4, 5.92)","(1.85, 2.04, 1.9908955223880598)"
15-12-2022 12:20:59.302415,"(7.5, 11.5, 11.114285714285714)","(6.0, 7.6, 7.4399999999999995)","(8.5, 10.5, 9.78)","(5.0, 6.4, 5.777777777777778)","(1.85, 2.04, 1.9908955223880598)"
15-12-2022 12:21:00.305279,"(7.5, 11.5, 11.114285714285714)","(6.0, 7.6, 7.4399999999999995)","(8.5, 10.5, 9.78)","(5.0, 6.4, 5.777777777777778)","(1.85, 2.04, 1.9681481481481482)"
15-12-2022 12:21:01.181847,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.371428571428572)","(5.0, 6.4, 6.070588235294118)","(1.85, 2.02, 1.9681481481481482)"
15-12-2022 12:21:02.152579,"(7.5, 11.5, 10.785714285714286)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.4, 5.777777777777778)","(1.85, 2.02, 2.0166666666666666)"
15-12-2022 12:21:03.008146,"(7.5, 11.5, 10.785714285714286)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.4, 5.777777777777778)","(1.85, 2.02, 2.0166666666666666)"
15-12-2022 12:21:03.977168,"(7.5, 12.5, 10.77142857142857)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.4, 5.84)","(1.85, 2.02, 2.0166666666666666)"
15-12-2022 12:21:04.841712,"(7.5, 12.0, 10.7)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.4, 5.84)","(1.85, 2.02, 1.976865671641791)"
15-12-2022 12:21:05.812469,"(7.5, 12.0, 10.7)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.4, 6.0)","(1.85, 2.04, 1.978695652173913)"
15-12-2022 12:21:06.692690,"(7.5, 11.5, 10.45)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.2, 6.0)","(1.85, 2.04, 1.978695652173913)"
15-12-2022 12:21:07.511554,"(7.5, 11.5, 10.45)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.2, 5.933333333333334)","(1.85, 2.04, 1.9935714285714285)"
15-12-2022 12:21:08.313856,"(7.5, 11.5, 10.45)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.2, 5.933333333333334)","(1.85, 2.04, 2.007701863354037)"
15-12-2022 12:21:09.124543,"(7.5, 11.5, 10.45)","(6.0, 7.6, 7.28695652173913)","(8.5, 10.5, 10.35)","(5.0, 6.2, 6.125)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:09.960447,"(7.5, 11.5, 10.45)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.35)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:10.789847,"(7.5, 11.5, 10.842857142857143)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:11.594292,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:12.522530,"(7.5, 11.5, 10.842857142857143)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:13.388091,"(7.5, 11.5, 11.081818181818182)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.015922330097087)"
15-12-2022 12:21:14.172849,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.12)","(1.85, 2.02, 2.0136363636363637)"
15-12-2022 12:21:14.999693,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.3875)","(5.0, 6.2, 6.1454545454545455)","(1.85, 2.02, 2.0136363636363637)"
15-12-2022 12:21:15.803926,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:16.645407,"(7.5, 11.5, 10.9)","(6.0, 7.6, 7.3677419354838705)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:17.546953,"(7.5, 11.5, 11.2)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:18.497958,"(7.5, 11.5, 11.2)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:19.324294,"(7.5, 11.5, 11.207692307692309)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:20.216857,"(7.5, 11.5, 11.207692307692309)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:21.149699,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.22)","(5.0, 6.2, 6.161290322580645)","(1.85, 2.02, 1.9893548387096773)"
15-12-2022 12:21:21.977184,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.3517241379310345)","(8.5, 10.5, 10.0625)","(5.0, 6.4, 6.325)","(1.85, 2.02, 1.9867832167832167)"
15-12-2022 12:21:22.778278,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.3517241379310345)","(8.5, 10.5, 10.0625)","(5.0, 6.4, 6.345454545454546)","(1.85, 2.02, 1.9867832167832167)"
15-12-2022 12:21:23.651496,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.3517241379310345)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.172093023255814)","(1.85, 2.02, 1.9877777777777779)"
15-12-2022 12:21:24.541560,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.172093023255814)","(1.85, 2.0, 1.9995384615384615)"
15-12-2022 12:21:25.408499,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.1000000000000005)","(1.85, 2.0, 1.9990322580645161)"
15-12-2022 12:21:26.252381,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.158333333333333)","(1.85, 2.0, 1.9990322580645161)"
15-12-2022 12:21:27.170820,"(7.5, 11.0, 10.784615384615385)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.158333333333333)","(1.85, 2.0, 1.9990322580645161)"
15-12-2022 12:21:27.970335,"(7.5, 11.0, 10.86)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.178260869565218)","(1.85, 2.0, 1.9990322580645161)"
15-12-2022 12:21:28.832561,"(7.5, 11.0, 10.86)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.178260869565218)","(1.85, 2.0, 1.998846153846154)"
15-12-2022 12:21:29.704979,"(7.5, 11.0, 10.86)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.2, 6.178260869565218)","(1.85, 2.0, 1.998846153846154)"
15-12-2022 12:21:30.583730,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.4, 6.292307692307693)","(1.85, 2.0, 1.998846153846154)"
15-12-2022 12:21:31.391712,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.4, 6.292307692307693)","(1.85, 2.0, 1.998846153846154)"
15-12-2022 12:21:32.184965,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.0625)","(5.0, 6.4, 6.292307692307693)","(1.85, 2.0, 1.998846153846154)"
15-12-2022 12:21:33.008714,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.1)","(5.0, 6.4, 6.328205128205129)","(1.85, 2.02, 1.9811607142857142)"
15-12-2022 12:21:33.886768,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.1)","(5.0, 6.4, 6.328205128205129)","(1.85, 2.02, 1.9811607142857142)"
15-12-2022 12:21:34.810755,"(7.5, 11.0, 10.883333333333333)","(6.0, 7.6, 7.257142857142857)","(8.5, 10.5, 10.1)","(5.0, 6.4, 6.339130434782609)","(1.85, 2.02, 1.9811607142857142)"
15-12-2022 12:21:35.660727,"(7.5, 11.0, 10.883333333333333)","(6.5, 7.6, 7.3999999999999995)","(8.0, 10.5, 10.1)","(5.0, 6.4, 6.24)","(1.85, 2.02, 1.9811607142857142)"
15-12-2022 12:21:36.484477,"(7.5, 10.5, 10.37)","(6.5, 7.6, 7.333333333333333)","(8.0, 10.5, 10.1)","(5.0, 6.4, 6.300000000000001)","(1.85, 2.02, 1.9811607142857142)"
15-12-2022 12:21:37.300129,"(7.5, 10.5, 10.280952380952382)","(6.5, 7.6, 7.375)","(8.0, 10.5, 10.1)","(5.0, 6.4, 6.300000000000001)","(1.85, 2.02, 1.9834408602150537)"
15-12-2022 12:21:38.288096,"(7.5, 10.5, 9.05)","(6.5, 7.8, 7.666666666666666)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.5)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:39.276542,"(7.5, 10.5, 9.5)","(6.5, 7.8, 7.666666666666666)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.5)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:40.128805,"(7.5, 10.5, 9.5)","(6.5, 8.2, 7.75)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.5)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:40.962225,"(7.5, 10.5, 9.5)","(6.5, 8.2, 8.09090909090909)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.5)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:41.897159,"(7.5, 10.5, 9.5)","(6.5, 8.2, 8.09090909090909)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.304)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:42.805917,"(7.5, 10.5, 9.5)","(6.5, 8.0, 7.6)","(8.0, 10.5, 10.22)","(5.0, 6.4, 6.304)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:43.826558,"(7.5, 10.5, 9.5)","(6.5, 8.4, 7.524324324324325)","(8.0, 10.5, 10.22)","(5.0, 6.4, 6.304)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:44.909236,"(7.5, 10.5, 9.5)","(6.5, 8.4, 7.800000000000001)","(8.0, 10.5, 10.22)","(5.0, 6.4, 6.325)","(1.85, 2.02, 1.9858227848101266)"
15-12-2022 12:21:45.853236,"(7.5, 10.5, 10.401960784313726)","(6.5, 8.2, 8.068421052631578)","(8.0, 10.5, 10.4)","(5.0, 6.4, 6.304)","(1.85, 2.02, 2.0691489361702127)"
15-12-2022 12:21:46.697396,"(7.5, 10.5, 10.149122807017545)","(6.5, 8.4, 7.821052631578947)","(8.0, 10.5, 10.4)","(5.0, 6.4, 6.304)","(1.85, 2.08, 2.0691489361702127)"
15-12-2022 12:21:47.695610,"(7.5, 10.5, 9.933962264150944)","(6.5, 8.4, 8.020689655172415)","(8.0, 10.5, 10.22)","(5.0, 6.4, 6.325)","(1.85, 2.08, 2.0692631578947367)"
15-12-2022 12:21:48.627323,"(7.0, 10.0, 9.822222222222223)","(6.5, 8.4, 8.020689655172415)","(8.0, 10.5, 10.22)","(5.0, 6.4, 6.52258064516129)","(1.85, 2.08, 2.0692631578947367)"
15-12-2022 12:21:49.486245,"(7.0, 9.2, 9.08)","(6.5, 8.4, 8.042857142857143)","(8.0, 10.5, 10.22)","(5.0, 6.6, 6.52258064516129)","(1.85, 2.08, 2.0692631578947367)"
15-12-2022 12:21:50.352304,"(7.0, 9.2, 9.08)","(6.5, 8.4, 8.042857142857143)","(8.0, 10.5, 10.15)","(5.0, 6.6, 6.52258064516129)","(1.85, 2.0, 1.9908383233532934)"
15-12-2022 12:21:51.225782,"(7.0, 9.0, 8.8)","(6.5, 8.2, 8.12)","(8.0, 10.5, 10.15)","(5.0, 6.4, 6.363636363636364)","(1.9, 2.0, 1.9908383233532934)"
15-12-2022 12:21:52.034731,"(7.0, 9.0, 8.6)","(6.5, 8.4, 8.042857142857143)","(8.5, 10.5, 10.15)","(5.0, 6.4, 6.36)","(1.9, 2.04, 2.0311764705882354)"
15-12-2022 12:21:52.848314,"(7.0, 9.0, 8.428571428571429)","(6.5, 8.4, 8.042857142857143)","(8.5, 10.5, 10.15)","(5.0, 6.4, 6.36)","(1.9, 2.06, 2.05625)"
15-12-2022 12:21:53.707594,"(7.0, 9.0, 8.428571428571429)","(6.5, 8.4, 8.042857142857143)","(8.5, 10.5, 10.15)","(5.0, 6.4, 6.36)","(1.9, 2.06, 2.0589855072463767)"
15-12-2022 12:21:54.714182,"(7.0, 9.0, 8.428571428571429)","(6.5, 8.4, 8.042857142857143)","(8.5, 10.5, 10.15)","(5.0, 6.4, 6.36)","(1.9, 2.04, 2.033203883495146)"
15-12-2022 12:21:55.744331,"(7.0, 9.0, 8.428571428571429)","(6.5, 8.4, 8.042857142857143)","(8.5, 10.5, 10.15)","(5.0, 6.4, 6.36)","(1.9, 2.04, 2.0229268292682927)"
