,Spring Port,Master Ogilvie,Daimler Bale,Militant Storm,Minor Ash,Irish Bullet,Spring Arlo,Skys Mate
06-01-2023 14:30:57.043085,"(2.45, 3.2, 2.84)","(3.8, 6.4, 4.572413793103449)","(5.5, 11.0, 6.114285714285714)","(9.0, 17.5, 11.083333333333334)","(5.5, 8.6, 6.766666666666667)","(10.0, 19.5, 15.0)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:30:58.203319,"(2.45, 3.2, 2.84)","(3.8, 6.4, 4.545)","(5.5, 11.0, 6.114285714285714)","(9.0, 17.5, 13.727272727272727)","(5.5, 8.6, 6.766666666666667)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:30:59.227137,"(2.45, 3.2, 2.84)","(3.8, 6.4, 4.545)","(5.5, 11.0, 6.114285714285714)","(9.0, 17.5, 13.727272727272727)","(5.5, 8.6, 6.766666666666667)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:00.298216,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:01.386975,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:02.515296,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:03.599356,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:04.637120,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:05.698343,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 5.933333333333334)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:06.805307,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.4399999999999995)","(9.0, 17.5, 11.25)","(5.5, 8.6, 7.0)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:07.812074,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.800000000000001)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.6625)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:08.763822,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.800000000000001)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.6625)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:09.786683,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.1)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:11.072107,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.1)","(10.0, 19.5, 16.5)","(20.0, 190.0, 60.0)","(31.0, 150.0, 91.0)"
06-01-2023 14:31:12.253888,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 7.1)","(10.0, 19.5, 16.5)","(20.0, 190.0, 58.33333333333333)","(31.0, 150.0, 47.42857142857143)"
06-01-2023 14:31:13.393694,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.7875)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:14.474929,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:15.779369,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:17.013923,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:18.204853,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:19.334266,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:20.453042,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 58.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:21.573212,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 60.0)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:22.720082,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.285714285714286)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:23.880471,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.371428571428571)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:24.983065,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 5.923076923076923)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 16.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:26.067796,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.526315789473684)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.0)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:27.164020,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.526315789473684)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.0)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:28.205858,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.526315789473684)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.0)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:29.327641,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.914285714285715)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.0)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:30.388918,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.466666666666667)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.0)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:31.468433,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.466666666666667)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 18.4375)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:32.645589,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.466666666666667)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:33.773179,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.466666666666667)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:34.900795,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:35.917971,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:36.945356,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:38.040990,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:39.214090,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:40.293137,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:41.509298,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:42.603240,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:43.718122,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:44.922552,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:46.004944,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:47.063806,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:48.160285,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:49.269850,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:50.365717,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:51.364260,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.266666666666667)","(10.0, 19.5, 15.5)","(20.0, 180.0, 61.66666666666667)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:52.396074,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:53.475035,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:54.585683,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:55.615990,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:56.745040,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:57.796540,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:31:59.093378,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:00.350770,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:01.452101,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:02.728254,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:03.850549,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:05.028394,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:06.065648,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:07.132357,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 47.42857142857143)"
06-01-2023 14:32:08.230107,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:09.350251,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 18.4375)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:10.484793,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 11.25)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 63.33333333333333)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:11.559760,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.5, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:12.703602,"(2.45, 3.2, 2.84)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:13.817049,"(2.45, 3.2, 2.503225806451613)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:14.895087,"(2.45, 3.2, 2.5025)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:15.926237,"(2.45, 3.2, 2.5025)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:16.942343,"(2.45, 3.2, 2.5025)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:18.085625,"(2.45, 3.2, 2.5025)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:19.262671,"(2.45, 3.2, 2.5025)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:20.448218,"(2.45, 3.15, 2.540909090909091)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:21.557793,"(2.45, 3.15, 2.540909090909091)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.292307692307693)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:22.651413,"(2.45, 3.2, 2.72)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.25)","(9.0, 17.0, 12.333333333333334)","(5.5, 8.6, 6.2)","(10.0, 19.5, 15.5)","(20.0, 180.0, 65.0)","(31.0, 140.0, 86.0)"
06-01-2023 14:32:23.776400,"(2.45, 3.25, 2.6725)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.25)","(9.0, 17.0, 10.4375)","(5.5, 8.6, 6.0285714285714285)","(10.0, 19.5, 11.875)","(20.0, 180.0, 65.0)","(31.0, 140.0, 97.33333333333334)"
06-01-2023 14:32:24.935966,"(2.45, 3.25, 2.6725)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.569230769230769)","(9.0, 13.5, 10.4375)","(5.5, 7.4, 6.0285714285714285)","(10.0, 14.5, 11.875)","(20.0, 180.0, 61.0)","(31.0, 130.0, 81.0)"
06-01-2023 14:32:26.013209,"(2.45, 3.2, 2.773913043478261)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.569230769230769)","(9.0, 13.5, 10.4375)","(5.5, 7.4, 6.0285714285714285)","(10.0, 14.5, 11.875)","(20.0, 180.0, 61.0)","(31.0, 130.0, 81.0)"
06-01-2023 14:32:27.276210,"(2.45, 3.2, 2.5653333333333332)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.569230769230769)","(9.0, 13.5, 10.4375)","(5.5, 7.4, 6.0285714285714285)","(10.0, 14.5, 11.875)","(20.0, 180.0, 61.0)","(31.0, 130.0, 81.0)"
06-01-2023 14:32:28.453465,"(2.45, 3.2, 2.5442857142857145)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.550000000000001)","(9.0, 13.5, 10.4375)","(5.5, 7.4, 6.0285714285714285)","(10.0, 14.5, 11.875)","(20.0, 180.0, 61.0)","(31.0, 130.0, 81.0)"
06-01-2023 14:32:29.504074,"(2.45, 3.2, 2.5653333333333332)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 7.550000000000001)","(9.0, 13.5, 11.0)","(5.5, 7.4, 6.2)","(10.0, 14.5, 11.875)","(20.0, 180.0, 62.0)","(31.0, 130.0, 81.0)"
06-01-2023 14:32:30.611581,"(2.45, 3.2, 2.5442857142857145)","(3.8, 6.4, 3.918181818181818)","(5.5, 11.0, 6.938461538461538)","(9.0, 17.0, 11.0)","(5.5, 8.6, 6.2)","(10.0, 14.5, 11.875)","(20.0, 170.0, 59.75)","(31.0, 130.0, 81.0)"
