,Bracken Warrior,Radiant Amber,Mini Mine Yet Nz,Top The Ace,Gimme A Reason,Miss Daytona Nz,Mister Cole,Crazy Shippo,Murphys Reward Nz,Twentyeightblack
10-01-2023 15:54:26.161052,"(8.5, 17.0, 16.25)","(3.8, 4.6, 4.3)","(3.2, 99999, 99990)","(4.8, 8.8, 8.8)","(13.0, 18.5, 14.5)","(8.0, 99999, 99990)","(11.0, 14.0, 12.666666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 130.0)"
10-01-2023 15:54:27.587793,"(8.5, 13.5, 13.277777777777779)","(3.8, 4.6, 4.3)","(3.2, 99999, 99990)","(4.8, 9.4, 8.748837209302325)","(13.0, 18.5, 14.5)","(8.0, 99999, 99990)","(11.0, 13.5, 13.166666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 130.0)"
10-01-2023 15:54:29.036815,"(8.5, 17.0, 16.333333333333332)","(3.8, 4.6, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 9.4, 9.133333333333333)","(13.0, 18.5, 14.5)","(8.0, 99999, 99990)","(11.0, 17.5, 14.666666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 130.0)"
10-01-2023 15:54:30.348915,"(8.5, 17.0, 15.0)","(3.8, 4.8, 4.3)","(3.2, 99999, 99990)","(4.8, 9.2, 9.133333333333333)","(13.0, 18.5, 14.5)","(8.0, 99999, 99990)","(11.0, 16.5, 12.571428571428571)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 130.0)"
10-01-2023 15:54:31.762561,"(8.5, 17.0, 15.0)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 9.153846153846153)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 16.5, 12.428571428571429)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 113.33333333333334)"
10-01-2023 15:54:33.258538,"(8.5, 17.0, 16.0)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 8.878260869565217)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 16.0, 14.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 195.55555555555554)"
10-01-2023 15:54:34.731869,"(8.5, 17.0, 12.394736842105264)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 9.014285714285714)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 15.5, 12.285714285714286)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 147.5)"
10-01-2023 15:54:36.161901,"(8.5, 13.5, 12.58695652173913)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 8.820689655172414)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 15.5, 12.142857142857142)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:37.628574,"(8.5, 13.5, 12.75)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 9.209090909090909)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 15.0, 11.777777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:39.000690,"(8.5, 13.5, 16.5)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 8.936842105263159)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:40.367117,"(8.5, 17.0, 12.625)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 8.828571428571427)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:41.824468,"(8.5, 13.5, 11.88)","(3.8, 4.6, 4.4)","(3.2, 99999, 99990)","(4.8, 9.2, 9.014285714285714)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:43.412502,"(8.5, 13.0, 11.278481012658228)","(3.8, 4.8, 4.133333333333333)","(3.2, 99999, 99990)","(4.8, 9.2, 9.014285714285714)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:44.903655,"(8.5, 12.0, 11.44)","(3.8, 4.8, 4.133333333333333)","(3.2, 99999, 99990)","(4.8, 9.2, 9.014285714285714)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:46.337708,"(8.5, 11.5, 10.1)","(3.8, 4.8, 4.4)","(3.2, 99999, 99990)","(4.8, 9.2, 9.014285714285714)","(13.0, 18.5, 14.222222222222221)","(8.0, 99999, 99990)","(11.0, 14.5, 11.954545454545455)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:54:47.751038,"(8.5, 10.5, 9.264705882352942)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 9.2, 9.485714285714286)","(13.0, 18.5, 15.2)","(8.0, 99999, 99990)","(11.0, 14.5, 12.277777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 170.0)"
10-01-2023 15:54:49.174102,"(8.5, 10.5, 9.888)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 10.0, 9.257142857142858)","(13.0, 18.5, 16.333333333333332)","(8.0, 99999, 99990)","(11.0, 14.5, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:50.551463,"(8.5, 10.0, 9.888)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 9.6, 9.257142857142858)","(13.0, 18.0, 16.333333333333332)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:52.040199,"(8.5, 10.0, 10.176470588235293)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 9.6, 9.866666666666667)","(13.0, 18.0, 16.0)","(8.0, 99999, 99990)","(11.0, 14.0, 12.75)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:53.501463,"(8.5, 11.0, 10.666666666666666)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 10.5, 8.981818181818182)","(13.0, 17.5, 21.0)","(8.0, 99999, 99990)","(11.0, 14.5, 12.416666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:55.011165,"(8.5, 11.0, 11.1)","(3.8, 4.8, 4.266666666666667)","(3.2, 99999, 99990)","(4.8, 9.2, 9.072727272727274)","(13.0, 23.0, 21.0)","(8.0, 99999, 99990)","(11.0, 19.5, 12.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:56.499365,"(8.5, 11.5, 11.08974358974359)","(3.8, 4.8, 4.114285714285714)","(3.2, 99999, 99990)","(4.8, 9.4, 9.957142857142857)","(13.0, 23.0, 21.0)","(8.0, 99999, 99990)","(11.0, 19.0, 13.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:58.008434,"(8.5, 11.5, 11.0)","(3.8, 4.8, 4.114285714285714)","(3.2, 99999, 99990)","(4.8, 10.5, 9.338461538461539)","(13.0, 23.0, 16.6)","(8.0, 99999, 99990)","(11.0, 18.5, 12.166666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:54:59.425419,"(8.5, 11.5, 11.652439024390244)","(3.8, 4.8, 4.0875)","(3.2, 99999, 99990)","(4.8, 9.4, 9.153846153846153)","(13.0, 22.0, 15.571428571428571)","(8.0, 99999, 99990)","(11.0, 18.0, 13.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:00.846354,"(8.5, 12.0, 11.652439024390244)","(3.8, 4.7, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 9.153846153846153)","(13.0, 22.0, 16.2)","(8.0, 99999, 99990)","(11.0, 17.0, 11.61111111111111)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:02.281780,"(8.5, 17.0, 13.75)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 9.153846153846153)","(13.0, 21.0, 14.4)","(8.0, 99999, 99990)","(11.0, 16.5, 13.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:03.855405,"(8.5, 16.0, 14.25)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 9.866666666666667)","(13.0, 20.0, 16.25)","(8.0, 99999, 99990)","(11.0, 16.0, 14.857142857142858)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:05.273375,"(8.5, 16.0, 16.25)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 10.5, 9.214285714285714)","(13.0, 19.5, 14.714285714285714)","(8.0, 99999, 99990)","(11.0, 15.5, 14.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:06.857903,"(8.5, 17.0, 13.642857142857142)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 9.371739130434783)","(13.0, 19.0, 15.75)","(8.0, 99999, 99990)","(11.0, 15.0, 13.8)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:08.438636,"(8.5, 14.0, 14.958333333333334)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.4, 9.4)","(13.0, 18.5, 16.333333333333332)","(8.0, 99999, 99990)","(11.0, 14.5, 12.277777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:10.070950,"(8.5, 17.0, 16.416666666666668)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.8, 9.153846153846153)","(13.0, 18.0, 14.285714285714286)","(8.0, 99999, 99990)","(11.0, 14.5, 12.277777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:11.627962,"(8.5, 17.0, 14.5)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.2, 9.4)","(13.0, 17.5, 15.666666666666666)","(8.0, 99999, 99990)","(11.0, 14.5, 12.277777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:13.223148,"(8.5, 15.0, 14.5)","(3.8, 4.6, 4.1)","(3.2, 99999, 99990)","(4.8, 9.8, 9.4)","(13.0, 17.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 14.5, 12.277777777777779)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:14.817128,"(8.5, 15.0, 14.5)","(3.8, 4.6, 4.024)","(3.2, 99999, 99990)","(4.8, 9.8, 9.4)","(13.0, 17.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 14.5, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:16.371132,"(8.5, 16.5, 14.5)","(3.8, 4.6, 4.133333333333334)","(3.2, 99999, 99990)","(4.8, 9.8, 9.4)","(13.0, 17.0, 15.666666666666666)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:17.797620,"(8.5, 16.0, 13.666666666666666)","(3.8, 4.4, 4.066666666666666)","(3.2, 99999, 99990)","(4.8, 9.8, 9.4)","(13.0, 17.0, 21.8)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:19.184027,"(8.5, 16.0, 13.666666666666666)","(3.8, 4.4, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 8.981818181818182)","(13.0, 24.0, 18.333333333333332)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:20.682780,"(8.5, 15.5, 13.055555555555555)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 8.981818181818182)","(13.0, 21.0, 17.666666666666668)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:22.350020,"(8.5, 15.0, 12.285714285714286)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.145454545454546)","(13.0, 20.0, 14.25)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:23.948394,"(8.5, 12.5, 12.421052631578947)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.08)","(13.0, 19.5, 15.333333333333334)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:25.591297,"(8.5, 12.5, 13.5)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 19.0, 14.875)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:27.334762,"(8.5, 15.0, 12.038461538461538)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 19.0, 14.25)","(8.0, 99999, 99990)","(11.0, 14.0, 13.4)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:28.880559,"(8.5, 12.5, 11.277777777777779)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 18.0, 14.166666666666666)","(8.0, 99999, 99990)","(11.0, 14.0, 13.4)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:30.266171,"(8.5, 11.5, 11.277777777777779)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 17.5, 14.666666666666666)","(8.0, 99999, 99990)","(11.0, 14.0, 13.3)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:31.744222,"(8.5, 11.5, 12.25)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 17.0, 14.666666666666666)","(8.0, 99999, 99990)","(11.0, 14.0, 12.2)","(101.0, 210.0, 130.0)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:33.194108,"(8.5, 14.0, 12.071428571428571)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.069565217391304)","(13.0, 17.0, 14.666666666666666)","(8.0, 99999, 99990)","(11.0, 14.0, 13.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:34.509905,"(8.5, 12.5, 11.964285714285714)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.123076923076923)","(13.0, 17.0, 15.0)","(8.0, 99999, 99990)","(11.0, 14.0, 13.833333333333334)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:35.934517,"(8.5, 12.5, 11.964285714285714)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.266666666666667)","(13.0, 16.5, 15.166666666666666)","(8.0, 99999, 99990)","(11.0, 19.5, 12.88888888888889)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:37.346785,"(8.5, 11.5, 11.346153846153847)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.56)","(13.0, 18.5, 14.0625)","(8.0, 99999, 99990)","(11.0, 19.5, 16.1)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:38.717963,"(8.5, 11.5, 10.9)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.266666666666667)","(13.0, 18.0, 14.0625)","(8.0, 99999, 99990)","(11.0, 19.5, 14.692307692307693)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:40.045167,"(8.5, 11.0, 10.818181818181818)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.266666666666667)","(13.0, 18.0, 14.0625)","(8.0, 99999, 99990)","(11.0, 19.0, 17.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:41.337882,"(8.5, 10.5, 10.39375)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 8.842857142857143)","(13.0, 18.0, 14.0625)","(8.0, 99999, 99990)","(11.0, 19.0, 17.0)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:42.698761,"(8.5, 9.8, 9.4)","(3.8, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.0, 9.22857142857143)","(13.0, 18.0, 14.0625)","(8.0, 99999, 99990)","(11.0, 19.0, 16.625)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:44.013122,"(9.0, 9.8, 9.725000000000001)","(3.7, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.22857142857143)","(13.0, 18.0, 15.25)","(8.5, 99999, 99990)","(11.0, 18.5, 16.625)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:45.376037,"(9.0, 9.8, 9.711111111111112)","(3.7, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.22857142857143)","(13.0, 17.0, 14.083333333333334)","(8.5, 99999, 99990)","(11.0, 18.5, 15.875)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:55:46.654487,"(9.0, 13.0, 12.018181818181818)","(3.7, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 9.16)","(13.0, 17.0, 14.083333333333334)","(8.5, 99999, 99990)","(11.0, 17.5, 14.25)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:47.969653,"(9.0, 12.0, 11.290909090909091)","(3.7, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.8, 8.905882352941177)","(13.0, 17.0, 14.0)","(8.5, 99999, 99990)","(11.0, 17.0, 13.166666666666666)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:49.341852,"(9.0, 12.0, 10.375)","(3.7, 4.3, 4.075)","(3.2, 99999, 99990)","(4.8, 9.0, 9.56)","(13.0, 17.0, 14.0)","(8.5, 99999, 99990)","(11.0, 16.5, 13.75)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:50.698582,"(9.0, 11.0, 11.2)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.8, 9.342857142857143)","(13.0, 17.0, 14.0)","(8.5, 99999, 99990)","(11.0, 16.0, 12.833333333333334)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:52.029406,"(9.0, 13.0, 11.2)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.8, 9.028571428571428)","(13.0, 17.0, 14.333333333333334)","(8.5, 99999, 99990)","(11.0, 15.5, 13.833333333333334)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:53.363156,"(9.0, 13.5, 11.725)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.6, 9.028571428571428)","(13.0, 17.0, 15.25)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:54.553859,"(9.0, 12.5, 11.05)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.6, 9.4125)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:55.725030,"(9.0, 11.0, 9.879999999999999)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.6, 9.4125)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:56.846014,"(9.0, 10.0, 9.68)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.6, 9.4125)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:58.047095,"(9.0, 13.0, 10.45)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.100000000000001)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:55:59.558150,"(9.0, 12.5, 10.014285714285714)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 8.971428571428572)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:56:00.987625,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.25)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 162.0)"
10-01-2023 15:56:02.405926,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.25)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 11.785714285714286)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:03.600997,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.25)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 15.0, 12.833333333333334)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:04.770750,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.25)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:06.049629,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.25)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:07.276487,"(9.0, 12.5, 9.89)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.273684210526316)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:08.464648,"(9.0, 12.5, 10.986363636363636)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.273684210526316)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:09.708599,"(9.0, 12.5, 11.168)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.273684210526316)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
10-01-2023 15:56:10.960109,"(9.0, 12.5, 11.168)","(3.7, 4.3, 4.0375)","(3.2, 99999, 99990)","(4.8, 9.4, 9.273684210526316)","(13.0, 16.0, 14.125)","(8.5, 99999, 99990)","(11.0, 14.0, 11.5)","(101.0, 210.0, 193.33333333333334)","(11.0, 99999, 99990)","(101.0, 210.0, 150.0)"
