,Willby Rules,Alpine Blast,Lions Tooth,Aspirate,Mascherata,Gee Gee Can Win,Spirited Toff,Techno Awards,The Beekeeper,Miss Sleuth
11-01-2023 15:54:27.150022,"(16.0, 21.0, 17.25)","(6.0, 9.2, 8.15)","(18.0, 48.0, 37.2)","(16.0, 44.0, 23.75)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.6423076923076922)","(10.0, 15.5, 12.5)","(71.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:28.743386,"(16.0, 21.0, 17.25)","(6.0, 9.2, 8.75)","(18.0, 48.0, 37.2)","(16.0, 44.0, 23.75)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.6423076923076922)","(10.0, 15.5, 12.5)","(71.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:30.362259,"(16.0, 21.0, 17.25)","(6.0, 11.0, 8.5)","(18.0, 48.0, 37.2)","(16.0, 44.0, 23.75)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.6423076923076922)","(10.0, 15.5, 11.642857142857142)","(71.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:32.102200,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 44.0, 25.333333333333336)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.683333333333333)","(10.0, 15.5, 11.642857142857142)","(71.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:33.643203,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 42.0, 25.333333333333336)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.6423076923076922)","(10.0, 15.5, 11.642857142857142)","(71.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:35.468902,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 42.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.6, 3.75, 3.6423076923076922)","(10.0, 15.5, 13.0)","(71.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:37.135107,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:39.113720,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:40.717253,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 150.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:42.243306,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:43.828749,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:45.417122,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:47.013118,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.416666666666666)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 147.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:48.529233,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.5, 8.5)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.6423076923076922)","(10.0, 15.0, 13.0)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:50.122731,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.133333333333333)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.683333333333333)","(10.0, 15.0, 13.0)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:51.802305,"(16.0, 21.0, 19.26923076923077)","(6.0, 9.2, 8.133333333333333)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.75, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:53.431878,"(16.0, 21.0, 19.26923076923077)","(6.0, 9.2, 8.133333333333333)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:55.020126,"(16.0, 21.0, 19.26923076923077)","(6.0, 9.2, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:56.537828,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:58.164887,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.0)"
11-01-2023 15:54:59.896762,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:01.464377,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:02.997038,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:04.662674,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:06.060435,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:07.702423,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:09.110467,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:10.583547,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.2)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:12.125419,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.152439024390244)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:13.876264,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(18.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.7, 3.25, 3.152439024390244)","(2.7, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(101.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:15.555583,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.8, 3.7642857142857142)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:17.253385,"(16.0, 21.0, 19.26923076923077)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.8, 3.5887096774193545)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:18.983133,"(16.0, 21.0, 19.59375)","(6.0, 10.0, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.75, 3.65)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:20.625052,"(16.0, 21.0, 19.59375)","(6.0, 9.2, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.65)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:22.088454,"(16.0, 21.0, 19.59375)","(6.0, 9.2, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.65)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:23.572511,"(16.0, 21.0, 19.59375)","(6.0, 9.2, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.65)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:24.997005,"(16.0, 21.0, 19.59375)","(6.0, 9.2, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.127551020408163)","(2.6, 3.7, 3.6833333333333336)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:26.405913,"(16.0, 21.0, 19.59375)","(6.0, 9.2, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.127551020408163)","(2.6, 3.7, 3.6833333333333336)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 210.47619047619048)"
11-01-2023 15:55:27.850060,"(16.0, 21.0, 19.59375)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.127551020408163)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 212.0)"
11-01-2023 15:55:29.221085,"(16.0, 21.0, 17.510204081632654)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 212.0)"
11-01-2023 15:55:30.929778,"(16.0, 21.0, 18.5)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 212.0)"
11-01-2023 15:55:32.539278,"(16.0, 20.0, 18.5)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 212.0)"
11-01-2023 15:55:34.309185,"(16.0, 19.5, 18.5)","(6.0, 10.0, 8.25)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:36.126001,"(16.0, 19.0, 18.5)","(6.0, 10.0, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:38.108284,"(16.0, 19.0, 18.5)","(6.0, 10.0, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:39.592948,"(16.0, 19.0, 18.5)","(6.0, 10.0, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:41.164139,"(17.0, 19.0, 18.03846153846154)","(6.0, 10.0, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:42.695065,"(17.0, 19.0, 18.03846153846154)","(6.0, 10.0, 8.5)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:44.126284,"(17.0, 19.0, 18.03846153846154)","(6.0, 10.0, 8.833333333333334)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:45.588644,"(17.0, 19.0, 18.03846153846154)","(6.0, 10.5, 8.833333333333334)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:46.981459,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:48.327854,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:49.675706,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:51.069433,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:52.413324,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:54.086308,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:55.556190,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 154.28571428571428)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:56.919251,"(17.0, 19.0, 17.676470588235293)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:58.294378,"(17.0, 19.0, 17.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:55:59.870099,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:01.291429,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:02.657164,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.152439024390244)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:03.961798,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.133333333333333)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6875)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:05.271031,"(17.0, 19.0, 16.5)","(6.0, 9.2, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6897727272727274)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:06.513440,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6897727272727274)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:08.036979,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6897727272727274)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:09.658982,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6897727272727274)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:11.168915,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6897727272727274)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:12.600374,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6707317073170733)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
11-01-2023 15:56:14.159168,"(17.0, 19.0, 16.5)","(6.0, 10.5, 8.416666666666666)","(17.0, 48.0, 37.2)","(16.0, 40.0, 24.666666666666668)","(2.8, 3.25, 3.1036585365853657)","(2.6, 3.7, 3.6707317073170733)","(10.0, 15.5, 13.25)","(61.0, 170.0, 115.0)","(11.0, 14.0, 13.8)","(91.0, 220.0, 194.28571428571428)"
