,Stings To Burn,Aston Bier,Erupting Avatar,Liberty Royal,Our Boy Ziggy,Delta Storm,All Inn Scooby,Jax Flash
08-12-2022 13:01:04.524602,"(6.0, 6.6, 5.903225806451613)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:05.767175,"(6.0, 6.6, 5.903225806451613)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:06.984503,"(6.0, 6.6, 5.903225806451613)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:08.334488,"(6.0, 6.6, 5.903225806451613)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:09.612292,"(6.0, 6.6, 5.903225806451613)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:10.849697,"(6.0, 6.4, 6.1)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:12.088372,"(6.0, 6.4, 6.1)","(9.0, 23.0, 22.46153846153846)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:13.373361,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.3)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:14.676732,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 21.8)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:15.970588,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 21.8)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:17.281502,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.833333333333334)"
08-12-2022 13:01:18.548127,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:19.781357,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:21.029432,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:22.347325,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:23.627742,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:24.889198,"(6.0, 6.4, 5.992857142857143)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.571428571428571)"
08-12-2022 13:01:26.229200,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 15.0, 13.375)"
08-12-2022 13:01:27.467288,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:28.740282,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:30.197813,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:31.603823,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:32.935407,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:34.258403,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:35.581569,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:36.795726,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:38.092897,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:39.380984,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:40.841956,"(6.0, 6.4, 5.977777777777778)","(9.0, 23.0, 22.454545454545453)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.466666666666667)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:42.284261,"(6.0, 7.0, 6.716666666666667)","(9.0, 23.0, 21.714285714285715)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.1875)","(5.0, 5.9, 5.445)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:43.554216,"(6.0, 7.0, 6.861538461538462)","(9.0, 23.0, 21.714285714285715)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.25)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:44.791402,"(6.0, 7.0, 6.670588235294117)","(9.0, 27.0, 25.8)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:46.029394,"(6.0, 7.0, 6.670588235294117)","(9.0, 27.0, 25.8)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:47.369072,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:48.691743,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.520833333333334)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:50.033933,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.520833333333334)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:51.399217,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.484848484848484)","(8.5, 11.5, 10.075)","(5.0, 5.9, 5.25)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:52.717680,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.837209302325581)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:53.985545,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.546511627906977)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:55.233382,"(6.0, 7.0, 6.670588235294117)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.722222222222221)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:56.471801,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.722222222222221)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.520833333333334)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:57.861947,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.2)","(9.0, 13.0, 11.722222222222221)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.520833333333334)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.366666666666667)","(5.0, 14.0, 13.375)"
08-12-2022 13:01:59.190381,"(6.0, 7.0, 6.670588235294117)","(9.0, 27.0, 25.0)","(9.0, 13.0, 11.722222222222221)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.520833333333334)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.366666666666667)","(5.0, 14.0, 13.375)"
08-12-2022 13:02:00.736065,"(6.0, 7.0, 6.670588235294117)","(9.0, 27.0, 26.11111111111111)","(9.0, 13.0, 11.722222222222221)","(8.5, 11.5, 9.765217391304349)","(5.0, 5.9, 5.238888888888889)","(6.0, 7.0, 6.306666666666667)","(4.0, 4.7, 4.366666666666667)","(5.0, 14.0, 13.375)"
08-12-2022 13:02:02.161177,"(6.0, 7.0, 6.657142857142857)","(9.0, 27.0, 26.11111111111111)","(9.0, 13.0, 11.966666666666667)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.9, 5.671428571428572)","(6.0, 7.0, 6.277777777777778)","(4.0, 4.7, 4.366666666666667)","(5.0, 14.0, 13.375)"
08-12-2022 13:02:03.521314,"(6.0, 7.0, 6.646153846153846)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.966666666666667)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.5473684210526315)","(6.0, 7.0, 6.277777777777778)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.523809523809524)"
08-12-2022 13:02:04.897072,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.757142857142856)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.35)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.583333333333334)"
08-12-2022 13:02:06.266569,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.757142857142856)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.35)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.583333333333334)"
08-12-2022 13:02:07.654799,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.25)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.583333333333334)"
08-12-2022 13:02:09.004759,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.583333333333334)"
08-12-2022 13:02:10.338671,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.625)"
08-12-2022 13:02:11.620007,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:12.869752,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:14.143042,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 26.0)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:15.474403,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 25.4)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 9.700000000000001)","(5.0, 5.8, 5.444444444444445)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.464285714285714)"
08-12-2022 13:02:16.766946,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 25.76923076923077)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.5, 10.314285714285715)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.464285714285714)"
08-12-2022 13:02:17.987606,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 25.76923076923077)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.0, 10.314285714285715)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:19.203844,"(6.0, 7.0, 6.654545454545454)","(9.0, 27.0, 25.4)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.0, 9.736842105263158)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:20.462561,"(6.0, 7.0, 6.654545454545454)","(9.0, 26.0, 24.2)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.0, 9.6)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.464285714285714)"
08-12-2022 13:02:21.919805,"(6.0, 7.0, 6.654545454545454)","(9.0, 26.0, 24.875)","(9.0, 12.5, 11.221311475409836)","(8.5, 11.0, 9.6)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:23.247898,"(6.0, 7.0, 6.654545454545454)","(9.0, 26.0, 25.617021276595743)","(9.0, 12.5, 11.04320987654321)","(8.5, 11.0, 9.6)","(5.0, 5.8, 5.235294117647059)","(6.0, 7.0, 6.551724137931035)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.166666666666666)"
08-12-2022 13:02:24.706624,"(6.0, 7.0, 6.654545454545454)","(9.0, 26.0, 25.617021276595743)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(5.0, 5.8, 5.212765957446809)","(6.0, 7.0, 6.326530612244898)","(4.0, 4.7, 4.414285714285715)","(5.0, 14.0, 13.605263157894736)"
08-12-2022 13:02:26.253855,"(6.0, 7.0, 6.654545454545454)","(9.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(5.0, 5.8, 5.212765957446809)","(6.0, 7.0, 6.426666666666667)","(4.0, 4.7, 4.526086956521739)","(5.0, 14.0, 13.807692307692308)"
08-12-2022 13:02:27.525456,"(6.0, 7.0, 6.654545454545454)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.8, 5.226315789473684)","(6.0, 6.8, 6.426666666666667)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:29.040872,"(6.0, 7.0, 6.654545454545454)","(10.0, 26.0, 25.617021276595743)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.7, 5.226315789473684)","(6.0, 6.8, 6.426666666666667)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:30.399232,"(6.0, 7.0, 6.654545454545454)","(10.0, 26.0, 25.617021276595743)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.7, 5.226315789473684)","(6.0, 6.8, 6.426666666666667)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:31.737877,"(6.0, 7.0, 6.654545454545454)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.7, 5.226315789473684)","(6.0, 6.8, 6.426666666666667)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:33.125151,"(6.0, 7.0, 6.670588235294117)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.7, 5.2153846153846155)","(6.0, 6.8, 6.426666666666667)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:34.444397,"(6.0, 6.8, 6.66)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.6, 5.2272727272727275)","(6.0, 6.8, 6.256)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:35.661886,"(6.0, 6.8, 6.66)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.5, 5.2272727272727275)","(6.0, 6.8, 6.256)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:36.919374,"(6.0, 6.8, 6.64)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.5, 5.183333333333333)","(6.0, 6.8, 6.213333333333333)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:38.181560,"(6.0, 6.8, 6.64)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.5, 5.322222222222222)","(6.0, 6.8, 6.213333333333333)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 13.846938775510203)"
08-12-2022 13:02:39.493100,"(6.0, 6.8, 6.64)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.503225806451614)","(4.8, 5.5, 5.242857142857143)","(6.0, 6.8, 6.213333333333333)","(3.9, 4.7, 4.557142857142857)","(6.0, 14.0, 14.444444444444445)"
08-12-2022 13:02:40.832508,"(6.0, 6.8, 6.64)","(10.0, 26.0, 25.58139534883721)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.614925373134328)","(4.8, 5.5, 4.983333333333333)","(6.0, 6.8, 6.081632653061225)","(3.9, 4.7, 4.557142857142857)","(6.0, 15.0, 14.891891891891891)"
08-12-2022 13:02:42.167431,"(6.0, 6.8, 6.64)","(10.0, 26.0, 25.333333333333332)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.614925373134328)","(4.8, 5.4, 4.983333333333333)","(6.0, 6.8, 6.128813559322034)","(3.9, 4.7, 4.557142857142857)","(6.0, 15.0, 14.891891891891891)"
08-12-2022 13:02:43.530728,"(6.0, 7.4, 6.894736842105263)","(10.0, 32.0, 29.666666666666668)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.614925373134328)","(4.8, 5.4, 4.983333333333333)","(6.0, 6.8, 6.128813559322034)","(3.9, 4.7, 4.557142857142857)","(6.0, 15.0, 14.822916666666666)"
08-12-2022 13:02:44.839915,"(6.0, 7.4, 6.76)","(10.0, 32.0, 30.17391304347826)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.614925373134328)","(4.8, 5.4, 5.05)","(6.0, 6.8, 6.117241379310345)","(3.9, 4.7, 4.554545454545455)","(6.0, 15.5, 14.863636363636363)"
08-12-2022 13:02:46.177212,"(6.0, 7.4, 6.696)","(10.0, 32.0, 30.434782608695652)","(9.0, 12.5, 10.817073170731707)","(8.5, 11.0, 9.628571428571428)","(4.8, 5.4, 5.045454545454546)","(6.0, 6.8, 6.106557377049181)","(3.9, 4.7, 4.530434782608696)","(6.0, 15.5, 14.634615384615385)"
08-12-2022 13:02:47.516940,"(6.0, 7.4, 6.696)","(10.0, 32.0, 30.434782608695652)","(9.0, 12.5, 10.722222222222221)","(8.5, 11.0, 9.648275862068965)","(4.8, 5.4, 5.045454545454546)","(6.0, 6.8, 6.632142857142857)","(3.9, 4.7, 4.530434782608696)","(6.0, 15.5, 14.634615384615385)"
08-12-2022 13:02:48.808104,"(6.0, 7.4, 6.696)","(10.0, 32.0, 30.434782608695652)","(9.0, 12.5, 10.722222222222221)","(8.5, 11.0, 9.628571428571428)","(4.8, 5.4, 4.9125000000000005)","(6.0, 6.8, 6.415384615384615)","(3.9, 4.7, 4.483333333333333)","(6.0, 15.5, 15.081395348837209)"
