,Road Home,Blue Jeans Talk,Akimbo,White Like Snow,Black Delight,Five Putt Cal
11-01-2023 21:08:26.531158,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.24)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.96)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:27.482276,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.466666666666667)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:28.476603,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.466666666666667)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:29.523473,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.466666666666667)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4307692307692306)"
11-01-2023 21:08:30.538871,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.24)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:31.454617,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.466666666666667)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:32.404808,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:33.412779,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:34.462998,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:35.464772,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4307692307692306)"
11-01-2023 21:08:36.376081,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:37.333974,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:38.332181,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:39.279229,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:40.298490,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:41.262124,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:42.237120,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:43.322769,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:44.354224,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:45.324475,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:46.192114,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.7, 4.125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:47.194891,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:48.202491,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4307692307692306)"
11-01-2023 21:08:49.185091,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.66)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:50.142198,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.9811428571428573)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:51.081296,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.9811428571428573)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:52.084231,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:53.127485,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:54.050804,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4307692307692306)"
11-01-2023 21:08:54.998408,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:55.955716,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.1125)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:08:57.000252,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.6, 4.013333333333334)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.6799999999999997)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4875)"
11-01-2023 21:08:58.012382,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.5, 4.22)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.9466666666666668)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:58.921783,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.5, 4.22)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.9827777777777778)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4875)"
11-01-2023 21:08:59.861200,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.5, 4.22)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.983243243243243)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.75, 3.4307692307692306)"
11-01-2023 21:09:00.868841,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.5, 4.22)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.983243243243243)","(6.5, 13.0, 11.514285714285714)","(3.3, 3.8, 3.4307692307692306)"
11-01-2023 21:09:01.880364,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.5, 4.22)","(51.0, 440.0, 98.46153846153845)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.8, 3.4875)"
11-01-2023 21:09:02.823088,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.4875)"
11-01-2023 21:09:03.748025,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.883333333333334)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:04.683172,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:05.671633,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:06.677813,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4875)"
11-01-2023 21:09:07.661976,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.458333333333333)"
11-01-2023 21:09:08.634281,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.4625)"
11-01-2023 21:09:09.671331,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:10.662722,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:11.558480,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:12.469389,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.65, 3.4875)"
11-01-2023 21:09:13.424092,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.4875)"
11-01-2023 21:09:14.478726,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.475)"
11-01-2023 21:09:15.579366,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(51.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.7, 3.475)"
11-01-2023 21:09:16.559357,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.7, 3.475)"
11-01-2023 21:09:17.450883,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.7, 3.475)"
11-01-2023 21:09:18.392603,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.4)","(3.3, 3.75, 3.4875)"
11-01-2023 21:09:19.407507,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 190.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.4875)"
11-01-2023 21:09:20.527975,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 250.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.475)"
11-01-2023 21:09:21.586026,"(14.0, 34.0, 31.083333333333332)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.7, 3.4625)"
11-01-2023 21:09:22.548267,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:23.516813,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.575)"
11-01-2023 21:09:24.395124,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.575)"
11-01-2023 21:09:25.354388,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.44375)"
11-01-2023 21:09:26.371397,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.475)"
11-01-2023 21:09:27.308393,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.7, 3.4625)"
11-01-2023 21:09:28.293558,"(14.0, 34.0, 32.40909090909091)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:29.286055,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:30.328365,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4699999999999998)"
11-01-2023 21:09:31.364236,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.44375)"
11-01-2023 21:09:32.347848,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.475)"
11-01-2023 21:09:33.426617,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.7, 3.4625)"
11-01-2023 21:09:34.586491,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4625)"
11-01-2023 21:09:35.650963,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:36.802095,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.4699999999999998)"
11-01-2023 21:09:37.808511,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.4699999999999998)"
11-01-2023 21:09:38.962818,"(14.0, 32.0, 28.423076923076923)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.75, 3.525)"
11-01-2023 21:09:40.016343,"(14.0, 32.0, 20.75)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 10.163636363636364)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:41.031401,"(14.0, 32.0, 20.75)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 9.657142857142857)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:41.940092,"(14.0, 32.0, 20.75)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 13.0, 11.3)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:42.975983,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.7199999999999998)","(6.5, 12.0, 11.0)","(3.3, 3.65, 3.55)"
11-01-2023 21:09:44.095414,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 11.5, 11.17)","(3.3, 3.7, 3.55)"
11-01-2023 21:09:45.123886,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 9.425)","(3.3, 3.7, 3.5)"
11-01-2023 21:09:45.989949,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 11.5, 9.95)","(3.3, 3.6, 3.5)"
11-01-2023 21:09:46.920172,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 11.5, 9.175)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:47.957326,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:49.024659,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:50.026865,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:50.902239,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:51.884087,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:52.927096,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.45)"
11-01-2023 21:09:53.991074,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 286.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 9.057142857142857)","(3.3, 3.6, 3.4699999999999998)"
11-01-2023 21:09:54.972730,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 13.0, 10.2)","(3.3, 3.75, 3.4699999999999998)"
11-01-2023 21:09:55.857363,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.0, 10.2)","(3.3, 3.75, 3.4699999999999998)"
11-01-2023 21:09:56.862772,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.75, 3.4699999999999998)"
11-01-2023 21:09:57.785396,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:58.700373,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.525)"
11-01-2023 21:09:59.598283,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.525)"
11-01-2023 21:10:00.601106,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.525)"
11-01-2023 21:10:01.608709,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.525)"
11-01-2023 21:10:02.664359,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.65, 3.45)"
11-01-2023 21:10:03.596605,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 430.0, 310.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.6, 3.45)"
11-01-2023 21:10:04.476004,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 410.0, 240.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.55, 3.4375)"
11-01-2023 21:10:05.541953,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 390.0, 230.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.55, 3.4375)"
11-01-2023 21:10:06.605296,"(14.0, 32.0, 23.0)","(3.7, 5.4, 4.275)","(61.0, 390.0, 230.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.55, 3.55)"
11-01-2023 21:10:07.611365,"(14.0, 30.0, 26.875)","(3.7, 5.4, 4.275)","(61.0, 390.0, 230.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.7, 3.55)"
11-01-2023 21:10:08.517529,"(14.0, 30.0, 27.22222222222222)","(3.7, 5.4, 4.275)","(61.0, 390.0, 230.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.7, 3.55)"
11-01-2023 21:10:09.431783,"(14.0, 30.0, 27.22222222222222)","(3.7, 5.4, 4.275)","(61.0, 390.0, 176.66666666666669)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.7, 3.55)"
11-01-2023 21:10:10.271694,"(14.0, 30.0, 27.22222222222222)","(3.7, 5.4, 4.275)","(61.0, 390.0, 155.33333333333331)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.7, 3.55)"
11-01-2023 21:10:11.198969,"(14.0, 30.0, 27.22222222222222)","(3.7, 5.4, 4.275)","(61.0, 380.0, 225.0)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.6, 3.45)"
11-01-2023 21:10:12.155776,"(14.0, 30.0, 23.75)","(3.7, 5.4, 4.275)","(61.0, 370.0, 203.33333333333334)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.6, 3.45)"
11-01-2023 21:10:13.059890,"(14.0, 29.0, 26.125)","(3.7, 5.4, 4.275)","(61.0, 360.0, 152.85714285714286)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.6, 3.4699999999999998)"
11-01-2023 21:10:13.971775,"(14.0, 29.0, 26.125)","(3.7, 5.4, 4.275)","(61.0, 350.0, 132.22222222222223)","(2.1, 3.0, 2.9066666666666667)","(6.5, 12.5, 10.45)","(3.3, 3.75, 3.4699999999999998)"
