,Galaga,Miss Eugen,Graciebird,Sly As A Fox,Dream Evil,Take Another Look,Nippa Whiskey
07-01-2023 15:16:11.633770,"(13.0, 17.0, 16.8)","(5.0, 7.0, 6.7894736842105265)","(11.0, 17.0, 15.0)","(10.0, 15.0, 15.0)","(1.85, 1.92, 1.8797777777777778)","(6.0, 10.5, 10.178571428571429)","(18.0, 25.0, 24.9)"
07-01-2023 15:16:12.617942,"(13.0, 17.0, 16.8)","(5.0, 7.0, 6.7894736842105265)","(11.0, 17.0, 15.0)","(10.0, 16.0, 14.666666666666666)","(1.85, 1.98, 1.8928571428571428)","(6.0, 10.5, 10.178571428571429)","(18.0, 25.0, 24.9)"
07-01-2023 15:16:13.635210,"(13.0, 17.0, 16.8)","(5.0, 7.0, 6.75)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.333333333333334)","(1.85, 1.97, 1.902222222222222)","(6.0, 10.5, 10.178571428571429)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:14.703823,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 10.21875)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:15.791110,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 10.21875)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:16.786463,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 10.21875)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:17.765957,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 10.21875)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:18.778938,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.63888888888889)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 9.719999999999999)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:19.810537,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.63888888888889)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 9.719999999999999)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:20.898566,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.63888888888889)","(1.85, 1.96, 1.902222222222222)","(6.0, 10.5, 10.066666666666666)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:22.009858,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.63888888888889)","(1.85, 1.96, 1.8857142857142857)","(6.0, 10.5, 9.942857142857143)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:23.099628,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.63888888888889)","(1.85, 1.96, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 25.0, 24.897435897435898)"
07-01-2023 15:16:24.119982,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 25.0, 26.5)"
07-01-2023 15:16:25.179414,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 27.0, 26.5)"
07-01-2023 15:16:26.262657,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 27.0, 28.666666666666668)"
07-01-2023 15:16:27.308513,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 30.0, 28.666666666666668)"
07-01-2023 15:16:28.272318,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 30.0, 28.666666666666668)"
07-01-2023 15:16:29.364059,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.719999999999999)","(18.0, 30.0, 28.666666666666668)"
07-01-2023 15:16:30.409269,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 10.027272727272727)","(18.0, 30.0, 28.666666666666668)"
07-01-2023 15:16:31.498106,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 13.727272727272727)","(1.85, 1.93, 1.9049999999999998)","(6.0, 10.5, 9.633333333333333)","(18.0, 30.0, 28.666666666666668)"
07-01-2023 15:16:32.580749,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.076923076923077)","(1.85, 1.93, 1.8438596491228072)","(6.0, 10.5, 9.799999999999999)","(18.0, 30.0, 29.428571428571427)"
07-01-2023 15:16:33.578551,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.862068965517241)","(11.0, 17.0, 15.571428571428571)","(10.0, 16.0, 14.461538461538462)","(1.85, 1.85, 1.923220338983051)","(6.0, 10.5, 9.87)","(18.0, 30.0, 28.0)"
07-01-2023 15:16:34.547309,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.818181818181818)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.4375)","(1.85, 1.93, 1.9241666666666666)","(6.0, 10.5, 9.927272727272728)","(18.0, 29.0, 27.571428571428573)"
07-01-2023 15:16:35.607182,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.0, 10.5, 9.594117647058823)","(18.0, 29.0, 27.571428571428573)"
07-01-2023 15:16:36.624671,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.0, 10.5, 9.616)","(18.0, 29.0, 27.571428571428573)"
07-01-2023 15:16:37.653118,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.0, 10.5, 9.616)","(18.0, 29.0, 27.571428571428573)"
07-01-2023 15:16:38.789078,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.0, 10.5, 9.515789473684212)","(18.0, 29.0, 27.571428571428573)"
07-01-2023 15:16:39.923895,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.5, 10.5, 9.515789473684212)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:41.099458,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.5, 10.5, 9.515789473684212)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:42.277870,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.5, 10.5, 9.7)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:43.355538,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.909090909090908)","(10.0, 16.0, 14.75)","(1.85, 1.93, 1.924)","(6.5, 10.0, 9.7)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:44.677193,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.777777777777778)","(11.0, 17.0, 15.8)","(10.0, 16.0, 14.846153846153847)","(1.85, 1.93, 1.8702702702702703)","(6.5, 10.0, 9.84)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:45.849066,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.818181818181818)","(11.0, 17.0, 15.8)","(10.0, 16.0, 14.846153846153847)","(1.85, 1.88, 1.8733333333333333)","(6.5, 10.0, 9.885714285714286)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:47.147437,"(13.0, 17.0, 16.5)","(5.0, 7.0, 6.818181818181818)","(11.0, 17.0, 15.8)","(10.0, 16.0, 14.846153846153847)","(1.85, 1.88, 1.8733333333333333)","(6.5, 10.0, 9.84)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:48.276376,"(13.0, 17.0, 16.571428571428573)","(5.0, 7.0, 6.818181818181818)","(11.0, 17.0, 15.666666666666666)","(10.0, 16.0, 14.75)","(1.85, 1.88, 1.8733333333333333)","(6.5, 10.0, 9.616)","(18.0, 29.0, 27.125)"
07-01-2023 15:16:49.336067,"(14.0, 17.0, 16.571428571428573)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 15.666666666666666)","(10.0, 16.0, 14.75)","(1.8, 1.88, 1.9257142857142857)","(6.5, 10.5, 9.616)","(20.0, 29.0, 27.125)"
07-01-2023 15:16:50.505492,"(14.0, 17.0, 16.571428571428573)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 16.076923076923077)","(10.0, 16.0, 14.75)","(1.8, 1.93, 1.8596153846153847)","(6.5, 10.5, 9.694736842105263)","(20.0, 29.0, 27.125)"
07-01-2023 15:16:51.578440,"(14.0, 17.0, 16.571428571428573)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 16.076923076923077)","(10.0, 16.0, 14.75)","(1.8, 1.86, 1.858125)","(6.5, 10.5, 9.694736842105263)","(20.0, 29.0, 27.125)"
07-01-2023 15:16:52.561776,"(14.0, 17.0, 16.571428571428573)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 16.076923076923077)","(10.0, 16.0, 14.75)","(1.8, 1.86, 1.8384615384615386)","(6.5, 10.5, 9.461111111111112)","(20.0, 29.0, 27.8)"
07-01-2023 15:16:53.594774,"(14.0, 18.5, 17.666666666666668)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 15.666666666666666)","(10.0, 16.0, 14.75)","(1.8, 1.86, 1.8344)","(6.5, 10.5, 9.461111111111112)","(20.0, 29.0, 29.428571428571427)"
07-01-2023 15:16:54.742508,"(14.0, 19.0, 18.666666666666668)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 16.0)","(10.0, 16.0, 17.0)","(1.8, 1.86, 1.8344)","(6.5, 10.5, 9.461111111111112)","(20.0, 30.0, 29.428571428571427)"
07-01-2023 15:16:55.839339,"(14.0, 19.0, 18.166666666666668)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 16.0)","(10.0, 18.0, 16.8)","(1.8, 1.86, 1.83125)","(6.5, 10.5, 9.461111111111112)","(20.0, 30.0, 29.0)"
07-01-2023 15:16:57.049644,"(14.0, 19.0, 18.166666666666668)","(5.5, 7.0, 6.777777777777778)","(11.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.8, 1.86, 1.8408333333333333)","(6.5, 10.5, 9.5)","(20.0, 30.0, 29.4)"
07-01-2023 15:16:58.165794,"(14.0, 19.0, 17.88888888888889)","(5.5, 7.0, 6.809523809523809)","(11.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.8, 1.86, 1.8408333333333333)","(6.5, 10.0, 9.642857142857142)","(20.0, 30.0, 29.4)"
07-01-2023 15:16:59.193020,"(14.0, 19.0, 17.88888888888889)","(5.5, 7.0, 6.809523809523809)","(11.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.8, 1.86, 1.8408333333333333)","(6.5, 10.0, 9.818181818181818)","(20.0, 30.0, 29.4)"
07-01-2023 15:17:00.369846,"(14.0, 19.0, 17.88888888888889)","(5.5, 7.0, 6.809523809523809)","(11.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.8, 1.86, 1.8408333333333333)","(6.5, 10.0, 9.818181818181818)","(20.0, 30.0, 29.4)"
07-01-2023 15:17:01.552462,"(14.0, 19.0, 17.88888888888889)","(5.5, 7.0, 6.809523809523809)","(12.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.86, 1.840204081632653)","(6.5, 10.0, 9.818181818181818)","(21.0, 30.0, 29.4)"
07-01-2023 15:17:02.563344,"(14.0, 19.0, 18.791666666666668)","(5.5, 7.0, 6.870967741935484)","(12.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.85, 1.8388372093023257)","(6.5, 10.0, 9.571428571428571)","(21.0, 30.0, 29.0)"
07-01-2023 15:17:03.654340,"(14.0, 18.0, 17.977272727272727)","(5.0, 7.0, 6.927272727272727)","(11.0, 17.0, 15.666666666666666)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.85, 1.8294285714285714)","(7.0, 9.8, 9.654545454545454)","(21.0, 30.0, 29.0)"
07-01-2023 15:17:04.787458,"(14.0, 19.0, 18.7)","(5.0, 7.0, 6.927272727272727)","(11.0, 17.0, 16.4)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.85, 1.8261904761904764)","(7.0, 9.8, 9.692307692307693)","(21.0, 30.0, 29.0)"
07-01-2023 15:17:05.949213,"(14.0, 19.0, 18.7)","(5.0, 7.4, 7.375609756097561)","(11.0, 17.0, 16.045454545454547)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.85, 1.8261904761904764)","(7.0, 9.8, 9.2)","(21.0, 30.0, 28.428571428571427)"
07-01-2023 15:17:07.032020,"(14.0, 19.0, 18.7)","(5.0, 7.4, 7.372932330827068)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.571428571428573)","(1.75, 1.85, 1.8261904761904764)","(7.0, 9.8, 9.338461538461539)","(21.0, 29.0, 28.428571428571427)"
07-01-2023 15:17:08.105195,"(14.0, 19.0, 18.903225806451612)","(5.0, 7.4, 7.114285714285715)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.8, 9.618181818181819)","(21.0, 29.0, 28.428571428571427)"
07-01-2023 15:17:09.234495,"(14.0, 19.0, 18.903225806451612)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.8, 9.675)","(21.0, 29.0, 28.428571428571427)"
07-01-2023 15:17:10.273289,"(14.0, 19.0, 18.903225806451612)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.8, 9.675)","(21.0, 29.0, 28.428571428571427)"
07-01-2023 15:17:11.327744,"(14.0, 19.0, 18.903225806451612)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.8, 9.5)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:12.353245,"(14.0, 19.0, 18.903225806451612)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.6, 9.5)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:13.382103,"(14.0, 19.0, 18.863636363636363)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7964285714285715)","(7.0, 9.6, 9.5)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:14.481200,"(14.0, 19.0, 18.863636363636363)","(5.0, 7.4, 7.300000000000001)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 16.75)","(1.75, 1.85, 1.7932142857142856)","(7.0, 9.6, 9.48)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:15.668392,"(14.0, 19.0, 18.863636363636363)","(5.0, 7.4, 7.370909090909091)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.85, 1.7932142857142856)","(7.0, 9.6, 9.16)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:16.713927,"(14.0, 19.0, 18.90909090909091)","(5.0, 7.4, 7.370909090909091)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.85, 1.7932727272727274)","(7.0, 9.6, 8.94814814814815)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:17.742957,"(14.0, 19.0, 18.90909090909091)","(5.0, 7.4, 7.368627450980393)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.85, 1.8025)","(7.0, 9.6, 9.013333333333334)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:18.841798,"(14.0, 19.0, 18.90909090909091)","(5.0, 7.4, 7.368627450980393)","(11.0, 17.5, 16.166666666666668)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.84, 1.785982905982906)","(7.0, 9.6, 9.013333333333334)","(21.0, 29.0, 27.666666666666668)"
07-01-2023 15:17:19.889204,"(14.0, 19.0, 18.90909090909091)","(5.0, 7.4, 7.368627450980393)","(11.0, 17.5, 16.166666666666668)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.84, 1.7980555555555555)","(7.0, 9.6, 9.6)","(21.0, 29.0, 28.684210526315788)"
07-01-2023 15:17:20.958382,"(14.0, 19.0, 18.90909090909091)","(5.0, 7.8, 7.48)","(11.0, 17.5, 16.045454545454547)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.7946153846153847)","(7.0, 10.0, 9.733333333333333)","(21.0, 29.0, 28.684210526315788)"
07-01-2023 15:17:22.048800,"(14.0, 19.0, 18.6)","(5.0, 7.8, 7.62)","(11.0, 17.5, 16.657894736842106)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.7946153846153847)","(7.0, 10.0, 9.733333333333333)","(21.0, 29.0, 28.5)"
07-01-2023 15:17:23.089249,"(14.0, 19.0, 18.91304347826087)","(5.0, 7.8, 7.523076923076923)","(11.0, 17.5, 16.794117647058822)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.7946153846153847)","(7.0, 10.0, 9.733333333333333)","(21.0, 29.0, 28.625)"
07-01-2023 15:17:24.150036,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.523076923076923)","(11.0, 17.5, 16.794117647058822)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.7946153846153847)","(7.0, 10.0, 9.733333333333333)","(21.0, 29.0, 28.625)"
07-01-2023 15:17:25.310997,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.523076923076923)","(11.0, 17.5, 16.233333333333334)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.7946153846153847)","(7.0, 10.0, 9.733333333333333)","(21.0, 29.0, 27.5)"
07-01-2023 15:17:26.387261,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.588235294117647)","(11.0, 17.5, 16.1875)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.802)","(7.0, 10.0, 9.733333333333333)","(21.0, 28.0, 27.2)"
07-01-2023 15:17:27.427036,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.588235294117647)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.802)","(7.0, 10.0, 9.733333333333333)","(21.0, 28.0, 27.2)"
07-01-2023 15:17:28.459176,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.4625)","(11.0, 17.5, 15.646341463414634)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.8165384615384617)","(7.0, 10.0, 9.733333333333333)","(21.0, 28.0, 27.2)"
07-01-2023 15:17:29.463636,"(14.0, 19.0, 18.925925925925927)","(5.0, 7.8, 7.55625)","(11.0, 17.5, 15.646341463414634)","(10.0, 18.0, 17.166666666666668)","(1.75, 1.83, 1.8092592592592593)","(7.0, 10.0, 9.538461538461538)","(21.0, 28.0, 27.0)"
07-01-2023 15:17:30.464272,"(14.0, 19.0, 18.942857142857143)","(5.0, 7.8, 7.674418604651162)","(11.0, 17.5, 15.646341463414634)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.83, 1.8092592592592593)","(7.0, 10.0, 9.538461538461538)","(21.0, 28.0, 27.0)"
07-01-2023 15:17:31.534916,"(14.0, 19.0, 18.942857142857143)","(5.0, 7.8, 7.674418604651162)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.83, 1.8092592592592593)","(7.0, 10.0, 9.538461538461538)","(21.0, 28.0, 27.2)"
07-01-2023 15:17:32.632769,"(14.0, 19.0, 18.942857142857143)","(5.0, 7.8, 7.674418604651162)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.83, 1.8245454545454547)","(7.0, 10.0, 9.493333333333332)","(21.0, 28.0, 31.5)"
07-01-2023 15:17:33.688595,"(14.0, 19.0, 18.933333333333334)","(5.0, 7.8, 7.674418604651162)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.83, 1.8192307692307692)","(7.0, 10.0, 9.589189189189188)","(21.0, 32.0, 30.363636363636363)"
07-01-2023 15:17:34.842207,"(14.0, 22.0, 20.63888888888889)","(5.0, 7.8, 7.634042553191489)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.82, 1.8192307692307692)","(7.0, 10.0, 9.589189189189188)","(21.0, 32.0, 29.555555555555557)"
07-01-2023 15:17:35.928490,"(14.0, 22.0, 20.63888888888889)","(5.0, 7.8, 7.592307692307692)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.82, 1.8192307692307692)","(7.0, 10.0, 9.493333333333332)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:36.888350,"(14.0, 22.0, 21.25)","(5.0, 7.8, 7.592307692307692)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.82, 1.8192307692307692)","(7.0, 10.0, 9.493333333333332)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:37.947494,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.8, 7.592307692307692)","(11.0, 17.5, 15.633333333333333)","(10.0, 18.0, 17.23076923076923)","(1.75, 1.84, 1.8212765957446808)","(7.0, 10.0, 9.339130434782609)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:39.054559,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.8, 7.592307692307692)","(11.0, 17.5, 15.441176470588236)","(10.0, 18.0, 17.142857142857142)","(1.75, 1.84, 1.8212765957446808)","(7.0, 10.0, 9.339130434782609)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:40.194791,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.8, 7.4625)","(11.0, 17.5, 15.48076923076923)","(10.0, 18.0, 17.142857142857142)","(1.75, 1.84, 1.8399013157894737)","(7.0, 10.0, 9.446153846153846)","(21.0, 30.0, 29.5)"
07-01-2023 15:17:41.297634,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.6, 7.476923076923077)","(11.0, 17.5, 15.48076923076923)","(10.0, 18.0, 17.142857142857142)","(1.75, 1.84, 1.8399013157894737)","(7.0, 10.0, 9.49090909090909)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:42.423741,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.6, 7.3090909090909095)","(11.0, 17.5, 15.48076923076923)","(10.0, 18.0, 17.142857142857142)","(1.75, 1.84, 1.8399013157894737)","(7.0, 10.0, 9.49090909090909)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 15:17:43.592190,"(14.0, 22.0, 21.38235294117647)","(5.0, 7.6, 7.3090909090909095)","(11.0, 17.5, 15.694444444444445)","(10.0, 18.0, 16.8)","(1.75, 1.84, 1.8399013157894737)","(7.0, 10.0, 9.514285714285714)","(21.0, 30.0, 31.5)"
07-01-2023 15:17:44.678323,"(14.0, 22.0, 21.25)","(5.0, 7.6, 7.15)","(11.0, 17.5, 15.657894736842104)","(10.0, 18.0, 16.8)","(1.75, 1.84, 1.8576146788990826)","(7.0, 9.8, 9.472727272727273)","(21.0, 34.0, 32.0)"
07-01-2023 15:17:45.755468,"(14.0, 22.0, 21.25)","(5.0, 7.6, 7.247058823529412)","(11.0, 17.5, 15.657894736842104)","(10.0, 18.0, 16.8)","(1.75, 1.86, 1.8571171171171172)","(7.0, 9.8, 9.472727272727273)","(21.0, 34.0, 31.217391304347828)"
07-01-2023 15:17:46.833069,"(14.0, 22.0, 21.25)","(5.0, 7.6, 7.247058823529412)","(11.0, 17.5, 15.657894736842104)","(10.0, 18.0, 16.8)","(1.75, 1.86, 1.8501538461538463)","(7.0, 9.8, 9.472727272727273)","(20.0, 34.0, 30.8)"
07-01-2023 15:17:47.925780,"(14.0, 22.0, 21.25)","(5.0, 7.6, 7.247058823529412)","(11.0, 17.5, 16.764705882352942)","(10.0, 18.0, 17.0)","(1.75, 1.86, 1.8580780780780781)","(7.0, 9.8, 9.472727272727273)","(20.0, 34.0, 31.294117647058826)"
07-01-2023 15:17:49.100682,"(14.0, 22.0, 21.25)","(5.0, 7.6, 7.168)","(11.0, 17.0, 16.428571428571427)","(10.0, 17.5, 16.545454545454547)","(1.75, 1.86, 1.8580780780780781)","(7.0, 9.8, 9.472727272727273)","(21.0, 32.0, 30.285714285714285)"
