,Bons Better,Mont Royal,Royal Midnight,Curry Legend,Hard To Level,Invaness,Shes Approaching,Wan Damour,Stobosa,Gorgeous King,Evelyn Salt,Angama
12-01-2023 14:00:26.159203,"(3.3, 3.8, 3.7683760683760683)","(21.0, 29.0, 27.454545454545453)","(81.0, 150.0, 140.9090909090909)","(1.9, 2.2, 2.174439024390244)","(26.0, 32.0, 30.17391304347826)","(10.0, 14.0, 13.625)","(21.0, 29.0, 28.7)","(51.0, 120.0, 112.85714285714286)","(21.0, 32.0, 30.16949152542373)","(101.0, 990.0, 850.0)","(15.0, 21.0, 19.695652173913043)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:27.810504,"(3.3, 3.8, 3.7339622641509433)","(21.0, 29.0, 27.666666666666668)","(81.0, 150.0, 140.625)","(1.9, 2.2, 2.1883582089552243)","(26.0, 32.0, 29.692307692307693)","(10.0, 14.0, 13.429824561403509)","(21.0, 29.0, 29.47826086956522)","(51.0, 130.0, 114.0)","(21.0, 32.0, 28.444444444444443)","(101.0, 990.0, 857.5)","(15.0, 21.0, 20.842105263157894)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:29.456558,"(3.3, 3.75, 3.6558035714285713)","(21.0, 29.0, 28.384615384615383)","(81.0, 150.0, 140.625)","(1.9, 2.2, 2.219871794871795)","(26.0, 30.0, 29.5)","(10.0, 13.5, 14.214285714285714)","(21.0, 30.0, 29.076923076923077)","(51.0, 130.0, 116.0)","(21.0, 29.0, 27.4)","(101.0, 1000.0, 857.5)","(15.0, 21.0, 20.88888888888889)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:31.066352,"(3.3, 3.65, 3.6685185185185185)","(21.0, 29.0, 30.682926829268293)","(81.0, 150.0, 159.1304347826087)","(1.9, 2.22, 2.151818181818182)","(26.0, 30.0, 30.470588235294116)","(10.0, 14.5, 14.31578947368421)","(21.0, 30.0, 31.454545454545453)","(51.0, 140.0, 116.0)","(21.0, 28.0, 28.3)","(101.0, 1000.0, 928.75)","(15.0, 21.0, 21.142857142857142)","(101.0, 400.0, 337.5)"
12-01-2023 14:00:32.738762,"(3.3, 3.7, 3.6525)","(21.0, 34.0, 28.5)","(71.0, 180.0, 150.4)","(1.9, 2.18, 2.1558024691358026)","(26.0, 32.0, 30.75)","(10.0, 14.5, 14.065217391304348)","(21.0, 32.0, 32.72222222222222)","(51.0, 140.0, 117.5)","(21.0, 29.0, 27.473684210526315)","(101.0, 1000.0, 928.75)","(15.0, 22.0, 19.95)","(101.0, 600.0, 436.3636363636364)"
12-01-2023 14:00:34.328492,"(3.3, 3.7, 3.6525)","(21.0, 30.0, 29.555555555555557)","(71.0, 170.0, 152.5)","(1.9, 2.18, 2.1568181818181817)","(26.0, 32.0, 32.285714285714285)","(10.0, 14.5, 14.625)","(21.0, 34.0, 33.1)","(51.0, 140.0, 120.0)","(21.0, 29.0, 29.115384615384617)","(101.0, 1000.0, 8802.875)","(15.0, 21.0, 19.67241379310345)","(101.0, 600.0, 450.0)"
12-01-2023 14:00:35.875193,"(3.3, 3.65, 3.6036585365853657)","(21.0, 32.0, 29.642857142857142)","(71.0, 170.0, 153.2)","(1.9, 2.18, 2.163783783783784)","(26.0, 34.0, 31.833333333333332)","(10.0, 15.0, 14.75)","(21.0, 34.0, 32.97142857142857)","(51.0, 140.0, 114.28571428571429)","(21.0, 30.0, 29.75)","(101.0, 99999, 8802.875)","(15.0, 20.0, 19.703125)","(101.0, 600.0, 450.0)"
12-01-2023 14:00:37.480433,"(3.3, 3.65, 3.626829268292683)","(21.0, 32.0, 29.45)","(71.0, 170.0, 157.0)","(1.9, 2.18, 2.169795918367347)","(26.0, 32.0, 31.517241379310345)","(10.0, 15.0, 14.919191919191919)","(21.0, 34.0, 33.028571428571425)","(51.0, 140.0, 115.0)","(21.0, 30.0, 28.46153846153846)","(101.0, 99999, 8935.777777777777)","(15.0, 20.0, 20.2)","(101.0, 600.0, 450.0)"
12-01-2023 14:00:39.187555,"(3.3, 3.55, 3.5407692307692304)","(21.0, 32.0, 29.96)","(71.0, 160.0, 157.27272727272725)","(1.9, 2.18, 2.1868800000000004)","(26.0, 34.0, 32.095238095238095)","(10.0, 15.0, 14.883333333333333)","(21.0, 34.0, 33.31578947368421)","(51.0, 140.0, 133.1818181818182)","(21.0, 30.0, 28.88)","(101.0, 99999, 8802.875)","(15.0, 21.0, 20.367346938775512)","(101.0, 600.0, 281.77777777777777)"
12-01-2023 14:00:40.932124,"(3.3, 3.55, 3.52636815920398)","(21.0, 32.0, 29.9375)","(71.0, 160.0, 160.3448275862069)","(1.9, 2.2, 2.1824000000000003)","(26.0, 34.0, 31.416666666666668)","(10.0, 15.0, 15.04861111111111)","(21.0, 34.0, 33.80952380952381)","(51.0, 140.0, 132.5)","(21.0, 29.0, 28.662337662337663)","(101.0, 99999, 8935.777777777777)","(15.0, 21.0, 21.098039215686274)","(101.0, 300.0, 282.22222222222223)"
12-01-2023 14:00:43.024173,"(3.3, 3.55, 3.5180555555555557)","(21.0, 30.0, 30.928571428571427)","(71.0, 170.0, 160.3448275862069)","(1.9, 2.2, 2.180714285714286)","(26.0, 32.0, 30.8)","(10.0, 15.5, 15.01639344262295)","(21.0, 34.0, 33.94117647058823)","(51.0, 140.0, 134.54545454545453)","(21.0, 30.0, 25.485714285714288)","(101.0, 99999, 8935.777777777777)","(15.0, 22.0, 21.263157894736842)","(101.0, 300.0, 282.22222222222223)"
12-01-2023 14:00:44.780547,"(3.3, 3.55, 3.5110169491525425)","(21.0, 32.0, 31.55)","(71.0, 170.0, 160.3448275862069)","(1.9, 2.2, 2.174166666666667)","(26.0, 34.0, 31.23076923076923)","(10.0, 15.5, 14.719178082191782)","(21.0, 34.0, 34.095238095238095)","(51.0, 140.0, 134.54545454545453)","(21.0, 26.0, 26.857142857142858)","(101.0, 99999, 8935.777777777777)","(15.0, 22.0, 21.22222222222222)","(101.0, 300.0, 282.22222222222223)"
12-01-2023 14:00:46.561848,"(3.3, 3.55, 3.520322580645161)","(21.0, 32.0, 31.0)","(71.0, 170.0, 160.66666666666669)","(1.9, 2.2, 2.1794011976047907)","(26.0, 34.0, 31.6)","(10.0, 15.5, 14.867647058823529)","(21.0, 36.0, 33.609756097560975)","(51.0, 140.0, 134.0)","(21.0, 28.0, 26.684210526315788)","(101.0, 99999, 8935.777777777777)","(15.0, 22.0, 21.391304347826086)","(101.0, 300.0, 282.22222222222223)"
12-01-2023 14:00:48.310693,"(3.3, 3.55, 3.5656250000000003)","(21.0, 32.0, 31.0)","(71.0, 170.0, 160.96774193548387)","(1.9, 2.2, 2.1744117647058827)","(26.0, 34.0, 31.416666666666668)","(10.0, 15.0, 14.930232558139535)","(21.0, 34.0, 34.375)","(51.0, 140.0, 135.0)","(21.0, 27.0, 29.07017543859649)","(101.0, 99999, 8802.875)","(15.0, 22.0, 21.178571428571427)","(101.0, 300.0, 282.60869565217394)"
12-01-2023 14:00:49.888065,"(3.3, 3.6, 3.5610619469026545)","(21.0, 32.0, 31.0)","(71.0, 170.0, 155.26315789473685)","(1.9, 2.18, 2.1705454545454548)","(26.0, 32.0, 31.133333333333333)","(10.0, 15.0, 14.8)","(21.0, 36.0, 33.853658536585364)","(51.0, 140.0, 135.0)","(21.0, 30.0, 28.23076923076923)","(101.0, 99999, 8935.777777777777)","(15.0, 21.0, 20.822580645161292)","(101.0, 300.0, 283.3333333333333)"
12-01-2023 14:00:51.471218,"(3.3, 3.6, 3.5610619469026545)","(21.0, 32.0, 30.941176470588236)","(71.0, 170.0, 155.26315789473685)","(1.9, 2.18, 2.1712820512820517)","(26.0, 32.0, 31.133333333333333)","(10.0, 15.0, 14.806722689075631)","(21.0, 34.0, 33.853658536585364)","(51.0, 140.0, 126.66666666666667)","(21.0, 29.0, 28.466666666666665)","(101.0, 99999, 8935.777777777777)","(15.0, 21.0, 20.822580645161292)","(101.0, 300.0, 283.3333333333333)"
12-01-2023 14:00:53.024322,"(3.3, 3.6, 3.6173611111111112)","(21.0, 32.0, 29.576923076923077)","(71.0, 170.0, 155.26315789473685)","(1.9, 2.18, 2.1561290322580646)","(26.0, 32.0, 31.545454545454547)","(10.0, 15.0, 14.94047619047619)","(21.0, 34.0, 33.94871794871795)","(51.0, 140.0, 135.0)","(21.0, 29.0, 26.714285714285715)","(101.0, 99999, 8935.777777777777)","(15.0, 21.0, 20.6144578313253)","(101.0, 300.0, 283.3333333333333)"
12-01-2023 14:00:54.728629,"(3.3, 3.65, 3.6202928870292888)","(21.0, 30.0, 29.807692307692307)","(71.0, 170.0, 142.5)","(1.9, 2.16, 2.1623076923076923)","(26.0, 32.0, 31.714285714285715)","(10.0, 15.0, 14.693548387096774)","(21.0, 34.0, 33.96)","(51.0, 140.0, 136.25)","(21.0, 27.0, 29.359756097560975)","(101.0, 99999, 9129.090909090908)","(15.0, 21.0, 20.861538461538462)","(101.0, 300.0, 284.3137254901961)"
12-01-2023 14:00:56.423491,"(3.3, 3.65, 3.6202928870292888)","(21.0, 30.0, 29.807692307692307)","(71.0, 150.0, 142.5)","(1.9, 2.18, 2.1533333333333333)","(26.0, 32.0, 31.73913043478261)","(10.0, 15.0, 14.604166666666666)","(21.0, 34.0, 34.48101265822785)","(51.0, 140.0, 135.3846153846154)","(21.0, 30.0, 29.593220338983052)","(101.0, 99999, 9129.090909090908)","(15.0, 21.0, 20.863636363636363)","(101.0, 300.0, 284.3137254901961)"
12-01-2023 14:00:57.966414,"(3.3, 3.65, 3.6228682170542634)","(21.0, 30.0, 30.97142857142857)","(71.0, 150.0, 120.0)","(1.9, 2.16, 2.151666666666667)","(26.0, 32.0, 30.842105263157894)","(10.0, 15.0, 14.645833333333334)","(21.0, 36.0, 34.64935064935065)","(51.0, 140.0, 135.71428571428572)","(21.0, 30.0, 29.380434782608695)","(101.0, 99999, 9129.090909090908)","(15.0, 21.0, 20.910714285714285)","(101.0, 300.0, 283.40425531914894)"
12-01-2023 14:00:59.414559,"(3.3, 3.65, 3.618137254901961)","(21.0, 32.0, 30.97142857142857)","(71.0, 150.0, 128.1818181818182)","(1.9, 2.16, 2.169538461538462)","(21.0, 32.0, 30.428571428571427)","(10.0, 15.0, 14.734848484848484)","(21.0, 36.0, 34.64935064935065)","(51.0, 140.0, 135.71428571428572)","(21.0, 30.0, 29.015873015873016)","(101.0, 99999, 9129.090909090908)","(15.0, 21.0, 20.912280701754387)","(101.0, 300.0, 283.40425531914894)"
12-01-2023 14:01:00.950255,"(3.3, 3.65, 3.6167512690355332)","(21.0, 32.0, 30.97142857142857)","(71.0, 150.0, 135.0)","(1.9, 2.18, 2.1629752066115704)","(21.0, 32.0, 30.11111111111111)","(10.0, 15.0, 14.51388888888889)","(21.0, 36.0, 34.64935064935065)","(51.0, 140.0, 135.71428571428572)","(21.0, 30.0, 29.015873015873016)","(101.0, 99999, 5219.5)","(15.0, 21.0, 20.82)","(101.0, 300.0, 282.6666666666667)"
12-01-2023 14:01:02.600159,"(3.3, 3.65, 3.666666666666667)","(21.0, 32.0, 29.75862068965517)","(71.0, 150.0, 135.0)","(1.9, 2.18, 2.166835443037975)","(21.0, 32.0, 30.46153846153846)","(10.0, 15.0, 14.377862595419847)","(21.0, 36.0, 34.63157894736842)","(51.0, 140.0, 136.0)","(21.0, 30.0, 27.333333333333332)","(101.0, 99999, 5219.5)","(15.0, 21.0, 20.75)","(101.0, 300.0, 282.6666666666667)"
12-01-2023 14:01:04.186109,"(3.3, 3.7, 3.6732954545454546)","(21.0, 30.0, 29.869565217391305)","(71.0, 150.0, 135.0)","(1.9, 2.18, 2.1902083333333335)","(21.0, 32.0, 30.894736842105264)","(10.0, 14.5, 14.359504132231406)","(21.0, 36.0, 33.523809523809526)","(51.0, 140.0, 136.0)","(21.0, 28.0, 27.684210526315788)","(101.0, 99999, 9042.1)","(15.0, 21.0, 19.916666666666668)","(101.0, 300.0, 283.40425531914894)"
12-01-2023 14:01:05.790174,"(3.3, 3.7, 3.6835106382978724)","(21.0, 30.0, 29.869565217391305)","(71.0, 150.0, 123.33333333333333)","(1.9, 2.2, 2.1836220472440946)","(21.0, 32.0, 29.57894736842105)","(10.0, 14.5, 14.173469387755102)","(21.0, 34.0, 33.523809523809526)","(51.0, 140.0, 130.5263157894737)","(21.0, 28.0, 27.866666666666667)","(101.0, 99999, 9042.1)","(15.0, 20.0, 19.372340425531913)","(101.0, 300.0, 283.40425531914894)"
12-01-2023 14:01:07.355018,"(3.3, 3.7, 3.6823275862068967)","(21.0, 30.0, 29.857142857142858)","(71.0, 150.0, 123.33333333333333)","(1.9, 2.2, 2.183914373088685)","(21.0, 30.0, 29.545454545454547)","(10.0, 14.5, 13.674242424242424)","(21.0, 34.0, 34.17391304347826)","(51.0, 140.0, 130.5263157894737)","(21.0, 28.0, 28.235294117647058)","(101.0, 99999, 9042.1)","(15.0, 19.5, 20.15068493150685)","(101.0, 300.0, 283.40425531914894)"
12-01-2023 14:01:08.913580,"(3.3, 3.7, 3.705263157894737)","(21.0, 30.0, 29.72)","(71.0, 150.0, 128.0)","(1.9, 2.22, 2.1937209302325584)","(21.0, 30.0, 29.685714285714287)","(10.0, 14.0, 13.494736842105263)","(21.0, 36.0, 34.25531914893617)","(51.0, 140.0, 137.27272727272728)","(21.0, 29.0, 28.362903225806452)","(101.0, 99999, 943.0)","(15.0, 21.0, 19.875)","(101.0, 300.0, 283.4782608695652)"
12-01-2023 14:01:10.524690,"(3.3, 3.75, 3.705263157894737)","(21.0, 30.0, 30.923076923076923)","(71.0, 140.0, 126.66666666666667)","(1.9, 2.22, 2.191696750902527)","(21.0, 30.0, 29.794871794871796)","(10.0, 14.0, 13.417910447761194)","(21.0, 36.0, 34.53465346534654)","(51.0, 140.0, 134.0)","(21.0, 29.0, 28.388059701492537)","(101.0, 1000.0, 948.1818181818182)","(15.0, 21.0, 19.9811320754717)","(101.0, 300.0, 284.1666666666667)"
12-01-2023 14:01:12.164447,"(3.3, 3.75, 3.725217391304348)","(21.0, 32.0, 30.772727272727273)","(71.0, 140.0, 126.66666666666667)","(1.9, 2.2, 2.1919298245614036)","(21.0, 30.0, 29.458333333333332)","(10.0, 13.5, 13.417910447761194)","(21.0, 36.0, 34.47422680412371)","(51.0, 140.0, 137.69230769230768)","(21.0, 29.0, 28.388059701492537)","(101.0, 1000.0, 9129.090909090908)","(15.0, 21.0, 19.92)","(101.0, 300.0, 284.0816326530612)"
12-01-2023 14:01:13.771163,"(3.3, 3.75, 3.7225490196078432)","(21.0, 32.0, 30.851063829787233)","(71.0, 140.0, 125.0)","(1.9, 2.2, 2.192483660130719)","(21.0, 30.0, 29.535714285714285)","(10.0, 13.5, 13.422535211267606)","(21.0, 36.0, 34.42307692307692)","(51.0, 170.0, 132.66666666666666)","(21.0, 29.0, 28.401459854014597)","(101.0, 99999, 786.25)","(15.0, 21.0, 20.01818181818182)","(101.0, 300.0, 283.75)"
12-01-2023 14:01:15.331722,"(3.3, 3.75, 3.7225490196078432)","(21.0, 32.0, 30.851063829787233)","(71.0, 140.0, 133.57142857142856)","(1.9, 2.2, 2.190086206896552)","(21.0, 30.0, 29.535714285714285)","(10.0, 13.5, 13.4)","(21.0, 36.0, 34.42307692307692)","(51.0, 170.0, 132.66666666666666)","(21.0, 29.0, 27.0)","(101.0, 1000.0, 9129.090909090908)","(15.0, 21.0, 20.01818181818182)","(101.0, 300.0, 283.4782608695652)"
12-01-2023 14:01:16.986828,"(3.3, 3.75, 3.7273809523809525)","(21.0, 32.0, 30.714285714285715)","(71.0, 140.0, 133.07692307692307)","(1.9, 2.2, 2.19004329004329)","(21.0, 30.0, 29.61764705882353)","(10.0, 13.5, 13.375)","(21.0, 36.0, 34.285714285714285)","(51.0, 170.0, 132.66666666666666)","(21.0, 28.0, 26.75)","(101.0, 99999, 5224.5)","(15.0, 21.0, 19.962962962962962)","(101.0, 300.0, 284.48979591836735)"
12-01-2023 14:01:18.665788,"(3.3, 3.75, 3.7305309734513274)","(21.0, 32.0, 30.714285714285715)","(71.0, 140.0, 133.07692307692307)","(1.9, 2.2, 2.1856250000000004)","(21.0, 30.0, 29.61764705882353)","(10.0, 13.5, 13.118421052631579)","(21.0, 36.0, 34.30927835051546)","(51.0, 170.0, 131.11111111111111)","(21.0, 28.0, 26.75)","(101.0, 99999, 541.6666666666666)","(15.0, 20.0, 19.96)","(101.0, 300.0, 284.48979591836735)"
12-01-2023 14:01:20.373239,"(3.3, 3.75, 3.7484507042253523)","(21.0, 32.0, 29.916666666666668)","(71.0, 140.0, 133.07692307692307)","(1.9, 2.2, 2.188082901554404)","(21.0, 30.0, 29.71875)","(10.0, 13.5, 12.36875)","(21.0, 36.0, 34.343434343434346)","(71.0, 170.0, 131.11111111111111)","(21.0, 28.0, 26.837209302325583)","(101.0, 1000.0, 5224.5)","(15.0, 20.0, 19.96969696969697)","(101.0, 300.0, 284.1666666666667)"
12-01-2023 14:01:21.999220,"(3.3, 3.8, 3.749318801089918)","(21.0, 30.0, 29.916666666666668)","(71.0, 140.0, 134.0)","(1.9, 2.2, 2.204087591240876)","(21.0, 30.0, 29.65714285714286)","(10.0, 13.0, 12.427884615384615)","(21.0, 36.0, 34.343434343434346)","(71.0, 170.0, 132.66666666666666)","(21.0, 28.0, 26.0625)","(101.0, 99999, 8407.5)","(15.0, 20.0, 19.96969696969697)","(101.0, 300.0, 283.82978723404256)"
12-01-2023 14:01:23.760090,"(3.3, 3.8, 3.754983922829582)","(21.0, 30.0, 29.916666666666668)","(71.0, 140.0, 134.0)","(1.9, 2.22, 2.1985)","(21.0, 30.0, 29.47826086956522)","(10.0, 12.5, 12.425)","(21.0, 36.0, 34.416666666666664)","(71.0, 170.0, 132.66666666666666)","(21.0, 27.0, 26.416666666666668)","(101.0, 99999, 8407.5)","(15.0, 22.0, 20.238095238095237)","(101.0, 300.0, 283.82978723404256)"
12-01-2023 14:01:25.406636,"(3.3, 3.8, 3.7544585987261145)","(21.0, 30.0, 29.925925925925927)","(71.0, 140.0, 134.0)","(1.9, 2.2, 2.1993333333333336)","(21.0, 30.0, 29.53846153846154)","(10.0, 12.5, 12.431192660550458)","(21.0, 36.0, 34.3921568627451)","(71.0, 170.0, 142.0)","(21.0, 27.0, 26.4)","(101.0, 99999, 8089.2)","(15.0, 22.0, 20.318181818181817)","(101.0, 300.0, 283.82978723404256)"
12-01-2023 14:01:27.060169,"(3.3, 3.8, 3.758187134502924)","(21.0, 30.0, 29.942857142857143)","(71.0, 140.0, 134.70588235294116)","(1.9, 2.2, 2.1951515151515153)","(21.0, 30.0, 29.47826086956522)","(10.0, 12.5, 12.723577235772357)","(21.0, 36.0, 34.407766990291265)","(71.0, 170.0, 143.33333333333334)","(21.0, 27.0, 26.46)","(101.0, 99999, 8089.2)","(15.0, 22.0, 20.447552447552447)","(101.0, 300.0, 283.4782608695652)"
12-01-2023 14:01:28.657232,"(3.3, 3.8, 3.765174129353234)","(21.0, 30.0, 29.942857142857143)","(71.0, 140.0, 134.70588235294116)","(1.9, 2.2, 2.199659090909091)","(21.0, 30.0, 29.458333333333332)","(10.0, 13.0, 12.627659574468085)","(21.0, 36.0, 33.67123287671233)","(71.0, 170.0, 142.0)","(21.0, 27.0, 24.62264150943396)","(101.0, 99999, 8089.2)","(15.0, 22.0, 20.5)","(101.0, 300.0, 283.4782608695652)"
12-01-2023 14:01:30.312077,"(3.3, 3.8, 3.7767326732673268)","(21.0, 30.0, 29.942857142857143)","(71.0, 140.0, 134.375)","(1.9, 2.2, 2.205)","(21.0, 30.0, 29.458333333333332)","(10.0, 13.0, 12.545454545454545)","(21.0, 34.0, 33.67123287671233)","(71.0, 170.0, 142.0)","(21.0, 25.0, 23.2734375)","(101.0, 99999, 8407.5)","(15.0, 21.0, 20.63157894736842)","(101.0, 300.0, 283.82978723404256)"
12-01-2023 14:01:31.880412,"(3.3, 3.8, 3.7854166666666664)","(21.0, 30.0, 29.941176470588236)","(71.0, 140.0, 134.375)","(1.9, 2.22, 2.2050691244239635)","(21.0, 30.0, 29.47826086956522)","(10.0, 13.0, 12.545454545454545)","(21.0, 34.0, 33.66197183098591)","(71.0, 170.0, 142.0)","(21.0, 24.0, 23.494565217391305)","(101.0, 99999, 8407.5)","(15.0, 21.0, 20.63157894736842)","(101.0, 300.0, 284.1666666666667)"
12-01-2023 14:01:33.531874,"(3.3, 3.8, 3.7871052631578945)","(21.0, 30.0, 29.944444444444443)","(71.0, 140.0, 134.70588235294116)","(1.9, 2.22, 2.2057894736842107)","(21.0, 30.0, 31.09433962264151)","(10.0, 13.0, 12.384615384615385)","(21.0, 34.0, 35.17391304347826)","(71.0, 170.0, 143.33333333333334)","(21.0, 24.0, 23.52777777777778)","(101.0, 99999, 8407.5)","(15.0, 21.0, 20.636363636363637)","(101.0, 300.0, 295.38461538461536)"
12-01-2023 14:01:35.161551,"(3.3, 3.8, 3.748787878787879)","(21.0, 30.0, 31.04)","(71.0, 140.0, 135.0)","(1.9, 2.22, 2.2006134969325157)","(21.0, 32.0, 31.214285714285715)","(10.0, 12.5, 12.381410256410255)","(21.0, 36.0, 35.18681318681319)","(71.0, 170.0, 143.33333333333334)","(21.0, 24.0, 23.644927536231883)","(101.0, 99999, 8407.5)","(15.0, 21.0, 20.682926829268293)","(101.0, 300.0, 295.38461538461536)"
12-01-2023 14:01:36.760793,"(3.3, 3.75, 3.748787878787879)","(21.0, 32.0, 31.04)","(71.0, 140.0, 135.0)","(1.9, 2.22, 2.207022587268994)","(21.0, 32.0, 32.57142857142857)","(10.0, 12.5, 12.418674698795181)","(21.0, 36.0, 35.244897959183675)","(71.0, 170.0, 148.94736842105263)","(21.0, 24.0, 23.88135593220339)","(101.0, 99999, 921.4285714285714)","(15.0, 21.0, 20.754716981132077)","(101.0, 300.0, 295.7142857142857)"
12-01-2023 14:01:38.396792,"(3.3, 3.75, 3.744061302681992)","(21.0, 32.0, 31.09090909090909)","(71.0, 140.0, 135.5)","(1.9, 2.22, 2.2058612975391503)","(21.0, 34.0, 32.76923076923077)","(10.0, 12.5, 12.413793103448276)","(21.0, 36.0, 34.46808510638298)","(71.0, 170.0, 148.94736842105263)","(21.0, 24.0, 23.915254237288135)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.614035087719298)","(101.0, 300.0, 295.7142857142857)"
12-01-2023 14:01:39.992450,"(3.3, 3.8, 3.7659420289855072)","(21.0, 32.0, 30.26086956521739)","(71.0, 140.0, 135.5)","(1.9, 2.22, 2.2024444444444446)","(21.0, 34.0, 32.857142857142854)","(10.0, 12.5, 12.373056994818652)","(21.0, 36.0, 34.53061224489796)","(71.0, 170.0, 150.0)","(21.0, 24.0, 23.918032786885245)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.596774193548388)","(101.0, 300.0, 260.7142857142857)"
12-01-2023 14:01:41.545484,"(3.3, 3.8, 3.7659420289855072)","(21.0, 32.0, 30.26086956521739)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.22, 2.2024444444444446)","(21.0, 34.0, 32.857142857142854)","(10.0, 12.5, 12.488970588235293)","(21.0, 36.0, 34.53061224489796)","(71.0, 170.0, 150.0)","(21.0, 24.0, 23.918032786885245)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.596774193548388)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:43.178765,"(3.3, 3.8, 3.7656934306569343)","(21.0, 32.0, 30.26086956521739)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.22, 2.2024444444444446)","(21.0, 34.0, 32.857142857142854)","(10.0, 12.5, 12.488805970149254)","(21.0, 36.0, 34.53061224489796)","(71.0, 170.0, 150.0)","(20.0, 24.0, 22.083333333333332)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.596774193548388)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:44.743060,"(3.3, 3.8, 3.781578947368421)","(21.0, 32.0, 30.26086956521739)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.22, 2.182451612903226)","(21.0, 34.0, 33.609756097560975)","(10.0, 12.5, 12.563492063492063)","(21.0, 36.0, 34.779661016949156)","(71.0, 170.0, 150.0)","(20.0, 23.0, 23.238095238095237)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.63235294117647)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:46.334572,"(3.3, 3.8, 3.7737179487179486)","(21.0, 32.0, 30.26086956521739)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.2, 2.180408163265306)","(21.0, 34.0, 33.75)","(10.0, 13.0, 12.558823529411764)","(21.0, 36.0, 34.779661016949156)","(71.0, 170.0, 150.0)","(20.0, 24.0, 23.208333333333332)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.63235294117647)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:47.993907,"(3.3, 3.8, 3.775739644970414)","(21.0, 32.0, 30.333333333333332)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.2, 2.194352941176471)","(21.0, 34.0, 33.76190476190476)","(10.0, 13.0, 12.56806282722513)","(21.0, 36.0, 34.81967213114754)","(71.0, 170.0, 142.72727272727272)","(20.0, 24.0, 23.095238095238095)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.647887323943664)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:49.556545,"(3.3, 3.8, 3.7910377358490566)","(21.0, 32.0, 30.333333333333332)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.2, 2.194581673306773)","(21.0, 34.0, 34.54545454545455)","(10.0, 13.0, 12.56806282722513)","(21.0, 36.0, 34.779661016949156)","(71.0, 170.0, 142.72727272727272)","(20.0, 24.0, 23.095238095238095)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.647887323943664)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:51.143696,"(3.3, 3.8, 3.791363636363636)","(21.0, 32.0, 30.470588235294116)","(71.0, 140.0, 135.26315789473685)","(1.9, 2.2, 2.190152671755725)","(21.0, 36.0, 32.63157894736842)","(10.0, 13.0, 12.544198895027625)","(21.0, 36.0, 34.779661016949156)","(71.0, 170.0, 158.0)","(20.0, 24.0, 23.48)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.615384615384617)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:52.690586,"(3.3, 3.8, 3.791363636363636)","(21.0, 32.0, 30.818181818181817)","(71.0, 140.0, 135.5)","(1.9, 2.2, 2.190763888888889)","(21.0, 34.0, 32.5945945945946)","(10.0, 13.0, 12.549180327868852)","(26.0, 36.0, 34.8)","(71.0, 170.0, 158.0)","(20.0, 24.0, 23.51851851851852)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 20.62686567164179)","(101.0, 280.0, 260.7142857142857)"
12-01-2023 14:01:54.360098,"(3.3, 3.8, 3.792016806722689)","(21.0, 32.0, 30.818181818181817)","(71.0, 140.0, 135.5)","(1.9, 2.2, 2.1936563876651984)","(21.0, 34.0, 32.5945945945946)","(10.0, 13.0, 12.549180327868852)","(26.0, 36.0, 34.8)","(71.0, 170.0, 158.0)","(20.0, 24.0, 23.51851851851852)","(101.0, 1000.0, 908.3333333333334)","(15.0, 21.0, 19.235294117647058)","(101.0, 280.0, 260.7142857142857)"
