,Perfect Flossy,Sylvan Lake,Nova Girl,Mango Man,Dewana Fair Go,Reiko Clooney,Junior Marjen,Julipa Bale
04-01-2023 14:40:50.695973,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 6.066666666666667)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:51.896823,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.4750000000000005)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:53.290425,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:54.610869,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:55.913032,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:57.408023,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:40:58.927723,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:41:00.330920,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 41.388888888888886)","(15.0, 48.0, 29.666666666666664)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 9.5)"
04-01-2023 14:41:01.669152,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 11.866666666666667)"
04-01-2023 14:41:03.335473,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:04.887648,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:06.232429,"(7.5, 13.0, 9.266666666666667)","(2.45, 4.1, 2.9725)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:07.475296,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 3.240952380952381)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:08.725625,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 3.2514285714285713)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.633333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:09.910584,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.473333333333334)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:11.161479,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:12.456412,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:13.735652,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 8.6, 7.566666666666666)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 13.92142857142857)"
04-01-2023 14:41:15.045747,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 8.6, 6.973684210526316)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:16.353784,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.0, 6.973684210526316)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:17.655513,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.0, 6.973684210526316)","(19.0, 70.0, 46.36363636363637)","(15.0, 48.0, 35.11538461538461)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:18.986508,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.0, 8.1)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:20.286257,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.4, 7.776923076923076)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 6.425)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:21.634629,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.2, 7.776923076923076)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.357142857142858)","(7.5, 14.5, 12.066666666666666)"
04-01-2023 14:41:22.900773,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.2, 7.776923076923076)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.357142857142858)","(7.5, 14.5, 8.76)"
04-01-2023 14:41:24.188196,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.2, 7.776923076923076)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.357142857142858)","(7.5, 15.0, 8.76)"
04-01-2023 14:41:25.478799,"(7.5, 13.5, 9.433333333333334)","(2.45, 4.1, 2.8428571428571425)","(5.0, 8.4, 7.5)","(5.5, 9.2, 7.776923076923076)","(19.0, 70.0, 48.33333333333333)","(15.0, 48.0, 36.035714285714285)","(6.5, 11.5, 7.357142857142858)","(7.5, 15.0, 8.76)"
