,Promise Stride,Margarets Clan,Queen Treacherie Nz,Biglittlesis,Lucksafortune,Shady Story,Solo Sync,Forsaken Me,De Marco Beach,Bettor Blast Nz,Pacific Rock,My Ultimate Jimbo
08-01-2023 17:51:43.390281,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.3)","(1.12, 99999, 99990)","(41.0, 110.0, 74.0)","(31.0, 70.0, 55.0)","(21.0, 100.0, 71.66666666666667)","(81.0, 150.0, 135.0)","(14.0, 55.0, 45.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:44.878220,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.863636363636363)","(1.12, 99999, 99990)","(41.0, 110.0, 80.0)","(31.0, 65.0, 55.0)","(21.0, 95.0, 71.66666666666667)","(81.0, 150.0, 135.0)","(14.0, 55.0, 45.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:51:46.246868,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.863636363636363)","(1.12, 99999, 99990)","(41.0, 110.0, 80.0)","(31.0, 65.0, 55.0)","(21.0, 95.0, 77.5)","(81.0, 150.0, 135.0)","(14.0, 55.0, 48.5)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:47.726295,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.625)","(1.12, 99999, 99990)","(41.0, 110.0, 92.0)","(31.0, 65.0, 55.0)","(21.0, 95.0, 75.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 51.25)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:49.162610,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.625)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 55.0)","(21.0, 90.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 48.5)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 160.0)"
08-01-2023 17:51:50.431663,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.642857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:51.721235,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.642857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 100.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 46.333333333333336)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:52.996339,"(71.0, 200.0, 194.0)","(7.5, 18.5, 17.642857142857142)","(1.12, 99999, 99990)","(41.0, 110.0, 86.66666666666667)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 46.333333333333336)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:54.368710,"(71.0, 200.0, 194.0)","(7.5, 18.0, 17.428571428571427)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 46.333333333333336)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:51:55.722076,"(71.0, 200.0, 194.0)","(7.5, 18.0, 17.571428571428573)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:57.008269,"(71.0, 200.0, 194.0)","(7.5, 18.0, 17.22222222222222)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:51:58.394033,"(71.0, 200.0, 194.0)","(7.5, 18.0, 17.22222222222222)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:51:59.644970,"(71.0, 200.0, 194.0)","(7.5, 18.0, 16.833333333333332)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:00.873253,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.833333333333332)","(1.12, 99999, 99990)","(41.0, 110.0, 92.5)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:02.186968,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.833333333333332)","(1.12, 99999, 99990)","(41.0, 110.0, 96.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:52:03.505873,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.833333333333332)","(1.12, 99999, 99990)","(41.0, 140.0, 91.25)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:04.847117,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.1)","(1.12, 99999, 99990)","(41.0, 140.0, 95.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 86.66666666666667)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:06.103544,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.75)","(1.12, 99999, 99990)","(41.0, 140.0, 95.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:52:07.380249,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.75)","(1.12, 99999, 99990)","(41.0, 140.0, 95.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:08.638093,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.75)","(1.12, 99999, 99990)","(41.0, 130.0, 96.66666666666667)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:09.868700,"(71.0, 200.0, 194.0)","(7.5, 17.5, 15.75)","(1.12, 99999, 99990)","(41.0, 130.0, 96.66666666666667)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 160.0)"
08-01-2023 17:52:11.087630,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.75)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.8)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 153.33333333333334)"
08-01-2023 17:52:12.321500,"(71.0, 200.0, 194.0)","(7.5, 17.5, 16.75)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 51.857142857142854)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:13.597769,"(71.0, 200.0, 190.0)","(7.5, 17.5, 14.7)","(1.12, 99999, 99990)","(41.0, 120.0, 83.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 50.5)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:14.968507,"(71.0, 200.0, 190.0)","(7.5, 17.5, 15.785714285714285)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:16.234085,"(71.0, 200.0, 190.0)","(7.5, 17.0, 16.0)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 49.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 200.0, 153.33333333333334)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:17.528642,"(71.0, 200.0, 190.0)","(7.5, 17.0, 16.375)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 55.0, 52.333333333333336)","(51.0, 120.0, 115.83333333333334)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:18.880835,"(71.0, 200.0, 190.0)","(7.5, 17.5, 14.38888888888889)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 65.0, 50.666666666666664)","(51.0, 120.0, 115.83333333333334)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:20.274119,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.0)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 60.0, 50.666666666666664)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:21.528947,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.0)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 150.0, 135.0)","(14.0, 60.0, 50.666666666666664)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:22.864563,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.363636363636363)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(15.0, 60.0, 50.666666666666664)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:24.162359,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.363636363636363)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(15.0, 60.0, 50.5)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:25.523401,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.363636363636363)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(15.0, 55.0, 50.5)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:26.817689,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.363636363636363)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 135.0)","(15.0, 55.0, 50.5)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:28.091497,"(71.0, 200.0, 190.0)","(7.5, 17.0, 15.363636363636363)","(1.12, 99999, 99990)","(41.0, 120.0, 93.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 144.0)","(15.0, 55.0, 50.5)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:29.379459,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 120.0, 90.0)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 144.0)","(15.0, 55.0, 50.5)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:30.611848,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 120.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 73.33333333333333)","(81.0, 150.0, 208.0)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:31.850954,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 230.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 146.66666666666666)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:33.095263,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 200.0, 155.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:34.332093,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 190.0, 137.5)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:35.544009,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 190.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:37.020726,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:38.284971,"(71.0, 200.0, 190.0)","(7.5, 17.0, 14.6)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:39.830458,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.5)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 53.42857142857143)","(51.0, 120.0, 110.0)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:41.290950,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.833333333333332)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 54.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:42.829414,"(71.0, 200.0, 190.0)","(7.5, 16.5, 15.73076923076923)","(1.12, 99999, 99990)","(41.0, 110.0, 83.33333333333333)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 186.66666666666669)","(15.0, 55.0, 54.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:44.439349,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.73076923076923)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:45.797159,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.73076923076923)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 80.0)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 111.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:47.177157,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.73076923076923)","(1.12, 99999, 99990)","(41.0, 110.0, 83.75)","(31.0, 65.0, 53.75)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:48.484416,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.65)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 65.0, 55.0)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:49.887355,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.65)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 60.0, 55.0)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:51.216285,"(71.0, 200.0, 190.0)","(7.5, 16.0, 15.65)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 60.0, 55.0)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:52.693652,"(71.0, 200.0, 194.0)","(7.5, 16.0, 14.25)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 60.0, 55.0)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 166.66666666666666)"
08-01-2023 17:52:54.059228,"(71.0, 200.0, 194.0)","(7.5, 14.5, 13.375)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 60.0, 47.55555555555556)","(21.0, 100.0, 76.66666666666667)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:55.620904,"(71.0, 200.0, 194.0)","(7.5, 13.5, 13.375)","(1.12, 99999, 99990)","(41.0, 100.0, 90.0)","(31.0, 48.0, 58.22222222222222)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:56.938945,"(71.0, 200.0, 194.0)","(7.5, 14.5, 14.25)","(1.12, 99999, 99990)","(41.0, 100.0, 95.0)","(31.0, 60.0, 58.22222222222222)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 54.0)","(51.0, 120.0, 113.75)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:58.271192,"(71.0, 200.0, 194.0)","(7.5, 14.5, 14.25)","(1.12, 99999, 99990)","(41.0, 100.0, 95.0)","(31.0, 60.0, 56.8)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 53.625)","(51.0, 120.0, 116.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:52:59.629332,"(71.0, 200.0, 194.0)","(7.5, 16.0, 15.222222222222221)","(1.12, 99999, 99990)","(41.0, 100.0, 95.0)","(31.0, 60.0, 56.8)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 49.5)","(51.0, 120.0, 116.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:53:00.992198,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.0)","(1.12, 99999, 99990)","(41.0, 100.0, 95.0)","(31.0, 60.0, 58.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 46.2)","(51.0, 120.0, 116.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:53:02.321099,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.0)","(1.12, 99999, 99990)","(41.0, 100.0, 92.5)","(31.0, 60.0, 52.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 55.0, 47.666666666666664)","(51.0, 120.0, 116.66666666666667)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:53:03.705115,"(71.0, 200.0, 194.0)","(7.5, 15.5, 13.9)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 52.0)","(21.0, 100.0, 87.5)","(81.0, 220.0, 166.66666666666666)","(15.0, 55.0, 49.5)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:53:04.965065,"(71.0, 200.0, 194.0)","(7.5, 14.0, 13.8125)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 50.4)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 55.0, 40.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
08-01-2023 17:53:06.259659,"(71.0, 200.0, 194.0)","(7.5, 15.5, 14.115384615384615)","(1.12, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 60.0, 50.4)","(21.0, 100.0, 87.5)","(81.0, 220.0, 160.0)","(15.0, 50.0, 40.666666666666664)","(51.0, 120.0, 118.33333333333333)","(61.0, 99999, 99990)","(31.0, 180.0, 140.0)","(101.0, 200.0, 180.0)"
