,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:37:07.466295,"(21.0, 50.0, 43.22222222222222)","(7.5, 20.0, 12.92)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 28.727272727272727)","(11.0, 99999, 99990)","(15.0, 48.0, 33.75)","(9.0, 17.5, 16.81111111111111)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:08.795641,"(21.0, 50.0, 43.22222222222222)","(7.5, 20.0, 12.92)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 28.727272727272727)","(11.0, 99999, 99990)","(15.0, 48.0, 33.75)","(9.0, 17.5, 16.81111111111111)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:10.076787,"(21.0, 50.0, 43.22222222222222)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 25.2)","(11.0, 99999, 99990)","(15.0, 48.0, 33.75)","(9.0, 17.5, 16.81111111111111)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:11.354668,"(21.0, 50.0, 43.22222222222222)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 25.2)","(11.0, 99999, 99990)","(15.0, 48.0, 33.75)","(9.0, 17.5, 16.81111111111111)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:12.656617,"(21.0, 65.0, 54.888888888888886)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 25.2)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:13.992894,"(21.0, 55.0, 51.63636363636363)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 25.2)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:15.279029,"(21.0, 70.0, 58.77777777777777)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:16.559812,"(21.0, 65.0, 54.888888888888886)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:17.869263,"(21.0, 65.0, 43.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:19.097217,"(21.0, 65.0, 43.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:20.371947,"(21.0, 65.0, 43.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:21.659259,"(21.0, 65.0, 43.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 6.171428571428571)"
15-12-2022 13:37:22.988577,"(21.0, 65.0, 47.8)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:24.272302,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:25.551233,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:26.820676,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:28.081567,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:29.335871,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:30.606298,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:31.966359,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:33.257447,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.36)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:34.536944,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.32)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:35.822580,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.32)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:37.104767,"(21.0, 65.0, 48.599999999999994)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 11.433333333333334)","(5.0, 7.4, 6.32)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:38.408968,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:39.685437,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:40.942389,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(12.0, 17.0, 15.48)","(14.0, 32.0, 29.166666666666668)","(11.0, 99999, 99990)","(15.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:42.248411,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:43.558263,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:44.787105,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:46.132578,"(21.0, 65.0, 44.0)","(7.5, 20.0, 18.136842105263156)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:47.415798,"(21.0, 65.0, 44.0)","(7.5, 19.5, 17.71578947368421)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:48.661916,"(21.0, 65.0, 44.0)","(7.5, 19.5, 18.244444444444444)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:49.947673,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:51.261344,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:52.506100,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:53.741785,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 25.6)","(12.0, 99999, 99990)","(17.0, 48.0, 38.26086956521739)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:54.970677,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 25.6)","(12.0, 99999, 99990)","(17.0, 48.0, 36.57142857142857)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:56.292873,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 25.6)","(12.0, 99999, 99990)","(17.0, 48.0, 38.5)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.96)"
15-12-2022 13:37:57.611839,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 15.48)","(15.0, 32.0, 26.666666666666664)","(12.0, 99999, 99990)","(17.0, 46.0, 41.23529411764706)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.95)","(4.8, 6.8, 5.2727272727272725)"
15-12-2022 13:37:58.854193,"(21.0, 65.0, 44.0)","(7.5, 19.0, 17.8)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 14.076923076923077)","(15.0, 32.0, 22.4)","(12.0, 99999, 99990)","(17.0, 46.0, 37.421052631578945)","(9.0, 17.5, 13.86)","(5.0, 7.4, 6.5)","(4.8, 6.8, 5.33)"
15-12-2022 13:38:00.122760,"(21.0, 65.0, 35.0)","(7.5, 19.0, 16.42857142857143)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.0, 14.563636363636363)","(15.0, 32.0, 23.0)","(12.0, 99999, 99990)","(17.0, 44.0, 31.0)","(9.0, 17.5, 13.86)","(5.0, 7.4, 5.95)","(4.8, 6.8, 5.9750000000000005)"
15-12-2022 13:38:01.390114,"(21.0, 55.0, 39.0)","(7.5, 18.5, 16.439999999999998)","(3.4, 4.6, 4.233333333333333)","(11.0, 16.5, 14.68)","(15.0, 30.0, 24.666666666666664)","(12.0, 99999, 99990)","(17.0, 42.0, 39.5)","(9.0, 17.5, 13.86)","(5.0, 7.2, 6.469230769230769)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:02.581706,"(21.0, 55.0, 51.35294117647059)","(7.5, 18.0, 16.91111111111111)","(3.4, 4.6, 4.233333333333333)","(11.0, 16.0, 14.68)","(15.0, 29.0, 24.666666666666664)","(12.0, 99999, 99990)","(17.0, 46.0, 39.5)","(9.0, 17.5, 13.86)","(5.0, 7.0, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:03.789413,"(21.0, 55.0, 51.35294117647059)","(7.5, 17.5, 16.03157894736842)","(3.4, 4.6, 4.233333333333333)","(11.0, 15.5, 13.836363636363636)","(15.0, 29.0, 24.666666666666664)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 13.86)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:05.045530,"(21.0, 55.0, 51.35294117647059)","(7.5, 19.5, 17.240000000000002)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.5, 15.290909090909091)","(15.0, 29.0, 24.666666666666664)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 13.86)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:06.348654,"(21.0, 55.0, 35.0)","(7.5, 19.5, 17.240000000000002)","(3.4, 4.6, 4.233333333333333)","(11.0, 17.5, 15.290909090909091)","(15.0, 29.0, 24.666666666666664)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 13.86)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:07.564517,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.05)","(11.0, 17.0, 15.48)","(15.0, 29.0, 26.4)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 13.86)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:08.816838,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 26.4)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 16.200000000000003)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:09.989773,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 26.4)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 16.200000000000003)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:11.178061,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.5, 15.881818181818181)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:12.433051,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.5, 15.881818181818181)","(5.0, 6.6, 6.283333333333333)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:13.675998,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.5, 11.700000000000001)","(5.0, 6.6, 5.88)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:14.913953,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.075)","(11.0, 17.0, 15.48)","(15.0, 29.0, 24.0)","(12.0, 99999, 99990)","(17.0, 40.0, 34.14285714285714)","(9.0, 17.5, 11.700000000000001)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:16.127983,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.175)","(11.0, 17.0, 15.48)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 11.700000000000001)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:17.408286,"(21.0, 55.0, 46.42857142857143)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.2)","(11.0, 17.0, 15.48)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 32.0)","(9.0, 17.5, 13.17142857142857)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 5.720000000000001)"
15-12-2022 13:38:18.637573,"(21.0, 55.0, 47.5)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.225)","(11.0, 17.0, 15.355555555555556)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 19.0, 14.02)","(5.0, 6.6, 6.3428571428571425)","(4.8, 6.4, 4.91)"
15-12-2022 13:38:19.816857,"(21.0, 55.0, 47.5)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.225)","(11.0, 17.0, 12.200000000000001)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.5, 12.0625)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.4, 5.15)"
15-12-2022 13:38:21.001802,"(21.0, 55.0, 47.5)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.225)","(11.0, 17.0, 12.200000000000001)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.5, 11.875)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:22.142427,"(21.0, 55.0, 47.5)","(7.5, 19.0, 17.294736842105262)","(3.4, 4.5, 4.225)","(11.0, 17.0, 12.200000000000001)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 37.375)","(9.0, 17.0, 11.875)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:23.335064,"(21.0, 55.0, 47.5)","(7.5, 18.5, 16.439999999999998)","(3.4, 4.5, 4.264285714285714)","(11.0, 16.5, 11.475000000000001)","(15.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 34.14285714285714)","(9.0, 16.0, 14.2)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:24.536737,"(21.0, 55.0, 47.5)","(7.5, 18.0, 16.45263157894737)","(3.4, 4.5, 4.264285714285714)","(11.0, 16.0, 11.350000000000001)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:25.814749,"(21.0, 55.0, 47.5)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 17.5, 12.366666666666667)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:27.044804,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:28.232225,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 19.333333333333332)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:29.430287,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:30.572009,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:31.707808,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:32.897755,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
15-12-2022 13:38:34.168695,"(21.0, 55.0, 50.38461538461539)","(7.5, 17.5, 16.46666666666667)","(3.4, 4.5, 4.264285714285714)","(11.0, 15.5, 11.700000000000001)","(16.0, 29.0, 24.333333333333336)","(12.0, 99999, 99990)","(17.0, 40.0, 35.9)","(9.0, 15.5, 14.281818181818181)","(5.0, 6.6, 6.3428571428571425)","(4.8, 5.3, 5.15)"
