,Alvin Rose,Rocket Man Rose,Legendary Value,Toby West,Im Gifted Too,Victa Grosso
06-01-2023 14:11:12.401860,"(31.0, 48.0, 40.05882352941177)","(26.0, 46.0, 44.57142857142857)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:13.371121,"(31.0, 48.0, 40.05882352941177)","(26.0, 46.0, 44.57142857142857)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:14.433320,"(31.0, 48.0, 40.05882352941177)","(26.0, 46.0, 44.57142857142857)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:15.601700,"(31.0, 48.0, 40.05882352941177)","(26.0, 46.0, 44.57142857142857)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:16.576407,"(31.0, 46.0, 42.666666666666664)","(26.0, 46.0, 44.62068965517241)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4642857142857144)","(3.6, 5.0, 4.507407407407407)"
06-01-2023 14:11:17.591234,"(31.0, 46.0, 41.0)","(26.0, 46.0, 44.62068965517241)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.42)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:19.028402,"(31.0, 46.0, 39.6)","(26.0, 46.0, 44.62068965517241)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:20.121361,"(31.0, 44.0, 39.38461538461539)","(26.0, 46.0, 44.62068965517241)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:21.107298,"(31.0, 44.0, 38.75)","(26.0, 46.0, 45.38461538461539)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.42)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:22.268918,"(31.0, 44.0, 37.63636363636363)","(26.0, 50.0, 49.30434782608695)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:23.492244,"(31.0, 44.0, 37.0)","(26.0, 55.0, 51.7)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3755555555555556)","(2.9, 3.7, 3.4025000000000003)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:24.641500,"(31.0, 44.0, 37.0)","(26.0, 55.0, 51.7)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.42)","(2.9, 3.7, 3.4433333333333334)","(3.6, 5.0, 4.575757575757575)"
06-01-2023 14:11:25.595259,"(31.0, 44.0, 37.0)","(26.0, 55.0, 51.7)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.42)","(2.9, 3.7, 3.416666666666667)","(3.6, 5.0, 4.54074074074074)"
06-01-2023 14:11:26.712903,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.35)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4)","(2.9, 3.7, 3.425)","(3.6, 4.8, 4.54074074074074)"
06-01-2023 14:11:27.831726,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.52, 2.4171428571428573)","(2.9, 3.65, 3.415625)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:28.789567,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.52, 2.37)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:29.902744,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.400952380952381)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:31.110166,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.37)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:32.270051,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:33.409966,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:34.533969,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:35.690240,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:36.828927,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:37.991038,"(31.0, 44.0, 37.0)","(26.0, 55.0, 53.9)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:39.142911,"(31.0, 44.0, 37.0)","(26.0, 55.0, 52.666666666666664)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:40.307122,"(31.0, 44.0, 37.0)","(26.0, 55.0, 52.666666666666664)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:41.426686,"(31.0, 44.0, 37.0)","(26.0, 55.0, 52.666666666666664)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:42.523614,"(31.0, 44.0, 37.0)","(26.0, 55.0, 52.666666666666664)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:43.629820,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:44.765838,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:45.879549,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:46.976089,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.473913043478261)"
06-01-2023 14:11:48.107108,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:49.230202,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:50.307473,"(31.0, 44.0, 37.0)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.6)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:51.281402,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:52.313117,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:53.361931,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:54.451412,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:55.612641,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.4166666666666665)","(3.6, 4.8, 4.532142857142857)"
06-01-2023 14:11:56.783658,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.275862068965516)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:11:57.793799,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 53.63636363636363)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.4314285714285715)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:11:58.889491,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.285714285714285)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:11:59.969373,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.42307692307692)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:12:01.049814,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.42307692307692)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.393333333333333)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:12:02.112210,"(31.0, 44.0, 37.03225806451613)","(26.0, 55.0, 54.42307692307692)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3457142857142856)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:12:03.246270,"(31.0, 44.0, 37.41463414634146)","(26.0, 55.0, 54.42307692307692)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.3909090909090907)","(2.9, 3.65, 3.497826086956522)","(3.6, 4.8, 4.541379310344827)"
06-01-2023 14:12:04.388257,"(31.0, 44.0, 37.41463414634146)","(26.0, 55.0, 54.42307692307692)","(16.0, 26.0, 20.514285714285712)","(2.0, 2.5, 2.38)","(2.9, 3.65, 3.4803571428571427)","(3.6, 4.8, 4.579411764705882)"
06-01-2023 14:12:05.462179,"(31.0, 44.0, 38.130434782608695)","(26.0, 55.0, 54.48275862068966)","(16.0, 26.0, 21.2)","(2.0, 2.5, 2.4555555555555557)","(2.9, 3.65, 3.4916666666666667)","(3.6, 4.8, 4.447058823529412)"
06-01-2023 14:12:06.673024,"(31.0, 44.0, 38.130434782608695)","(26.0, 55.0, 54.48275862068966)","(16.0, 26.0, 20.514285714285712)","(2.0, 2.5, 2.4555555555555557)","(2.9, 3.65, 3.4916666666666667)","(3.6, 4.8, 4.584615384615384)"
06-01-2023 14:12:07.801003,"(31.0, 44.0, 38.130434782608695)","(26.0, 55.0, 54.48275862068966)","(16.0, 26.0, 20.514285714285712)","(2.0, 2.5, 2.4555555555555557)","(2.9, 3.65, 3.488709677419355)","(3.6, 4.8, 4.584615384615384)"
06-01-2023 14:12:09.025194,"(31.0, 44.0, 38.130434782608695)","(26.0, 55.0, 54.48275862068966)","(16.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.4657142857142857)","(2.9, 3.65, 3.43125)","(3.6, 4.8, 4.58)"
06-01-2023 14:12:10.165213,"(31.0, 44.0, 38.130434782608695)","(26.0, 55.0, 54.48275862068966)","(15.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.4657142857142857)","(2.9, 3.65, 3.43125)","(3.5, 4.7, 4.58)"
06-01-2023 14:12:11.204986,"(31.0, 44.0, 38.130434782608695)","(31.0, 55.0, 54.48275862068966)","(15.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.4657142857142857)","(2.9, 3.65, 3.43125)","(3.5, 4.7, 4.58)"
06-01-2023 14:12:12.211716,"(31.0, 42.0, 40.608695652173914)","(31.0, 55.0, 54.48275862068966)","(15.0, 25.0, 21.363636363636363)","(2.0, 2.5, 2.4568)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.7, 4.58)"
06-01-2023 14:12:13.294111,"(31.0, 42.0, 40.608695652173914)","(31.0, 55.0, 54.48275862068966)","(15.0, 25.0, 22.5)","(2.0, 2.5, 2.4568)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.7, 4.58)"
06-01-2023 14:12:14.375708,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(15.0, 25.0, 20.652173913043477)","(2.0, 2.5, 2.4691428571428573)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.7, 4.58)"
06-01-2023 14:12:15.590258,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(15.0, 25.0, 21.05263157894737)","(2.0, 2.5, 2.436)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.7, 4.541176470588235)"
06-01-2023 14:12:16.798468,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(15.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.4557894736842103)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:18.050053,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.3971428571428572)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:19.290465,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 21.05263157894737)","(2.0, 2.5, 2.3971428571428572)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:20.494190,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 21.05263157894737)","(2.0, 2.5, 2.453333333333333)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:21.671868,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.38)","(2.9, 3.65, 3.4833333333333334)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:22.727514,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.4236363636363634)","(2.9, 3.65, 3.4555555555555553)","(3.5, 4.6, 4.536842105263158)"
06-01-2023 14:12:23.803713,"(31.0, 42.0, 39.06666666666666)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.4475)","(2.9, 3.65, 3.525)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:24.916222,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.48275862068966)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.461818181818182)","(2.9, 3.65, 3.525)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:25.985561,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.461818181818182)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.533333333333333)"
06-01-2023 14:12:26.992028,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 21.05263157894737)","(2.0, 2.5, 2.4485714285714284)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.423529411764705)"
06-01-2023 14:12:28.021180,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.642857142857146)","(16.0, 25.0, 21.05263157894737)","(2.0, 2.5, 2.4446153846153846)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.423529411764705)"
06-01-2023 14:12:29.145962,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.476774193548387)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.511764705882353)"
06-01-2023 14:12:30.198689,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.454545454545453)","(2.0, 2.5, 2.4625)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:31.211267,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.642857142857146)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.5, 2.473913043478261)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:32.286691,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.416666666666668)","(2.0, 2.5, 2.473913043478261)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:33.380062,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.5, 2.4727272727272727)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:34.434095,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.5, 2.4727272727272727)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:35.533423,"(31.0, 42.0, 39.62962962962963)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.416666666666668)","(2.0, 2.5, 2.4727272727272727)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:36.619891,"(31.0, 42.0, 38.5)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.5, 2.4727272727272727)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:37.700202,"(31.0, 42.0, 39.44)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.5, 2.533684210526316)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4714285714285715)"
06-01-2023 14:12:38.691220,"(31.0, 42.0, 38.689655172413794)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.975609756097562)","(2.0, 2.54, 2.513913043478261)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.364285714285714)"
06-01-2023 14:12:39.628467,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.642857142857146)","(16.0, 25.0, 20.416666666666668)","(2.0, 2.54, 2.4309090909090907)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.4399999999999995)"
06-01-2023 14:12:40.638220,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(16.0, 25.0, 20.416666666666668)","(2.0, 2.54, 2.4566666666666666)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.359999999999999)"
06-01-2023 14:12:41.735997,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 20.441176470588236)","(2.0, 2.54, 2.5022857142857142)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.49090909090909)"
06-01-2023 14:12:42.785566,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.78260869565217)","(16.0, 25.0, 21.025641025641026)","(2.0, 2.54, 2.512)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.49090909090909)"
06-01-2023 14:12:43.676321,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 20.441176470588236)","(2.0, 2.52, 2.512)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.49090909090909)"
06-01-2023 14:12:44.705794,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 21.025641025641026)","(2.0, 2.52, 2.5047058823529413)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.495652173913043)"
06-01-2023 14:12:45.847801,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 19.833333333333332)","(2.0, 2.54, 2.51)","(2.9, 3.65, 3.56796875)","(3.5, 4.6, 4.495652173913043)"
06-01-2023 14:12:46.936045,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 19.866666666666667)","(2.0, 2.54, 2.485)","(2.9, 3.65, 3.482)","(3.5, 4.6, 4.266666666666667)"
06-01-2023 14:12:48.084357,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 20.94736842105263)","(2.0, 2.56, 2.5393103448275864)","(2.9, 3.65, 3.467391304347826)","(3.5, 4.4, 4.353846153846154)"
06-01-2023 14:12:49.224737,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(16.0, 25.0, 20.333333333333332)","(2.0, 2.56, 2.5114285714285716)","(2.9, 3.65, 3.467391304347826)","(3.5, 4.4, 4.375)"
06-01-2023 14:12:50.560903,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.78260869565217)","(16.0, 25.0, 20.333333333333332)","(2.0, 2.58, 2.5448)","(2.9, 3.65, 3.467391304347826)","(3.5, 4.4, 4.3909090909090915)"
06-01-2023 14:12:51.669075,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.78260869565217)","(17.0, 25.0, 20.333333333333332)","(2.1, 2.58, 2.5727272727272728)","(2.9, 3.65, 3.5654411764705882)","(3.6, 4.4, 4.3909090909090915)"
06-01-2023 14:12:52.724687,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(17.0, 25.0, 20.1875)","(2.1, 2.58, 2.5727272727272728)","(2.9, 3.65, 3.5654411764705882)","(3.6, 4.4, 4.300000000000001)"
06-01-2023 14:12:53.803707,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.78260869565217)","(17.0, 25.0, 20.80263157894737)","(2.1, 2.6, 2.5700000000000003)","(2.9, 3.65, 3.5654411764705882)","(3.6, 4.4, 4.3909090909090915)"
06-01-2023 14:12:54.803138,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.78260869565217)","(17.0, 25.0, 20.80263157894737)","(2.1, 2.58, 2.535862068965517)","(2.9, 3.65, 3.5654411764705882)","(3.6, 4.4, 4.445945945945946)"
06-01-2023 14:12:55.729803,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.583333333333336)","(17.0, 25.0, 20.80263157894737)","(2.1, 2.56, 2.530967741935484)","(2.9, 3.65, 3.564285714285714)","(3.6, 4.5, 4.453488372093023)"
06-01-2023 14:12:56.764225,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 24.0, 21.857142857142858)","(2.1, 2.56, 2.528888888888889)","(2.9, 3.65, 3.564285714285714)","(3.6, 4.5, 4.455882352941177)"
06-01-2023 14:12:57.898752,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 24.0, 20.863636363636363)","(2.1, 2.56, 2.5294736842105263)","(2.9, 3.65, 3.5769230769230766)","(3.6, 4.5, 4.441666666666666)"
06-01-2023 14:12:58.992037,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 24.0, 20.303571428571427)","(2.1, 2.54, 2.526)","(2.9, 3.65, 3.564285714285714)","(3.6, 4.5, 4.441666666666666)"
06-01-2023 14:13:00.039716,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 24.0, 20.303571428571427)","(2.1, 2.56, 2.526)","(2.9, 3.65, 3.564285714285714)","(3.6, 4.5, 4.492105263157895)"
06-01-2023 14:13:01.144303,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 24.0, 21.653846153846153)","(2.1, 2.56, 2.5516666666666667)","(2.9, 3.65, 3.53)","(3.6, 4.5, 4.492105263157895)"
06-01-2023 14:13:02.086088,"(31.0, 40.0, 37.51724137931034)","(31.0, 55.0, 54.81481481481482)","(17.0, 23.0, 21.653846153846153)","(2.1, 2.56, 2.5770434782608698)","(2.9, 3.65, 3.486486486486487)","(3.6, 4.5, 4.355172413793103)"
06-01-2023 14:13:03.165512,"(31.0, 40.0, 37.473684210526315)","(31.0, 55.0, 54.82142857142857)","(17.0, 23.0, 21.366666666666667)","(2.1, 2.58, 2.5774074074074074)","(2.9, 3.6, 3.5366666666666666)","(3.6, 4.5, 4.357142857142858)"
