,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:15:22.109820,"(5.0, 6.2, 6.1648522550544325)","(6.5, 7.4, 7.316349809885931)","(3.7, 4.2, 4.161571125265393)","(11.0, 13.5, 13.152046783625732)","(61.0, 85.0, 83.21428571428571)","(11.0, 15.0, 14.75242718446602)","(81.0, 120.0, 102.12765957446808)","(3.1, 3.45, 3.4265072765072766)","(101.0, 280.0, 268.46153846153845)","(101.0, 200.0, 199.5)"
04-01-2023 14:15:23.378520,"(5.0, 6.2, 6.1648522550544325)","(6.5, 7.4, 7.324221921515562)","(3.7, 4.2, 4.159049773755656)","(11.0, 13.5, 13.159025787965616)","(61.0, 85.0, 84.0)","(11.0, 15.0, 14.76388888888889)","(81.0, 120.0, 103.33333333333333)","(3.1, 3.45, 3.4363402061855672)","(101.0, 280.0, 270.4)","(101.0, 200.0, 199.5)"
04-01-2023 14:15:24.703469,"(5.0, 6.2, 6.18495575221239)","(6.5, 7.4, 7.339784946236559)","(3.7, 4.2, 4.184466019417476)","(11.0, 13.5, 13.159025787965616)","(61.0, 85.0, 84.0)","(11.0, 15.0, 14.789256198347108)","(81.0, 120.0, 104.25531914893617)","(3.1, 3.45, 3.4314031180400892)","(101.0, 280.0, 270.4)","(101.0, 200.0, 199.5)"
04-01-2023 14:15:26.087921,"(5.5, 6.2, 6.18495575221239)","(6.5, 7.4, 7.3395900755124055)","(3.7, 4.2, 4.1839506172839505)","(11.0, 13.5, 13.158119658119658)","(61.0, 85.0, 83.75)","(11.0, 15.0, 14.80327868852459)","(81.0, 120.0, 104.58333333333333)","(3.1, 3.45, 3.4315265486725663)","(101.0, 280.0, 270.4)","(101.0, 200.0, 199.5)"
04-01-2023 14:15:27.482646,"(5.5, 6.2, 6.163921568627451)","(6.5, 7.4, 7.355717761557178)","(3.7, 4.2, 4.167222222222223)","(11.0, 13.5, 13.158119658119658)","(61.0, 85.0, 83.75)","(11.0, 15.0, 14.800813008130081)","(81.0, 120.0, 105.39473684210526)","(3.1, 3.45, 3.432081545064378)","(101.0, 280.0, 270.4)","(101.0, 200.0, 199.5)"
04-01-2023 14:15:28.775685,"(5.5, 6.2, 6.159565217391305)","(6.5, 7.4, 7.355717761557178)","(3.6, 4.2, 4.185352112676056)","(11.0, 13.5, 13.197732997481108)","(71.0, 85.0, 83.91304347826087)","(11.0, 15.0, 14.838815789473685)","(81.0, 120.0, 104.14285714285714)","(3.1, 3.45, 3.430979498861048)","(101.0, 280.0, 270.7692307692308)","(101.0, 200.0, 196.37362637362637)"
04-01-2023 14:15:30.063986,"(5.5, 6.2, 6.163168316831683)","(6.5, 7.4, 7.3594202898550725)","(3.6, 4.2, 4.18429003021148)","(11.0, 13.5, 12.909090909090908)","(71.0, 85.0, 83.07692307692308)","(11.0, 15.0, 14.838815789473685)","(81.0, 120.0, 95.65789473684211)","(3.1, 3.45, 3.443664383561644)","(101.0, 280.0, 270.7692307692308)","(101.0, 210.0, 196.37362637362637)"
04-01-2023 14:15:31.319861,"(5.5, 6.2, 6.1640926640926645)","(6.5, 7.4, 7.3594202898550725)","(3.6, 4.2, 4.158498023715414)","(11.0, 13.0, 12.904181184668989)","(71.0, 85.0, 82.5)","(11.0, 15.0, 14.835483870967742)","(81.0, 120.0, 104.36619718309859)","(3.1, 3.5, 3.4628668171557564)","(101.0, 280.0, 270.7692307692308)","(101.0, 210.0, 196.52173913043478)"
04-01-2023 14:15:32.581762,"(5.5, 6.0, 5.976190476190476)","(6.5, 7.4, 7.347445255474453)","(3.7, 4.3, 4.220625)","(11.0, 13.0, 12.8828125)","(61.0, 85.0, 82.5)","(11.0, 15.0, 14.830882352941176)","(81.0, 120.0, 104.36619718309859)","(3.1, 3.5, 3.457438551099612)","(101.0, 280.0, 272.72727272727275)","(101.0, 210.0, 196.52173913043478)"
04-01-2023 14:15:33.886763,"(5.5, 6.0, 5.957088122605364)","(6.5, 7.4, 7.368533969010727)","(3.7, 4.3, 4.235754189944134)","(11.0, 13.0, 13.00413223140496)","(61.0, 85.0, 83.88888888888889)","(11.0, 15.0, 14.964646464646465)","(81.0, 120.0, 101.05263157894737)","(3.1, 3.5, 3.341726618705036)","(101.0, 280.0, 274.375)","(101.0, 210.0, 197.11111111111111)"
04-01-2023 14:15:35.238234,"(5.5, 6.0, 5.9451127819548875)","(6.5, 7.6, 7.596470588235293)","(3.7, 4.3, 4.279017857142857)","(11.0, 13.5, 13.162280701754385)","(61.0, 85.0, 86.11111111111111)","(11.0, 15.0, 15.190298507462687)","(81.0, 120.0, 111.21951219512195)","(3.1, 3.35, 3.382171581769437)","(101.0, 280.0, 272.5)","(101.0, 210.0, 198.0)"
04-01-2023 14:15:36.569058,"(5.5, 6.0, 5.97421875)","(6.5, 7.8, 7.730769230769231)","(3.7, 4.3, 4.262105263157895)","(11.0, 13.5, 13.161290322580646)","(61.0, 90.0, 81.25)","(11.0, 15.5, 15.214814814814815)","(81.0, 120.0, 111.06382978723404)","(3.1, 3.4, 3.343536931818182)","(101.0, 280.0, 272.5)","(101.0, 200.0, 192.75862068965517)"
04-01-2023 14:15:37.897676,"(5.0, 6.2, 6.075303643724697)","(6.5, 7.8, 7.554838709677419)","(3.7, 4.3, 4.261971830985916)","(11.0, 13.5, 13.166184971098266)","(61.0, 90.0, 82.22222222222223)","(11.0, 15.5, 15.223021582733812)","(81.0, 120.0, 112.38095238095238)","(3.1, 3.35, 3.3462664714494874)","(101.0, 280.0, 272.5)","(101.0, 210.0, 193.33333333333334)"
04-01-2023 14:15:39.150587,"(5.0, 6.2, 6.052631578947368)","(6.5, 7.6, 7.532338308457711)","(3.7, 4.3, 4.261428571428572)","(11.0, 13.5, 12.895547945205479)","(61.0, 90.0, 80.66666666666667)","(11.0, 15.5, 15.23263888888889)","(81.0, 120.0, 112.4)","(3.1, 3.35, 3.3482326951399117)","(101.0, 280.0, 263.8461538461538)","(101.0, 210.0, 193.33333333333334)"
04-01-2023 14:15:40.406846,"(5.0, 6.2, 6.112550607287449)","(6.5, 7.6, 7.5181818181818185)","(3.7, 4.3, 4.261151079136691)","(11.0, 13.0, 12.894097222222221)","(61.0, 90.0, 81.25)","(11.0, 15.5, 15.261290322580646)","(81.0, 120.0, 112.08333333333333)","(3.1, 3.35, 3.3669734151329243)","(101.0, 280.0, 261.7391304347826)","(101.0, 210.0, 193.33333333333334)"
04-01-2023 14:15:41.608028,"(5.0, 6.2, 6.112550607287449)","(6.5, 7.6, 7.5181818181818185)","(3.7, 4.3, 4.2879069767441855)","(11.0, 13.0, 12.98447204968944)","(61.0, 85.0, 82.85714285714286)","(11.0, 15.5, 15.271604938271604)","(81.0, 120.0, 110.5)","(3.0, 3.4, 3.3637721755368815)","(101.0, 280.0, 260.0)","(101.0, 210.0, 193.8709677419355)"
04-01-2023 14:15:42.817201,"(5.0, 6.2, 6.111475409836066)","(6.5, 7.6, 7.464846416382253)","(3.7, 4.3, 4.2879069767441855)","(11.0, 13.5, 12.98447204968944)","(61.0, 85.0, 83.2)","(11.0, 15.5, 15.271604938271604)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.4, 3.3610152284263957)","(101.0, 280.0, 243.63636363636363)","(101.0, 210.0, 193.8709677419355)"
04-01-2023 14:15:44.080790,"(5.0, 6.2, 6.111475409836066)","(6.5, 7.6, 7.495238095238095)","(3.7, 4.3, 4.265384615384615)","(11.0, 13.5, 13.038610038610038)","(61.0, 85.0, 83.5)","(11.0, 15.5, 15.284883720930232)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.4, 3.3404613466334165)","(101.0, 280.0, 243.63636363636363)","(101.0, 210.0, 193.8709677419355)"
04-01-2023 14:15:45.291646,"(5.0, 6.2, 6.104424778761062)","(6.5, 7.6, 7.495238095238095)","(3.7, 4.3, 4.275)","(11.0, 13.5, 13.12700964630225)","(61.0, 85.0, 83.18181818181819)","(11.0, 15.5, 15.292134831460674)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.35, 3.3415348101265825)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:46.555737,"(5.0, 6.2, 6.127272727272727)","(6.5, 7.4, 7.382203389830509)","(3.7, 4.3, 4.257922077922078)","(11.0, 13.5, 13.1234375)","(61.0, 85.0, 83.18181818181819)","(11.0, 15.5, 15.288571428571428)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.35, 3.3512500000000003)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:47.856996,"(5.0, 6.2, 6.128621908127209)","(6.5, 7.4, 7.382203389830509)","(3.7, 4.3, 4.2591584158415845)","(11.0, 13.5, 13.040076335877863)","(61.0, 85.0, 83.0)","(11.0, 15.5, 15.294444444444444)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.4, 3.3555970149253733)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:49.091511,"(5.0, 6.2, 6.14188679245283)","(6.5, 7.4, 7.3617977528089895)","(3.7, 4.3, 4.2568019093078755)","(11.0, 13.5, 12.89968152866242)","(61.0, 85.0, 82.85714285714286)","(11.0, 15.5, 15.27710843373494)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.4, 3.438212180746562)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:50.303517,"(5.0, 6.4, 6.3354037267080745)","(6.5, 7.4, 7.3558441558441565)","(3.7, 4.3, 4.2568019093078755)","(11.0, 13.0, 12.89102564102564)","(61.0, 85.0, 82.93103448275862)","(11.0, 15.5, 15.290960451977401)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.45, 3.437579957356077)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:51.510932,"(5.0, 6.4, 6.328452579034942)","(6.5, 7.4, 7.3558441558441565)","(3.7, 4.3, 4.261111111111111)","(11.0, 13.0, 12.89102564102564)","(61.0, 85.0, 82.93103448275862)","(11.0, 15.5, 15.290960451977401)","(81.0, 120.0, 110.41666666666667)","(3.0, 3.45, 3.437579957356077)","(101.0, 280.0, 248.0)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:52.836697,"(5.0, 6.4, 6.328452579034942)","(6.5, 7.4, 7.360842105263158)","(3.7, 4.3, 4.262019230769231)","(11.0, 13.0, 12.99390243902439)","(61.0, 85.0, 82.27272727272727)","(11.0, 15.5, 15.262857142857143)","(81.0, 120.0, 101.73076923076923)","(3.0, 3.45, 3.4375667022411953)","(101.0, 280.0, 253.33333333333334)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:54.112795,"(5.0, 6.4, 6.326495726495727)","(6.5, 7.4, 7.360842105263158)","(3.7, 4.3, 4.171360381861575)","(11.0, 13.5, 12.99090909090909)","(61.0, 85.0, 82.27272727272727)","(11.0, 15.5, 15.262857142857143)","(81.0, 120.0, 105.38461538461539)","(3.0, 3.45, 3.4386674259681094)","(101.0, 280.0, 253.33333333333334)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:55.484161,"(5.0, 6.4, 6.323893805309734)","(6.5, 7.4, 7.35210355987055)","(3.7, 4.2, 4.170660146699267)","(11.0, 13.5, 12.99090909090909)","(61.0, 85.0, 82.27272727272727)","(11.0, 15.5, 15.282722513089006)","(81.0, 120.0, 97.89473684210526)","(3.0, 3.45, 3.443980343980344)","(101.0, 280.0, 253.33333333333334)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:56.815213,"(5.0, 6.4, 6.32954128440367)","(6.0, 7.4, 7.35210355987055)","(3.7, 4.2, 4.166887417218543)","(11.0, 13.5, 12.946153846153846)","(61.0, 85.0, 81.47058823529412)","(11.0, 15.5, 15.282722513089006)","(81.0, 100.0, 96.92307692307692)","(3.0, 3.45, 3.443137254901961)","(101.0, 280.0, 253.33333333333334)","(101.0, 210.0, 194.375)"
04-01-2023 14:15:58.073511,"(5.0, 6.4, 6.32954128440367)","(6.0, 7.4, 7.3500000000000005)","(3.7, 4.2, 4.16474358974359)","(11.0, 13.5, 12.946153846153846)","(61.0, 85.0, 81.25)","(11.0, 15.5, 15.3)","(81.0, 100.0, 95.71428571428571)","(3.0, 3.45, 3.443137254901961)","(101.0, 280.0, 253.33333333333334)","(101.0, 210.0, 194.0)"
04-01-2023 14:15:59.313047,"(5.0, 6.4, 6.32954128440367)","(6.0, 7.4, 7.2)","(3.7, 4.2, 4.166257668711657)","(11.0, 13.5, 12.960385438972162)","(61.0, 85.0, 81.47058823529412)","(11.0, 15.5, 15.306451612903226)","(81.0, 100.0, 95.55555555555556)","(3.0, 3.45, 3.4614657210401893)","(101.0, 280.0, 256.0)","(101.0, 210.0, 194.44444444444446)"
04-01-2023 14:16:00.516397,"(5.0, 6.4, 6.332477064220184)","(6.0, 7.2, 7.165096952908588)","(3.7, 4.2, 4.166257668711657)","(11.0, 13.5, 12.960385438972162)","(61.0, 85.0, 76.42857142857143)","(11.0, 15.5, 15.306451612903226)","(81.0, 100.0, 95.55555555555556)","(3.0, 3.5, 3.4655136268343814)","(101.0, 280.0, 256.0)","(101.0, 210.0, 194.44444444444446)"
04-01-2023 14:16:01.732172,"(5.0, 6.4, 6.332228360957643)","(6.0, 7.2, 7.095)","(3.7, 4.2, 4.164212678936606)","(11.0, 13.5, 12.963362068965518)","(61.0, 85.0, 70.25)","(11.0, 15.5, 15.301587301587302)","(81.0, 100.0, 95.55555555555556)","(3.0, 3.5, 3.462204724409449)","(101.0, 280.0, 256.6666666666667)","(101.0, 210.0, 194.44444444444446)"
04-01-2023 14:16:02.990384,"(5.0, 6.4, 6.335593220338984)","(6.5, 7.2, 7.124347826086956)","(3.7, 4.2, 4.164212678936606)","(11.0, 13.5, 13.121069182389936)","(61.0, 80.0, 70.23255813953489)","(12.0, 15.5, 15.301587301587302)","(81.0, 100.0, 95.55555555555556)","(3.0, 3.5, 3.462105263157895)","(101.0, 280.0, 256.0)","(101.0, 210.0, 194.44444444444446)"
04-01-2023 14:16:04.272904,"(5.0, 6.4, 6.332295719844359)","(6.5, 7.2, 7.173255813953489)","(3.7, 4.2, 4.164212678936606)","(11.0, 13.5, 13.087837837837839)","(61.0, 80.0, 70.23255813953489)","(12.0, 15.5, 15.301587301587302)","(81.0, 100.0, 95.55555555555556)","(3.0, 3.5, 3.4684556407447973)","(101.0, 280.0, 256.0)","(101.0, 210.0, 194.44444444444446)"
04-01-2023 14:16:05.566987,"(5.0, 6.4, 6.2704545454545455)","(6.5, 7.2, 7.173255813953489)","(3.7, 4.2, 4.1831877729257645)","(11.0, 13.5, 13.16951566951567)","(61.0, 80.0, 72.83333333333333)","(12.0, 15.5, 15.301587301587302)","(81.0, 100.0, 97.03703703703704)","(3.0, 3.5, 3.4327659574468083)","(101.0, 280.0, 256.0)","(101.0, 210.0, 195.0)"
04-01-2023 14:16:06.884906,"(5.0, 6.4, 6.268461538461539)","(6.5, 7.2, 7.12619926199262)","(3.7, 4.2, 4.189240506329114)","(11.0, 13.5, 13.188172043010752)","(61.0, 80.0, 73.28125)","(12.0, 15.5, 15.317961165048544)","(81.0, 100.0, 97.33333333333333)","(3.0, 3.5, 3.4369905956112854)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:08.117173,"(5.0, 6.4, 6.303389830508475)","(6.5, 7.2, 7.134381139489195)","(3.7, 4.2, 4.195302013422819)","(11.0, 13.5, 13.14741641337386)","(61.0, 80.0, 73.28125)","(12.0, 15.5, 15.317961165048544)","(81.0, 100.0, 97.33333333333333)","(3.0, 3.45, 3.438187702265372)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:09.317923,"(5.0, 6.4, 6.302521008403362)","(6.0, 7.2, 7.134381139489195)","(3.7, 4.2, 4.197409326424871)","(11.0, 13.5, 13.173214285714286)","(61.0, 80.0, 73.28125)","(12.0, 15.5, 15.317961165048544)","(81.0, 100.0, 97.33333333333333)","(3.0, 3.45, 3.439464882943144)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:10.554387,"(5.0, 6.4, 6.302521008403362)","(6.0, 7.2, 7.1217081850533805)","(3.7, 4.2, 4.197409326424871)","(11.0, 13.5, 13.173214285714286)","(61.0, 80.0, 73.28125)","(12.0, 15.5, 15.313432835820896)","(81.0, 100.0, 96.0)","(3.0, 3.45, 3.447967479674797)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:11.858639,"(5.0, 6.4, 6.303389830508475)","(6.0, 7.2, 7.1217081850533805)","(3.7, 4.2, 4.197409326424871)","(11.0, 13.5, 13.154121863799283)","(61.0, 80.0, 71.84210526315789)","(12.0, 15.5, 15.303664921465968)","(81.0, 100.0, 96.0)","(3.0, 3.45, 3.4479423868312757)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:13.220165,"(5.5, 6.4, 6.298378378378379)","(6.0, 7.2, 7.1217081850533805)","(3.7, 4.3, 4.238862559241706)","(11.0, 13.5, 13.154121863799283)","(61.0, 75.0, 71.27118644067797)","(12.0, 15.5, 15.322222222222223)","(81.0, 100.0, 96.0)","(3.0, 3.45, 3.4479253112033197)","(101.0, 280.0, 265.88235294117646)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:14.538844,"(5.5, 6.4, 6.298378378378379)","(6.0, 7.2, 7.125423728813559)","(3.7, 4.3, 4.242268041237113)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 71.61538461538461)","(12.0, 15.5, 15.37719298245614)","(81.0, 100.0, 98.75)","(3.0, 3.45, 3.452090592334495)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:15.845755,"(5.5, 6.2, 6.147492625368732)","(6.0, 7.2, 7.087179487179487)","(3.7, 4.3, 4.203030303030303)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 70.6)","(12.0, 15.5, 15.37719298245614)","(81.0, 100.0, 103.84615384615384)","(3.0, 3.5, 3.4520618556701033)","(101.0, 280.0, 265.0)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:17.077689,"(5.5, 6.2, 6.148623853211009)","(6.0, 7.2, 7.100900900900901)","(3.7, 4.3, 4.226605504587156)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 70.6)","(12.0, 15.5, 15.37719298245614)","(81.0, 110.0, 103.84615384615384)","(3.0, 3.5, 3.4508503401360544)","(101.0, 280.0, 265.0)","(101.0, 210.0, 195.45454545454547)"
04-01-2023 14:16:18.327879,"(5.5, 6.2, 6.148623853211009)","(6.0, 7.2, 7.108212560386473)","(3.7, 4.3, 4.221182266009852)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 71.39344262295081)","(11.0, 15.5, 15.356353591160222)","(81.0, 110.0, 103.84615384615384)","(3.0, 3.5, 3.4497391304347826)","(101.0, 280.0, 265.0)","(101.0, 210.0, 197.69230769230768)"
04-01-2023 14:16:19.520855,"(5.5, 6.2, 6.148623853211009)","(6.0, 7.2, 7.108212560386473)","(3.7, 4.3, 4.221182266009852)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 71.39344262295081)","(11.0, 15.5, 15.326576576576576)","(81.0, 110.0, 102.72727272727272)","(3.0, 3.5, 3.451672240802676)","(101.0, 280.0, 265.0)","(101.0, 210.0, 197.69230769230768)"
04-01-2023 14:16:20.726389,"(5.5, 6.2, 6.148623853211009)","(6.0, 7.2, 7.1059405940594065)","(3.7, 4.3, 4.227131782945737)","(11.0, 13.5, 13.176678445229681)","(61.0, 75.0, 70.84905660377359)","(11.0, 15.5, 15.3625)","(81.0, 110.0, 101.57894736842105)","(3.0, 3.5, 3.450185873605948)","(101.0, 280.0, 265.0)","(101.0, 210.0, 197.69230769230768)"
04-01-2023 14:16:21.999858,"(5.5, 6.2, 6.140636042402827)","(6.0, 7.2, 7.110588235294117)","(3.7, 4.3, 4.252040816326531)","(11.0, 13.5, 13.183391003460208)","(61.0, 75.0, 70.92592592592592)","(11.0, 15.5, 15.365853658536585)","(81.0, 110.0, 103.04347826086956)","(3.0, 3.5, 3.4516873889875668)","(101.0, 280.0, 266.0)","(101.0, 210.0, 198.0)"
04-01-2023 14:16:23.275301,"(5.5, 6.2, 6.143050847457627)","(6.0, 7.2, 7.110588235294117)","(3.7, 4.3, 4.241614906832298)","(11.0, 13.5, 13.185314685314685)","(61.0, 75.0, 70.92592592592592)","(11.0, 15.5, 15.365853658536585)","(81.0, 110.0, 103.04347826086956)","(3.0, 3.5, 3.4490033222591365)","(101.0, 280.0, 266.0)","(101.0, 210.0, 198.0)"
04-01-2023 14:16:24.524196,"(5.5, 6.2, 6.143050847457627)","(6.0, 7.2, 7.134595524956971)","(3.7, 4.3, 4.240127388535032)","(11.0, 13.5, 13.178451178451178)","(61.0, 75.0, 70.92592592592592)","(11.0, 15.5, 15.365853658536585)","(81.0, 110.0, 106.0)","(3.0, 3.45, 3.453125)","(101.0, 280.0, 266.0)","(101.0, 210.0, 198.0)"
04-01-2023 14:16:25.745914,"(5.5, 6.2, 6.143050847457627)","(6.0, 7.2, 7.134595524956971)","(3.7, 4.3, 4.240127388535032)","(11.0, 13.5, 13.178451178451178)","(61.0, 75.0, 71.45161290322581)","(11.0, 15.5, 15.365853658536585)","(81.0, 110.0, 106.0)","(3.0, 3.5, 3.453125)","(101.0, 280.0, 266.0)","(101.0, 210.0, 198.0)"
04-01-2023 14:16:26.946711,"(5.5, 6.2, 6.142465753424657)","(6.0, 7.2, 7.134595524956971)","(3.7, 4.3, 4.240127388535032)","(11.0, 13.5, 13.178451178451178)","(61.0, 75.0, 71.45161290322581)","(11.0, 15.5, 15.365853658536585)","(81.0, 110.0, 106.0)","(3.0, 3.5, 3.4532673267326732)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:28.200240,"(5.5, 6.2, 6.141868512110727)","(6.0, 7.2, 7.134595524956971)","(3.7, 4.3, 4.236486486486487)","(11.0, 13.5, 13.167247386759582)","(61.0, 75.0, 71.80555555555556)","(11.0, 15.5, 15.3625)","(81.0, 110.0, 106.0)","(3.0, 3.5, 3.4532673267326732)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:29.461378,"(5.5, 6.2, 6.138909090909091)","(6.0, 7.2, 7.134369602763385)","(3.7, 4.3, 4.231884057971015)","(11.0, 13.5, 13.167247386759582)","(61.0, 75.0, 71.80555555555556)","(11.0, 15.5, 15.3625)","(81.0, 110.0, 106.0)","(3.0, 3.5, 3.4397280966767374)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:30.724014,"(5.5, 6.2, 6.142268041237114)","(6.0, 7.2, 7.183924349881797)","(3.7, 4.3, 4.231884057971015)","(11.0, 13.5, 13.161347517730496)","(61.0, 75.0, 71.80555555555556)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.29787234042553)","(3.0, 3.45, 3.4397280966767374)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:32.101515,"(5.5, 6.2, 6.142662116040956)","(6.0, 7.2, 7.183924349881797)","(3.7, 4.3, 4.236363636363636)","(11.0, 13.5, 13.161347517730496)","(61.0, 75.0, 71.80555555555556)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.4397280966767374)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:33.443691,"(5.5, 6.2, 6.193518518518519)","(6.0, 7.2, 7.148571428571429)","(3.7, 4.3, 4.2302816901408455)","(11.0, 13.5, 13.161347517730496)","(61.0, 75.0, 73.96551724137932)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.4397280966767374)","(101.0, 280.0, 274.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:34.711744,"(5.0, 6.2, 6.193518518518519)","(6.0, 7.2, 7.116331096196868)","(3.7, 4.3, 4.220879120879121)","(11.0, 13.5, 13.161347517730496)","(61.0, 75.0, 74.81132075471699)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.439848484848485)","(101.0, 280.0, 274.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:35.924526,"(5.0, 6.4, 6.238983050847458)","(6.0, 7.2, 7.116331096196868)","(3.7, 4.3, 4.220879120879121)","(11.0, 13.5, 13.164855072463768)","(61.0, 75.0, 73.57142857142857)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.439848484848485)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:37.116529,"(5.0, 6.4, 6.220580474934037)","(6.0, 7.2, 7.11441647597254)","(3.7, 4.3, 4.22122905027933)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.67241379310344)","(11.0, 15.5, 15.356020942408376)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.439848484848485)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:38.344644,"(5.0, 6.4, 6.214507772020726)","(6.0, 7.2, 7.11441647597254)","(3.7, 4.3, 4.2207865168539325)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.78688524590164)","(11.0, 15.5, 15.338308457711443)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.439848484848485)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:39.592544,"(5.0, 6.4, 6.226229508196721)","(6.0, 7.2, 7.11441647597254)","(3.7, 4.3, 4.2204419889502764)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.78688524590164)","(11.0, 15.5, 15.338308457711443)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.4400914634146345)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:40.832181,"(5.0, 6.4, 6.229457364341085)","(6.0, 7.2, 7.11441647597254)","(3.7, 4.3, 4.211111111111111)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.0)","(11.0, 15.5, 15.338308457711443)","(81.0, 110.0, 108.125)","(3.0, 3.45, 3.445580589254766)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:42.085839,"(5.0, 6.4, 6.229457364341085)","(6.0, 7.2, 7.115473441108545)","(3.7, 4.3, 4.211111111111111)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.0)","(11.0, 15.5, 15.338308457711443)","(81.0, 110.0, 108.125)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:43.353159,"(5.0, 6.4, 6.2345205479452055)","(6.0, 7.2, 7.115473441108545)","(3.7, 4.3, 4.211111111111111)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 77.0)","(11.0, 15.5, 15.338308457711443)","(81.0, 110.0, 112.76595744680851)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
