,Indy Van Cool,Patch Herrera,Garrys Chaos,Hard Case Watson,Foul Play,Off Switch
04-01-2023 12:59:12.005205,"(1.35, 1.55, 1.4500000000000002)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.0)"
04-01-2023 12:59:13.026116,"(1.35, 1.55, 1.4500000000000002)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.0)"
04-01-2023 12:59:13.949113,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.0)"
04-01-2023 12:59:14.870746,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.0)"
04-01-2023 12:59:15.779504,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.0)"
04-01-2023 12:59:16.924853,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 66.88888888888889)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:18.031520,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:19.078637,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:20.069829,"(1.35, 1.55, 1.4444444444444444)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:21.056040,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:22.012214,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:23.031950,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.193181818181818)","(8.5, 19.0, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:23.983484,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.193181818181818)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:24.909773,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.193181818181818)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:25.815572,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:26.696855,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.279545454545454)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:27.660539,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.279545454545454)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:28.624198,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.279545454545454)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:29.559482,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:30.492583,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:31.538569,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.193181818181818)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:32.518288,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 4.193181818181818)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:33.526898,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.969047619047619)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:34.560580,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:35.711849,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:36.963815,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:37.970433,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:38.885962,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:39.742832,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:40.673146,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:41.568747,"(1.35, 1.54, 1.4153846153846155)","(19.0, 55.0, 27.470588235294116)","(3.7, 7.0, 3.923809523809524)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 93.2)","(13.0, 36.0, 31.333333333333336)"
04-01-2023 12:59:42.507842,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.416)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.0)"
04-01-2023 12:59:43.449442,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.416)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:44.447440,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.416)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:45.385803,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.416)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:46.254017,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.0)"
04-01-2023 12:59:47.196560,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.15)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:48.150671,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.15)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:49.151838,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.308333333333334)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:50.116880,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:51.025417,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.232608695652174)","(8.5, 19.0, 10.833333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:51.944476,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.193181818181818)","(8.5, 14.5, 9.862499999999999)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:52.887703,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.193181818181818)","(8.5, 18.0, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:53.762241,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.193181818181818)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:54.622550,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.236363636363636)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:55.530424,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.783333333333333)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:56.462640,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.365909090909091)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:57.382107,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:58.278200,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.495454545454545)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 12:59:59.153772,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.495454545454545)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:00.065199,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.6869565217391305)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:00.980698,"(1.35, 1.54, 1.4975)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.668181818181818)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:01.854791,"(1.35, 1.54, 1.445)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.668181818181818)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:02.722220,"(1.35, 1.54, 1.445)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.668181818181818)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:03.705775,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:04.656164,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:05.620589,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 34.5)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:06.554648,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.604347826086956)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:07.420024,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.604347826086956)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:08.276508,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:09.160855,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:10.025892,"(1.35, 1.54, 1.5083333333333333)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:10.903878,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:11.843305,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.409090909090909)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:12.780234,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.604347826086956)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:13.687916,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:14.626017,"(1.35, 1.54, 1.504)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:15.537016,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:16.420725,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.581818181818182)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:17.325567,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.668181818181818)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:18.188925,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.754545454545455)","(8.5, 14.5, 10.083333333333332)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:19.215722,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.754545454545455)","(8.5, 18.5, 13.85)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:20.131950,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 17.444444444444443)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:21.075679,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:21.977199,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:22.882048,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:23.767662,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:24.651710,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:25.712668,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:26.691435,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:27.697310,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:28.728303,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:29.750145,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:30.644085,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.913043478260869)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:31.535875,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.739130434782609)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.44444444444444)","(13.0, 36.0, 34.25)"
04-01-2023 13:00:32.444907,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 4.826086956521739)","(8.5, 18.5, 13.95)","(31.0, 330.0, 98.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:33.306340,"(1.35, 1.54, 1.506)","(19.0, 50.0, 32.77777777777778)","(3.7, 7.0, 5.214285714285714)","(8.5, 18.5, 13.95)","(31.0, 330.0, 98.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:34.275787,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 5.214285714285714)","(8.5, 18.5, 13.95)","(31.0, 330.0, 92.72727272727272)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:35.185943,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 5.214285714285714)","(8.5, 18.5, 13.95)","(31.0, 330.0, 92.72727272727272)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:36.103267,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 92.72727272727272)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:37.096287,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:38.015698,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:38.902599,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:39.876753,"(1.35, 1.54, 1.506)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:40.901925,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:41.858525,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:42.723909,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 151.53846153846155)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:43.654514,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:44.611366,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 143.57142857142858)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:45.524339,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:46.467304,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:47.362597,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:48.334162,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:49.249056,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:50.139255,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:51.039458,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 156.0)","(13.0, 36.0, 29.5)"
04-01-2023 13:00:52.011429,"(1.35, 1.54, 1.4266666666666667)","(19.0, 50.0, 28.214285714285715)","(3.7, 7.0, 4.7142857142857135)","(8.5, 18.5, 13.95)","(31.0, 330.0, 70.8)","(13.0, 36.0, 29.5)"
