,Goldstar Toby,Grande Vue Ace,Calculated Risk,Quetzal Bale,Locky Balboa,Goldstar Austin,Replica Rebel
09-01-2023 09:49:36.575082,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 7.426274509803923)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:37.563769,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 7.426274509803923)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:38.478627,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 4.931578947368421)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:39.491799,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:40.395458,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:41.308922,"(3.1, 7.4, 3.9455882352941174)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:42.281924,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:43.208312,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:44.214737,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:45.173082,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:46.254657,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:47.249113,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:48.284125,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:49.245153,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:50.178889,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:51.190459,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:52.131128,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:53.316922,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:54.437916,"(3.1, 7.2, 4.5024999999999995)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:55.552225,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:56.673672,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.2, 5.129411764705882)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:57.665962,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:58.671780,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:49:59.624589,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.0155932203389835)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:00.553731,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:01.508474,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:02.452900,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:03.426629,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:04.449554,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:05.565355,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:06.705442,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:07.740864,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:08.731665,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:09.689217,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.6, 5.294117647058823)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:10.592473,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:11.570492,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:12.574897,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:13.672770,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.453084112149533)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:14.754635,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:15.842628,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:16.825601,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:17.791865,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:18.788630,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:19.826194,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:20.735262,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:21.782173,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:22.854759,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:23.913982,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:24.944574,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:25.921797,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:27.002344,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.129850746268657)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:28.038707,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 4.989473684210527)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:29.063914,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:30.043793,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:31.043294,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:32.118282,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:33.219498,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:34.229300,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:35.214760,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:36.171910,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:37.225925,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:38.213129,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 7.149552238805969)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:39.157560,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:40.204748,"(3.1, 7.0, 3.9140625)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:41.194112,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:42.200315,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:43.184318,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:44.203800,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:45.198780,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:46.177648,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:47.128190,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:48.151948,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:49.104220,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:50.132375,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:51.096845,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:52.142064,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:53.281017,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:54.350320,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:55.367369,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 4.846666666666667)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:56.466131,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:57.575890,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:58.649501,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:50:59.703136,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:00.779265,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:01.871123,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:02.943443,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:03.901108,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:04.900385,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.4, 4.288275862068966)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:05.975592,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.0, 4.191724137931034)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
09-01-2023 09:51:07.037681,"(3.1, 6.6, 3.8265624999999996)","(2.8, 8.0, 7.041694915254238)","(3.0, 8.0, 4.191724137931034)","(21.0, 240.0, 117.22222222222223)","(31.0, 340.0, 117.85714285714286)","(5.5, 23.0, 8.416666666666666)","(16.0, 200.0, 107.25)"
