,Rosas Legend,Black Magic Ryno,Blazing Brothers,County Mist,Best Mate,Atomic Hope,Baby Thor,Over Load
11-01-2023 22:24:36.605948,"(2.8, 4.3, 4.233333333333333)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.066666666666666)","(2.25, 2.7, 2.5747826086956525)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:37.533949,"(2.8, 4.3, 4.233333333333333)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.066666666666666)","(2.25, 2.7, 2.5747826086956525)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:38.461676,"(2.8, 4.3, 4.233333333333333)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.066666666666666)","(2.25, 2.7, 2.5747826086956525)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:39.371440,"(2.8, 4.3, 4.233333333333333)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.066666666666666)","(2.25, 2.7, 2.5747826086956525)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:40.297574,"(2.8, 4.3, 4.233333333333333)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.110256410256411)","(2.25, 2.7, 2.5747826086956525)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:41.231761,"(2.8, 4.3, 4.252941176470588)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 19.916666666666668)","(5.0, 6.2, 6.110256410256411)","(2.25, 2.7, 2.595)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:42.139089,"(2.8, 4.3, 4.252941176470588)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.023529411764706)","(2.25, 2.7, 2.595)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:43.060420,"(2.8, 4.3, 4.252941176470588)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0)","(2.25, 2.7, 2.605714285714286)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:43.998474,"(2.8, 4.3, 4.252941176470588)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.073684210526316)","(2.25, 2.7, 2.59)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:44.908335,"(2.8, 4.3, 4.252941176470588)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.59)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:45.828008,"(2.8, 4.3, 4.146153846153846)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.59)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:46.753124,"(2.8, 4.3, 4.146153846153846)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.59)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:47.676567,"(2.8, 4.3, 4.05)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.59)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:48.594253,"(2.8, 4.3, 4.25)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:49.530106,"(2.8, 4.3, 4.05)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.073684210526316)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:50.461156,"(2.8, 4.3, 4.05)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.073684210526316)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:51.390063,"(2.8, 4.3, 4.05)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.073684210526316)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:52.329370,"(2.8, 4.3, 4.14)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:53.248940,"(2.8, 4.3, 4.05)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.114285714285714)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:54.176671,"(2.8, 4.3, 4.228571428571429)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:55.111665,"(2.8, 4.3, 4.25)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0285714285714285)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:56.046976,"(2.8, 4.3, 4.25)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0285714285714285)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:57.002574,"(2.8, 4.3, 4.25)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:57.929142,"(2.8, 4.3, 4.25)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:58.878335,"(2.8, 4.3, 4.25)","(31.0, 50.0, 42.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:24:59.816899,"(2.8, 4.3, 4.25)","(31.0, 50.0, 42.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:00.762868,"(2.8, 4.3, 4.14)","(31.0, 50.0, 42.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:01.737099,"(2.8, 4.3, 4.2384615384615385)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:02.723826,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:03.656430,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 9.961904761904762)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:04.616118,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 20.833333333333332)","(5.0, 6.2, 6.0344827586206895)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.5, 10.461538461538462)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:05.566671,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 25.0)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.0, 10.461538461538462)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:06.527041,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 23.4375)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.0, 10.461538461538462)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:07.459603,"(2.8, 4.3, 4.22)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 24.75)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.5733333333333333)","(8.0, 11.0, 10.461538461538462)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:08.433800,"(2.8, 4.3, 4.2)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 24.75)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.7, 2.586666666666667)","(8.0, 11.0, 10.461538461538462)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:09.394457,"(2.8, 4.3, 4.2299999999999995)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 24.75)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.68, 2.58375)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:10.351152,"(2.8, 4.3, 4.2299999999999995)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.0)","(13.0, 30.0, 27.236842105263158)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.68, 2.58375)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:11.294001,"(2.8, 4.3, 4.16)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 25.0)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.68, 2.5685714285714285)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 110.9090909090909)"
11-01-2023 22:25:12.238184,"(2.8, 4.3, 4.08125)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 26.153846153846153)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5685714285714285)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:13.207941,"(2.8, 4.3, 4.08125)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5752941176470587)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:14.156707,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5752941176470587)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:15.110911,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5733333333333333)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:16.057621,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5733333333333333)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:17.040751,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 44.0)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.084615384615384)","(2.25, 2.66, 2.5733333333333333)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:17.965523,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.033333333333333)","(2.25, 2.64, 2.5677777777777777)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:18.939384,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5677777777777777)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:19.888398,"(2.8, 4.3, 4.165384615384616)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5677777777777777)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:20.850763,"(2.8, 4.3, 4.25)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:21.807340,"(2.8, 4.3, 4.25)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:22.754059,"(2.8, 4.3, 4.25)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.86046511627907)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:23.717976,"(2.8, 4.3, 4.25)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:24.661007,"(2.8, 4.4, 4.342857142857143)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.088888888888889)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:25.599648,"(2.8, 4.4, 4.300000000000001)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:26.592772,"(2.8, 4.4, 4.300000000000001)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5694117647058823)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:27.555275,"(2.8, 4.4, 4.239285714285715)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:28.499124,"(2.8, 4.4, 4.239285714285715)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.124242424242424)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:29.459610,"(2.8, 4.4, 4.318181818181818)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:30.398027,"(2.8, 4.4, 4.335714285714286)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:31.362602,"(2.8, 4.4, 4.335714285714286)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:32.310868,"(2.8, 4.4, 4.335714285714286)","(31.0, 50.0, 46.30769230769231)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.5)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:33.272170,"(2.8, 4.4, 4.318181818181818)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:34.207132,"(2.8, 4.4, 4.297727272727273)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5733333333333333)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:35.158818,"(2.8, 4.4, 4.297727272727273)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:36.089970,"(2.8, 4.4, 4.302173913043479)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:37.041514,"(2.8, 4.4, 4.302173913043479)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:37.988831,"(2.8, 4.4, 4.281578947368422)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:38.970561,"(2.8, 4.4, 4.281578947368422)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:39.921399,"(2.8, 4.4, 4.281578947368422)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.5757142857142856)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:40.879894,"(2.8, 4.4, 4.281578947368422)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:41.811659,"(2.8, 4.4, 4.202)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:42.748355,"(2.8, 4.4, 4.183333333333334)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:43.702566,"(2.8, 4.4, 4.0645454545454545)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:44.642924,"(2.8, 4.4, 4.0645454545454545)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:45.569884,"(2.8, 4.4, 4.0645454545454545)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:46.531879,"(2.8, 4.4, 4.0735294117647065)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:47.455857,"(2.8, 4.4, 4.03804347826087)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:48.406357,"(2.8, 4.4, 4.03804347826087)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:49.321211,"(2.8, 4.4, 4.04)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.454545454545453)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:50.264048,"(2.8, 4.4, 4.04)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.25, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:51.190857,"(2.8, 4.4, 4.188235294117647)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:52.113921,"(2.8, 4.4, 4.188235294117647)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
11-01-2023 22:25:53.047674,"(2.8, 4.4, 4.188235294117647)","(31.0, 50.0, 45.2)","(18.0, 34.0, 27.333333333333332)","(13.0, 30.0, 27.058823529411764)","(5.0, 6.2, 6.107407407407408)","(2.3, 2.64, 2.566315789473684)","(8.0, 11.0, 9.743589743589743)","(31.0, 130.0, 120.0)"
