,Gulmarg,Jang Pel,Lara Bay,Galvarino,All Star Magician,Sweet Jasmine,Toro Delago Nz,Betting Baron,Getaloadathisbro
14-12-2022 19:32:21.267894,"(3.1, 3.9, 3.789705882352941)","(7.5, 10.5, 9.790909090909091)","(21.0, 38.0, 35.0)","(10.0, 12.0, 11.5)","(8.0, 11.5, 10.284615384615385)","(15.0, 25.0, 22.857142857142858)","(9.0, 99999, 99990)","(6.0, 8.4, 7.5)","(5.5, 7.0, 6.653333333333333)"
14-12-2022 19:32:22.419428,"(3.1, 3.9, 3.742857142857143)","(7.5, 10.5, 9.714285714285715)","(21.0, 38.0, 35.333333333333336)","(10.0, 12.0, 10.75)","(8.0, 10.5, 10.18888888888889)","(15.0, 25.0, 22.857142857142858)","(9.0, 99999, 99990)","(6.0, 8.4, 7.92)","(5.5, 7.0, 6.48)"
14-12-2022 19:32:23.608412,"(3.1, 3.9, 3.716326530612245)","(7.5, 10.5, 9.7)","(21.0, 40.0, 34.0)","(10.0, 12.0, 11.363636363636363)","(8.0, 10.5, 9.82857142857143)","(15.0, 25.0, 20.0)","(9.0, 99999, 99990)","(6.0, 8.4, 7.76)","(5.5, 7.0, 6.6080000000000005)"
14-12-2022 19:32:24.860867,"(3.1, 3.85, 3.8173913043478263)","(7.5, 10.0, 9.75)","(21.0, 38.0, 32.285714285714285)","(10.0, 12.0, 11.285714285714286)","(8.0, 10.0, 9.879999999999999)","(15.0, 24.0, 20.537037037037038)","(9.0, 99999, 99990)","(6.0, 8.0, 7.814285714285714)","(5.5, 6.8, 6.659259259259259)"
14-12-2022 19:32:26.125549,"(3.1, 3.85, 3.8323529411764707)","(7.5, 10.0, 9.76)","(21.0, 38.0, 31.571428571428573)","(10.0, 12.0, 11.285714285714286)","(8.0, 10.0, 9.879999999999999)","(15.0, 24.0, 20.537037037037038)","(9.0, 99999, 99990)","(6.0, 8.0, 7.711111111111111)","(5.5, 7.0, 6.969230769230769)"
14-12-2022 19:32:27.316301,"(3.1, 3.85, 3.757142857142857)","(7.5, 10.0, 9.76)","(21.0, 38.0, 33.5)","(10.0, 12.0, 11.285714285714286)","(8.0, 10.0, 9.625)","(15.0, 24.0, 19.75)","(9.0, 99999, 99990)","(6.0, 8.0, 7.725)","(5.5, 7.2, 7.036363636363636)"
14-12-2022 19:32:28.527673,"(3.1, 3.9, 3.7928571428571427)","(7.5, 10.0, 9.76)","(21.0, 38.0, 34.0)","(10.0, 12.0, 11.285714285714286)","(8.0, 10.0, 9.625)","(15.0, 24.0, 21.0)","(9.0, 99999, 99990)","(6.0, 8.0, 7.7)","(5.5, 7.2, 6.771428571428571)"
14-12-2022 19:32:29.795487,"(3.1, 3.9, 3.801315789473684)","(7.5, 10.5, 10.485436893203884)","(21.0, 36.0, 34.0)","(10.0, 12.0, 11.7)","(8.0, 10.0, 10.944444444444445)","(15.0, 23.0, 20.636363636363637)","(9.0, 99999, 99990)","(6.0, 8.0, 7.511111111111111)","(5.5, 7.2, 6.957575757575758)"
14-12-2022 19:32:30.994549,"(3.1, 3.9, 3.7557692307692307)","(7.5, 11.5, 11.376146788990827)","(21.0, 36.0, 28.125)","(10.0, 13.0, 11.142857142857142)","(8.0, 11.5, 10.410526315789474)","(15.0, 22.0, 20.75)","(9.0, 99999, 99990)","(6.0, 8.0, 7.6909090909090905)","(5.5, 7.2, 6.84)"
14-12-2022 19:32:32.211407,"(3.1, 3.9, 3.754166666666667)","(7.5, 11.5, 11.166666666666666)","(21.0, 36.0, 28.125)","(10.0, 11.5, 11.142857142857142)","(8.0, 11.0, 10.410526315789474)","(14.0, 22.0, 20.75)","(9.0, 99999, 99990)","(6.0, 7.8, 7.6909090909090905)","(5.5, 7.2, 6.84)"
14-12-2022 19:32:33.477943,"(3.1, 3.9, 3.754166666666667)","(7.5, 11.5, 11.166666666666666)","(21.0, 36.0, 28.125)","(10.0, 11.5, 11.25)","(8.0, 11.0, 10.041666666666666)","(14.0, 22.0, 20.25)","(9.0, 99999, 99990)","(6.0, 7.8, 7.52)","(5.5, 7.2, 6.64)"
14-12-2022 19:32:34.691955,"(3.1, 3.9, 3.861111111111111)","(7.5, 11.5, 11.377272727272727)","(21.0, 36.0, 28.285714285714285)","(10.0, 11.5, 11.25)","(8.0, 10.5, 10.041666666666666)","(14.0, 21.0, 20.25)","(9.0, 99999, 99990)","(6.0, 7.6, 7.52)","(5.5, 7.0, 6.64)"
14-12-2022 19:32:35.937411,"(3.1, 4.0, 3.953846153846154)","(7.5, 11.5, 11.389908256880734)","(21.0, 36.0, 28.285714285714285)","(10.0, 11.5, 11.142857142857142)","(8.0, 10.5, 9.788235294117646)","(14.0, 21.0, 19.285714285714285)","(9.0, 99999, 99990)","(6.0, 7.6, 7.243243243243243)","(5.5, 7.0, 6.675)"
14-12-2022 19:32:37.111403,"(3.1, 4.0, 3.953846153846154)","(7.5, 11.5, 11.389908256880734)","(21.0, 36.0, 28.285714285714285)","(10.0, 11.5, 11.205882352941176)","(8.0, 10.0, 9.90909090909091)","(14.0, 20.0, 19.035714285714285)","(9.0, 99999, 99990)","(6.0, 7.4, 7.1066666666666665)","(5.5, 7.0, 6.7214285714285715)"
14-12-2022 19:32:38.295889,"(3.1, 4.0, 3.9541666666666666)","(7.5, 11.5, 11.394736842105264)","(21.0, 36.0, 30.0)","(10.0, 11.5, 11.285714285714286)","(8.0, 10.0, 9.875)","(14.0, 20.0, 19.035714285714285)","(9.0, 99999, 99990)","(6.0, 7.4, 7.061538461538461)","(5.5, 7.0, 6.7214285714285715)"
14-12-2022 19:32:39.523799,"(3.1, 4.1, 3.9655172413793105)","(7.5, 11.5, 10.928571428571429)","(21.0, 36.0, 31.636363636363637)","(10.0, 11.5, 10.666666666666666)","(8.0, 10.0, 9.875)","(14.0, 20.0, 19.035714285714285)","(9.0, 99999, 99990)","(6.0, 7.4, 7.061538461538461)","(5.5, 7.0, 6.7214285714285715)"
14-12-2022 19:32:40.756125,"(3.1, 4.1, 4.057142857142857)","(7.5, 11.5, 11.379464285714285)","(21.0, 36.0, 31.636363636363637)","(10.0, 11.5, 10.666666666666666)","(8.0, 10.0, 9.882352941176471)","(14.0, 20.0, 19.035714285714285)","(8.5, 99999, 99990)","(6.0, 7.4, 7.061538461538461)","(5.5, 7.0, 6.7214285714285715)"
14-12-2022 19:32:41.978908,"(3.1, 4.1, 4.0593220338983045)","(7.5, 11.5, 11.396153846153846)","(21.0, 36.0, 31.636363636363637)","(10.0, 11.0, 10.272727272727273)","(8.0, 10.0, 9.75)","(14.0, 20.0, 19.5)","(8.5, 99999, 99990)","(6.0, 7.4, 7.061538461538461)","(5.5, 7.0, 6.571428571428571)"
14-12-2022 19:32:43.225459,"(3.1, 4.1, 4.0593220338983045)","(7.5, 11.5, 11.379464285714285)","(21.0, 36.0, 31.636363636363637)","(10.0, 11.0, 10.9)","(8.0, 10.0, 9.75)","(14.0, 23.0, 20.772727272727273)","(8.5, 99999, 99990)","(6.0, 7.4, 7.0)","(5.5, 6.8, 6.571428571428571)"
14-12-2022 19:32:44.493524,"(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.45754716981132)","(21.0, 36.0, 32.5)","(10.0, 11.5, 11.0)","(8.0, 10.0, 9.76774193548387)","(14.0, 23.0, 21.775)","(8.5, 99999, 99990)","(6.0, 7.4, 7.139130434782609)","(5.5, 6.8, 6.515789473684211)"
14-12-2022 19:32:45.707451,"(3.1, 4.2, 4.151111111111112)","(7.5, 11.5, 10.9)","(21.0, 38.0, 37.0)","(10.0, 11.5, 11.0)","(8.0, 10.0, 9.55)","(14.0, 23.0, 21.0)","(8.5, 99999, 99990)","(6.0, 7.4, 7.223529411764706)","(5.5, 6.6, 6.526829268292683)"
14-12-2022 19:32:46.881840,"(3.1, 4.2, 4.175)","(7.5, 11.5, 10.9)","(21.0, 38.0, 37.0)","(10.0, 11.0, 10.9)","(8.0, 10.0, 9.55)","(14.0, 22.0, 20.571428571428573)","(8.5, 99999, 99990)","(6.0, 7.4, 6.975)","(5.5, 6.8, 6.49811320754717)"
14-12-2022 19:32:48.095961,"(3.1, 4.2, 4.192857142857143)","(7.5, 11.0, 10.75)","(21.0, 36.0, 32.18181818181818)","(10.0, 11.0, 10.73076923076923)","(8.0, 10.0, 9.55)","(14.0, 22.0, 23.25)","(8.5, 99999, 99990)","(6.0, 7.0, 7.155555555555556)","(5.5, 6.8, 6.542857142857143)"
14-12-2022 19:32:49.307942,"(3.1, 4.0, 3.985)","(7.5, 11.0, 10.75)","(21.0, 34.0, 31.5)","(10.0, 11.0, 10.73076923076923)","(8.0, 10.0, 9.742857142857144)","(14.0, 24.0, 22.666666666666668)","(8.5, 99999, 99990)","(6.0, 7.2, 7.178947368421053)","(5.5, 6.8, 6.5600000000000005)"
14-12-2022 19:32:50.648457,"(3.1, 4.0, 3.9727272727272727)","(8.0, 11.0, 10.647058823529411)","(21.0, 34.0, 31.0)","(10.0, 11.0, 10.555555555555555)","(8.0, 10.0, 9.7)","(14.0, 23.0, 29.470588235294116)","(8.5, 99999, 99990)","(6.0, 7.2, 7.20952380952381)","(5.5, 6.8, 6.5600000000000005)"
14-12-2022 19:32:51.880502,"(3.1, 4.0, 3.966666666666667)","(8.0, 11.0, 10.892857142857142)","(21.0, 34.0, 31.0)","(10.0, 11.0, 10.555555555555555)","(8.0, 10.0, 9.7)","(14.0, 30.0, 29.470588235294116)","(8.5, 99999, 99990)","(6.0, 7.4, 7.20952380952381)","(5.5, 6.8, 6.5600000000000005)"
14-12-2022 19:32:53.195994,"(3.1, 4.0, 3.966666666666667)","(8.0, 11.0, 10.892857142857142)","(21.0, 34.0, 31.0)","(10.0, 11.0, 10.555555555555555)","(8.0, 10.0, 9.7)","(14.0, 30.0, 29.470588235294116)","(8.5, 99999, 99990)","(6.0, 7.4, 7.20952380952381)","(5.5, 6.8, 6.573913043478261)"
14-12-2022 19:32:54.322832,"(3.1, 4.0, 3.9692307692307693)","(8.0, 12.0, 11.363636363636363)","(21.0, 34.0, 32.0)","(10.0, 10.5, 9.944444444444445)","(8.0, 10.0, 9.7)","(14.0, 30.0, 26.18181818181818)","(8.5, 99999, 99990)","(6.0, 7.6, 7.413333333333334)","(5.5, 6.8, 6.574999999999999)"
14-12-2022 19:32:55.501733,"(3.1, 4.0, 3.9659574468085106)","(8.0, 12.0, 11.363636363636363)","(21.0, 34.0, 32.666666666666664)","(10.0, 10.5, 10.06764705882353)","(8.0, 10.0, 9.033333333333333)","(14.0, 30.0, 26.428571428571427)","(8.5, 99999, 99990)","(6.0, 7.6, 7.586666666666667)","(5.5, 6.6, 6.283018867924529)"
14-12-2022 19:32:56.754023,"(3.2, 4.1, 4.042035398230088)","(8.0, 12.0, 11.756756756756756)","(21.0, 30.0, 29.0)","(10.0, 10.5, 10.06764705882353)","(8.0, 9.2, 9.033333333333333)","(14.0, 30.0, 26.428571428571427)","(8.5, 99999, 99990)","(6.0, 7.8, 7.586666666666667)","(5.5, 6.4, 6.283018867924529)"
14-12-2022 19:32:58.039370,"(3.2, 4.0, 3.9548387096774196)","(8.0, 12.0, 11.833333333333334)","(21.0, 34.0, 29.8)","(10.0, 10.0, 9.95)","(8.0, 9.6, 9.428571428571429)","(14.0, 30.0, 25.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.8, 7.586666666666667)","(5.5, 6.4, 6.259574468085106)"
14-12-2022 19:32:59.280422,"(3.2, 4.0, 3.9548387096774196)","(8.0, 12.0, 11.833333333333334)","(21.0, 34.0, 29.8)","(10.0, 10.0, 9.95)","(8.0, 9.6, 9.428571428571429)","(14.0, 30.0, 25.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.8, 7.586666666666667)","(5.5, 6.4, 6.259574468085106)"
14-12-2022 19:33:00.462563,"(3.2, 4.0, 3.9548387096774196)","(8.0, 12.0, 11.833333333333334)","(21.0, 34.0, 29.8)","(9.0, 10.0, 9.95)","(7.5, 9.6, 9.428571428571429)","(15.0, 30.0, 25.714285714285715)","(8.5, 99999, 99990)","(5.5, 7.8, 7.586666666666667)","(5.5, 6.4, 6.259574468085106)"
14-12-2022 19:33:01.655429,"(3.2, 4.0, 3.9548387096774196)","(8.0, 12.0, 11.833333333333334)","(21.0, 34.0, 29.8)","(9.0, 10.0, 9.95)","(7.5, 9.6, 9.428571428571429)","(15.0, 30.0, 25.714285714285715)","(8.5, 99999, 99990)","(5.5, 7.8, 7.586666666666667)","(5.5, 6.4, 6.259574468085106)"
14-12-2022 19:33:02.951718,"(3.2, 4.0, 3.952027027027027)","(8.0, 12.0, 11.766666666666667)","(21.0, 32.0, 30.8)","(9.0, 10.0, 9.95)","(7.5, 9.6, 9.316666666666666)","(15.0, 29.0, 28.733333333333334)","(8.5, 99999, 99990)","(5.5, 7.6, 7.63030303030303)","(5.5, 6.4, 6.210909090909091)"
14-12-2022 19:33:04.241894,"(3.2, 3.95, 3.8773809523809524)","(8.0, 12.5, 12.457627118644067)","(21.0, 36.0, 34.6)","(9.0, 10.5, 10.245454545454546)","(7.5, 9.4, 9.21111111111111)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.8, 7.63030303030303)","(5.5, 6.4, 6.0218181818181815)"
14-12-2022 19:33:05.461443,"(3.2, 3.95, 3.8773809523809524)","(8.0, 13.0, 12.878048780487806)","(21.0, 34.0, 32.333333333333336)","(9.0, 10.5, 10.245454545454546)","(7.5, 9.4, 9.21111111111111)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.8, 7.557142857142857)","(5.5, 6.4, 6.016438356164383)"
14-12-2022 19:33:06.671033,"(3.2, 3.85, 3.8414772727272726)","(8.0, 13.0, 12.947368421052632)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.4, 9.261538461538462)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.6, 7.557142857142857)","(5.5, 6.4, 6.016438356164383)"
14-12-2022 19:33:07.904835,"(3.2, 3.9, 3.871052631578947)","(8.0, 13.5, 13.285714285714286)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.4, 9.261538461538462)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.6, 7.670967741935484)","(5.5, 6.4, 5.9625)"
14-12-2022 19:33:09.094842,"(3.2, 3.9, 3.854)","(8.0, 13.5, 13.285714285714286)","(21.0, 32.0, 31.0)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.4, 9.175)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.8, 7.7172413793103445)","(5.5, 6.4, 5.983333333333333)"
14-12-2022 19:33:10.315809,"(3.2, 3.9, 3.8386666666666667)","(8.0, 13.5, 13.285714285714286)","(21.0, 34.0, 30.0)","(9.0, 10.5, 10.3)","(7.5, 9.4, 9.175)","(15.0, 29.0, 28.857142857142858)","(8.5, 99999, 99990)","(5.5, 7.8, 7.44)","(5.5, 6.4, 5.983333333333333)"
14-12-2022 19:33:11.515985,"(3.2, 3.9, 3.8386666666666667)","(8.0, 13.5, 13.285714285714286)","(21.0, 32.0, 30.4)","(9.0, 10.5, 10.3)","(7.5, 9.4, 9.166666666666666)","(15.0, 29.0, 28.666666666666668)","(8.5, 99999, 99990)","(5.5, 7.8, 7.434782608695652)","(5.5, 6.4, 5.983333333333333)"
14-12-2022 19:33:12.722564,"(3.2, 3.9, 3.8367647058823526)","(8.0, 13.5, 13.083333333333334)","(21.0, 32.0, 30.4)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.2, 9.178571428571427)","(15.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.0464646464646465)"
14-12-2022 19:33:13.973334,"(3.2, 3.95, 3.8970588235294117)","(8.0, 13.5, 13.126865671641792)","(21.0, 38.0, 36.57142857142857)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.2, 9.135135135135135)","(15.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.0464646464646465)"
14-12-2022 19:33:15.176773,"(3.2, 3.95, 3.8970588235294117)","(8.5, 13.5, 13.126865671641792)","(21.0, 38.0, 36.57142857142857)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.2, 9.135135135135135)","(15.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.033027522935781)"
14-12-2022 19:33:16.338209,"(3.2, 3.95, 3.907142857142857)","(8.5, 13.5, 13.076271186440678)","(21.0, 38.0, 36.57142857142857)","(9.0, 10.0, 9.84848484848485)","(7.5, 9.2, 9.135135135135135)","(15.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.033027522935781)"
14-12-2022 19:33:17.583260,"(3.2, 3.95, 3.907142857142857)","(8.5, 13.5, 13.076271186440678)","(21.0, 38.0, 36.57142857142857)","(9.0, 10.0, 9.84848484848485)","(7.5, 9.2, 9.135135135135135)","(15.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.033027522935781)"
14-12-2022 19:33:18.836618,"(3.2, 3.95, 3.786153846153846)","(8.5, 13.5, 13.076271186440678)","(21.0, 36.0, 32.0)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.2, 9.147058823529411)","(16.0, 29.0, 28.833333333333332)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 6.033027522935781)"
14-12-2022 19:33:20.038694,"(3.2, 3.8, 3.786153846153846)","(8.5, 13.5, 13.076271186440678)","(21.0, 36.0, 32.0)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.2, 9.5)","(16.0, 29.0, 31.5)","(8.5, 99999, 99990)","(5.5, 7.8, 7.5)","(5.5, 6.4, 5.923809523809524)"
14-12-2022 19:33:21.229275,"(3.2, 3.8, 3.790056818181818)","(8.5, 13.5, 13.32)","(21.0, 40.0, 31.428571428571427)","(9.0, 10.0, 9.846153846153847)","(7.5, 9.6, 9.418181818181818)","(18.0, 32.0, 31.333333333333332)","(8.5, 99999, 99990)","(5.5, 8.0, 7.9964601769911505)","(5.5, 6.4, 6.010169491525424)"
14-12-2022 19:33:22.423376,"(3.2, 3.8, 3.790056818181818)","(8.5, 13.5, 13.304347826086957)","(21.0, 40.0, 36.0)","(9.0, 10.0, 9.8)","(7.5, 9.6, 9.418181818181818)","(18.0, 34.0, 33.81818181818182)","(8.5, 99999, 99990)","(5.5, 8.2, 7.923809523809524)","(5.5, 6.4, 5.923255813953489)"
14-12-2022 19:33:23.713520,"(3.2, 3.8, 3.790056818181818)","(8.5, 13.5, 13.304347826086957)","(21.0, 40.0, 39.148936170212764)","(9.0, 9.8, 9.422222222222222)","(7.5, 9.6, 9.418181818181818)","(18.0, 34.0, 33.81818181818182)","(8.5, 99999, 99990)","(5.5, 8.0, 7.808)","(5.5, 6.4, 5.923255813953489)"
14-12-2022 19:33:25.034832,"(3.2, 3.8, 3.7874999999999996)","(8.5, 13.5, 13.090909090909092)","(21.0, 40.0, 39.148936170212764)","(9.0, 9.8, 9.403389830508475)","(7.5, 9.6, 9.418181818181818)","(18.0, 34.0, 33.81818181818182)","(8.5, 99999, 99990)","(5.5, 8.0, 7.834482758620689)","(5.5, 6.4, 6.115606936416185)"
14-12-2022 19:33:26.274293,"(3.2, 3.85, 3.8427835051546393)","(8.5, 13.5, 13.090909090909092)","(21.0, 40.0, 39.148936170212764)","(9.0, 9.8, 9.403389830508475)","(7.5, 9.6, 9.418181818181818)","(18.0, 34.0, 33.81818181818182)","(8.5, 99999, 99990)","(5.5, 8.0, 7.834482758620689)","(5.5, 6.4, 6.115606936416185)"
14-12-2022 19:33:27.434866,"(3.2, 3.85, 3.8427835051546393)","(8.5, 13.5, 12.9375)","(21.0, 40.0, 39.111111111111114)","(9.0, 9.8, 9.403389830508475)","(7.5, 9.6, 9.6)","(18.0, 34.0, 33.833333333333336)","(8.5, 99999, 99990)","(5.5, 8.0, 7.752)","(5.5, 6.4, 6.115606936416185)"
14-12-2022 19:33:28.615531,"(3.2, 3.85, 3.8427835051546393)","(8.5, 13.5, 12.9375)","(21.0, 40.0, 39.111111111111114)","(9.0, 9.8, 9.246153846153845)","(7.5, 9.8, 9.86)","(18.0, 34.0, 34.666666666666664)","(8.5, 99999, 99990)","(5.5, 7.8, 7.56)","(5.5, 6.4, 5.901694915254237)"
14-12-2022 19:33:29.798077,"(3.2, 3.9, 3.856521739130435)","(8.5, 13.5, 13.290697674418604)","(21.0, 40.0, 39.17948717948718)","(9.0, 9.2, 9.107692307692307)","(7.5, 10.0, 9.86)","(18.0, 36.0, 34.666666666666664)","(8.5, 99999, 99990)","(5.5, 7.8, 7.373333333333333)","(5.5, 6.2, 5.769369369369369)"
14-12-2022 19:33:31.045320,"(3.2, 3.9, 3.856521739130435)","(8.5, 13.5, 13.326923076923077)","(21.0, 40.0, 37.0)","(8.5, 9.0, 8.811428571428571)","(7.5, 10.0, 9.752941176470587)","(18.0, 36.0, 34.5945945945946)","(8.5, 99999, 99990)","(5.5, 7.8, 7.364912280701755)","(5.5, 5.8, 5.890909090909091)"
14-12-2022 19:33:32.471071,"(3.2, 4.0, 3.9835164835164836)","(8.5, 14.0, 13.954545454545455)","(21.0, 40.0, 37.0)","(8.5, 9.0, 8.631205673758865)","(7.5, 10.0, 9.68)","(18.0, 36.0, 35.25714285714286)","(8.5, 99999, 99990)","(5.5, 7.8, 7.371428571428572)","(5.5, 6.0, 5.911111111111111)"
14-12-2022 19:33:33.705316,"(3.2, 4.0, 3.9788732394366195)","(8.5, 14.0, 13.987804878048781)","(21.0, 40.0, 37.0)","(8.5, 9.0, 8.62589928057554)","(7.5, 9.8, 9.457142857142857)","(18.0, 36.0, 35.25714285714286)","(8.5, 99999, 99990)","(5.5, 7.4, 7.376470588235295)","(5.5, 6.0, 5.938834951456311)"
14-12-2022 19:33:34.883617,"(3.2, 4.2, 4.196393442622951)","(8.5, 14.0, 13.987804878048781)","(21.0, 40.0, 37.0)","(8.5, 9.0, 8.251798561151078)","(7.5, 9.8, 9.457142857142857)","(18.0, 36.0, 35.25714285714286)","(8.5, 99999, 99990)","(5.5, 7.4, 7.346666666666667)","(5.5, 6.0, 5.88)"
14-12-2022 19:33:36.214645,"(3.2, 4.3, 4.2872611464968156)","(8.5, 14.0, 13.987804878048781)","(21.0, 40.0, 37.0)","(8.5, 9.0, 8.75)","(7.5, 9.4, 9.363636363636363)","(18.0, 36.0, 35.25714285714286)","(8.5, 99999, 99990)","(5.5, 7.4, 7.327272727272727)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:37.560306,"(3.2, 4.3, 4.292786885245901)","(9.0, 14.0, 13.987804878048781)","(21.0, 40.0, 37.0)","(8.5, 8.8, 8.75)","(7.5, 9.4, 9.324324324324325)","(19.0, 36.0, 34.63157894736842)","(8.5, 99999, 99990)","(5.5, 7.4, 6.870967741935484)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:38.880268,"(3.2, 4.3, 4.292786885245901)","(9.0, 14.0, 13.987804878048781)","(21.0, 40.0, 39.13513513513514)","(8.5, 9.0, 8.196521739130434)","(7.5, 9.4, 9.324324324324325)","(19.0, 36.0, 34.63157894736842)","(8.5, 99999, 99990)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:40.269280,"(3.2, 4.3, 4.292786885245901)","(9.0, 14.0, 13.987804878048781)","(21.0, 44.0, 43.33333333333333)","(8.5, 8.8, 8.533333333333333)","(7.5, 9.4, 9.235897435897437)","(19.0, 36.0, 34.63157894736842)","(8.5, 99999, 99990)","(5.5, 7.0, 6.826229508196721)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:41.503852,"(3.2, 4.3, 4.292786885245901)","(9.0, 14.0, 13.987804878048781)","(21.0, 44.0, 43.33333333333333)","(8.5, 8.8, 8.533333333333333)","(7.5, 9.4, 9.235897435897437)","(19.0, 36.0, 39.55555555555556)","(8.5, 99999, 99990)","(5.5, 7.0, 6.826229508196721)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:42.739396,"(3.2, 4.3, 4.293272171253823)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 40.666666666666664)","(8.5, 8.8, 8.195652173913043)","(7.5, 9.4, 9.235897435897437)","(19.0, 40.0, 39.69230769230769)","(8.5, 99999, 99990)","(5.5, 7.0, 6.826229508196721)","(5.5, 6.0, 5.872727272727273)"
14-12-2022 19:33:43.964650,"(3.2, 4.3, 4.293272171253823)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 38.0)","(8.5, 9.0, 8.159090909090908)","(7.5, 9.4, 9.235897435897437)","(19.0, 40.0, 39.69230769230769)","(8.5, 99999, 99990)","(5.5, 7.0, 6.826229508196721)","(5.5, 6.0, 5.876470588235294)"
14-12-2022 19:33:45.187061,"(3.2, 4.3, 4.293272171253823)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 40.64)","(8.5, 9.0, 8.266666666666667)","(7.5, 9.4, 9.180392156862744)","(19.0, 40.0, 39.69230769230769)","(8.5, 99999, 99990)","(5.5, 7.0, 6.750877192982456)","(5.5, 6.0, 5.876470588235294)"
14-12-2022 19:33:46.339514,"(3.2, 4.3, 4.293272171253823)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 40.64)","(8.5, 8.8, 8.266666666666667)","(7.5, 9.4, 9.180392156862744)","(19.0, 40.0, 34.666666666666664)","(8.5, 99999, 99990)","(5.5, 6.8, 6.750877192982456)","(5.5, 6.0, 5.904)"
14-12-2022 19:33:47.594869,"(3.2, 4.4, 4.30952380952381)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 40.64)","(8.5, 8.8, 8.266666666666667)","(7.5, 9.4, 9.180392156862744)","(19.0, 46.0, 36.5)","(8.5, 99999, 99990)","(5.5, 6.8, 6.722857142857142)","(5.5, 6.0, 5.904)"
14-12-2022 19:33:48.865142,"(3.2, 4.4, 4.338461538461539)","(9.0, 14.0, 13.988636363636363)","(21.0, 44.0, 40.64)","(8.5, 8.8, 8.266666666666667)","(7.5, 9.4, 9.180392156862744)","(19.0, 44.0, 39.333333333333336)","(8.5, 99999, 99990)","(5.5, 6.8, 6.717808219178082)","(5.5, 6.0, 5.904)"
14-12-2022 19:33:50.130911,"(3.2, 4.5, 4.4905027932960895)","(9.0, 14.5, 14.281818181818181)","(21.0, 44.0, 37.63636363636363)","(8.5, 8.8, 8.133333333333333)","(7.5, 9.4, 8.955172413793104)","(19.0, 44.0, 39.333333333333336)","(8.5, 99999, 99990)","(5.5, 6.8, 6.685106382978723)","(5.5, 6.0, 5.904)"
14-12-2022 19:33:51.337323,"(3.2, 4.5, 4.4905027932960895)","(9.0, 14.5, 14.281818181818181)","(21.0, 44.0, 37.63636363636363)","(8.5, 8.4, 8.133333333333333)","(7.5, 9.0, 8.955172413793104)","(19.0, 44.0, 39.333333333333336)","(8.5, 99999, 99990)","(5.5, 6.8, 6.685106382978723)","(5.5, 6.0, 5.876470588235294)"
14-12-2022 19:33:52.522714,"(3.2, 4.5, 4.495734597156398)","(9.0, 14.5, 14.281818181818181)","(21.0, 44.0, 36.22222222222222)","(8.5, 8.4, 7.955555555555556)","(7.5, 9.0, 8.952941176470588)","(19.0, 44.0, 31.142857142857142)","(8.5, 99999, 99990)","(5.5, 6.8, 6.685106382978723)","(5.5, 6.2, 5.876470588235294)"
