,Oodnadatta Man,Waves Crashing,Big Braveheart,Enraged,Sonic Sammy,Phantom Rex,Laquita Star
05-01-2023 15:01:55.325502,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 36.3125)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:01:56.421448,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 36.3125)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:01:57.460759,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 36.3125)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:01:58.467972,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 32.875)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:01:59.606645,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 40.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:00.723145,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 40.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:01.861547,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 40.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:02.983542,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 40.625)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:04.104862,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 45.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:05.327562,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 45.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:06.399370,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 45.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:07.596620,"(9.0, 19.0, 10.5)","(4.6, 7.0, 4.630769230769231)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 45.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:08.926696,"(9.0, 19.0, 10.5)","(4.6, 7.0, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 45.375)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:10.138300,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 50.0, 41.42857142857143)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:11.459738,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 38.25)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:12.498298,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 38.25)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:13.530070,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 38.25)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:14.585054,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 38.25)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:15.726299,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:16.814282,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.5285714285714285)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:17.908583,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.24)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.4375)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:19.045333,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.133333333333333)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.4375)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:20.209339,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.3)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.609523809523809)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:21.351141,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.36)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.609523809523809)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:22.507158,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.266666666666667)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.5649999999999995)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:23.568007,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.266666666666667)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.5649999999999995)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:24.573108,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.3)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:25.610712,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:26.694267,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:27.731540,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:28.764318,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:29.815501,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.3)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 42.125)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:30.872551,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 41.714285714285715)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:31.974587,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.8718181818181818)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 41.714285714285715)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:33.085990,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 41.714285714285715)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:34.135643,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 41.714285714285715)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:35.242749,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 41.714285714285715)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:36.203739,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.42)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.69047619047619)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:37.206891,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.333333333333333)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.65)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:38.257842,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.333333333333333)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.65)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:39.271474,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.333333333333333)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:40.279247,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:41.324727,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:42.332382,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:43.254417,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:44.291445,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.3)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:45.348440,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.395)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:46.424937,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:47.507080,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.2)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:48.551595,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.066666666666666)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.48)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 15:02:49.654167,"(9.0, 21.0, 10.833333333333334)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.33333333333333)","(4.0, 7.2, 4.48)","(19.0, 60.0, 39.77272727272727)"
05-01-2023 15:02:50.674492,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.875)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:51.736998,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:52.748576,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:53.815455,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:54.770511,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:55.731290,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:56.716293,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:57.793748,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.66666666666667)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:58.774624,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 32.5)"
05-01-2023 15:02:59.849733,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:00.823478,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:01.880125,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:02.930123,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:03.992135,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:04.968457,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:05.908043,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:06.881979,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:07.891315,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:08.883396,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:09.924971,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:10.872460,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 38.625)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:11.900289,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.56904761904762)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:12.988046,"(9.0, 21.0, 14.11111111111111)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:14.052532,"(9.0, 21.0, 13.375)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:15.098917,"(9.0, 21.0, 13.375)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.4375)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:16.169695,"(9.0, 21.0, 13.375)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.4375)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:17.138916,"(9.0, 21.0, 13.375)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.609523809523809)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:18.100409,"(9.0, 21.0, 14.333333333333332)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.5649999999999995)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:19.128136,"(9.0, 21.0, 14.333333333333332)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 41.92857142857143)","(4.0, 7.2, 4.5649999999999995)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:20.145298,"(9.0, 21.0, 14.333333333333332)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.4375)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:21.210576,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:22.217222,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.82)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:23.234420,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.82)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:24.352871,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.82)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:25.563018,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.395)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:26.738636,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.65)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:27.898243,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.65)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:28.998016,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.65)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:29.949572,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 42.4375)","(4.0, 7.2, 4.65)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:30.946283,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 36.83333333333333)","(4.0, 7.2, 4.48)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:31.967116,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 39.125)","(4.0, 7.2, 4.82)","(19.0, 60.0, 32.5)"
05-01-2023 15:03:33.000142,"(9.0, 21.0, 10.885714285714284)","(4.6, 6.8, 5.685714285714286)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 46.0, 39.125)","(4.0, 7.2, 4.82)","(19.0, 60.0, 32.5)"
