,Maddie Odd Sock,Pinned Hearts,Renegade Ruslie,Reality Infrared,Mikado Eclipse,All Smiles,Kaths Girl,Smooth Cruiser
40,"[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 2, 794116), 12.0, 70.0]"
41,"[datetime.datetime(2022, 11, 28, 14, 29, 3, 924808), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 3, 925808), 12.0, 70.0]"
42,"[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 5, 54735), 12.0, 70.0]"
43,"[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 6, 189755), 12.0, 70.0]"
44,"[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 7, 319342), 12.0, 70.0]"
45,"[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 8, 443180), 12.0, 70.0]"
46,"[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 9, 574446), 12.0, 70.0]"
47,"[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 10, 698122), 12.0, 70.0]"
48,"[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 11, 830814), 12.0, 70.0]"
49,"[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 12, 956804), 12.0, 70.0]"
50,"[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 14, 86601), 12.0, 70.0]"
51,"[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 15, 212453), 12.0, 70.0]"
52,"[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 16, 339399), 12.0, 70.0]"
53,"[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 17, 467033), 12.0, 70.0]"
54,"[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 18, 591689), 12.0, 70.0]"
55,"[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 19, 728442), 12.0, 70.0]"
56,"[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 20, 871461), 12.0, 70.0]"
57,"[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 21, 999527), 12.0, 70.0]"
58,"[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 23, 132218), 12.0, 70.0]"
59,"[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 24, 272926), 12.0, 70.0]"
60,"[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 25, 413146), 12.0, 70.0]"
61,"[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 26, 553083), 12.0, 70.0]"
62,"[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 27, 693659), 12.0, 70.0]"
63,"[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 28, 816826), 12.0, 70.0]"
64,"[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 29, 955204), 12.0, 70.0]"
65,"[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 31, 80263), 12.0, 70.0]"
66,"[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 32, 220168), 12.0, 70.0]"
67,"[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 33, 358955), 12.0, 70.0]"
68,"[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 34, 502625), 12.0, 70.0]"
69,"[datetime.datetime(2022, 11, 28, 14, 29, 35, 646195), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 646195), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 646195), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 646195), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 646195), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 647198), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 647198), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 35, 647198), 12.0, 70.0]"
70,"[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 36, 797805), 12.0, 70.0]"
71,"[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 37, 960673), 12.0, 70.0]"
72,"[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 39, 110628), 12.0, 70.0]"
73,"[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 40, 251306), 12.0, 70.0]"
74,"[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 41, 390414), 12.0, 70.0]"
75,"[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 42, 523260), 12.0, 70.0]"
76,"[datetime.datetime(2022, 11, 28, 14, 29, 43, 646244), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 646244), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 646244), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 647247), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 647247), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 647247), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 647247), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 43, 647247), 12.0, 70.0]"
77,"[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 44, 778341), 12.0, 70.0]"
78,"[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 45, 907965), 12.0, 70.0]"
79,"[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 9.0, 44.0]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 10.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 2.2, 5.0]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 1.55, 2.92]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 18.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 3.1, 8.2]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 26.0, 310.0]","[datetime.datetime(2022, 11, 28, 14, 29, 47, 45398), 12.0, 70.0]"
